campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0600,etf__12m_skip1__long,etf,1,-1.0,2.9916817270244356,2.988515060357769,-0.003166666666666666,49,95,1543,891,652,0.8422489082969432,1.0,31.666666666666664,13,3,0.8540539290621777,0.03875306000378043,SOXL,1.1687357802422755,1.82294594678216,0,0,0.03399638326164131,0.013940735191773808,51,23,14,0.6738998994989581,2020-03-02,2020-03-18,75.0,0.0012506540803970067,12,0.07354218169127634,0.033864828929954204,10,2,0,15,0.05633944981817772,0.030755110333129176,12,3,0,18,0.04988378218444521,0.024482502702432865,15,3,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long"", ""skip_sessions"": 21}"
CAM-0600,etf__12m_skip1__long_short,etf,1,-1.0,2.7277495074488085,2.7253161741154748,-0.0024333333333333325,76,146,1543,880,663,0.8422489082969432,1.0,24.333333333333332,14,4,0.8779938286541535,0.03426271343395468,SOXS,1.2606541599309486,1.4670953475178599,0,0,0.03099715349373646,0.008649588078569486,46,28,14,0.3854598832149574,2020-03-02,2020-03-17,13.0,0.0,12,0.05593479089108636,0.044652338209547504,9,3,0,15,0.042331471311845455,0.039505440636549254,10,5,0,18,0.03673334595481473,0.024571646504191847,12,6,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long_short"", ""skip_sessions"": 21}"
CAM-0600,sp500__12m_skip1__long,sp500,1,-1.0,0.7158016592231863,0.7133212670663236,-0.002480392156862745,658,1265,961,519,442,0.7650339817201782,1.0,24.80392156862745,206,121,0.16369838274155624,0.06075311967924831,STX,0.036944432487625786,0.6788572267355605,45,4,0.011930027653719774,0.0,28,18,14,0.19795282051576488,2025-02-06,2025-04-04,82.0,0.0,12,0.03370971235127263,0.03250930469214406,9,3,0,15,0.02355265525351039,0.02242904583089296,11,4,0,18,0.022380753114619057,0.026478928506375905,13,5,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long"", ""skip_sessions"": 21}"
CAM-0600,qqq__12m_skip1__long,qqq,1,-1.0,0.2949493348487245,0.2908093348487242,-0.0041400000000000005,228,470,1443,781,662,0.8363689095127611,1.0,41.400000000000006,59,40,0.2954251630214575,0.04393013485449438,MRNA,0.12343068581149644,0.17151864903722805,11,1,0.0035536064439605315,0.0,35,34,14,0.6820585312537198,2021-02-12,2025-04-04,,0.03376837138913028,12,0.05131430550575162,0.033763966621838906,9,3,0,15,0.03252353196504716,0.025553378437072338,10,5,0,18,0.03407678826463418,0.033763966621838906,12,6,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long"", ""skip_sessions"": 21}"
CAM-0600,sp500__12m_skip1__long_short,sp500,1,-1.0,0.11423812392886,0.11192439843866389,-0.002313725490196078,1217,2346,961,513,448,0.7632606827591595,1.0,23.137254901960784,231,228,0.13892428494497053,0.042273528252228444,SNDK,0.018457748715853216,0.09578037521300678,317,29,0.0019039687321476659,0.0,27,19,14,0.13318478379453066,2022-11-03,2023-02-02,795.0,0.0,12,0.008617235470632013,0.01069569104112053,8,4,0,15,0.006600711362195446,0.00965867626894688,9,6,0,18,0.006761382985418123,0.009226659067668338,11,7,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long_short"", ""skip_sessions"": 21}"
CAM-0600,qqq__12m_skip1__long_short,qqq,1,-1.0,-0.38206658639925983,-0.38571840458107803,-0.003651818181818182,391,832,1443,729,714,0.8366879350348028,1.0000000000000002,36.518181818181816,53,73,0.2852268898546859,0.042640639892277656,ZM,0.07650647897166862,-0.45857306537092846,11,1,-0.004603211884328432,0.0,34,35,14,0.6610264787600413,2020-08-21,2025-11-21,,0.3979833277905725,12,0.01529101583381841,0.012149780645505797,9,3,0,15,0.0070001241956592995,0.011558978062780844,10,5,0,18,0.006588180191260316,0.010452004365189078,11,7,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long_short"", ""skip_sessions"": 21}"
CAM-0600,etf__12m_skip1__long,etf,1,0.0,2.988515060357769,2.988515060357769,0.0,49,95,1543,891,652,0.8422489082969432,1.0,31.666666666666664,13,3,0.8543548988576929,0.038756737466707256,SOXL,1.1683691135756091,1.82014594678216,0,0,0.033960398413156456,0.013907401858440475,51,23,14,0.6739631431882354,2020-03-02,2020-03-18,75.0,0.00125164578971848,12,0.07350329280238743,0.03383149559662087,10,2,0,15,0.05629500537373326,0.03068844366646251,12,3,0,18,0.04984304144370447,0.024382502702432862,15,3,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long"", ""skip_sessions"": 21}"
CAM-0600,etf__12m_skip1__long_short,etf,1,0.0,2.7253161741154748,2.7253161741154748,0.0,76,146,1543,880,663,0.8422489082969432,1.0,24.333333333333332,14,4,0.8782612416822958,0.034264724161951206,SOXS,1.2606041599309483,1.4647120141845265,0,0,0.030969501978584946,0.008632921411902821,45,29,14,0.3854962746622156,2020-03-02,2020-03-17,13.0,0.0,12,0.055904235335530815,0.044652338209547504,9,3,0,15,0.0422959157562899,0.03947210730321591,10,5,0,18,0.03670186447333325,0.02455497983752518,12,6,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long_short"", ""skip_sessions"": 21}"
CAM-0600,sp500__12m_skip1__long,sp500,1,0.0,0.7133212670663236,0.7133212670663236,0.0,658,1265,961,519,442,0.7650339817201782,1.0,24.80392156862745,205,122,0.16392065752419369,0.06076528944073634,STX,0.03693070699742971,0.6763905600688939,45,4,0.011888687784438726,0.0,28,18,14,0.19828496176246554,2025-02-06,2025-04-04,82.0,0.0,12,0.03366199993297198,0.03246910861371269,9,3,0,15,0.023502720612987513,0.022376104654422375,11,4,0,18,0.022329554857538448,0.026421085369121,13,5,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long"", ""skip_sessions"": 21}"
CAM-0600,qqq__12m_skip1__long,qqq,1,0.0,0.2908093348487242,0.2908093348487242,0.0,228,470,1443,781,662,0.8363689095127611,1.0,41.400000000000006,58,40,0.29573450933322576,0.04393791851658456,MRNA,0.12341250399331458,0.1673968308554096,11,1,0.003503726925888245,0.0,35,34,14,0.6846557285342303,2021-02-12,2025-04-04,,0.03668102008089039,12,0.051265820657266765,0.033736693894566176,9,3,0,15,0.03247625923777444,0.02553519661889052,10,5,0,18,0.03402931351715943,0.033736693894566176,12,6,0,open_to_next_open,"{""formation_sessions"": 252, ""holding"": ""one_month"", ""mode"": ""long"", ""skip_sessions"": 21}"
