clock,extra_adverse_bps_per_side,net_simple_return,maximum_drawdown,role_coverage,entry_roles,trade_sessions,trade_session_fraction,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month
0930,0.0,0.8186840897387399,0.11951234077006324,1.0,225,168,0.6693227091633466,9,3,0.068223674144895,0.04322327439007548,-0.056860448820798,0.2857127139381594
0930,1.0,0.81418408973874,0.12005717012339495,1.0,225,168,0.6693227091633466,9,3,0.067848674144895,0.042923274390075476,-0.05720044882079801,0.2855327139381594
0930,2.0,0.80968408973874,0.12060469410777677,1.0,225,168,0.6693227091633466,9,3,0.06747367414489498,0.042623274390075475,-0.057540448820798014,0.28535271393815936
0930,5.0,0.7961840897387399,0.1222636352490033,1.0,225,168,0.6693227091633466,9,3,0.06634867414489498,0.04172327439007547,-0.058560448820798014,0.2848127139381594
0940,0.0,0.971918436972748,0.10534508809167678,1.0,225,168,0.6693227091633466,9,3,0.08099320308106235,0.06367847083239192,-0.052560734039864186,0.2969069903432811
0940,1.0,0.9674184369727481,0.10581120931786178,1.0,225,168,0.6693227091633466,9,3,0.08061820308106235,0.06318847083239192,-0.05290073403986419,0.2967269903432811
0940,2.0,0.9629184369727481,0.10627943759600089,1.0,225,168,0.6693227091633466,9,3,0.08024320308106235,0.06269847083239191,-0.053240734039864186,0.2965469903432811
0940,5.0,0.9494184369727481,0.10769690858810338,1.0,225,168,0.6693227091633466,9,3,0.07911820308106234,0.06122847083239191,-0.0542607340398642,0.2960069903432811
