campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0620,RUN-0013,sector__mom63_skip0__top1__marketma200,etf,1,-1.0,1.2072742131261447,1.1979742131261446,-0.009300000000000001,47,93,1811,973,641,0.9885371179039302,1.0,93.0,8,3,0.9148065276707241,0.0384865090042572,XLE,0.5125702489578353,0.6947039641683094,0,0,0.013719025149160733,0.001998147080245938,59,28,1,0.16832811207192586,2020-02-19,2020-02-26,124.0,0.022932966734504557,12,0.02897280076847768,0.01707207649909138,8,4,0,15,0.01669334780361769,0.003533653642285772,9,6,0,18,0.02139061968320895,0.005965193850265171,12,6,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 200, ""matched_plain_variant"": ""mom63_skip0_top1""}"
CAM-0620,RUN-0013,sector__mom63_skip0__top1__marketma150,etf,1,-1.0,1.1457460942337159,1.1364460942337158,-0.009300000000000001,47,93,1811,970,650,0.9885371179039302,1.0,93.0,8,3,0.913096811392454,0.03883554786437711,XLK,0.4915464587673154,0.6541996354664005,0,0,0.013019841979928589,0.001998147080245938,58,29,1,0.16440903986128091,2020-02-19,2020-02-26,124.0,0.0235750545284641,12,0.02897280076847768,0.01707207649909138,8,4,0,15,0.01669334780361769,0.003533653642285772,9,6,0,18,0.02139061968320895,0.005965193850265171,12,6,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 150, ""matched_plain_variant"": ""mom63_skip0_top1""}"
CAM-0620,RUN-0013,sector__mom252_skip21__top1__marketma200,etf,1,-1.0,1.0940592895036076,1.087759289503608,-0.0063,32,63,1733,957,578,0.9459606986899564,1.0,63.0,7,1,0.9532530588931766,0.034765852361568324,XLK,0.3656587378909625,0.7284005516126452,0,0,0.012432491926177363,0.0021609857577904457,61,23,4,0.13932535461548837,2022-04-20,2023-03-15,321.0,0.043613903576883266,12,0.005894150241041093,0.0032596803173260526,7,5,0,15,0.006547336339472369,0.0036656171230957657,10,5,0,18,0.007232013346796803,0.005581736963032113,12,6,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 200, ""matched_plain_variant"": ""mom252_skip21_top1""}"
CAM-0620,RUN-0013,sector__mom63_skip0__top1__marketma100,etf,1,-1.0,1.0756735681872636,1.0659735681872635,-0.0097,49,97,1811,952,657,0.9885371179039302,1.0,97.0,7,5,0.9694535718336812,0.039646519686059555,XLE,0.5250627038011385,0.550610864386125,0,0,0.012223563274855265,0.002129103924327647,60,27,1,0.16112372491894816,2020-02-19,2020-02-26,124.0,0.024351542597047072,12,0.02897280076847768,0.01707207649909138,8,4,0,15,0.01669334780361769,0.003533653642285772,9,6,0,18,0.02139061968320895,0.005965193850265171,12,6,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 100, ""matched_plain_variant"": ""mom63_skip0_top1""}"
CAM-0620,RUN-0013,sector__mom252_skip21__top1__marketma150,etf,1,-1.0,1.0028497142470285,0.9965497142470285,-0.0063,32,63,1690,928,571,0.9224890829694323,1.0,63.0,7,1,0.951950673911882,0.03597093835792694,XLK,0.3656587378909625,0.637190976356066,0,0,0.011396019480079872,0.0020441932568981414,59,23,6,0.14652061410789857,2022-04-20,2023-03-15,321.0,0.04550968627377463,12,0.005894150241041093,0.0032596803173260526,7,5,0,15,0.006547336339472369,0.0036656171230957657,10,5,0,18,0.007232013346796803,0.005581736963032113,12,6,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 150, ""matched_plain_variant"": ""mom252_skip21_top1""}"
CAM-0620,RUN-0013,sector__mom63_skip0__top3__marketma150,etf,1,-1.0,0.9150539670033593,0.9072540792301256,-0.0077998877732336986,94,288,1811,995,632,0.9885371179039302,1.0000000000000002,77.998877732337,8,4,0.8276721979613973,0.03964335516162106,XLK,0.3281990995906996,0.5868548674126597,0,0,0.010398340534129082,0.0021609857577904457,60,27,1,0.12952028060055823,2021-11-04,2023-03-10,67.0,0.014974012065361366,12,0.017794688429880585,0.010577966547406056,10,2,0,15,0.01190817797426118,0.0043757764990665984,12,3,0,18,0.015987291900001102,0.007306059049201858,14,4,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 150, ""matched_plain_variant"": ""mom63_skip0_top3""}"
CAM-0620,RUN-0013,sector__mom63_skip0__top3__marketma200,etf,1,-1.0,0.9005502739905105,0.8928870453525062,-0.007663228638004251,92,283,1811,999,621,0.9885371179039302,1.0000000000000002,76.63228638004252,8,4,0.8062533439919839,0.0401875150968166,XLK,0.31848783452565654,0.5820624394648539,0,0,0.010233525840801254,0.0021609857577904457,61,26,1,0.12825367703665708,2021-11-04,2023-03-10,67.0,0.015086559468673013,12,0.017794688429880585,0.010577966547406056,10,2,0,15,0.01190817797426118,0.0043757764990665984,12,3,0,18,0.015987291900001102,0.007306059049201858,14,4,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 200, ""matched_plain_variant"": ""mom63_skip0_top3""}"
CAM-0620,RUN-0013,sector__mom63_skip0__top3__marketma100,etf,1,-1.0,0.8837790087160247,0.8753596494573287,-0.00841935925869588,101,295,1811,982,634,0.9885371179039302,1.0000000000000002,84.1935925869588,10,2,0.8623721085025545,0.038157737864550664,XLK,0.3053622579982701,0.5784167507177546,0,0,0.010042943280863916,0.0029756680820656302,62,25,1,0.13503222264843512,2021-09-01,2023-03-10,67.0,0.01521883082889313,12,0.017794688429880585,0.010577966547406056,10,2,0,15,0.01190817797426118,0.0043757764990665984,12,3,0,18,0.015987291900001102,0.007306059049201858,14,4,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 100, ""matched_plain_variant"": ""mom63_skip0_top3""}"
CAM-0620,RUN-0013,sector__mom252_skip21__top1__marketma100,etf,1,-1.0,0.8643076883539051,0.8574076883539051,-0.0069,35,69,1646,884,560,0.898471615720524,1.0,69.0,7,1,0.945838797538577,0.03761401423682242,XLC,0.26817849972000846,0.5961291886338966,0,0,0.009821678276748923,0.0018877423824252338,58,22,8,0.14655901836105703,2022-08-24,2023-03-15,254.0,0.04872684897035899,12,0.005894150241041093,0.0032596803173260526,7,5,0,15,0.006547336339472369,0.0036656171230957657,10,5,0,18,0.007232013346796803,0.005581736963032113,12,6,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 100, ""matched_plain_variant"": ""mom252_skip21_top1""}"
CAM-0620,RUN-0013,sector__mom126_skip0__top1__marketma200,etf,1,-1.0,0.8587304640063301,0.85063046400633,-0.0081,41,81,1811,981,627,0.9885371179039302,1.0,81.0,5,4,1.0000000000000002,0.0305518734198134,XLK,0.5772285579227366,0.2815019060835935,0,0,0.009758300727344661,0.0021609857577904457,61,26,1,0.21243439446071727,2021-06-24,2023-03-23,370.0,0.027116679692240353,12,0.032787682956691815,0.024660299382966055,9,3,0,15,0.020407299212636554,0.0036656171230957657,10,5,0,18,0.02037721847416366,0.011193430330609221,13,5,0,open_to_next_open,"{""fallback"": ""BIL"", ""market_ma"": 200, ""matched_plain_variant"": ""mom126_skip0_top1""}"
