date,net_pnl
2019-01,0.0
2019-02,0.001527169125460226
2019-03,0.0017242438750010303
2019-04,0.0018535336079670284
2019-05,0.0021140435101878463
2019-06,0.0018462180696157127
2019-07,0.0019743430036084364
2019-08,0.0017079509487021305
2019-09,0.028354435798362346
2019-10,0.005721862892590456
2019-11,0.011721844215004561
2019-12,0.03164137835126108
2020-01,-0.017607220848549647
2020-02,-0.07741522610132702
2020-03,0.001421951156883439
2020-04,-0.00012986994982477906
2020-05,-0.0002598920535875626
2020-06,0.02601353535641624
2020-07,0.05936482988801319
2020-08,0.08188029057186001
2020-09,-0.0143891159032019
2020-10,-0.018050361594350445
2020-11,0.08872118261274667
2020-12,0.02038100585987263
2021-01,-0.010867117287336952
2021-02,0.07745134575292235
2021-03,0.033321505430230894
2021-04,0.05739061391019715
2021-05,0.03990166793793823
2021-06,-0.018751196857279866
2021-07,0.028244972647354993
2021-08,0.023772674914439806
2021-09,-0.050750275483254115
2021-10,0.060999078243468854
2021-11,0.0033643060057568343
2021-12,0.021590290171740537
2022-01,-0.07177257701663806
2022-02,-0.0002697577626609601
2022-03,1.8647203425814496e-07
2022-04,-0.030831398910349063
2022-05,-0.00013953252145120187
2022-06,0.0005204944609400464
2022-07,0.00039023545671668103
2022-08,0.002207928005393045
2022-09,0.0019441643384674467
2022-10,0.0016818267371306872
2022-11,0.003097592652574921
2022-12,-0.036747534954089764
2023-01,0.002548999716166023
2023-02,-0.023815483160760945
2023-03,0.04826014530096459
2023-04,0.00459706926464935
2023-05,-0.02081837258832369
2023-06,0.05162545783180108
2023-07,0.032874505428442
2023-08,-0.008999546764897112
2023-09,-0.045844852302225444
2023-10,-0.030673539664019422
2023-11,0.004279341094949496
2023-12,0.04510572013817112
2024-01,0.004722380034277758
2024-02,0.044540705336797576
2024-03,0.032121555365691924
2024-04,-0.04057374041144282
2024-05,0.031463483300726514
2024-06,-0.005282217411536181
2024-07,0.01643817987628469
2024-08,0.026066602972582884
2024-09,0.013299955525813114
2024-10,-0.009074742270455047
2024-11,0.07473749611535696
2024-12,-0.038287931082962176
2025-01,0.017943914676115478
2025-02,0.0043925973771443295
2025-03,-0.030927523742948652
2025-04,0.002933653642285772
2025-05,0.0036656171230957657
2025-06,0.021753092526528326
2025-07,0.005416178327364615
2025-08,0.022158574692455434
2025-09,0.04173133881898738
2025-10,0.017124300793931197
2025-11,0.004731671396263504
2025-12,0.003909217402311427
2026-01,0.021320967375601865
2026-02,0.07214702157673106
2026-03,-0.04406471529871495
2026-04,0.002253743511556339
