date,net_pnl
2019-06,0.0
2019-07,0.0
2019-08,0.0
2019-09,0.0
2019-10,0.0
2019-11,0.0
2019-12,0.0
2020-01,0.0
2020-02,0.0
2020-03,0.0
2020-04,0.0
2020-05,0.0
2020-06,0.0
2020-07,0.07666650225604946
2020-08,0.06254069284125233
2020-09,-0.03981908774009481
2020-10,-0.09823674023081538
2020-11,0.08735048904160071
2020-12,0.04765696396865507
2021-01,0.005909456706840111
2021-02,0.0561335282627398
2021-03,-0.0018412904537641467
2021-04,0.026214595433422347
2021-05,0.020326499726780217
2021-06,0.03581082362249193
2021-07,0.04962067698578668
2021-08,0.026436715846491113
2021-09,-0.05548351749115253
2021-10,0.09628649420677035
2021-11,0.006376103847472124
2021-12,0.0092604220360911
2022-01,-0.1016839480295556
2022-02,-0.020505344497687227
2022-03,0.010019849859358216
2022-04,-0.09486718587381926
2022-05,-0.016413537339477757
2022-06,-0.0434622760022931
2022-07,0.03154534100383464
2022-08,-0.03903886827158466
2022-09,-0.037733401209948725
2022-10,0.08566090389102406
2022-11,0.060359947456874716
2022-12,-0.04898223790730522
2023-01,0.003368538758293469
2023-02,-0.03296253140334986
2023-03,0.058883758406745514
2023-04,-0.009829571296729105
2023-05,0.04052914459893189
2023-06,0.04653863184477937
2023-07,0.05311569717973244
2023-08,-0.014984347168117357
2023-09,-0.06828094625603354
2023-10,-0.011690366643379494
2023-11,0.11123309477006746
2023-12,0.05164232045663411
2024-01,0.06422753262365397
2024-02,0.10318735716097559
2024-03,0.007428887213424716
2024-04,-0.06323794132767176
2024-05,0.07661725053606344
2024-06,0.0430185928619603
2024-07,-0.10506254226274439
2024-08,-0.005504909892401249
2024-09,0.005093103403912785
2024-10,0.015552049997932124
2024-11,0.059865038012247705
2024-12,-0.03879689201462579
2025-01,0.08699865574094277
2025-02,-0.016689351745790518
2025-03,-0.07965389739828053
2025-04,0.015074791375784222
2025-05,0.05475833990954702
2025-06,0.047877361943390005
2025-07,0.00302562467727264
2025-08,0.009650305617277338
2025-09,0.08832620984465653
2025-10,0.09095805909388543
2025-11,-0.014637773952723044
2025-12,0.0501893785955669
2026-01,0.0962492667572579
2026-02,-0.0037786970190515044
2026-03,-0.035960767831086676
2026-04,0.2528090357822201
