date,net_pnl
2019-06,0.0
2019-07,0.0
2019-08,0.0
2019-09,0.0
2019-10,0.0
2019-11,0.0
2019-12,0.0
2020-01,0.01993444815913393
2020-02,0.022150817544077925
2020-03,-0.06715698273128785
2020-04,0.062187328235689
2020-05,0.13980680190012063
2020-06,0.2010827289722087
2020-07,0.18277276749221333
2020-08,0.2911227708289115
2020-09,-0.0677896164668429
2020-10,-0.02208609232236621
2020-11,0.1320953805515764
2020-12,0.10655268103328756
2021-01,-0.002997099417041186
2021-02,0.05940623847972697
2021-03,0.007093435207189164
2021-04,-0.0285340081538389
2021-05,-0.05758130772645926
2021-06,0.07487314405176852
2021-07,0.08940381055043348
2021-08,0.068052692836958
2021-09,-0.1096221121350588
2021-10,0.13299456297601595
2021-11,0.12814721929761508
2021-12,-0.088096679846556
2022-01,-0.186135138663347
2022-02,-0.07666242579530669
2022-03,0.03619736460704512
2022-04,-0.11710002681218072
2022-05,-0.06689902030689135
2022-06,-0.04562547882343217
2022-07,-0.05011991031464831
2022-08,-0.07924607236332464
2022-09,-0.07685129218361539
2022-10,0.03246857415833824
2022-11,0.14296778030893836
2022-12,-0.06340272458579485
2023-01,0.04051260062498713
2023-02,-0.07471222994855276
2023-03,0.0627633942160585
2023-04,-0.031093927310937405
2023-05,0.11841533899096013
2023-06,0.057798047202341135
2023-07,0.06893879405372678
2023-08,-0.06366104051038429
2023-09,-0.08226149400919404
2023-10,-0.10300873650402674
2023-11,0.19641106879742828
2023-12,0.022118459579216154
2024-01,-0.005311269840925138
2024-02,-0.10708138336291129
2024-03,0.04812780552630365
2024-04,-0.06597558075019472
2024-05,0.10595907479827239
2024-06,0.1113005990500498
2024-07,-0.0678796327334577
2024-08,0.040773453520368146
2024-09,0.08905557591921333
2024-10,-0.03197142700051065
2024-11,0.12883498395603654
2024-12,-0.03723905534899924
2025-01,-0.07136766577408046
2025-02,-0.0036485092851519362
2025-03,-0.12349415907099268
2025-04,0.06664199316114901
2025-05,0.02862070255094393
2025-06,0.047210055360576805
2025-07,-0.002722953643378944
2025-08,-0.043973473423895876
2025-09,0.08235897938872475
2025-10,0.08514207411644928
2025-11,-0.09471809714236083
2025-12,0.19743951291197195
2026-01,0.2965699718430802
2026-02,0.03983195616213229
2026-03,-0.2683503358337974
2026-04,0.290788150613578
