campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0606,RUN-0002,etf__pairs_f126_d1_c75,etf,1,-1.0,0.9617900588509085,0.6246372810731312,-0.33715277777777786,25552,13311,1686,930,756,0.9201767952450267,1.0000000000000002,3371.527777777778,16,8,0.8280031160608836,0.04644212618951294,SOXL,0.435935091343069,0.5258549675078394,0,0,0.010929432486942142,0.008021582507089536,59,22,7,0.07018991960710344,2021-06-07,2021-11-10,116.0,0.043401697992057425,12,0.008237861294264603,0.01915247803394988,10,2,0,15,0.017342397604208644,0.021210225998482466,13,2,0,18,0.011029415098357868,0.014181845456705998,13,5,0,open_to_close,"{""active_pair_day_units"": 12781, ""dislocation_sessions"": 1, ""formation_sessions"": 126, ""median_pairs"": 7.0, ""minimum_correlation"": 0.75, ""months_with_pairs"": 82, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,etf__pairs_f63_d1_c75,etf,1,-1.0,0.8755719634530623,0.5256119634530627,-0.34996000000000005,27030,14170,1750,946,804,0.9551310043668122,1.0000000000000002,3499.6,16,9,0.8610721160242552,0.04554451012950268,SOXL,0.42906103748487284,0.4465109259681895,0,0,0.009949681402875709,0.007328661381991931,58,26,4,0.07750435712064618,2021-06-07,2021-11-10,116.0,0.04692416660410695,12,0.009194712503825217,0.013453925697941559,10,2,0,15,0.017607853470811945,0.015857898430116427,13,2,0,18,0.011344931146893951,0.010464873519809428,13,5,0,open_to_close,"{""active_pair_day_units"": 13520, ""dislocation_sessions"": 1, ""formation_sessions"": 63, ""median_pairs"": 7.0, ""minimum_correlation"": 0.75, ""months_with_pairs"": 85, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,etf__pairs_f63_d5_c80,etf,1,-1.0,0.7632245293669252,0.4132245293669255,-0.3500000000000001,23252,5605,1750,923,827,0.9552401746724891,1.0000000000000002,3500.0,21,4,0.7717945535049342,0.044164700335547404,SOXL,0.28380074027367463,0.47942378909325056,0,0,0.00867300601553324,0.007074449917726503,56,28,4,0.05965999449926598,2025-11-05,2026-01-21,,0.04085164823680554,12,0.0035154242921255456,0.005874436368980235,6,6,0,15,0.001929482022858132,-0.003656678638241505,7,8,0,18,0.005367418286993043,0.014972407994081664,10,8,0,open_to_close,"{""active_pair_day_units"": 11631, ""dislocation_sessions"": 5, ""formation_sessions"": 63, ""median_pairs"": 6.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 85, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,etf__pairs_f252_d5_c80,etf,1,-1.0,0.7552042715967805,0.4430042715967809,-0.3122000000000001,21314,4772,1561,808,753,0.8520742358078602,1.0000000000000002,3122.0,16,5,0.8424035799693332,0.0481596018921172,SOXL,0.29004436235809306,0.46515990923868744,0,0,0.008581866722690689,0.0028973828943882098,46,29,13,0.06126103290297544,2022-03-03,2022-04-14,125.0,0.025619120085916595,12,0.004679303159556907,0.0020421417207327963,6,6,0,15,0.002986937356989111,-0.004855386108228934,7,8,0,18,0.006507782852298382,0.013328562351379213,10,8,0,open_to_close,"{""active_pair_day_units"": 10662, ""dislocation_sessions"": 5, ""formation_sessions"": 252, ""median_pairs"": 7.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 76, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,etf__pairs_f126_d5_c85,etf,1,-1.0,0.689639252389268,0.35243925238926854,-0.3372000000000001,18536,4367,1686,887,799,0.9203056768558951,1.0000000000000002,3372.0,18,3,0.815768271768526,0.04915020482819472,SOXL,0.3305968442091433,0.35904240818012473,0,0,0.007836809686241682,0.0024042247085294464,50,31,7,0.06636306153412697,2025-11-05,2026-01-21,48.0,0.05090570871288264,12,0.003827418157299253,0.0015767886493285575,6,6,0,15,0.0022925804505745675,-0.004186626473149376,7,8,0,18,0.006164898888561938,0.011460662283138107,10,8,0,open_to_close,"{""active_pair_day_units"": 9273, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 5.0, ""minimum_correlation"": 0.85, ""months_with_pairs"": 82, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,etf__pairs_f252_d10_c85,etf,1,-1.0,0.5339705873056506,0.22177058730565116,-0.3122000000000001,17036,2755,1561,814,747,0.8520742358078602,1.0,3122.0,13,6,0.8189243002306452,0.05330319504500268,SOXL,0.30811998386393,0.2258506034417206,0,0,0.006067847583018759,0.003113618670722066,51,24,13,0.11094903724515287,2022-03-02,2023-12-19,184.0,0.03611847668082242,12,0.0063686602511660514,0.004384278077196696,8,4,0,15,0.007598506569280462,0.006929416243451059,11,4,0,18,0.007131352776053279,0.006032604281687282,12,6,0,open_to_close,"{""active_pair_day_units"": 8521, ""dislocation_sessions"": 10, ""formation_sessions"": 252, ""median_pairs"": 5.0, ""minimum_correlation"": 0.85, ""months_with_pairs"": 76, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,qqq__pairs_f126_d1_c75,qqq,1,-1.0,0.4076334470550517,0.08977122483282958,-0.31786222222222227,43450,23323,1590,867,723,0.9218741943799948,1.0,3178.6222222222223,68,45,0.30693846251133083,0.04432634015902331,KLAC,0.06179464738362835,0.3458387996714234,14,0,0.004911246350060863,0.0040001187620002125,52,24,7,0.0267756929702773,2025-11-24,2026-01-21,,0.0031452147956446495,12,0.0036551722292183114,0.0037367141902159536,7,5,0,15,0.0023866509957819414,0.003722317589065566,8,7,0,18,0.00332722716065249,0.0037367141902159536,10,8,0,open_to_close,"{""active_pair_day_units"": 21741, ""dislocation_sessions"": 1, ""formation_sessions"": 126, ""median_pairs"": 12.0, ""minimum_correlation"": 0.75, ""months_with_pairs"": 77, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,qqq__pairs_f63_d1_c75,qqq,1,-1.0,0.38613239978857056,0.055427889984649106,-0.33070450980392163,50756,27774,1654,901,753,0.9591198080160138,1.0000000000000002,3307.0450980392156,74,64,0.24260504364361773,0.035114109058423174,ON,0.05314849244552125,0.3329839073430493,14,0,0.004652197587814102,0.0031899707419569623,52,27,4,0.02467535811126408,2024-11-29,2025-03-10,23.0,0.0,12,0.005779943396997272,0.005228653137067956,8,4,0,15,0.006464318567592447,0.004811557546954904,9,6,0,18,0.005676306696091978,0.0034971901112299487,10,8,0,open_to_close,"{""active_pair_day_units"": 25398, ""dislocation_sessions"": 1, ""formation_sessions"": 63, ""median_pairs"": 12.0, ""minimum_correlation"": 0.75, ""months_with_pairs"": 80, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,sp500__pairs_f63_d5_c80,sp500,1,-1.0,0.2928595061574468,0.05930357759300403,-0.23355592856444282,190825,49775,1170,749,421,0.930501707428059,1.0,2335.559285644428,313,204,0.10075500985739574,0.03211911311109807,SNPS,0.014780189664142455,0.27807931649330436,299,0,0.0048809917692907824,0.005042513624234279,52,4,4,0.004095092122444143,2025-01-07,2025-01-16,9.0,0.0,12,0.004285372756432655,0.0035381548760909046,11,1,0,15,0.004637946820331384,0.00359597381405124,14,1,0,18,0.004821296990650418,0.0040529222812816686,17,1,0,open_to_close,"{""active_pair_day_units"": 95628, ""dislocation_sessions"": 5, ""formation_sessions"": 63, ""median_pairs"": 70.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 57, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
CAM-0606,RUN-0002,sp500__pairs_f126_d5_c85,sp500,1,-1.0,0.29168259588084133,0.0665416078884861,-0.22514098799235524,95821,24853,1128,710,418,0.8969760477783076,1.0,2251.409879923552,171,125,0.1499004169668902,0.03263876674564339,NCLH,0.018162895530960305,0.27351970034988105,165,0,0.004861376598014023,0.004749896745818263,51,3,6,0.005366735255031779,2024-11-07,2024-11-19,23.0,0.0005048355242757002,12,0.004518702634435948,0.004153777074153712,10,2,0,15,0.004658958648058998,0.0036849421006330133,12,3,0,18,0.004736279778889266,0.004361277940391126,15,3,0,open_to_close,"{""active_pair_day_units"": 48013, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 37.0, ""minimum_correlation"": 0.85, ""months_with_pairs"": 55, ""short_rule"": ""intraday without protective stop; requires minute replay"", ""signal_diagnostic"": true}"
