campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0621,etf_all__ibs__hold1__reversal_long_short,etf,1,-1.0,2.152826340793402,1.7866263407934029,-0.36619999999999997,10986,15969,1831,939,892,0.9994541484716157,1.0,3662.0,17,5,0.7942064482968181,0.04958776591791208,SOXS,0.8228773604559644,1.3299489803374378,0,0,0.024463935690834115,0.011176167837750084,52,36,0,0.11331279353528638,2019-03-22,2019-07-24,136.0,0.03855622154499339,12,0.015631180199216447,0.017848212324201036,9,3,0,15,0.03418257206625732,0.01803365722573709,11,4,0,18,0.027089742996038703,0.017848212324201036,12,6,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long_short"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long,etf,1,-1.0,1.7158223035735856,1.3496223035735861,-0.3662000000000001,5493,8745,1831,935,896,0.9994541484716157,1.0,3662.0,17,5,0.706709036575277,0.03729994805175525,SOXL,0.6648343284740718,1.0509879750995137,0,0,0.01949798072242711,0.012724592779452428,51,37,0,0.1890428257345342,2023-01-10,2024-07-08,294.0,0.049659480890806934,12,0.011940102469309844,0.02329442035340341,9,3,0,15,0.02063988015494466,0.024916041207482312,11,4,0,18,0.01353038240174846,0.02329442035340341,12,6,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long_short,etf,1,0.0,1.7866263407934029,1.7866263407934029,0.0,10986,15969,1831,916,915,0.9994541484716157,1.0,3662.0,14,8,0.838022029929978,0.0503301980102117,SOXS,0.7841773604559642,1.0024489803374386,0,0,0.020302572054470485,0.007176167837750092,48,40,0,0.15331214020905973,2022-05-19,2025-02-25,53.0,0.045107653178411596,12,0.011464513532549792,0.01374821232420104,9,3,0,15,0.030035905399590657,0.013862767422664986,11,4,0,18,0.02296752077381649,0.01374821232420104,12,6,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long_short"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long,etf,1,0.0,1.3496223035735861,1.3496223035735861,0.0,5493,8745,1831,923,908,0.9994541484716157,1.0,3662.0,16,6,0.7541159881968952,0.03778543216855986,SOXL,0.6512343284740725,0.6983879750995137,0,0,0.015336617086063476,0.008924592779452439,50,38,0,0.23357012909408773,2023-01-10,2024-07-08,,0.06948941611796307,12,0.007773435802643181,0.01909442035340342,9,3,0,15,0.016493213488278,0.02091604120748232,11,4,0,18,0.009408160179526249,0.01909442035340342,12,6,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long_short,etf,1,1.0,1.4204263407934035,1.7866263407934029,0.36619999999999997,10986,15969,1831,903,928,0.9994541484716157,1.0,3662.0,12,10,0.8721907306830996,0.05108137407364917,SOXS,0.7454773604559635,0.67494898033744,0,0,0.016141208418106855,0.0031761678377501025,46,42,0,0.21847911553139118,2022-05-19,2025-02-27,232.0,0.05350877134206956,12,0.00729784686588313,0.009648212324201055,7,5,0,15,0.025889238732924,0.010062767422665002,9,6,0,18,0.018845298551594277,0.009648212324201055,10,8,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long_short"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long,etf,1,1.0,0.983422303573587,1.3496223035735861,0.3662000000000001,5493,8745,1831,915,916,0.9994541484716157,1.0,3662.0,15,7,0.8147478827764827,0.0382793434440848,SOXL,0.6376343284740733,0.34578797509951364,0,0,0.011175253449699852,0.0051245927794524426,48,40,0,0.29519766955413185,2022-05-19,2024-07-08,,0.15772885699938283,12,0.0036067691359765197,0.01489442035340342,8,4,0,15,0.01234654682161134,0.016916041207482316,10,5,0,18,0.005285937957304034,0.01489442035340342,11,7,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long_short,etf,1,2.0,1.0542263407934034,1.7866263407934029,0.7323999999999999,10986,15969,1831,889,942,0.9994541484716157,1.0,3662.0,10,12,0.9103632159881343,0.05184425759522117,SOXS,0.706777360455967,0.34744898033743643,0,0,0.01197984478174322,-0.000823832162249906,43,45,0,0.30181830272974147,2021-06-10,2025-02-27,,0.13642947258822077,12,0.0031311801992164622,0.005548212324201043,7,5,0,15,0.021742572066257338,0.006262767422664992,9,6,0,18,0.014723076329372056,0.005548212324201043,10,8,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long_short"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long,etf,1,2.0,0.6172223035735871,1.3496223035735861,0.7324000000000002,5493,8745,1831,901,930,0.9994541484716157,1.0,3662.0,12,10,0.8689545440749422,0.038782647800196704,SOXL,0.6240343284740724,-0.0068120249004852695,0,0,0.007013889813336218,0.0010315458507910887,45,43,0,0.37773595357768563,2021-03-19,2024-07-08,,0.27293079058607117,12,-0.0005598975306901436,0.01069442035340342,8,4,0,15,0.008199880154944673,0.012916041207482326,10,5,0,18,0.001163715735081812,0.01069442035340342,11,7,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long_short,etf,1,5.0,-0.04437365920659775,1.7866263407934029,1.8310000000000008,10986,15969,1831,842,989,0.9994541484716157,1.0,3662.0,6,16,0.9934385267934575,0.05419582807971461,SOXS,0.590677360455966,-0.6350510196625637,0,0,-0.0005042461273477001,-0.012823832162249907,38,50,0,0.6336637130653767,2021-06-10,2025-02-27,,0.5256399818525923,12,-0.009368819800783542,-0.006751787675798953,5,7,0,15,0.009302572066257321,-0.0051372325773350064,7,8,0,18,0.002356409662705382,-0.006751787675798953,7,11,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long_short"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long,etf,1,5.0,-0.4813776964264137,1.3496223035735861,1.8310000000000008,5493,8745,1831,855,976,0.9994541484716157,1.0,3662.0,7,15,0.9957524156997873,0.04032729486445103,SOXL,0.5832343284740724,-1.064612024900486,0,0,-0.005470201095754701,-0.011268454149208934,40,48,0,0.735518263066491,2021-03-19,2025-12-09,,0.7261332566458021,12,-0.013059897530690147,-0.0019055796465965798,6,6,0,15,-0.0042401198450553275,0.0009160412074823215,8,7,0,18,-0.011202950931584861,-0.0019055796465965798,9,9,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long_short,etf,1,10.0,-1.8753736592065975,1.7866263407934029,3.6620000000000017,10986,15969,1831,758,1073,0.9994541484716157,1.0,3662.0,3,19,1.0,0.05831897354878291,SOXS,0.3971773604559625,-2.27255101966256,0,0,-0.02131106430916588,-0.032823832162249905,27,61,0,1.6055073318419184,2021-03-19,2026-04-30,,1.6055073318419184,12,-0.030202153134116876,-0.027251787675798955,2,10,0,15,-0.011430761267076006,-0.024137232577335008,4,11,0,18,-0.018254701448405727,-0.027251787675798955,4,14,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long_short"", ""score_cells"": 40304}"
CAM-0621,etf_all__ibs__hold1__reversal_long,etf,1,10.0,-2.3123776964264136,1.3496223035735861,3.6620000000000017,5493,8745,1831,789,1042,0.9994541484716157,1.0,3662.0,3,19,1.0,0.04302115572929433,SOXL,0.5152343284740726,-2.8276120249004864,0,0,-0.02627701927757288,-0.03180700430217903,31,57,0,1.9774146546630835,2021-03-19,2026-04-30,,1.9774146546630835,12,-0.03389323086402349,-0.02290557964659659,3,9,0,15,-0.02497345317838866,-0.01908395879251769,5,10,0,18,-0.03181406204269597,-0.02290557964659659,6,12,0,open_to_close,"{""holding_sessions"": 1, ""mode"": ""reversal_long"", ""score_cells"": 40304}"
