symbol,net_pnl
SOXL,0.24068962171369374
SMH,0.11744285466262393
XLE,0.0871745519972244
TQQQ,0.07929910894203471
GLD,0.06638494272559135
ARKK,0.05897462527700455
XLK,0.05746615092536637
USO,0.056104680127770014
XLC,0.055718425659222505
QQQ,0.05511270373223398
XLI,0.04894224277603819
SPY,0.04180542321438815
XLY,0.0367955181058568
XLF,0.03479860871100292
DIA,0.029584124425385435
IWM,0.020270108271768648
XLB,0.015168008576389048
BIL,0.009499529684405627
XLV,0.009227002880083292
SHY,0.007331951115301361
XLU,0.005379358082831981
HYG,0.0015207798648144044
XLRE,0.0008523028502505043
XLP,-0.012238294874216087
TLT,-0.021633903520741547
SQQQ,-0.21750890358670494
SOXS,-0.44418793475453955
