month,net_pnl
2025-05,0.04294261855280954
2025-06,0.04335866921338515
2025-07,0.02755995708076478
2025-08,-0.021512469602301215
2025-09,0.10457874876307677
2025-10,0.07396105450047931
2025-11,0.018153906589559326
2025-12,0.06001657159843576
2026-01,0.15748315850206027
2026-02,0.023543648243410292
2026-03,-0.006471832337807092
2026-04,0.07476084215702924
