variant,model,K,M,breadth,weight,cost_bps_per_side,full_net_simple_return,mean_decision_net_bps_scaled,standard_max_drawdown,max_recovery_days,recovery_unresolved,decision_count,trading_days,top_5_day_profit_share,average_month_18m,negative_months_18m,average_month_15m,negative_months_15m,average_month_12m,negative_months_12m
price_liquidity_K6_M2_decile_strength_capped_c3,price_liquidity,6,2,decile,strength_capped,3,-0.056004962496903954,-0.8334071800134515,0.1244778743334891,379,True,672,112,,-0.0031113868053835514,7,-0.0037336641664602625,7,-0.006624892155859349,5
beta_only_K4_M3_quintile_equal_c3,beta_only,4,3,quintile,equal,3,-0.0586190674631592,-0.7476921870300918,0.1029521718973287,380,True,784,112,,-0.003256614859064401,6,-0.003907937830877281,6,-0.007285188427300696,5
beta_only_K6_M2_quintile_strength_capped_c3,beta_only,6,2,quintile,strength_capped,3,-0.058983144015633676,-0.877725357375501,0.11842774540936216,380,True,672,112,,-0.0032768413342018693,6,-0.003932209601042244,6,-0.007593484987391327,5
price_liquidity_K4_M3_quintile_equal_c3,price_liquidity,4,3,quintile,equal,3,-0.06025146539242876,-0.7685135891891419,0.11005080319717585,380,True,784,112,,-0.003347303632912706,7,-0.004016764359495248,7,-0.005577533762940851,6
price_liquidity_K4_M3_decile_equal_c3,price_liquidity,4,3,decile,equal,3,-0.06194679521810323,-0.7901376941084599,0.1015440318751582,345,True,784,112,,-0.003441488623227958,7,-0.004129786347873548,7,-0.007839310554269644,6
price_liquidity_K6_M2_quintile_strength_capped_c3,price_liquidity,6,2,quintile,strength_capped,3,-0.0639331169307947,-0.9513856686130169,0.1145465658262537,380,True,672,112,,-0.0035518398294885948,7,-0.004262207795386314,7,-0.005783479700132148,5
price_liquidity_K4_M3_quintile_strength_capped_c3,price_liquidity,4,3,quintile,strength_capped,3,-0.06485314407849971,-0.8272084703890268,0.10212332585394412,380,True,784,112,,-0.003602952448805539,7,-0.0043235429385666485,7,-0.006122367953422762,6
price_liquidity_K6_M2_decile_equal_c3,price_liquidity,6,2,decile,equal,3,-0.06960843421491346,-1.0358397948647842,0.12967232942237117,379,True,672,112,,-0.003867135234161861,7,-0.004640562280994233,7,-0.007769413188381512,5
beta_only_K6_M2_quintile_equal_c3,beta_only,6,2,quintile,equal,3,-0.069724460027265,-1.0375663694533481,0.11949900924742843,380,True,672,112,,-0.003873581112625833,6,-0.004648297335151001,6,-0.008342151005191686,5
price_liquidity_K6_M2_quintile_equal_c3,price_liquidity,6,2,quintile,equal,3,-0.0759360886156937,-1.1300013186859181,0.1158081332595156,380,True,672,112,,-0.004218671589760763,7,-0.005062405907712915,7,-0.006294581666747949,5
return_risk_K4_M2_decile_strength_capped_c3,return_risk,4,2,decile,strength_capped,3,-0.13771493523046233,-1.5369970449828383,0.16574121319052013,441,True,896,112,,-0.007650829735025685,6,-0.009180995682030822,6,-0.009410054149297202,5
return_risk_K4_M2_decile_equal_c3,return_risk,4,2,decile,equal,3,-0.13913417674184803,-1.5528367939938397,0.15704751750158744,380,True,896,112,,-0.007729676485658227,6,-0.009275611782789872,6,-0.01068280469565188,5
full_proxy_K4_M2_quintile_equal_c3,full_proxy,4,2,quintile,equal,3,-0.1484179418957983,-1.656450244372749,0.15111572647637891,380,True,896,112,,-0.008245441216433239,7,-0.009894529459719886,7,-0.011616828454928401,6
return_risk_K4_M2_quintile_equal_c3,return_risk,4,2,quintile,equal,3,-0.15993928058470555,-1.7850366136685887,0.16602309916702737,380,True,896,112,,-0.008885515588039199,7,-0.010662618705647034,7,-0.01275933930484772,6
full_proxy_K4_M2_quintile_strength_capped_c3,full_proxy,4,2,quintile,strength_capped,3,-0.16116648147756862,-1.798733052205007,0.1607410423318349,441,True,896,112,,-0.008953693415420476,6,-0.01074443209850457,6,-0.011568828540065022,5
return_risk_K4_M2_quintile_strength_capped_c3,return_risk,4,2,quintile,strength_capped,3,-0.16818499831675832,-1.8770647133566785,0.16839282456999236,441,True,896,112,,-0.009343611017597689,7,-0.011212333221117225,7,-0.012250095131258368,6
full_proxy_K4_M2_decile_equal_c3,full_proxy,4,2,decile,equal,3,-0.17086850440421505,-1.9070145580827567,0.17216617537890364,441,True,896,112,,-0.009492694689123053,7,-0.011391233626947665,7,-0.011688573920730042,5
full_proxy_K4_M2_decile_strength_capped_c3,full_proxy,4,2,decile,strength_capped,3,-0.17587175470375616,-1.9628544051758496,0.1820424645633782,441,True,896,112,,-0.009770653039097566,7,-0.011724783646917075,7,-0.010643765639801114,5
beta_only_K4_M2_decile_strength_capped_c3,beta_only,4,2,decile,strength_capped,3,-0.1853649586115469,-2.0688053416467276,0.18654481603940354,441,True,896,112,,-0.010298053256197044,7,-0.012357663907436455,7,-0.013523777413086002,6
beta_only_K4_M2_quintile_equal_c3,beta_only,4,2,quintile,equal,3,-0.18765442278088595,-2.094357397108102,0.191622823832679,441,True,896,112,,-0.01042524571004922,7,-0.012510294852059066,7,-0.014269659298512495,6
beta_only_K4_M2_decile_equal_c3,beta_only,4,2,decile,equal,3,-0.19256944876946946,-2.1492125978735426,0.20539480851345343,380,True,896,112,,-0.010698302709414964,7,-0.01283796325129796,7,-0.016125218177475916,6
beta_only_K4_M2_quintile_strength_capped_c3,beta_only,4,2,quintile,strength_capped,3,-0.1941513285577369,-2.166867506224742,0.1968439503546009,441,True,896,112,,-0.010786184919874271,7,-0.012943421903849124,7,-0.013829443100412222,6
price_liquidity_K4_M2_decile_equal_c3,price_liquidity,4,2,decile,equal,3,-0.20537607034494906,-2.2921436422427353,0.20895376791281847,441,True,896,112,,-0.011409781685830504,7,-0.013691738022996607,7,-0.01454780661514552,6
price_liquidity_K4_M2_quintile_equal_c3,price_liquidity,4,2,quintile,equal,3,-0.21076497647207448,-2.3522876838401166,0.21622854624456633,441,True,896,112,,-0.011709165359559692,7,-0.01405099843147163,7,-0.01370851829131483,6
price_liquidity_K4_M2_decile_strength_capped_c3,price_liquidity,4,2,decile,strength_capped,3,-0.21490213878142245,-2.398461370328375,0.21538630904644374,441,True,896,112,,-0.011939007710079025,7,-0.01432680925209483,7,-0.013101609516612184,6
price_liquidity_K4_M2_quintile_strength_capped_c3,price_liquidity,4,2,quintile,strength_capped,3,-0.22413509177296612,-2.5015077206804257,0.22633220461191472,441,True,896,112,,-0.012451949542942563,7,-0.014942339451531077,7,-0.01388122955941574,6
