variant,month,net_pnl
beta_only_K4_M2_decile_equal_c1,2024-11,0.0
beta_only_K4_M2_decile_equal_c1,2024-12,0.0
beta_only_K4_M2_decile_equal_c1,2025-01,0.0
beta_only_K4_M2_decile_equal_c1,2025-02,-0.053610554712238925
beta_only_K4_M2_decile_equal_c1,2025-03,0.02805931092517461
beta_only_K4_M2_decile_equal_c1,2025-04,0.08888441314730591
beta_only_K4_M2_decile_equal_c1,2025-05,-0.016799337796111875
beta_only_K4_M2_decile_equal_c1,2025-06,0.0008642138225031025
beta_only_K4_M2_decile_equal_c1,2025-07,0.0
beta_only_K4_M2_decile_equal_c1,2025-08,-0.018110956873448256
beta_only_K4_M2_decile_equal_c1,2025-09,0.0
beta_only_K4_M2_decile_equal_c1,2025-10,0.0
beta_only_K4_M2_decile_equal_c1,2025-11,0.026485442111913123
beta_only_K4_M2_decile_equal_c1,2025-12,0.0
beta_only_K4_M2_decile_equal_c1,2026-01,0.0
beta_only_K4_M2_decile_equal_c1,2026-02,-0.05533490331660739
beta_only_K4_M2_decile_equal_c1,2026-03,-0.006479305741375277
beta_only_K4_M2_decile_equal_c1,2026-04,-0.007327770336584433
beta_only_K4_M2_decile_equal_c3,2024-11,0.0
beta_only_K4_M2_decile_equal_c3,2024-12,0.0
beta_only_K4_M2_decile_equal_c3,2025-01,0.0
beta_only_K4_M2_decile_equal_c3,2025-02,-0.06641055471223892
beta_only_K4_M2_decile_equal_c3,2025-03,0.012059310925174609
beta_only_K4_M2_decile_equal_c3,2025-04,0.05528441314730589
beta_only_K4_M2_decile_equal_c3,2025-05,-0.047199337796111865
beta_only_K4_M2_decile_equal_c3,2025-06,-0.0007357861774968974
beta_only_K4_M2_decile_equal_c3,2025-07,0.0
beta_only_K4_M2_decile_equal_c3,2025-08,-0.03091095687344825
beta_only_K4_M2_decile_equal_c3,2025-09,0.0
beta_only_K4_M2_decile_equal_c3,2025-10,0.0
beta_only_K4_M2_decile_equal_c3,2025-11,0.021685442111913124
beta_only_K4_M2_decile_equal_c3,2025-12,0.0
beta_only_K4_M2_decile_equal_c3,2026-01,0.0
beta_only_K4_M2_decile_equal_c3,2026-02,-0.08093490331660738
beta_only_K4_M2_decile_equal_c3,2026-03,-0.020879305741375274
beta_only_K4_M2_decile_equal_c3,2026-04,-0.034527770336584426
beta_only_K4_M2_decile_strength_capped_c1,2024-11,0.0
beta_only_K4_M2_decile_strength_capped_c1,2024-12,0.0
beta_only_K4_M2_decile_strength_capped_c1,2025-01,0.0
beta_only_K4_M2_decile_strength_capped_c1,2025-02,-0.05718171204139563
beta_only_K4_M2_decile_strength_capped_c1,2025-03,0.020219501415236825
beta_only_K4_M2_decile_strength_capped_c1,2025-04,0.07628258097164398
beta_only_K4_M2_decile_strength_capped_c1,2025-05,-0.0014098523976855404
beta_only_K4_M2_decile_strength_capped_c1,2025-06,-0.0018623966903556892
beta_only_K4_M2_decile_strength_capped_c1,2025-07,0.0
beta_only_K4_M2_decile_strength_capped_c1,2025-08,-0.018036435846643856
beta_only_K4_M2_decile_strength_capped_c1,2025-09,0.0
beta_only_K4_M2_decile_strength_capped_c1,2025-10,0.0
beta_only_K4_M2_decile_strength_capped_c1,2025-11,0.031719072905691974
beta_only_K4_M2_decile_strength_capped_c1,2025-12,0.0
beta_only_K4_M2_decile_strength_capped_c1,2026-01,0.0
beta_only_K4_M2_decile_strength_capped_c1,2026-02,-0.05372207687634368
beta_only_K4_M2_decile_strength_capped_c1,2026-03,0.0038720430104085745
beta_only_K4_M2_decile_strength_capped_c1,2026-04,-0.00604568306210381
beta_only_K4_M2_decile_strength_capped_c3,2024-11,0.0
beta_only_K4_M2_decile_strength_capped_c3,2024-12,0.0
beta_only_K4_M2_decile_strength_capped_c3,2025-01,0.0
beta_only_K4_M2_decile_strength_capped_c3,2025-02,-0.06998171204139561
beta_only_K4_M2_decile_strength_capped_c3,2025-03,0.004219501415236823
beta_only_K4_M2_decile_strength_capped_c3,2025-04,0.04268258097164398
beta_only_K4_M2_decile_strength_capped_c3,2025-05,-0.03180985239768554
beta_only_K4_M2_decile_strength_capped_c3,2025-06,-0.003462396690355689
beta_only_K4_M2_decile_strength_capped_c3,2025-07,0.0
beta_only_K4_M2_decile_strength_capped_c3,2025-08,-0.030836435846643855
beta_only_K4_M2_decile_strength_capped_c3,2025-09,0.0
beta_only_K4_M2_decile_strength_capped_c3,2025-10,0.0
beta_only_K4_M2_decile_strength_capped_c3,2025-11,0.026919072905691975
beta_only_K4_M2_decile_strength_capped_c3,2025-12,0.0
beta_only_K4_M2_decile_strength_capped_c3,2026-01,0.0
beta_only_K4_M2_decile_strength_capped_c3,2026-02,-0.07932207687634367
beta_only_K4_M2_decile_strength_capped_c3,2026-03,-0.010527956989591419
beta_only_K4_M2_decile_strength_capped_c3,2026-04,-0.033245683062103806
beta_only_K4_M2_quintile_equal_c1,2024-11,0.0
beta_only_K4_M2_quintile_equal_c1,2024-12,0.0
beta_only_K4_M2_quintile_equal_c1,2025-01,0.0
beta_only_K4_M2_quintile_equal_c1,2025-02,-0.051136612262304273
beta_only_K4_M2_quintile_equal_c1,2025-03,0.022547170438178728
beta_only_K4_M2_quintile_equal_c1,2025-04,0.0745709306253895
beta_only_K4_M2_quintile_equal_c1,2025-05,-0.0286766283789035
beta_only_K4_M2_quintile_equal_c1,2025-06,0.0008406589387382831
beta_only_K4_M2_quintile_equal_c1,2025-07,0.0
beta_only_K4_M2_quintile_equal_c1,2025-08,-0.005345241652474853
beta_only_K4_M2_quintile_equal_c1,2025-09,0.0
beta_only_K4_M2_quintile_equal_c1,2025-10,0.0
beta_only_K4_M2_quintile_equal_c1,2025-11,0.026557984796138204
beta_only_K4_M2_quintile_equal_c1,2025-12,0.0
beta_only_K4_M2_quintile_equal_c1,2026-01,0.0
beta_only_K4_M2_quintile_equal_c1,2026-02,-0.04289004272136153
beta_only_K4_M2_quintile_equal_c1,2026-03,0.0011269096993835807
beta_only_K4_M2_quintile_equal_c1,2026-04,-0.006049552263670136
beta_only_K4_M2_quintile_equal_c3,2024-11,0.0
beta_only_K4_M2_quintile_equal_c3,2024-12,0.0
beta_only_K4_M2_quintile_equal_c3,2025-01,0.0
beta_only_K4_M2_quintile_equal_c3,2025-02,-0.06393661226230427
beta_only_K4_M2_quintile_equal_c3,2025-03,0.0065471704381787335
beta_only_K4_M2_quintile_equal_c3,2025-04,0.040970930625389486
beta_only_K4_M2_quintile_equal_c3,2025-05,-0.0590766283789035
beta_only_K4_M2_quintile_equal_c3,2025-06,-0.0007593410612617163
beta_only_K4_M2_quintile_equal_c3,2025-07,0.0
beta_only_K4_M2_quintile_equal_c3,2025-08,-0.01814524165247485
beta_only_K4_M2_quintile_equal_c3,2025-09,0.0
beta_only_K4_M2_quintile_equal_c3,2025-10,0.0
beta_only_K4_M2_quintile_equal_c3,2025-11,0.0217579847961382
beta_only_K4_M2_quintile_equal_c3,2025-12,0.0
beta_only_K4_M2_quintile_equal_c3,2026-01,0.0
beta_only_K4_M2_quintile_equal_c3,2026-02,-0.06849004272136153
beta_only_K4_M2_quintile_equal_c3,2026-03,-0.013273090300616412
beta_only_K4_M2_quintile_equal_c3,2026-04,-0.03324955226367013
beta_only_K4_M2_quintile_strength_capped_c1,2024-11,0.0
beta_only_K4_M2_quintile_strength_capped_c1,2024-12,0.0
beta_only_K4_M2_quintile_strength_capped_c1,2025-01,0.0
beta_only_K4_M2_quintile_strength_capped_c1,2025-02,-0.056743498522938224
beta_only_K4_M2_quintile_strength_capped_c1,2025-03,0.02226242005907071
beta_only_K4_M2_quintile_strength_capped_c1,2025-04,0.0686830671110773
beta_only_K4_M2_quintile_strength_capped_c1,2025-05,-0.025742536378389226
beta_only_K4_M2_quintile_strength_capped_c1,2025-06,-0.00032064178815947517
beta_only_K4_M2_quintile_strength_capped_c1,2025-07,0.0
beta_only_K4_M2_quintile_strength_capped_c1,2025-08,-0.007425159968262477
beta_only_K4_M2_quintile_strength_capped_c1,2025-09,0.0
