candidate,overlay,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months
ma200_corr08,base,ma200_corr08__base,sp500,1,5.0,1.4480358191664644,1.5790358191664644,0.131,1315,2620,1054,572,482,0.8398406374501992,1.0000000000000002,262.0,112,82,0.31408342125665867,0.04902820561599643,SNDK,0.18820903690170276,1.2598267822647617,0,0,0.024133930319441072,0.004041122315282427,31,20,9,0.24999950633722254,2025-02-18,2025-04-04,74.0,0.0014454199123425094,12,0.08078312607391015,0.07389514880920053,9,3,0,15,0.05905051629843756,0.07205325794599726,10,5,0,18,0.05713335637529889,0.0641909614851286,12,6,0
ma200_corr08,base,ma200_corr08__base,sp500,1,10.0,1.3170358191664642,1.5790358191664644,0.262,1315,2620,1054,565,489,0.8398406374501992,1.0000000000000002,262.0,106,88,0.32359002085529026,0.0493595257006237,SNDK,0.18815903690170277,1.1288767822647614,0,0,0.02195059698610774,0.0017411223152824233,31,20,9,0.2695500096449057,2025-02-18,2025-04-04,76.0,0.0016990937904552347,12,0.07887479274057681,0.07169514880920053,9,3,0,15,0.05702384963177088,0.06945325794599724,10,5,0,18,0.055122245264187776,0.06154096148512858,12,6,0
ma200_corr08,inverse_vol63,ma200_corr08__inverse_vol63,sp500,1,-1.0,1.411066426693304,1.378080106622666,-0.03298632007063801,1315,11845,1054,579,475,0.8398406374501992,1.0000000000000004,329.86320070638004,112,82,0.22055688633330656,0.04430968680669151,TER,0.10057735136389356,1.3104890753294103,0,0,0.02351777377822173,0.006014778864136497,33,18,9,0.21263998834571263,2025-02-18,2025-04-04,88.0,0.003492214269592171,12,0.06725072640232842,0.06916344798915243,10,2,0,15,0.0475266113856381,0.05923983443529532,11,4,0,18,0.04613948670747151,0.05538559483028074,13,5,0
ma200_corr08,inverse_vol63,ma200_corr08__inverse_vol63,sp500,1,0.0,1.378080106622666,1.378080106622666,0.0,1315,11845,1054,577,477,0.8398406374501992,1.0000000000000004,329.86320070638004,110,84,0.22206133559237184,0.04439455227165277,TER,0.10038704508597188,1.2776930615366942,0,0,0.022968001777044434,0.005416703109617907,32,19,9,0.216369618467774,2025-02-18,2025-04-04,107.0,0.0035924459279526345,12,0.0667443985608507,0.06879407401218783,10,2,0,15,0.04699527150658611,0.05859773302453498,11,4,0,18,0.045613278199266506,0.0548947217819298,13,5,0
ma200_corr08,inverse_vol63,ma200_corr08__inverse_vol63,sp500,1,1.0,1.345093786552028,1.378080106622666,0.03298632007063801,1315,11845,1054,576,478,0.8398406374501992,1.0000000000000004,329.86320070638004,110,84,0.22357902813873173,0.04447965547466006,TER,0.10019673880805029,1.2448970477439778,0,0,0.022418229775867136,0.004818627355099317,32,19,9,0.2202085715097666,2025-02-18,2025-04-04,107.0,0.003695476303218936,12,0.066238070719373,0.06842470003522322,10,2,0,15,0.046463931627534115,0.05795563161377454,11,4,0,18,0.04508706969106149,0.05440384873357881,13,5,0
ma200_corr08,inverse_vol63,ma200_corr08__inverse_vol63,sp500,1,2.0,1.31210746648139,1.378080106622666,0.06597264014127602,1315,11845,1054,575,479,0.8398406374501992,1.0000000000000004,329.86320070638004,109,85,0.22512383776976974,0.0445646915469541,TER,0.10000643253012863,1.2121010339512615,0,0,0.021868457774689834,0.004220551600580717,32,19,9,0.22416172567688986,2025-02-18,2025-04-04,107.0,0.00380142427580331,12,0.06573174287789528,0.06805532605825859,10,2,0,15,0.04593259174848209,0.05731353020301415,11,4,0,18,0.04456086118285648,0.05391297568522785,13,5,0
ma200_corr08,inverse_vol63,ma200_corr08__inverse_vol63,sp500,1,5.0,1.213148506269476,1.378080106622666,0.16493160035319004,1315,11845,1054,574,480,0.8398406374501992,1.0000000000000004,329.86320070638004,107,87,0.22982386959863815,0.04482078519224876,TER,0.09943551369636362,1.1137129925731124,0,0,0.02021914177115793,0.002426324337024938,31,20,9,0.23675973381974397,2025-02-18,2025-04-04,108.0,0.004138068054820163,12,0.06421275935346216,0.06694720412736478,10,2,0,15,0.044338572111326094,0.05538722597073295,11,4,0,18,0.04298223565824145,0.05244035654017493,13,5,0
ma200_corr08,inverse_vol63,ma200_corr08__inverse_vol63,sp500,1,10.0,1.048216905916286,1.378080106622666,0.3298632007063801,1315,11845,1054,571,483,0.8398406374501992,1.0000000000000004,329.86320070638004,104,90,0.23810760845877818,0.04525417495674118,TER,0.09848398230675552,0.9497329236095305,0,0,0.017470281765271434,0.0003971117836228111,30,21,9,0.26059229719873755,2025-02-18,2025-04-04,116.0,0.004770812877497892,12,0.06168112014607361,0.06510033424254173,9,3,0,15,0.04168187271606608,0.052176718916931035,10,5,0,18,0.04035119311721639,0.04998599129842014,12,6,0
ma200_corr08,persistence2,ma200_corr08__persistence2,sp500,1,-1.0,1.6406530345799635,1.6128580345799635,-0.027795,837,6615,1053,571,482,0.8390438247011952,1.0000000000000002,277.95,107,71,0.320934716110451,0.04870284258287529,PLTR,0.2144886371972026,1.426164397382761,0,0,0.0273442172429994,0.006655004744659712,31,20,9,0.2266869343721959,2025-02-18,2025-04-04,55.0,0.002679240980207353,12,0.08375569621638108,0.07236165717177431,9,3,0,15,0.06509792046267925,0.06866481916335722,10,5,0,18,0.06469880676006338,0.06663274041199971,12,6,0
ma200_corr08,persistence2,ma200_corr08__persistence2,sp500,1,0.0,1.6128580345799635,1.6128580345799635,0.0,837,6615,1053,569,484,0.8390438247011952,1.0000000000000002,277.95,106,72,0.322625739107034,0.04876495299712073,PLTR,0.21412673243529762,1.398731302144666,0,0,0.02688096724299939,0.006023615855770827,31,20,9,0.2299821032388555,2025-02-18,2025-04-04,55.0,0.0027474204718863616,12,0.08332519357087843,0.07205582383844097,9,3,0,15,0.06465092575368453,0.0685003747189128,10,5,0,18,0.06425479882355543,0.06624373247549178,12,6,0
ma200_corr08,persistence2,ma200_corr08__persistence2,sp500,1,1.0,1.5850630345799634,1.6128580345799635,0.027795,837,6615,1053,569,484,0.8390438247011952,1.0000000000000002,277.95,106,72,0.3243346523886735,0.04882709432714883,PLTR,0.21376482767339292,1.3712982069065704,0,0,0.026417717242999395,0.005392226966881931,31,20,9,0.23335885013779953,2025-02-18,2025-04-04,56.0,0.0028170564925374415,12,0.08289469092537581,0.07174999050510765,9,3,0,15,0.06420393104468983,0.06833593027446835,10,5,0,18,0.0638107908870475,0.06585472453898385,12,6,0
ma200_corr08,persistence2,ma200_corr08__persistence2,sp500,1,2.0,1.5572680345799637,1.6128580345799635,0.05559,837,6615,1053,569,484,0.8390438247011952,1.0000000000000002,277.95,106,72,0.3260697626831185,0.04888944533160164,PLTR,0.21340292291148827,1.3438651116684754,0,0,0.025954467242999397,0.004760838077993046,31,20,9,0.2368202424623507,2025-02-18,2025-04-04,56.0,0.002888196220175369,12,0.08246418827987316,0.07144415717177433,9,3,0,15,0.06375693633569511,0.06817148583002391,10,5,0,18,0.06336678295053957,0.06546571660247591,12,6,0
ma200_corr08,persistence2,ma200_corr08__persistence2,sp500,1,5.0,1.4738830345799634,1.6128580345799635,0.138975,837,6615,1053,566,487,0.8390438247011952,1.0000000000000002,277.95,104,74,0.3313685120485977,0.049077120160185436,PLTR,0.2123172086257741,1.2615658259541893,0,0,0.02456471724299939,0.002866671411326383,31,20,9,0.2477453627704848,2025-02-18,2025-04-04,56.0,0.0031111410108261434,12,0.08117268034336521,0.07052665717177431,9,3,0,15,0.06241595220871098,0.06767815249669057,10,5,0,18,0.06203475914101575,0.0642986927929521,12,6,0
ma200_corr08,persistence2,ma200_corr08__persistence2,sp500,1,10.0,1.3349080345799635,1.6128580345799635,0.27795,837,6615,1053,565,488,0.8390438247011952,1.0000000000000002,277.95,100,78,0.34056663802633513,0.04939190962540379,PLTR,0.2105076848162499,1.1244003497637136,0,0,0.022248467242999396,0.0007620812125703645,30,21,9,0.26798310700913874,2025-02-18,2025-04-04,67.0,0.0035178447989228554,12,0.07902016711585198,0.06899749050510764,9,3,0,15,0.060180978663737436,0.06685593027446834,10,5,0,18,0.059814719458476065,0.06235365311041241,12,6,0
ma200_corr08,persistence3,ma200_corr08__persistence3,sp500,1,-1.0,1.618728553274092,1.5944207754963142,-0.02430777777777778,622,5511,1052,569,483,0.8382470119521912,1.0000000000000002,243.07777777777778,101,67,0.3364673221218805,0.04959205482425615,PLTR,0.23345328345075106,1.385275269823341,0,0,0.026978809221234863,0.005759923536151705,30,21,9,0.22924131033264725,2025-02-18,2025-04-04,54.0,0.0006805220533679315,12,0.08503465026376246,0.07132388681358204,9,3,0,15,0.06717947222171165,0.061051479345316406,10,5,0,18,0.06559270040694935,0.05960222963296362,12,6,0
ma200_corr08,persistence3,ma200_corr08__persistence3,sp500,1,0.0,1.5944207754963142,1.5944207754963142,0.0,622,5511,1052,568,484,0.8382470119521912,1.0000000000000002,243.07777777777778,100,68,0.3379560399386493,0.04965964440077299,PLTR,0.23308526757773518,1.3613355079185792,0,0,0.026573679591605236,0.005368058456786629,30,21,9,0.23227599898267387,2025-02-18,2025-04-04,54.0,0.0007221761153058188,12,0.08464850608386827,0.07103071221040744,9,3,0,15,0.06677157804181748,0.06088259045642754,10,5,0,18,0.06518358224116452,0.05927060264883664,12,6,0
ma200_corr08,persistence3,ma200_corr08__persistence3,sp500,1,1.0,1.5701129977185362,1.5944207754963142,0.02430777777777778,622,5511,1052,568,484,0.8382470119521912,1.0000000000000002,243.07777777777778,100,68,0.3394586699095258,0.04972734649007531,PLTR,0.23271725170471935,1.3373957460138168,0,0,0.026168549961975606,0.004976193377421535,30,21,9,0.2353772725186445,2025-02-18,2025-04-04,54.0,0.0007646145226219727,12,0.08426236190397411,0.07073753760723284,9,3,0,15,0.06636368386192329,0.06071370156753865,10,5,0,18,0.06477446407537968,0.05893897566470965,12,6,0
ma200_corr08,persistence3,ma200_corr08__persistence3,sp500,1,2.0,1.5458052199407586,1.5944207754963142,0.04861555555555556,622,5511,1052,568,484,0.8382470119521912,1.0000000000000002,243.07777777777778,100,68,0.34098145289532716,0.0497952488629096,PLTR,0.23234923583170333,1.3134559841090552,0,0,0.025763420332345976,0.004584328298056469,30,21,9,0.23854734668286504,2025-02-18,2025-04-04,55.0,0.0008078596396954159,12,0.08387621772407992,0.07044436300405824,9,3,0,15,0.06595578968202911,0.06054481267864974,10,5,0,18,0.06436534590959485,0.05860734868058266,12,6,0
ma200_corr08,persistence3,ma200_corr08__persistence3,sp500,1,5.0,1.4728818866074256,1.5944207754963142,0.12153888888888889,622,5511,1052,566,486,0.8382470119521912,1.0000000000000002,243.07777777777778,99,69,0.34565544446891144,0.04999956792899901,PLTR,0.23124518821265616,1.2416366983947693,0,0,0.02454803144345708,0.003408733059961223,30,21,9,0.2484940557927564,2025-02-18,2025-04-04,55.0,0.0009426720212707591,12,0.08271778518439739,0.06956483919453442,9,3,0,15,0.06473210714234658,0.06003814601198308,10,5,0,18,0.06313799141224036,0.057612467728201715,12,6,0
ma200_corr08,persistence3,ma200_corr08__persistence3,sp500,1,10.0,1.3513429977185363,1.5944207754963142,0.24307777777777778,622,5511,1052,561,491,0.8382470119521912,1.0000000000000002,243.07777777777778,97,71,0.35379899524115394,0.050339250206260705,PLTR,0.22940510884757628,1.12193788887096,0,0,0.022522383295308937,0.0014494076631358312,30,21,9,0.266686253536419,2025-02-18,2025-04-04,56.0,0.0011858495243347036,12,0.08078706428492649,0.0680989661786614,9,3,0,15,0.06269263624287567,0.059193701567538615,10,5,0,18,0.06109240058331619,0.05595433280756679,12,6,0
ma200_corr08,vol_target_15,ma200_corr08__vol_target_15,sp500,1,-1.0,0.7926986089437221,0.7767691516647891,-0.015929457278933207,1311,11657,1052,573,479,0.46906245778114997,1.0,159.29457278933205,118,75,0.27100645590270966,0.039739890455078454,PLTR,0.08996828957864357,0.7027303193650786,0,0,0.01321164348239537,0.005690112762347226,31,20,9,0.11574333057454957,2024-06-18,2024-08-02,67.0,0.0005719653619650709,12,0.032925989423273905,0.02623606102382825,9,3,0,15,0.022814704533021327,0.024227722334847743,10,5,0,18,0.02468367747744167,0.025092001925785923,12,6,0
ma200_corr08,vol_target_15,ma200_corr08__vol_target_15,sp500,1,0.0,0.7767691516647891,0.7767691516647891,0.0,1311,11657,1052,573,479,0.46906245778114997,1.0,159.29457278933205,118,75,0.272779346453247,0.03979056254114026,PLTR,0.08989750018856778,0.6868716514762213,0,0,0.012946152527746483,0.0053961474876245835,31,20,9,0.11677799605655705,2024-06-18,2024-08-02,67.0,0.0005903915272831132,12,0.0327048181596052,0.026145353047746858,9,3,0,15,0.02259722636852476,0.02384233102538306,10,5,0,18,0.024458214798046968,0.024837892479246018,12,6,0
ma200_corr08,vol_target_15,ma200_corr08__vol_target_15,sp500,1,1.0,0.7608396943858557,0.7767691516647891,0.015929457278933207,1311,11657,1052,573,479,0.46906245778114997,1.0,159.29457278933205,116,77,0.27456048790093773,0.039841432228333154,PLTR,0.08982671079849218,0.6710129835873636,0,0,0.012680661573097595,0.005102182212901951,31,20,9,0.117828804017088,2024-06-18,2024-08-02,67.0,0.0006091503796763672,12,0.03248364689593649,0.026054645071665467,9,3,0,15,0.022379748204028195,0.0234569397159184,10,5,0,18,0.024232752118652265,0.02458378303270612,12,6,0
ma200_corr08,vol_target_15,ma200_corr08__vol_target_15,sp500,1,2.0,0.7449102371069225,0.7767691516647891,0.031858914557866415,1311,11657,1052,573,479,0.46906245778114997,1.0,159.29457278933205,115,78,0.27633463951981707,0.03989250067476482,PLTR,0.0897559214084164,0.6551543156985061,0,0,0.01241517061844871,0.004808216938179311,31,20,9,0.11889613519996875,2024-06-18,2024-08-02,68.0,0.0006282510112942451,12,0.03226247563226778,0.025963937095584082,9,3,0,15,0.022162270039531626,0.023071548406453726,10,5,0,18,0.024007289439257562,0.02432967358616622,12,6,0
ma200_corr08,vol_target_15,ma200_corr08__vol_target_15,sp500,1,5.0,0.697121865270123,0.7767691516647891,0.07964728639466603,1311,11657,1052,570,482,0.46906245778114997,1.0,159.29457278933205,110,83,0.2817742236247192,0.040045728996045485,PLTR,0.08954355323818938,0.6075783120319336,0,0,0.011618697754502052,0.0039046243611938853,31,20,9,0.12220125946754525,2024-06-18,2024-08-02,68.0,0.0006876996122936918,12,0.031598961841261645,0.025691813167339914,9,3,0,15,0.021509835546041918,0.021915374478059715,10,5,0,18,0.02333090140107345,0.02356734524654652,12,6,0
ma200_corr08,vol_target_15,ma200_corr08__vol_target_15,sp500,1,10.0,0.6174745788754569,0.7767691516647891,0.15929457278933207,1311,11657,1052,564,488,0.46906245778114997,1.0,159.29457278933205,105,88,0.2910117535399239,0.04029969715588198,PLTR,0.0891896062878109,0.528284972587646,0,0,0.010291242981257612,0.002334900929586884,31,20,9,0.12868751171345705,2025-02-18,2025-04-04,114.0,0.0007945691012981683,12,0.0304931055229181,0.025238273286932962,9,3,0,15,0.02042244472355908,0.01998841793073635,10,5,0,18,0.02220358800409993,0.022296798013847006,12,6,0
ma200_corr08,turnover_band_05,ma200_corr08__turnover_band_05,sp500,1,-1.0,1.6052358191664644,1.5790358191664644,-0.0262,1315,2620,1054,574,480,0.8398406374501992,1.0000000000000002,262.0,120,74,0.30268098851397723,0.048630382491703004,SNDK,0.18826903690170277,1.4169667822647616,0,0,0.026753930319441073,0.006801122315282421,31,20,9,0.22949473243439228,2025-02-18,2025-04-04,67.0,0.0011745437185064723,12,0.08307312607391014,0.07653514880920052,9,3,0,15,0.061482516298437546,0.07517325794599726,10,5,0,18,0.05954668970863223,0.06737096148512858,12,6,0
ma200_corr08,turnover_band_05,ma200_corr08__turnover_band_05,sp500,1,0.0,1.5790358191664644,1.5790358191664644,0.0,1315,2620,1054,574,480,0.8398406374501992,1.0000000000000002,262.0,119,75,0.30455629306823145,0.04869627851817178,SNDK,0.18825903690170276,1.3907767822647616,0,0,0.026317263652774408,0.006341122315282426,31,20,9,0.23271421337776194,2025-02-18,2025-04-04,67.0,0.0012174063804691237,12,0.08269145940724348,0.07609514880920053,9,3,0,15,0.06107718296510421,0.07465325794599727,10,5,0,18,0.059144467486410016,0.0668409614851286,12,6,0
ma200_corr08,turnover_band_05,ma200_corr08__turnover_band_05,sp500,1,1.0,1.5528358191664646,1.5790358191664644,0.0262,1315,2620,1054,574,480,0.8398406374501992,1.0000000000000002,262.0,118,76,0.3064301663584619,0.048762397592727796,SNDK,0.18824903690170278,1.364586782264762,0,0,0.025880596986107743,0.005881122315282419,31,20,9,0.23600917360325738,2025-02-18,2025-04-04,70.0,0.0012611450570807986,12,0.08230979274057681,0.07565514880920052,9,3,0,15,0.06067184963177088,0.07413325794599726,10,5,0,18,0.058742245264187795,0.06631096148512859,12,6,0
ma200_corr08,turnover_band_05,ma200_corr08__turnover_band_05,sp500,1,2.0,1.5266358191664644,1.5790358191664644,0.0524,1315,2620,1054,574,480,0.8398406374501992,1.0000000000000002,262.0,118,76,0.3083299205178282,0.04882874084976705,SNDK,0.18823903690170277,1.3383967822647616,0,0,0.025443930319441074,0.005421122315282424,31,20,9,0.23938229896187455,2025-02-18,2025-04-04,70.0,0.0013057868812079907,12,0.08192812607391015,0.07521514880920052,9,3,0,15,0.06026651629843755,0.07361325794599725,10,5,0,18,0.05834002304196557,0.06578096148512859,12,6,0
ma200_corr08,turnover_band_05,ma200_corr08__turnover_band_05,sp500,1,5.0,1.4480358191664644,1.5790358191664644,0.131,1315,2620,1054,572,482,0.8398406374501992,1.0000000000000002,262.0,112,82,0.31408342125665867,0.04902820561599643,SNDK,0.18820903690170276,1.2598267822647617,0,0,0.024133930319441072,0.004041122315282427,31,20,9,0.24999950633722254,2025-02-18,2025-04-04,74.0,0.0014454199123425094,12,0.08078312607391015,0.07389514880920053,9,3,0,15,0.05905051629843756,0.07205325794599726,10,5,0,18,0.05713335637529889,0.0641909614851286,12,6,0
ma200_corr08,turnover_band_05,ma200_corr08__turnover_band_05,sp500,1,10.0,1.3170358191664642,1.5790358191664644,0.262,1315,2620,1054,565,489,0.8398406374501992,1.0000000000000002,262.0,106,88,0.32359002085529026,0.0493595257006237,SNDK,0.18815903690170277,1.1288767822647614,0,0,0.02195059698610774,0.0017411223152824233,31,20,9,0.2695500096449057,2025-02-18,2025-04-04,76.0,0.0016990937904552347,12,0.07887479274057681,0.07169514880920053,9,3,0,15,0.05702384963177088,0.06945325794599724,10,5,0,18,0.055122245264187776,0.06154096148512858,12,6,0
ma200_corr08,inverse_vol63_persistence2,ma200_corr08__inverse_vol63_persistence2,sp500,1,-1.0,1.3726455707934868,1.341184915635098,-0.03146065515838928,837,10052,1053,574,479,0.8390438247011952,1.0000000000000004,314.6065515838927,103,75,0.24258641834913405,0.04420752320615379,PLTR,0.127233257207141,1.2454123135863457,0,0,0.02287742617989145,0.0023033767895807907,30,21,9,0.21245287494564313,2025-02-18,2025-04-04,76.0,0.006727708995960915,12,0.06651535183687346,0.0612439895143817,9,3,0,15,0.049638453952489676,0.05411131798656963,10,5,0,18,0.04955998622754822,0.05753122088816739,12,6,0
ma200_corr08,inverse_vol63_persistence2,ma200_corr08__inverse_vol63_persistence2,sp500,1,0.0,1.341184915635098,1.341184915635098,0.0,837,10052,1053,571,482,0.8390438247011952,1.0000000000000004,314.6065515838927,103,75,0.24415953814100883,0.04428184030017952,PLTR,0.12696247836548893,1.2142224372696089,0,0,0.022353081927251627,0.0020105040093017553,30,21,9,0.21605309246094567,2025-02-18,2025-04-04,76.0,0.006882988709683854,12,0.06602399878962677,0.06086633131431138,9,3,0,15,0.04912589249133641,0.05385008845656967,10,5,0,18,0.04905575977388386,0.05722668921325898,12,6,0
ma200_corr08,inverse_vol63_persistence2,ma200_corr08__inverse_vol63_persistence2,sp500,1,1.0,1.3097242604767083,1.341184915635098,0.03146065515838928,837,10052,1053,571,482,0.8390438247011952,1.0000000000000004,314.6065515838927,102,76,0.245759634553096,0.0443561640439252,PLTR,0.12669169952383666,1.1830325609528716,0,0,0.0218287376746118,0.0017176312290227147,30,21,9,0.21975721855289537,2025-02-18,2025-04-04,82.0,0.007042447996047712,12,0.06553264574238005,0.06048867311424104,9,3,0,15,0.04861333103018316,0.053588858926569685,10,5,0,18,0.0485515333202195,0.05692215753835056,12,6,0
ma200_corr08,inverse_vol63_persistence2,ma200_corr08__inverse_vol63_persistence2,sp500,1,2.0,1.278263605318319,1.341184915635098,0.06292131031677856,837,10052,1053,568,485,0.8390438247011952,1.0000000000000004,314.6065515838927,102,76,0.24737304674269636,0.044430620304271196,PLTR,0.12642092068218458,1.1518426846361343,0,0,0.021304393421971986,0.0014247584487436828,30,21,9,0.223569817563937,2025-02-18,2025-04-04,82.0,0.007206257905732092,12,0.06504129269513335,0.060111014914170716,9,3,0,15,0.04810076956902991,0.05332762939656973,10,5,0,18,0.04804730686655515,0.05661762586344216,12,6,0
ma200_corr08,inverse_vol63_persistence2,ma200_corr08__inverse_vol63_persistence2,sp500,1,5.0,1.183881639843151,1.341184915635098,0.15730327579194636,837,10052,1053,567,486,0.8390438247011952,1.0000000000000004,314.6065515838927,101,77,0.25234011007237417,0.04465416440382858,PLTR,0.12560858415722817,1.058273055685923,0,0,0.01973136066405252,0.0005461401079065765,30,21,9,0.23570828968424018,2025-02-18,2025-04-04,88.0,0.0077256478621692635,12,0.06356723355339325,0.05897804031395972,9,3,0,15,0.04656308518557013,0.05254394080656982,10,5,0,18,0.04653462750556209,0.05570403083871692,12,6,0
ma200_corr08,inverse_vol63_persistence2,ma200_corr08__inverse_vol63_persistence2,sp500,1,10.0,1.026578364051205,1.341184915635098,0.3146065515838927,837,10052,1053,563,490,0.8390438247011952,1.0000000000000004,314.6065515838927,97,81,0.2610545831333258,0.04502844553187182,PLTR,0.12425468994896767,0.9023236741022372,0,0,0.017109639400853412,0.0,29,22,9,0.25862327863375245,2025-02-18,2025-04-04,116.0,0.008697343172677601,12,0.061110468317159744,0.05708974931360808,8,4,0,15,0.04400027787980385,0.05123779315657,9,6,0,18,0.04401349523724031,0.05418137246417487,11,7,0
cluster_residual,base,cluster_residual__base,sp500,1,-1.0,1.4687862310811735,1.3534126152866275,-0.11537361579454618,1703,4865,1055,580,475,0.8406374501992032,1.0000000000000002,1153.7361579454619,176,116,0.17244395300793713,0.05105432382471171,SMCI,0.16096935126895054,1.307816879812223,0,0,0.024479770518019566,0.0179203832926714,31,20,9,0.2876271172481976,2025-01-30,2025-04-21,129.0,0.0,12,0.07661504058155146,0.08007644552536519,9,3,0,15,0.027270447673522328,0.033076929050578144,9,6,0,18,0.03057100325506992,0.0513314677383799,11,7,0
cluster_residual,base,cluster_residual__base,sp500,1,0.0,1.3534126152866275,1.3534126152866275,0.0,1703,4865,1055,578,477,0.8406374501992032,1.0000000000000002,1153.7361579454619,175,117,0.17458742511885067,0.05136665697672271,SMCI,0.15969891468265246,1.193713700603975,0,0,0.022556876921443796,0.015560863396683115,31,20,9,0.3019587414832786,2025-01-30,2025-04-21,130.0,0.0,12,0.07435314799036409,0.07773887582485024,9,3,0,15,0.025031155883100162,0.030927751029208306,9,6,0,18,0.028323872059353397,0.04905351164966744,11,7,0
cluster_residual,base,cluster_residual__base,sp500,1,1.0,1.2380389994920813,1.3534126152866275,0.11537361579454618,1703,4865,1055,577,478,0.8406374501992032,1.0000000000000002,1153.7361579454619,172,120,0.1767221666640911,0.051682217168565386,SMCI,0.1584284780963543,1.079610521395727,0,0,0.020633983324868023,0.013201343500694839,31,20,9,0.31748738917049013,2025-01-30,2025-04-21,132.0,0.0,12,0.07209125539917673,0.07540130612433532,9,3,0,15,0.022791864092678003,0.02877857300783848,9,6,0,18,0.026076740863636858,0.04677555556095498,11,7,0
cluster_residual,base,cluster_residual__base,sp500,1,2.0,1.1226653836975353,1.3534126152866275,0.23074723158909236,1703,4865,1055,573,482,0.8406374501992032,1.0000000000000002,1153.7361579454619,172,120,0.17889389390230315,0.05200072961527229,SMCI,0.1571580415100561,0.9655073421874792,0,0,0.018711089728292253,0.010841823604706546,31,20,9,0.33436956508731897,2025-01-30,2025-04-21,159.0,0.0,12,0.06982936280798936,0.07306373642382039,9,3,0,15,0.020552572302255823,0.02662939498646865,9,6,0,18,0.023829609667920332,0.04449759947224251,11,7,0
cluster_residual,base,cluster_residual__base,sp500,1,5.0,0.7765445363138965,1.3534126152866275,0.5768680789727308,1703,4865,1055,566,489,0.8406374501992032,1.0000000000000002,1153.7361579454619,168,124,0.18631182419434686,0.05297102121620558,SMCI,0.1533467317511616,0.6231978045627349,0,0,0.012942408938564945,0.003763263916741695,31,20,9,0.3951731087559042,2025-01-30,2025-04-21,204.0,0.0,12,0.06304368503442727,0.06605102732227561,9,3,0,15,0.013834696930989316,0.020181860922359136,9,6,0,18,0.017088216080770744,0.03766373120610511,11,7,0
cluster_residual,base,cluster_residual__base,sp500,1,10.0,0.19967645734116565,1.3534126152866275,1.1537361579454617,1703,4865,1055,552,503,0.8406374501992032,1.0000000000000002,1153.7361579454619,154,138,0.2008991780296779,0.0546527060171785,SMCI,0.14699454881967086,0.05268190852149479,0,0,0.0033279409556860955,0.0,28,23,9,0.5772165787950194,2024-05-17,2025-04-21,,0.07552601913235756,12,0.05173422207849041,0.05436317881970096,8,4,0,15,0.0026382379788784725,0.009435970815510002,8,7,0,18,0.005852560102188097,0.026273950762542804,10,8,0
cluster_residual,inverse_vol63,cluster_residual__inverse_vol63,sp500,1,-1.0,1.4182505328631383,1.2978531604446029,-0.12039737241853582,1703,4865,1055,579,476,0.8406374501992032,1.0000000000000004,1203.9737241853582,177,115,0.12291886445157411,0.05576927345446186,PANW,0.09549119252589904,1.3227593403372393,0,0,0.02363750888105231,0.005838105332822164,31,20,9,0.2623420370632841,2025-01-30,2025-04-21,125.0,0.0,12,0.07049434360732117,0.08501115249199129,9,3,0,15,0.026684572655238232,0.035576640148719745,9,6,0,18,0.030675683528529982,0.05127629606854647,11,7,0
cluster_residual,inverse_vol63,cluster_residual__inverse_vol63,sp500,1,0.0,1.2978531604446029,1.2978531604446029,0.0,1703,4865,1055,578,477,0.8406374501992032,1.0000000000000004,1203.9737241853582,175,117,0.12455465807237616,0.05615074220544044,PANW,0.09458584338996565,1.2032673170546373,0,0,0.021630886007410043,0.0033730180841773823,31,20,9,0.27663728907529356,2025-01-30,2025-04-21,129.0,0.0,12,0.06813173638264455,0.08256319976860431,9,3,0,15,0.024343418439650218,0.03326659700531432,9,6,0,18,0.02833138794295119,0.048921482391099086,11,7,0
cluster_residual,inverse_vol63,cluster_residual__inverse_vol63,sp500,1,1.0,1.177455788026067,1.2978531604446029,0.12039737241853582,1703,4865,1055,575,480,0.8406374501992032,1.0000000000000004,1203.9737241853582,173,119,0.12622812534131794,0.05653728884164624,PANW,0.09368049425403223,1.0837752937720349,0,0,0.019624263133767784,0.0020397680105069434,30,21,9,0.2922154933030725,2025-01-30,2025-04-21,132.0,0.0,12,0.06576912915796791,0.08004301826257204,8,4,0,15,0.02200226422406221,0.030956553861908882,8,7,0,18,0.025987092357372406,0.04656666871365171,10,8,0
