date,net_pnl
2019-06,0.0
2019-07,0.0
2019-08,0.0
2019-09,0.0
2019-10,0.0
2019-11,0.0
2019-12,0.0
2020-01,0.0
2020-02,-0.023328154625322284
2020-03,-0.06875151893066785
2020-04,0.1456090231185651
2020-05,0.12146231249313438
2020-06,0.09427844984398466
2020-07,0.10210827054377897
2020-08,0.039516563300136934
2020-09,-0.0152069834954164
2020-10,-0.05514172827498753
2020-11,0.17632793309916028
2020-12,0.0155240113566074
2021-01,0.0389378527580351
2021-02,0.04180648985950481
2021-03,-0.02734083076617628
2021-04,0.022784594144923186
2021-05,0.010996231986023479
2021-06,0.0032030815485405654
2021-07,0.02052135873526622
2021-08,0.04034115383481123
2021-09,-0.056167394307009115
2021-10,0.03960912076694532
2021-11,-0.014770872408893887
2021-12,-0.05801090136474373
2022-01,-0.1422132783719059
2022-02,0.0027009638284709
2022-03,0.053392156695552306
2022-04,-0.09179520708286283
2022-05,0.001419412849332809
2022-06,-0.059989833662493754
2022-07,0.06202779392230659
2022-08,0.0058371195925323235
2022-09,-0.053303769443066015
2022-10,0.07220730053297794
2022-11,0.0803792022321741
2022-12,-0.04654625858727
2023-01,0.0424992588074303
2023-02,-0.0648791598552638
2023-03,0.039605734398306496
2023-04,-0.018043166059364638
2023-05,0.0770066881728731
2023-06,0.05202896388624555
2023-07,0.042087265594486084
2023-08,-0.05658033811424246
2023-09,-0.06044537082633206
2023-10,-0.006953917878835049
2023-11,0.13228327283140012
2023-12,0.052586231519230656
2024-01,0.039836466045269275
2024-02,0.05132393759386033
2024-03,-0.018392913214351513
2024-04,-0.061087013262593956
2024-05,0.07701769871793412
2024-06,-0.0020929830854244953
2024-07,-0.15281815214532912
2024-08,-0.0009915109961714744
2024-09,-0.06206949981825824
2024-10,-0.014428790722488392
2024-11,0.041872410719242484
2024-12,-0.06431457002729939
2025-01,0.05188492470030241
2025-02,-0.011670442403484964
2025-03,-0.15189129542920107
2025-04,0.0933501160141924
2025-05,0.05834880548127738
2025-06,0.003219825743505526
2025-07,-0.016092334374679374
2025-08,-0.014995535043088743
2025-09,0.10284688894707077
2025-10,0.09295416083055569
2025-11,-0.03957333218948472
2025-12,0.037251587075958145
2026-01,0.06041231589742977
2026-02,-0.015823463475510256
2026-03,-0.008318481643207074
2026-04,0.2018739836117714
