entry_date,mu_day_ret,mu_first30_ret,mu_last30_ret,mu_range,mu_close_loc,mu_volume_ratio,mu_prior_overnight,mu_ret5,mu_ret20,qqq_day_ret,smh_day_ret,spy_day_ret,mu_minus_smh,dow,entry_close,exit_open,exit_date,gross_return,green,entry_bar_close,exit_bar_open
2021-06-01,-0.007609721566776861,0.004128126474752136,-0.0027860106698280873,0.025532169337479038,0.2318501170960152,0.6425560149232078,0.007248960190136655,0.01495597635990853,-0.010232886379675232,-0.007664549223106998,-0.00984181376260107,-0.007288733227630906,0.002232092195824209,1,84.15,84.39,2021-06-02,0.002852049910873289,1,84.15,84.39
2021-06-02,-0.0008069676501955003,-0.006635857329067463,0.003115631691648746,0.016417016177351584,0.6364233576642355,0.5845536513929818,0.002852049910873289,0.038409454634986906,-0.00047398980921919964,0.00013503375843959553,0.0063581488933601715,-0.00011894283607305489,-0.007165116543555672,2,84.35,83.68,2021-06-03,-0.007943094250148053,0,84.35,83.68
2021-06-03,-0.0188217017208413,-0.004660611854684471,0.0012804878048779944,0.026621077054585385,0.09862385321101107,0.9173433835900788,-0.007943094250148053,-0.0025535019455251717,-0.03664122137404591,-0.0017697776433218682,-0.006177076183939589,0.0025606049728383873,-0.01264462553690171,3,82.03,82.98,2021-06-04,0.01158112885529694,1,82.03,82.98
2021-06-04,0.009098577970595212,0.010363943118823826,-0.001431041679088918,0.018346409173204625,0.5822368421052626,0.7908851856069574,0.01158112885529694,-0.0021441334127457745,-0.01214622641509433,0.011421124001808058,0.013010553452026175,0.004337492572786594,-0.003911975481430963,4,83.77,83.19,2021-06-07,-0.006923719708726295,0,83.77,83.19
2021-06-07,0.010097367472051921,0.008354369515566784,-0.0009511354179051468,0.019116757410768237,0.8734177215189854,0.5619690277751607,-0.006923719708726295,-0.0014260249554367554,-0.022561463587128405,0.004716136350068734,-0.002750428508789371,-0.000544262760595271,0.012847795980841292,0,84.03,84.91,2021-06-08,0.01047245031536348,1,84.03,84.91
2021-06-08,-0.05099517135790832,-0.04263337651631127,0.005364940736119594,0.06205474315710524,0.11480362537764238,1.8571618661547868,0.01047245031536348,-0.042780748663101664,-0.0038337867919862045,-0.004698859270642397,-0.014406644940783697,-0.0016898678830564728,-0.03658852641712462,1,80.55,80.3,2021-06-09,-0.0031036623215394687,0,80.55,80.3
2021-06-09,-0.01855541718555409,-0.009713574097135802,0.0005713197486192367,0.025980641874681742,0.14215686274510067,1.359860541149605,-0.0031036623215394687,-0.0675755779490218,-0.02528194323955868,-0.003814649436673978,-0.007004094083647661,-0.0033361690060967897,-0.01155132310190643,2,78.65,79.4,2021-06-10,0.009535918626827788,1,78.65,79.4
2021-06-10,-0.0014483627204031624,0.014105793450881476,-0.0006932190572221941,0.029481056988220233,0.3282937365010763,1.399622371201899,0.009535918626827788,-0.03352432037059616,0.03229166666666683,0.009355910088369557,0.010528438886647784,0.001442216758085868,-0.011976801607050946,3,79.28,80.07,2021-06-11,0.009964682139253167,1,79.28,80.07
2021-06-11,-0.009928812289246802,-0.005869863869114478,-0.0015114301908178973,0.01956823633379634,0.041935483870975135,0.7882367591649674,0.009964682139253167,-0.052763519159603645,0.02811609225187861,0.0022623104947701034,0.0,0.0001532332209623899,-0.009928812289246802,4,79.35,79.5,2021-06-14,0.001890359168241984,1,79.35,79.5
2021-06-14,0.010754716981132173,0.005311949685534723,0.005946419629444311,0.019802616409825946,0.6277915632754365,0.9290036559591046,0.001890359168241984,-0.04224681661311436,0.010040160642570184,0.007170451884804363,0.009940476190476222,0.0010131234832599922,0.0008142407906559512,0,80.48,80.56,2021-06-15,0.0009940357852882276,1,80.48,80.56
2021-06-15,0.018929990069513236,0.028550148957298793,0.0,0.037412412412412444,0.7240802675585271,1.5270064388617026,0.0009940357852882276,0.02036002482929855,0.022009450385476192,-0.0064361470289117095,-0.006532861078315633,-0.002738405848200731,0.02546285114782887,1,82.19,82.82,2021-06-16,0.00766516607859824,1,82.19,82.82
2021-06-16,-0.027771069789905733,-0.002657570635112183,-0.00555761393108567,0.03731772676269762,0.1337502926519287,1.2008385219963074,0.00766516607859824,0.023521932612841523,0.020537525354969555,-0.005246542568711043,-0.01190523120589737,-0.005675529284318026,-0.015865838584008363,2,80.5,79.75,2021-06-17,-0.009316770186335366,0,80.5,79.75
2021-06-17,0.01097178683385569,0.007648902821316694,-0.000805552113025132,0.02614502614502623,0.6072289156626522,1.0332672894271742,-0.009316770186335366,0.017154389505549927,0.008882772425872654,0.016795599611730383,0.01634484416312798,0.0012094766049279837,-0.0053730573292722905,3,80.64,78.9,2021-06-18,-0.02157738095238093,0,80.64,78.9
2021-06-18,-0.02344740177439808,-0.01533586818757926,0.003974200273633377,0.041422566662288274,0.2917393372443315,2.497045368549525,-0.02157738095238093,-0.0302457466918713,-0.051522248243559665,-0.0016296598085149272,-0.01580516898608353,-0.003260765320801662,-0.007642232788314551,4,76.95,76.85,2021-06-21,-0.001299545159194393,0,76.95,76.85
2021-06-21,0.0036434612882239037,0.004359141184125059,0.0036434612882239037,0.02086910579844159,0.8987341772151839,1.3446883761515653,-0.001299545159194393,-0.04237077534791267,-0.04521803766105059,0.005811406710860556,0.003847399967600973,0.00998080614203456,-0.00020393867937706922,0,77.07,77.61,2021-06-22,0.007006617360840961,1,77.07,77.61
2021-06-22,0.00045097281278172474,-0.002576987501610617,-0.0021205500578332925,0.01602959309494456,0.4858299595141657,1.1018829713777816,0.007006617360840961,-0.05511619418420732,-0.06332167410445066,0.009487142234490875,0.00443942206796355,0.005203754306760233,-0.003988449255181825,1,77.66,78.1,2021-06-23,0.005665722379603277,1,77.66,78.1
2021-06-23,0.01165172855313723,0.01702944942381568,-0.003405650857719378,0.02331838565022437,0.5274725274725297,1.0517689678724458,0.005665722379603277,-0.01838509316770187,-0.027206697033115956,0.00041725417973581536,0.0033259867761969986,-0.0011106122545427866,0.008325741776940232,2,79.02,80.41,2021-06-24,0.01759048342191849,1,79.02,80.41
2021-06-24,0.001988558636985438,-0.00310906603656258,-0.0008903582141744915,0.012244744744744684,0.6641119967300249,0.9895680104539897,0.01759048342191849,-0.0006200396825396526,-0.020063229571984365,0.00024303768513744828,0.007041139240506311,0.0004001035562146704,-0.005052580603520873,3,80.59,81.59,2021-06-25,0.01240848740538536,1,80.59,81.59
2021-06-25,0.005025125628140614,-0.0006128201985536874,-0.004250151791135304,0.021580959427796254,0.519999999999998,1.0656257048437132,0.01240848740538536,0.06614684860298903,-0.022751637879690256,-0.002850457956458552,-0.006037558317324665,0.001925334585583638,0.01106268394546528,4,82.04,82.66,2021-06-28,0.00755728912725484,1,82.04,82.66
2021-06-28,0.008105492378417622,-0.0020566174691507566,-0.00035988483685223116,0.017526777020447915,0.8125000000000024,1.1043578711567814,0.00755728912725484,0.08161541455819399,-0.009386809269162244,0.008338559781059462,0.017231251223810418,0.0007257063932393226,-0.009125758845392795,0,83.3601,83.51,2021-06-29,0.001798222410961614,1,83.3601,83.51
2021-06-29,-0.007723625913064414,-0.008501975811280205,0.005460171085360566,0.02406253817026993,0.505076142131975,1.0937663281945968,0.001798222410961614,0.06747360288436788,-0.0148544266191325,0.003974203037931723,0.007990296122299512,-0.00036224263245221433,-0.015713922035363925,1,82.9,84.82,2021-06-30,0.023160434258142182,1,82.9,84.82
2021-06-30,0.002593727894364628,-0.01216458382456953,0.0036586805145757406,0.023612609373127258,0.8172588832487312,2.07078638147117,0.023160434258142182,0.0754239433054924,0.007468879668049988,-0.000591832708620954,0.0024083489430026805,0.002750468164794073,0.00018537895136194749,2,84.98,82.24,2021-07-01,-0.03224288067780667,0,84.98,82.24
2021-07-01,-0.0263497081712063,-0.017996108949416167,-0.002081256231306061,0.029282943311225162,0.06965811965811815,3.0639399238867,-0.03224288067780667,-0.005894031517558074,-0.02334511763988789,0.0012147315502584188,-0.013689978510606493,0.003427931814472096,-0.012659729660599806,3,80.115,80.65,2021-07-02,0.006677900518005542,1,80.115,80.65
2021-07-02,-0.003967761934284053,-0.01810415375077512,-0.0009949011316999767,0.02535048802129536,0.7200360018000901,1.283279635144106,0.006677900518005542,-0.020843490980009816,-0.04106482034141101,0.005791776518763614,-0.00211172969859863,0.004552088400861631,-0.001856032235685423,4,80.33,80.79,2021-07-06,0.005726378687912481,1,80.33,80.79
2021-07-06,0.0038371085530386484,-0.002723109295705073,-0.0009842337820077374,0.022314443329989997,0.7528935835487096,1.1267294228868139,0.005726378687912481,-0.02735241440449332,-0.035106509579912015,0.00264432444469187,-0.003758245129621196,-0.001980958089353946,0.0075953536826598445,1,81.08,81.69,2021-07-07,0.007523433645781896,1,81.08,81.69
2021-07-07,-0.04229403843799728,-0.02562614763128901,-0.0007663324605657884,0.04951892238614497,0.07383419689119083,1.1945286479061787,0.007523433645781896,-0.05633293124246086,-0.028801986343885755,-0.004938612222375349,-0.02009723232400573,0.001314393764700439,-0.022196806113991552,2,78.23,76.25,2021-07-08,-0.025309983382334145,0,78.23,76.25
2021-07-08,0.009573770491803302,0.00891803278688541,0.007393836288686728,0.02519714063795897,0.5323928944618624,1.1854103072439732,-0.025309983382334145,-0.09249235114144505,-0.019453273998728537,0.007387979985382653,0.005617529880478145,0.0038714492280425006,0.003956240611325157,3,77.12,77.4,2021-07-09,0.0036307053941908585,1,77.12,77.4
2021-07-09,0.017958656330749445,0.005943152454780387,-0.0012675877804537716,0.028931317607193918,0.9279697283661456,0.7869244918450731,0.0036307053941908585,-0.017162828434125976,-0.006811301715438978,0.008040874445095936,0.012123120522711028,0.006637921069058805,0.005835535808038417,4,78.74,78.75,2021-07-12,0.00012700025400058657,1,78.74,78.75
2021-07-12,0.009682539682539737,-0.0009523809523810378,-0.00034573799346249157,0.025994080555913124,0.8923267326732673,0.6931418825527632,0.00012700025400058657,-0.009585459977592414,0.002646502835538911,-0.0004138501862325228,0.008404337722695665,0.00339901704101786,0.001278201959844072,0,79.56,79.39,2021-07-13,-0.002136752136752129,0,79.56,79.39
2021-07-13,-0.012281143720871524,-0.00925809295881097,-0.0010828025477706005,0.01792573623559557,0.2250000000000076,0.7917088347700485,-0.002136752136752129,-0.0326837691169215,-0.025472166998011914,-0.00011048502927857307,-0.0013090517075425856,-0.002108834181451469,-0.010972092013328938,1,78.43,79.35,2021-07-14,0.011730205278592143,1,78.43,79.35
2021-07-14,-0.012413358538122199,0.0016395715185886228,-0.0021011078568700103,0.031154239019407726,0.018442622950820282,0.8048521642234594,0.011730205278592143,0.0033235331714174254,-0.04501764204891112,-0.005646775033579132,-0.013237201495383988,-0.002789272731429593,0.0008238429572617889,2,78.49,78.44,2021-07-15,-0.0006370238246909965,0,78.49,78.44
2021-07-15,-0.0202065272819989,-0.006693013768485412,0.002674494455316312,0.027803248624574284,0.24263839811542992,0.9152241993772932,-0.0006370238246909965,-0.002593360995850613,-0.04447204968944096,-0.007328631254132634,-0.02187912173170914,-0.0004139739196430403,0.0016725944497102407,3,76.92,77.01,2021-07-16,0.001170046801872049,1,76.92,77.01
2021-07-16,-0.025581093364498098,-0.005323983898195217,-0.00039962701478601925,0.03694548369855699,0.07233273056057968,1.0667703619746602,0.001170046801872049,-0.047244094488189003,-0.06969246031746035,-0.01066655598904298,-0.028108491681778758,-0.010860091743119304,0.0025273983172806602,4,75.02,73.84,2021-07-19,-0.015729138896294237,0,75.02,73.84
2021-07-19,0.009479956663055233,-0.00040628385698804337,0.006753106428957212,0.020218579234972722,0.9054054054054053,1.2042247494242542,-0.015729138896294237,-0.0629713423831072,-0.031189083820662877,0.00036717977686762104,0.014437821171634058,-0.003988831272437099,-0.004957864508578824,0,74.55,74.66,2021-07-20,0.0014755197853788538,1,74.55,74.66
2021-07-20,0.010648272167157913,-0.0020091079560673464,-0.005207646671061217,0.02914463874203621,0.7837209302325572,0.7799555676504029,0.0014755197853788538,-0.03888818054315968,-0.021928117295964666,0.009236609025727649,0.008558394897258959,0.012838282277767288,0.0020898772698989543,1,75.38,75.42,2021-07-21,0.0005306447333510711,1,75.38,75.42
2021-07-21,0.0223415539644658,0.01697162556351106,0.001752628618125751,0.025219007167507135,0.9289473684210571,0.8851464717447112,0.0005306447333510711,-0.01669002420690524,-0.0061807880504762824,0.008008929817217902,0.022949121478943457,0.004880418189388003,-0.0006075675144776582,2,77.18,76.09,2021-07-22,-0.014122829748639543,0,77.18,76.09
2021-07-22,-0.007359705611775569,-0.009199632014719406,0.0034555645749494435,0.024039752887456523,0.5977653631284937,1.083777799181382,-0.014122829748639543,-0.0180707228289132,-0.044166033915464364,0.005970974429854836,-0.000195763674092575,0.0016561623039057505,-0.007163941937682994,3,75.53,75.925,2021-07-23,0.005229710048987091,1,75.53,75.925
2021-07-23,0.0009878169245967072,-0.01270991109647679,0.001845504877405757,0.01528806996461718,0.9650655021834009,0.6744850597632172,0.005229710048987091,0.01226339642761931,-0.057699466435041646,0.007637622840874769,0.0009536413530026877,0.005382488057961821,3.4175571594019516e-05,4,75.94,75.81,2021-07-26,-0.0017118777982617628,0,75.94,75.81
2021-07-26,0.005276348766653394,0.007386888273314796,-0.005091383812010464,0.02608925970070186,0.35532994923857314,0.6649710689149522,-0.0017118777982617628,0.023474178403755763,-0.06996587030716739,0.0026123159813871144,0.0021866458414681045,0.0036876010106758894,0.0030897029251852892,0,76.3,74.79,2021-07-27,-0.019790301441677483,0,76.3,74.79
2021-07-27,-0.008156170611044233,-0.016379195079556208,0.0035173160173160856,0.03144393876706664,0.7324561403508776,1.3203370523809579,-0.019790301441677483,-0.01525603608384174,-0.10952602024229818,-0.010660256932562007,-0.012572950530727378,-0.0023300220499647972,0.004416779919683145,1,74.23,74.49,2021-07-28,0.003502626970227629,1,74.23,74.49
2021-07-28,0.01456571351859326,0.0035306752584240986,-0.004413120800948356,0.02191449314331817,0.7331288343558284,0.7418484619359726,0.003502626970227629,-0.021378595491059915,-0.0889022919179735,0.0012035010940918411,0.013823611272865799,-0.0013873726346433912,0.0007421022457274606,2,75.53,76.18,2021-07-29,0.008605851979345935,1,75.53,76.18
2021-07-29,0.011814124442110607,0.002100288789708582,0.0016894087069525554,0.015404871626069738,0.9658119658119605,0.8370765692218967,0.008605851979345935,0.02052164702767101,-0.09296305012944228,0.0036687200547569354,0.01722060252672497,0.002182661482845738,-0.005406478084614363,3,77.08,76.13,2021-07-30,-0.01232485729112609,0,77.08,76.13
2021-07-30,0.018354131091554038,0.020753973466439035,-0.00016378643280900995,0.027015443030651953,0.713986762701967,0.750637360153349,-0.01232485729112609,0.02133263102449301,-0.03189165574486663,0.005159608221823708,0.015157943456628242,0.000902011828914473,0.0031961876349257956,4,77.56,79.04,2021-08-02,0.019082001031459628,1,77.56,79.04
2021-08-02,-0.018218623481781493,-0.007338056680162075,-0.000901248873439009,0.026093971860075005,0.06430868167202337,0.9704052803307971,0.019082001031459628,0.017562254259501975,-0.0334868666749657,-0.0050233421605832,-0.002147782508760687,-0.006506336013080705,-0.016070840973020806,0,77.64,78.93,2021-08-03,0.016615146831530314,1,77.64,78.93
2021-08-03,0.023121753452425953,-0.007094894210059599,0.0010536754679557614,0.040159096741082756,0.8993610223642179,1.702741906967265,0.016615146831530314,0.08931698774080554,-0.002713369511593511,0.004024199950724006,0.0057997213120928315,0.005815847094243098,0.01732203214033312,1,80.86,80.45,2021-08-04,-0.0050704922087558835,0,80.86,80.45
2021-08-04,0.02044748290863896,-0.005096333126165309,0.002197399743636641,0.04463163188332908,0.7197183098591534,1.982134055748476,-0.0050704922087558835,0.08552892890242281,0.04806340278665466,0.0023175918857019084,0.009477611940298614,-0.0010914796370828928,0.010969870968340345,2,81.99,82.16,2021-08-05,0.0020734235882424734,1,81.99,82.16
2021-08-05,-0.008641674780915265,0.004503407984420615,0.0011061946902655162,0.023533760473139376,0.15183246073298784,1.007502397332793,0.0020734235882424734,0.05695381421899337,0.05640560165975095,0.0042918454935623185,-0.006227659652872419,0.0031347962382444194,-0.0024140151280428457,3,81.47,81.19,2021-08-06,-0.003436847919479624,0,81.47,81.19
2021-08-06,0.009360758714127337,0.004467298928439556,-0.0028776015525663334,0.022578655151141325,0.49180327868852813,0.9003524277065884,-0.003436847919479624,0.05737493553378026,0.04152908305816627,-0.0008144427853943315,0.0014544098452360377,0.0009047726758650843,0.0079063488688913,4,82.01,81.73,2021-08-09,-0.003414217778319739,0,82.01,81.73
2021-08-09,-0.01835311391166039,-0.013091887923651124,-0.003354037267080723,0.02447552447552459,0.07653061224490054,0.9008439172731257,-0.003414217778319739,0.033101494075218785,0.008169934640522847,0.0007733637251710057,-0.0049056042812546385,-0.0006328398689117165,-0.013447509630405752,0,80.21,79.85,2021-08-10,-0.004488218426630053,0,80.21,79.85
2021-08-10,-0.049843456480901605,-0.024921728240450802,-0.0024980278727320115,0.05384716906427345,0.024509803921570726,2.7865832435951856,-0.004488218426630053,-0.06121691813010144,-0.032130562284840125,-0.007116665763960417,-0.016678455753694976,-0.00029371229750796424,-0.03316500072720663,1,75.91,76.04,2021-08-11,0.0017125543406666388,1,75.91,76.04
2021-08-11,-0.013545502367175222,-0.01617569700157817,-0.0012542574183600497,0.03160607704829088,0.553648068669531,2.1432345327499958,0.0017125543406666388,-0.08476643493108904,-0.04395464390368187,-0.0052833161297332065,-0.0067053416710614044,-0.00013519603424971827,-0.006840160696113817,2,75.04,72.19,2021-08-12,-0.03797974413646066,0,75.04,72.19
2021-08-12,-0.027289098213048923,-0.03576534146003607,-0.004889109331821739,0.04926609504432489,0.41592920353982193,4.8342282244442165,-0.03797974413646066,-0.1375966613477353,-0.0865834633385335,0.005523955370815958,-0.006364086734499508,0.0033585050268247763,-0.020925011478549416,3,70.26,70.05,2021-08-13,-0.002988898377455307,0,70.26,70.05
2021-08-13,0.012419700214132856,0.0040685224839400735,0.0002820874471085588,0.019461934745277576,0.7647058823529461,1.659997962667984,-0.002988898377455307,-0.135227411291306,-0.05465209277525984,0.0021507013156463195,0.0049055302188325545,0.00013442851051426175,0.007514169995300302,4,70.92,70.19,2021-08-16,-0.010293288212069984,0,70.92,70.19
2021-08-16,0.009403048867359987,0.008972788146459632,0.0009069615657377739,0.026315789473684292,0.5054347826086907,1.190161291110325,-0.010293288212069984,-0.1156962972197979,-0.04855801475519772,0.0030190116136752376,-0.0008034279592928906,0.005218877941242539,0.010206476826652877,0,70.93,70.2,2021-08-17,-0.010291837022416539,0,70.93,70.2
2021-08-17,0.007692307692307665,0.0018518518518517713,0.0019120458891010994,0.026345653829026316,0.6145038167938895,1.1175068219225297,-0.010291837022416539,-0.06771176393097089,-0.06115680551870517,-0.0014474941963675825,-0.011081081081081079,-0.0007090761750405683,0.018773388773388744,1,70.77,71.24,2021-08-18,0.006641232160520039,1,70.77,71.24
2021-08-18,-0.0070887142055025,0.007509825940483106,-0.008480515839641156,0.017337768027740452,0.0653061224489785,0.8428773454019449,0.006641232160520039,-0.058768656716418066,-0.08486654573723773,-0.008132975518922225,-0.012203204803306167,-0.008285172476069969,0.005114490597803667,2,70.63,70.15,2021-08-19,-0.006795979045731149,0,70.63,70.15
2021-08-19,0.0009978617248751487,-0.013257305773342942,-0.0028401022436808088,0.02578215527230565,0.6629213483146075,1.1344991271056442,-0.006795979045731149,0.000284656988329024,-0.06950880444856344,0.00979956693131978,0.015389822409811238,0.00754120154949911,-0.01439196068493609,3,70.28,70.14,2021-08-20,-0.0019920318725099584,0,70.28,70.14
2021-08-20,0.0017108639863132602,0.0031365839749073476,0.0032843067256891345,0.0208393216441507,0.4689655172413831,0.8876317257067728,-0.0019920318725099584,-0.009870276367738295,-0.07532262312351856,0.007848239967127801,0.0021494450523682485,0.00731435840356176,-0.00043858106605498826,4,70.22,70.84,2021-08-23,0.008829393335232139,1,70.22,70.84
2021-08-23,0.012422360248447228,0.0008469791078486999,0.0011865708103580008,0.04325108853410731,0.9463087248322157,1.3386825114080922,0.008829393335232139,0.011278725504018094,-0.05989515072083873,0.011659436008676805,0.01685111633825631,0.004560158145385795,-0.004428756089809083,0,71.73,72.18,2021-08-24,0.006273525721455453,1,71.73,72.18
2021-08-24,-0.002424494319756332,0.003255749515101103,-0.0011098009294582267,0.013948946854512423,0.3149999999999977,1.0496815318977255,0.006273525721455453,0.017521548678818943,-0.02990704566886704,0.0013776315437499242,-0.0021370754217414634,-0.0001562604638704057,-0.0002874188980148684,1,72.01,72.88,2021-08-25,0.012081655325649088,1,72.01,72.88
2021-08-25,0.01577936333699248,-0.002058177826564145,-0.006524755690708872,0.06719460680882072,0.38145605245252645,2.114423631148316,0.012081655325649088,0.04842135070083531,-0.019594862968356996,5.365293756520728e-05,0.007665005286210613,0.001963540620746551,0.008114358050781867,2,74.05,73.23,2021-08-26,-0.011073598919648764,0,74.05,73.23
