date,net_pnl
2019,0.1588949163175957
2020,0.2951830910810109
2021,0.2129348929482791
2022,-0.2693600808715823
2023,0.28979427514653044
2024,0.11179696418649013
2025,0.2758541193120167
2026,0.13090789440400113
