clock,extra_adverse_bps_per_side,net_simple_return,maximum_drawdown,role_coverage,entry_roles,trade_sessions,trade_session_fraction,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month
0930,0.0,0.8681858912521188,0.11794424201998194,1.0,224,172,0.6852589641434262,9,3,0.0723488242710099,0.05801195401948715,-0.052633861700713144,0.2857127139381594
0930,1.0,0.8637058912521187,0.11847613929388952,1.0,224,172,0.6852589641434262,9,3,0.07197549093767656,0.057721954019487154,-0.05299386170071315,0.2855327139381594
0930,2.0,0.8592258912521186,0.11901061492856062,1.0,224,172,0.6852589641434262,9,3,0.07160215760434323,0.057431954019487155,-0.05335386170071316,0.28535271393815936
0930,5.0,0.8457858912521186,0.12062970084857366,1.0,224,172,0.6852589641434262,9,3,0.07048215760434323,0.056561954019487146,-0.05443386170071317,0.2848127139381594
0940,0.0,1.0102448486374664,0.10510552878690564,1.0,224,172,0.6852589641434262,9,3,0.08418707071978887,0.06668716708981727,-0.050168094869063026,0.2969069903432811
0940,1.0,1.0057648486374664,0.10556844375163434,1.0,224,172,0.6852589641434262,9,3,0.08381373738645553,0.06639716708981727,-0.050528094869063046,0.2967269903432811
0940,2.0,1.0012848486374664,0.10603343232491932,1.0,224,172,0.6852589641434262,9,3,0.08344040405312221,0.06610716708981727,-0.05088809486906304,0.2965469903432811
0940,5.0,0.9878448486374665,0.10744097996828939,1.0,224,172,0.6852589641434262,9,3,0.0823204040531222,0.06523716708981728,-0.05196809486906304,0.2960069903432811
