campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,reference_price,holdout_rows_loaded,broker_margin,direct_short
CAM-0618,RUN-0023,sector11__mom252_skip21__weekly__top3,0930,0.0,0.2485802540015357,0.05749049504086254,175,1.0,250,140,110,10,2,0.02071502116679464,0.009770964260108997,-0.027103896967329642,0.07564329270534209,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0023,sector11__mom252_skip21__weekly__top3,0930,2.0,0.2457022208518757,0.05771638757635114,175,1.0,250,140,110,10,2,0.020475185070989645,0.009481847675137399,-0.02741839472900153,0.07548903082279079,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0023,sector11__mom252_skip21__weekly__top3,0930,5.0,0.2413851711273858,0.05805650801208915,175,1.0,250,137,113,10,2,0.02011543092728215,0.009048172797680002,-0.027890141371509372,0.07525763799896387,09:30 SIP midpoint,0,False,False
CAM-0618,RUN-0023,sector11__mom252_skip21__weekly__top3,0930,10.0,0.2341900882532359,0.05862681904411937,175,1.0,250,137,113,10,2,0.019515840687769657,0.00867613132691397,-0.028676385775689102,0.07487198329258564,09:30 SIP midpoint,0,False,False
