variant,month,net_pnl
continuation_0945_long_only_c0,2024-11,0.07369819040939263
continuation_0945_long_only_c0,2024-12,0.001892491735528119
continuation_0945_long_only_c0,2025-01,-0.0030533440031320132
continuation_0945_long_only_c0,2025-02,-0.07260208046179809
continuation_0945_long_only_c0,2025-03,0.04802504683665052
continuation_0945_long_only_c0,2025-04,-0.04289794091184771
continuation_0945_long_only_c0,2025-05,-0.06916250445524122
continuation_0945_long_only_c0,2025-06,0.04488059433589072
continuation_0945_long_only_c0,2025-07,-0.053582451372100076
continuation_0945_long_only_c0,2025-08,0.012996221633973716
continuation_0945_long_only_c0,2025-09,0.057383530285128256
continuation_0945_long_only_c0,2025-10,-0.029252358854326047
continuation_0945_long_only_c0,2025-11,0.03512377938927878
continuation_0945_long_only_c0,2025-12,-0.002807885529351555
continuation_0945_long_only_c0,2026-01,0.06606707869923104
continuation_0945_long_only_c0,2026-02,0.06092913112316753
continuation_0945_long_only_c0,2026-03,-0.020241146398731046
continuation_0945_long_only_c0,2026-04,0.06889633637034019
continuation_0945_short_only_c0,2024-11,-0.003611143427773229
continuation_0945_short_only_c0,2024-12,0.002922348398824858
continuation_0945_short_only_c0,2025-01,0.02666175991885646
continuation_0945_short_only_c0,2025-02,-0.01682933316587822
continuation_0945_short_only_c0,2025-03,0.07359536800032562
continuation_0945_short_only_c0,2025-04,-0.0005733891989687509
continuation_0945_short_only_c0,2025-05,0.0011102613623832332
continuation_0945_short_only_c0,2025-06,0.015846178709944748
continuation_0945_short_only_c0,2025-07,0.014573243432929872
continuation_0945_short_only_c0,2025-08,-0.017895362880366743
continuation_0945_short_only_c0,2025-09,-0.016070250636818474
continuation_0945_short_only_c0,2025-10,-0.05678432489570366
continuation_0945_short_only_c0,2025-11,-0.001415053002918362
continuation_0945_short_only_c0,2025-12,-0.03462368270212047
continuation_0945_short_only_c0,2026-01,0.07893274227693456
continuation_0945_short_only_c0,2026-02,-0.0871388376495204
continuation_0945_short_only_c0,2026-03,-0.03351072284243728
continuation_0945_short_only_c0,2026-04,0.050460033297314646
continuation_0945_balanced_c0,2024-11,0.035043523490809705
continuation_0945_balanced_c0,2024-12,0.002407420067176488
continuation_0945_balanced_c0,2025-01,0.011804207957862226
continuation_0945_balanced_c0,2025-02,-0.04471570681383816
continuation_0945_balanced_c0,2025-03,0.06081020741848807
continuation_0945_balanced_c0,2025-04,-0.021735665055408228
continuation_0945_balanced_c0,2025-05,-0.03402612154642899
continuation_0945_balanced_c0,2025-06,0.030363386522917733
continuation_0945_balanced_c0,2025-07,-0.0195046039695851
continuation_0945_balanced_c0,2025-08,-0.002449570623196516
continuation_0945_balanced_c0,2025-09,0.02065663982415489
continuation_0945_balanced_c0,2025-10,-0.04301834187501486
continuation_0945_balanced_c0,2025-11,0.016854363193180205
continuation_0945_balanced_c0,2025-12,-0.01871578411573601
continuation_0945_balanced_c0,2026-01,0.0724999104880828
continuation_0945_balanced_c0,2026-02,-0.013104853263176432
continuation_0945_balanced_c0,2026-03,-0.02687593462058416
continuation_0945_balanced_c0,2026-04,0.05967818483382742
continuation_0945_long_only_c5,2024-11,0.05469819040939261
continuation_0945_long_only_c5,2024-12,-0.014107508264471892
continuation_0945_long_only_c5,2025-01,-0.022053344003132032
continuation_0945_long_only_c5,2025-02,-0.0876020804617981
