campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,complete_trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,mean_spread_bps,holdout_rows_loaded,broker_margin,direct_short,reference_price
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,930,0.0,1.119430057719292,0.1320340506316652,52,52,1.0,251,133,118,9,3,0.0932858381432743,0.0522457255354915,-0.1215951298314138,0.4309712439701766,54.14628901549547,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,930,2.0,1.1159633910526252,0.1324237334503985,52,52,1.0,251,133,118,9,3,0.0929969492543854,0.0519790588688248,-0.1219951298314138,0.4305712439701766,54.14628901549547,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,930,5.0,1.1107633910526251,0.1330104781841473,52,52,1.0,251,133,118,9,3,0.0925636159210521,0.0515790588688248,-0.1225951298314138,0.4299712439701766,54.14628901549547,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,930,10.0,1.1020967243859583,0.1339943525820214,52,52,1.0,251,133,118,9,3,0.0918413936988298,0.0509123922021582,-0.1235951298314138,0.4289712439701766,54.14628901549547,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,0.0,1.1710151283682904,0.12854514115219906,52,52,1.0,251,134,117,9,3,0.09758459403069086,0.05480397820717699,-0.11856615926562299,0.4375633493279396,19.98795597592687,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,2.0,1.1675484617016239,0.12891925336844526,52,52,1.0,251,134,117,9,3,0.09729570514180198,0.05440397820717699,-0.118966159265623,0.4371633493279396,19.98795597592687,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,5.0,1.1623484617016238,0.12948249632943265,52,52,1.0,251,134,117,9,3,0.09686237180846867,0.053803978207176986,-0.11956615926562297,0.4365633493279396,19.98795597592687,0,False,False,09:30 SIP midpoint
CAM-0610,RUN-0009,qqq__ma150__weekly__top3__momentum,0940,10.0,1.1536817950349572,0.1304268080200997,52,52,1.0,251,134,117,9,3,0.09614014958624643,0.052803978207176985,-0.12056615926562299,0.4355633493279396,19.98795597592687,0,False,False,09:30 SIP midpoint
