date,net_pnl
2021-05,0.0
2021-06,0.0
2021-07,0.0
2021-08,0.0
2021-09,0.0
2021-10,0.0
2021-11,0.0
2021-12,0.0
2022-01,0.0
2022-02,0.0
2022-03,0.05084207799449085
2022-04,-0.039373760054184574
2022-05,0.04131832798476185
2022-06,-0.0991152983350502
2022-07,0.03192760036012883
2022-08,-0.0025063036429085837
2022-09,-0.05004170538536769
2022-10,0.10300820551619773
2022-11,0.03889952517543442
2022-12,-0.0631156899816117
2023-01,0.01659051756873411
2023-02,-0.03453977018021687
2023-03,0.004741908049946728
2023-04,-0.007769412714824342
2023-05,-0.023185789730418953
2023-06,0.0418675480685211
2023-07,0.029924299232459716
2023-08,-0.013020496174088585
2023-09,-0.0455775663894619
2023-10,-0.022424767861251936
2023-11,0.05878666508915302
2023-12,0.05807470465240847
2024-01,0.00928072791194259
2024-02,0.027256476419573242
2024-03,0.06253371624162199
2024-04,-0.06311784776117738
2024-05,0.053699894261358815
2024-06,-0.008241392355323535
2024-07,0.036580419690247355
2024-08,0.005780317572016072
2024-09,0.001714684869557467
2024-10,-0.047939970756151765
2024-11,0.05691483799099609
2024-12,-0.06144121587822711
2025-01,0.002168833367938182
2025-02,0.041011408977220325
2025-03,-0.044934671862572106
2025-04,-0.041715644073721685
2025-05,0.01771701494219808
2025-06,0.04555256685569113
2025-07,0.004444857218676698
2025-08,0.043231674686005965
2025-09,0.04156518402542441
2025-10,0.033907041421969396
2025-11,0.04988359578936976
2025-12,0.0030986857895415397
2026-01,0.027475374269616295
2026-02,0.04708082619277264
2026-03,-0.022708002483304776
2026-04,0.0651534635462271
