candidate,extra_adverse_bps_per_side,symbol,net_pnl
qqq_single_ma150_weekly_top3,0.0,CELG,0.0
qqq_single_ma150_weekly_top3,0.0,CDW,0.0
qqq_single_ma150_weekly_top3,0.0,CERN,0.0
qqq_single_ma150_weekly_top3,0.0,CMCSA,0.0
qqq_single_ma150_weekly_top3,0.0,SGEN,0.0
qqq_single_ma150_weekly_top3,0.0,SHOP,0.0
qqq_single_ma150_weekly_top3,0.0,ADSK,0.0
qqq_single_ma150_weekly_top3,0.0,AXON,0.0
qqq_single_ma150_weekly_top3,0.0,BMRN,0.0
qqq_single_ma150_weekly_top3,0.0,BKR,0.0
qqq_single_ma150_weekly_top3,0.0,AMZN,0.0
qqq_single_ma150_weekly_top3,0.0,ALNY,0.0
qqq_single_ma150_weekly_top3,0.0,ALXN,0.0
qqq_single_ma150_weekly_top3,0.0,ANSS,0.0
qqq_single_ma150_weekly_top3,0.0,ALGN,0.0
qqq_single_ma150_weekly_top3,0.0,AEP,0.0
qqq_single_ma150_weekly_top3,0.0,ADI,0.0
qqq_single_ma150_weekly_top3,0.0,CHTR,0.0
qqq_single_ma150_weekly_top3,0.0,AAL,0.0
qqq_single_ma150_weekly_top3,0.0,ABNB,0.0
qqq_single_ma150_weekly_top3,0.0,CHKP,0.0
qqq_single_ma150_weekly_top3,0.0,CCEP,0.0
qqq_single_ma150_weekly_top3,0.0,WDAY,0.0
qqq_single_ma150_weekly_top3,0.0,MDB,0.0
qqq_single_ma150_weekly_top3,0.0,MDLZ,0.0
qqq_single_ma150_weekly_top3,0.0,LBTYK,0.0
qqq_single_ma150_weekly_top3,0.0,KHC,0.0
qqq_single_ma150_weekly_top3,0.0,HAS,0.0
qqq_single_ma150_weekly_top3,0.0,LBTYA,0.0
qqq_single_ma150_weekly_top3,0.0,FTNT,0.0
qqq_single_ma150_weekly_top3,0.0,FAST,0.0
qqq_single_ma150_weekly_top3,0.0,JBHT,0.0
qqq_single_ma150_weekly_top3,0.0,HON,0.0
qqq_single_ma150_weekly_top3,0.0,HSIC,0.0
qqq_single_ma150_weekly_top3,0.0,ILMN,0.0
qqq_single_ma150_weekly_top3,0.0,IDXX,0.0
qqq_single_ma150_weekly_top3,0.0,GEHC,0.0
qqq_single_ma150_weekly_top3,0.0,CTSH,0.0
qqq_single_ma150_weekly_top3,0.0,GFS,0.0
qqq_single_ma150_weekly_top3,0.0,FOX,0.0
qqq_single_ma150_weekly_top3,0.0,FER,0.0
qqq_single_ma150_weekly_top3,0.0,FOXA,0.0
qqq_single_ma150_weekly_top3,0.0,FI,0.0
qqq_single_ma150_weekly_top3,0.0,EXPE,0.0
qqq_single_ma150_weekly_top3,0.0,FANG,0.0
qqq_single_ma150_weekly_top3,0.0,CPRT,0.0
qqq_single_ma150_weekly_top3,0.0,EBAY,0.0
qqq_single_ma150_weekly_top3,0.0,EA,0.0
qqq_single_ma150_weekly_top3,0.0,DLTR,0.0
qqq_single_ma150_weekly_top3,0.0,CTXS,0.0
qqq_single_ma150_weekly_top3,0.0,EXC,0.0
qqq_single_ma150_weekly_top3,0.0,CTAS,0.0
qqq_single_ma150_weekly_top3,0.0,CSCO,0.0
qqq_single_ma150_weekly_top3,0.0,CSGP,0.0
qqq_single_ma150_weekly_top3,0.0,WYNN,0.0
qqq_single_ma150_weekly_top3,0.0,WBA,0.0
qqq_single_ma150_weekly_top3,0.0,VSNT,0.0
qqq_single_ma150_weekly_top3,0.0,TTD,0.0
qqq_single_ma150_weekly_top3,0.0,TRI,0.0
qqq_single_ma150_weekly_top3,0.0,VRSN,0.0
qqq_single_ma150_weekly_top3,0.0,VRSK,0.0
qqq_single_ma150_weekly_top3,0.0,ULTA,0.0
qqq_single_ma150_weekly_top3,0.0,PCAR,0.0
qqq_single_ma150_weekly_top3,0.0,JD,0.0
qqq_single_ma150_weekly_top3,0.0,KDP,0.0
qqq_single_ma150_weekly_top3,0.0,MSFT,0.0
qqq_single_ma150_weekly_top3,0.0,MAR,0.0
qqq_single_ma150_weekly_top3,0.0,MCHP,0.0
qqq_single_ma150_weekly_top3,0.0,MNST,0.0
qqq_single_ma150_weekly_top3,0.0,MPWR,0.0
qqq_single_ma150_weekly_top3,0.0,INCY,0.0
qqq_single_ma150_weekly_top3,0.0,INSM,0.0
qqq_single_ma150_weekly_top3,0.0,ROST,0.0
qqq_single_ma150_weekly_top3,0.0,PAYX,0.0
qqq_single_ma150_weekly_top3,0.0,OKTA,0.0
qqq_single_ma150_weekly_top3,0.0,QQQ,0.0
qqq_single_ma150_weekly_top3,0.0,ORLY,0.0
qqq_single_ma150_weekly_top3,0.0,ON,0.0
qqq_single_ma150_weekly_top3,0.0,NTES,0.0
qqq_single_ma150_weekly_top3,0.0,NXPI,0.0
qqq_single_ma150_weekly_top3,0.0,ODFL,0.0
qqq_single_ma150_weekly_top3,0.0,MXIM,0.0
qqq_single_ma150_weekly_top3,0.0,MYL,0.0
qqq_single_ma150_weekly_top3,0.0,NLOK,0.0
qqq_single_ma150_weekly_top3,0.0,NTAP,0.0
qqq_single_ma150_weekly_top3,0.0,MTCH,0.0
qqq_single_ma150_weekly_top3,0.0,XEL,0.0
qqq_single_ma150_weekly_top3,0.0,WTW,0.0
qqq_single_ma150_weekly_top3,0.0,WMT,0.0
qqq_single_ma150_weekly_top3,0.0,SPLK,0.0
qqq_single_ma150_weekly_top3,0.0,TCOM,0.0
qqq_single_ma150_weekly_top3,0.0,SNPS,0.0
qqq_single_ma150_weekly_top3,0.0,SOLS,0.0
qqq_single_ma150_weekly_top3,0.0,SMCI,0.0
qqq_single_ma150_weekly_top3,0.0,TEAM,0.0
qqq_single_ma150_weekly_top3,0.0,PYPL,0.0
qqq_single_ma150_weekly_top3,0.0,AZN,-0.0002201171097045247
qqq_single_ma150_weekly_top3,0.0,KLAC,-0.004973030849110752
qqq_single_ma150_weekly_top3,0.0,CSX,-0.005486467856045414
qqq_single_ma150_weekly_top3,0.0,ATVI,-0.009477640795103309
qqq_single_ma150_weekly_top3,0.0,BKNG,-0.010287670626658512
qqq_single_ma150_weekly_top3,0.0,ISRG,-0.010438643554386652
qqq_single_ma150_weekly_top3,0.0,MRVL,-0.012555786386846401
qqq_single_ma150_weekly_top3,0.0,DDOG,-0.014967810548930184
qqq_single_ma150_weekly_top3,0.0,TXN,-0.015360695655721474
qqq_single_ma150_weekly_top3,0.0,COST,-0.01763884445947795
qqq_single_ma150_weekly_top3,0.0,DXCM,-0.025461627479181324
qqq_single_ma150_weekly_top3,0.0,AMD,-0.027576174734332805
qqq_single_ma150_weekly_top3,0.0,APP,-0.03363203449022135
qqq_single_ma150_weekly_top3,0.0,QCOM,-0.03445624882573428
qqq_single_ma150_weekly_top3,0.0,PANW,-0.046176509715847094
qqq_single_ma150_weekly_top3,0.0,AAPL,-0.04672717960041004
qqq_single_ma150_weekly_top3,0.0,ENPH,-0.06238191058608118
qqq_single_ma150_weekly_top3,0.0,CEG,-0.076964031563835
qqq_single_ma150_weekly_top3,0.0,ZS,-0.08189604902072516
qqq_single_ma150_weekly_top3,0.0,PTON,-0.12186993237750107
qqq_single_ma150_weekly_top3,0.0,ARM,-0.13523688402569434
qqq_single_ma150_weekly_top3,0.0,BIDU,-0.18448521720715536
qqq_single_ma150_weekly_top3,1.0,TSLA,0.8245043321236235
qqq_single_ma150_weekly_top3,1.0,NVDA,0.6082583604096738
qqq_single_ma150_weekly_top3,1.0,PLTR,0.3824374803248219
qqq_single_ma150_weekly_top3,1.0,ZM,0.3553518264229032
qqq_single_ma150_weekly_top3,1.0,MU,0.3377657515334922
qqq_single_ma150_weekly_top3,1.0,WDC,0.3244768229691437
qqq_single_ma150_weekly_top3,1.0,META,0.20615833827192898
qqq_single_ma150_weekly_top3,1.0,PDD,0.18717065759311918
qqq_single_ma150_weekly_top3,1.0,MSTR,0.13521846211787855
qqq_single_ma150_weekly_top3,1.0,MRNA,0.13329902472700295
qqq_single_ma150_weekly_top3,1.0,NFLX,0.08704965375625123
qqq_single_ma150_weekly_top3,1.0,CRWD,0.0851181250655293
qqq_single_ma150_weekly_top3,1.0,ASML,0.07568512983642825
qqq_single_ma150_weekly_top3,1.0,WBD,0.06680210726791193
qqq_single_ma150_weekly_top3,1.0,STX,0.05833123575678675
qqq_single_ma150_weekly_top3,1.0,MELI,0.05714754815733865
qqq_single_ma150_weekly_top3,1.0,AVGO,0.04707241877993898
qqq_single_ma150_weekly_top3,1.0,REGN,0.04616942676374742
qqq_single_ma150_weekly_top3,1.0,LCID,0.04219528275138146
qqq_single_ma150_weekly_top3,1.0,GILD,0.039222869500472435
qqq_single_ma150_weekly_top3,1.0,AMAT,0.03633672920608609
qqq_single_ma150_weekly_top3,1.0,ADBE,0.034086831952258534
qqq_single_ma150_weekly_top3,1.0,DOCU,0.032164002175967515
qqq_single_ma150_weekly_top3,1.0,TMUS,0.030905625856463993
qqq_single_ma150_weekly_top3,1.0,BIIB,0.02983218971627427
qqq_single_ma150_weekly_top3,1.0,SBUX,0.029524969019978732
qqq_single_ma150_weekly_top3,1.0,VRTX,0.02673418066023169
qqq_single_ma150_weekly_top3,1.0,SNDK,0.0216683631669882
qqq_single_ma150_weekly_top3,1.0,AMGN,0.019376465002083607
qqq_single_ma150_weekly_top3,1.0,GOOG,0.01551805975577446
qqq_single_ma150_weekly_top3,1.0,XLNX,0.01467830599766131
qqq_single_ma150_weekly_top3,1.0,INTU,0.014175896321156027
qqq_single_ma150_weekly_top3,1.0,LRCX,0.009694765828238893
qqq_single_ma150_weekly_top3,1.0,DASH,0.007395271568895655
qqq_single_ma150_weekly_top3,1.0,ADP,0.007307840052278455
qqq_single_ma150_weekly_top3,1.0,PEP,0.007003492621711207
qqq_single_ma150_weekly_top3,1.0,LULU,0.004145895411601922
qqq_single_ma150_weekly_top3,1.0,INTC,0.0026937922180849594
qqq_single_ma150_weekly_top3,1.0,SWKS,0.0009027843648337758
qqq_single_ma150_weekly_top3,1.0,GOOGL,0.00035554435887059606
qqq_single_ma150_weekly_top3,1.0,UAL,0.0
qqq_single_ma150_weekly_top3,1.0,RIVN,0.0
qqq_single_ma150_weekly_top3,1.0,ROP,0.0
qqq_single_ma150_weekly_top3,1.0,TTWO,0.0
qqq_single_ma150_weekly_top3,1.0,SIRI,0.0
qqq_single_ma150_weekly_top3,1.0,LIN,0.0
qqq_single_ma150_weekly_top3,1.0,CDNS,0.0
qqq_single_ma150_weekly_top3,1.0,CELG,0.0
qqq_single_ma150_weekly_top3,1.0,CDW,0.0
qqq_single_ma150_weekly_top3,1.0,CERN,0.0
qqq_single_ma150_weekly_top3,1.0,CMCSA,0.0
qqq_single_ma150_weekly_top3,1.0,SGEN,0.0
qqq_single_ma150_weekly_top3,1.0,SHOP,0.0
qqq_single_ma150_weekly_top3,1.0,ADSK,0.0
qqq_single_ma150_weekly_top3,1.0,AXON,0.0
qqq_single_ma150_weekly_top3,1.0,BMRN,0.0
qqq_single_ma150_weekly_top3,1.0,BKR,0.0
qqq_single_ma150_weekly_top3,1.0,AMZN,0.0
qqq_single_ma150_weekly_top3,1.0,ALNY,0.0
qqq_single_ma150_weekly_top3,1.0,ALXN,0.0
qqq_single_ma150_weekly_top3,1.0,ANSS,0.0
qqq_single_ma150_weekly_top3,1.0,ALGN,0.0
qqq_single_ma150_weekly_top3,1.0,AEP,0.0
qqq_single_ma150_weekly_top3,1.0,ADI,0.0
qqq_single_ma150_weekly_top3,1.0,CHTR,0.0
qqq_single_ma150_weekly_top3,1.0,AAL,0.0
qqq_single_ma150_weekly_top3,1.0,ABNB,0.0
qqq_single_ma150_weekly_top3,1.0,CHKP,0.0
qqq_single_ma150_weekly_top3,1.0,CCEP,0.0
qqq_single_ma150_weekly_top3,1.0,WDAY,0.0
qqq_single_ma150_weekly_top3,1.0,MDB,0.0
qqq_single_ma150_weekly_top3,1.0,MDLZ,0.0
qqq_single_ma150_weekly_top3,1.0,LBTYK,0.0
qqq_single_ma150_weekly_top3,1.0,KHC,0.0
qqq_single_ma150_weekly_top3,1.0,HAS,0.0
qqq_single_ma150_weekly_top3,1.0,LBTYA,0.0
qqq_single_ma150_weekly_top3,1.0,FTNT,0.0
qqq_single_ma150_weekly_top3,1.0,FAST,0.0
qqq_single_ma150_weekly_top3,1.0,JBHT,0.0
qqq_single_ma150_weekly_top3,1.0,HON,0.0
qqq_single_ma150_weekly_top3,1.0,HSIC,0.0
qqq_single_ma150_weekly_top3,1.0,ILMN,0.0
qqq_single_ma150_weekly_top3,1.0,IDXX,0.0
qqq_single_ma150_weekly_top3,1.0,GEHC,0.0
qqq_single_ma150_weekly_top3,1.0,CTSH,0.0
qqq_single_ma150_weekly_top3,1.0,GFS,0.0
qqq_single_ma150_weekly_top3,1.0,FOX,0.0
qqq_single_ma150_weekly_top3,1.0,FER,0.0
qqq_single_ma150_weekly_top3,1.0,FOXA,0.0
qqq_single_ma150_weekly_top3,1.0,FI,0.0
qqq_single_ma150_weekly_top3,1.0,EXPE,0.0
qqq_single_ma150_weekly_top3,1.0,FANG,0.0
qqq_single_ma150_weekly_top3,1.0,CPRT,0.0
qqq_single_ma150_weekly_top3,1.0,EBAY,0.0
qqq_single_ma150_weekly_top3,1.0,EA,0.0
qqq_single_ma150_weekly_top3,1.0,DLTR,0.0
qqq_single_ma150_weekly_top3,1.0,CTXS,0.0
qqq_single_ma150_weekly_top3,1.0,EXC,0.0
qqq_single_ma150_weekly_top3,1.0,CTAS,0.0
qqq_single_ma150_weekly_top3,1.0,CSCO,0.0
qqq_single_ma150_weekly_top3,1.0,CSGP,0.0
qqq_single_ma150_weekly_top3,1.0,WYNN,0.0
qqq_single_ma150_weekly_top3,1.0,WBA,0.0
qqq_single_ma150_weekly_top3,1.0,VSNT,0.0
qqq_single_ma150_weekly_top3,1.0,TTD,0.0
qqq_single_ma150_weekly_top3,1.0,TRI,0.0
qqq_single_ma150_weekly_top3,1.0,VRSN,0.0
qqq_single_ma150_weekly_top3,1.0,VRSK,0.0
qqq_single_ma150_weekly_top3,1.0,ULTA,0.0
qqq_single_ma150_weekly_top3,1.0,PCAR,0.0
qqq_single_ma150_weekly_top3,1.0,JD,0.0
qqq_single_ma150_weekly_top3,1.0,KDP,0.0
qqq_single_ma150_weekly_top3,1.0,MSFT,0.0
qqq_single_ma150_weekly_top3,1.0,MAR,0.0
qqq_single_ma150_weekly_top3,1.0,MCHP,0.0
qqq_single_ma150_weekly_top3,1.0,MNST,0.0
qqq_single_ma150_weekly_top3,1.0,MPWR,0.0
qqq_single_ma150_weekly_top3,1.0,INCY,0.0
qqq_single_ma150_weekly_top3,1.0,INSM,0.0
qqq_single_ma150_weekly_top3,1.0,ROST,0.0
qqq_single_ma150_weekly_top3,1.0,PAYX,0.0
qqq_single_ma150_weekly_top3,1.0,OKTA,0.0
qqq_single_ma150_weekly_top3,1.0,QQQ,0.0
qqq_single_ma150_weekly_top3,1.0,ORLY,0.0
qqq_single_ma150_weekly_top3,1.0,ON,0.0
qqq_single_ma150_weekly_top3,1.0,NTES,0.0
qqq_single_ma150_weekly_top3,1.0,NXPI,0.0
qqq_single_ma150_weekly_top3,1.0,ODFL,0.0
qqq_single_ma150_weekly_top3,1.0,MXIM,0.0
qqq_single_ma150_weekly_top3,1.0,MYL,0.0
qqq_single_ma150_weekly_top3,1.0,NLOK,0.0
qqq_single_ma150_weekly_top3,1.0,NTAP,0.0
qqq_single_ma150_weekly_top3,1.0,MTCH,0.0
qqq_single_ma150_weekly_top3,1.0,XEL,0.0
qqq_single_ma150_weekly_top3,1.0,WTW,0.0
qqq_single_ma150_weekly_top3,1.0,WMT,0.0
qqq_single_ma150_weekly_top3,1.0,SPLK,0.0
qqq_single_ma150_weekly_top3,1.0,TCOM,0.0
qqq_single_ma150_weekly_top3,1.0,SNPS,0.0
qqq_single_ma150_weekly_top3,1.0,SOLS,0.0
qqq_single_ma150_weekly_top3,1.0,SMCI,0.0
qqq_single_ma150_weekly_top3,1.0,TEAM,0.0
qqq_single_ma150_weekly_top3,1.0,PYPL,0.0
qqq_single_ma150_weekly_top3,1.0,AZN,-0.00042011710970452434
qqq_single_ma150_weekly_top3,1.0,KLAC,-0.005039697515777418
qqq_single_ma150_weekly_top3,1.0,CSX,-0.0055531345227120815
qqq_single_ma150_weekly_top3,1.0,ATVI,-0.009610974128436641
qqq_single_ma150_weekly_top3,1.0,BKNG,-0.010354337293325178
qqq_single_ma150_weekly_top3,1.0,ISRG,-0.010571976887719986
qqq_single_ma150_weekly_top3,1.0,MRVL,-0.012689119720179734
qqq_single_ma150_weekly_top3,1.0,DDOG,-0.015101143882263517
qqq_single_ma150_weekly_top3,1.0,TXN,-0.015494028989054809
qqq_single_ma150_weekly_top3,1.0,COST,-0.017972177792811284
qqq_single_ma150_weekly_top3,1.0,DXCM,-0.02552829414584799
qqq_single_ma150_weekly_top3,1.0,AMD,-0.028376174734332807
qqq_single_ma150_weekly_top3,1.0,APP,-0.03383203449022135
qqq_single_ma150_weekly_top3,1.0,QCOM,-0.034589582159067614
qqq_single_ma150_weekly_top3,1.0,PANW,-0.04664317638251375
qqq_single_ma150_weekly_top3,1.0,AAPL,-0.046860512933743374
qqq_single_ma150_weekly_top3,1.0,ENPH,-0.06244857725274785
qqq_single_ma150_weekly_top3,1.0,CEG,-0.07749736489716832
qqq_single_ma150_weekly_top3,1.0,ZS,-0.08202938235405849
qqq_single_ma150_weekly_top3,1.0,PTON,-0.12193659904416775
qqq_single_ma150_weekly_top3,1.0,ARM,-0.13537021735902766
qqq_single_ma150_weekly_top3,1.0,BIDU,-0.18461855054048867
qqq_single_ma150_weekly_top3,2.0,TSLA,0.8237709987902903
qqq_single_ma150_weekly_top3,2.0,NVDA,0.6073250270763405
qqq_single_ma150_weekly_top3,2.0,PLTR,0.38237081365815523
qqq_single_ma150_weekly_top3,2.0,ZM,0.3552184930895699
qqq_single_ma150_weekly_top3,2.0,MU,0.3371990848668255
qqq_single_ma150_weekly_top3,2.0,WDC,0.3244434896358104
qqq_single_ma150_weekly_top3,2.0,META,0.2058916716052623
qqq_single_ma150_weekly_top3,2.0,PDD,0.1863706575931192
qqq_single_ma150_weekly_top3,2.0,MSTR,0.1350851287845452
qqq_single_ma150_weekly_top3,2.0,MRNA,0.13276569139366962
qqq_single_ma150_weekly_top3,2.0,NFLX,0.08678298708958457
qqq_single_ma150_weekly_top3,2.0,CRWD,0.08485145839886263
qqq_single_ma150_weekly_top3,2.0,ASML,0.07528512983642825
qqq_single_ma150_weekly_top3,2.0,WBD,0.0666687739345786
qqq_single_ma150_weekly_top3,2.0,STX,0.05819790242345342
qqq_single_ma150_weekly_top3,2.0,MELI,0.056547548157338645
qqq_single_ma150_weekly_top3,2.0,AVGO,0.04647241877993898
qqq_single_ma150_weekly_top3,2.0,REGN,0.04603609343041408
qqq_single_ma150_weekly_top3,2.0,LCID,0.042061949418048125
qqq_single_ma150_weekly_top3,2.0,GILD,0.0386895361671391
qqq_single_ma150_weekly_top3,2.0,AMAT,0.03613672920608609
qqq_single_ma150_weekly_top3,2.0,ADBE,0.03388683195225853
qqq_single_ma150_weekly_top3,2.0,DOCU,0.031964002175967524
qqq_single_ma150_weekly_top3,2.0,TMUS,0.030705625856463994
qqq_single_ma150_weekly_top3,2.0,BIIB,0.02963218971627427
qqq_single_ma150_weekly_top3,2.0,SBUX,0.029458302353312066
qqq_single_ma150_weekly_top3,2.0,VRTX,0.026667513993565022
qqq_single_ma150_weekly_top3,2.0,SNDK,0.021635029833654867
qqq_single_ma150_weekly_top3,2.0,AMGN,0.019243131668750274
qqq_single_ma150_weekly_top3,2.0,GOOG,0.015384726422441125
qqq_single_ma150_weekly_top3,2.0,XLNX,0.014611639330994644
qqq_single_ma150_weekly_top3,2.0,INTU,0.013975896321156027
qqq_single_ma150_weekly_top3,2.0,LRCX,0.009294765828238892
qqq_single_ma150_weekly_top3,2.0,DASH,0.007195271568895655
qqq_single_ma150_weekly_top3,2.0,ADP,0.007174506718945121
qqq_single_ma150_weekly_top3,2.0,PEP,0.006870159288377873
qqq_single_ma150_weekly_top3,2.0,LULU,0.004079228744935255
qqq_single_ma150_weekly_top3,2.0,INTC,0.0026271255514182922
qqq_single_ma150_weekly_top3,2.0,SWKS,0.0008361176981671091
qqq_single_ma150_weekly_top3,2.0,GOOGL,0.00028887769220392937
qqq_single_ma150_weekly_top3,2.0,UAL,0.0
qqq_single_ma150_weekly_top3,2.0,RIVN,0.0
qqq_single_ma150_weekly_top3,2.0,ROP,0.0
qqq_single_ma150_weekly_top3,2.0,TTWO,0.0
qqq_single_ma150_weekly_top3,2.0,SIRI,0.0
qqq_single_ma150_weekly_top3,2.0,LIN,0.0
qqq_single_ma150_weekly_top3,2.0,CDNS,0.0
qqq_single_ma150_weekly_top3,2.0,CELG,0.0
qqq_single_ma150_weekly_top3,2.0,CDW,0.0
qqq_single_ma150_weekly_top3,2.0,CERN,0.0
qqq_single_ma150_weekly_top3,2.0,CMCSA,0.0
qqq_single_ma150_weekly_top3,2.0,SGEN,0.0
qqq_single_ma150_weekly_top3,2.0,SHOP,0.0
qqq_single_ma150_weekly_top3,2.0,ADSK,0.0
qqq_single_ma150_weekly_top3,2.0,AXON,0.0
qqq_single_ma150_weekly_top3,2.0,BMRN,0.0
qqq_single_ma150_weekly_top3,2.0,BKR,0.0
qqq_single_ma150_weekly_top3,2.0,AMZN,0.0
qqq_single_ma150_weekly_top3,2.0,ALNY,0.0
qqq_single_ma150_weekly_top3,2.0,ALXN,0.0
qqq_single_ma150_weekly_top3,2.0,ANSS,0.0
qqq_single_ma150_weekly_top3,2.0,ALGN,0.0
qqq_single_ma150_weekly_top3,2.0,AEP,0.0
qqq_single_ma150_weekly_top3,2.0,ADI,0.0
qqq_single_ma150_weekly_top3,2.0,CHTR,0.0
qqq_single_ma150_weekly_top3,2.0,AAL,0.0
qqq_single_ma150_weekly_top3,2.0,ABNB,0.0
qqq_single_ma150_weekly_top3,2.0,CHKP,0.0
qqq_single_ma150_weekly_top3,2.0,CCEP,0.0
qqq_single_ma150_weekly_top3,2.0,WDAY,0.0
qqq_single_ma150_weekly_top3,2.0,MDB,0.0
qqq_single_ma150_weekly_top3,2.0,MDLZ,0.0
qqq_single_ma150_weekly_top3,2.0,LBTYK,0.0
qqq_single_ma150_weekly_top3,2.0,KHC,0.0
qqq_single_ma150_weekly_top3,2.0,HAS,0.0
qqq_single_ma150_weekly_top3,2.0,LBTYA,0.0
qqq_single_ma150_weekly_top3,2.0,FTNT,0.0
qqq_single_ma150_weekly_top3,2.0,FAST,0.0
qqq_single_ma150_weekly_top3,2.0,JBHT,0.0
qqq_single_ma150_weekly_top3,2.0,HON,0.0
qqq_single_ma150_weekly_top3,2.0,HSIC,0.0
qqq_single_ma150_weekly_top3,2.0,ILMN,0.0
qqq_single_ma150_weekly_top3,2.0,IDXX,0.0
qqq_single_ma150_weekly_top3,2.0,GEHC,0.0
qqq_single_ma150_weekly_top3,2.0,CTSH,0.0
qqq_single_ma150_weekly_top3,2.0,GFS,0.0
qqq_single_ma150_weekly_top3,2.0,FOX,0.0
qqq_single_ma150_weekly_top3,2.0,FER,0.0
qqq_single_ma150_weekly_top3,2.0,FOXA,0.0
qqq_single_ma150_weekly_top3,2.0,FI,0.0
qqq_single_ma150_weekly_top3,2.0,EXPE,0.0
qqq_single_ma150_weekly_top3,2.0,FANG,0.0
qqq_single_ma150_weekly_top3,2.0,CPRT,0.0
qqq_single_ma150_weekly_top3,2.0,EBAY,0.0
qqq_single_ma150_weekly_top3,2.0,EA,0.0
qqq_single_ma150_weekly_top3,2.0,DLTR,0.0
qqq_single_ma150_weekly_top3,2.0,CTXS,0.0
qqq_single_ma150_weekly_top3,2.0,EXC,0.0
qqq_single_ma150_weekly_top3,2.0,CTAS,0.0
qqq_single_ma150_weekly_top3,2.0,CSCO,0.0
qqq_single_ma150_weekly_top3,2.0,CSGP,0.0
qqq_single_ma150_weekly_top3,2.0,WYNN,0.0
qqq_single_ma150_weekly_top3,2.0,WBA,0.0
qqq_single_ma150_weekly_top3,2.0,VSNT,0.0
qqq_single_ma150_weekly_top3,2.0,TTD,0.0
qqq_single_ma150_weekly_top3,2.0,TRI,0.0
qqq_single_ma150_weekly_top3,2.0,VRSN,0.0
qqq_single_ma150_weekly_top3,2.0,VRSK,0.0
qqq_single_ma150_weekly_top3,2.0,ULTA,0.0
qqq_single_ma150_weekly_top3,2.0,PCAR,0.0
qqq_single_ma150_weekly_top3,2.0,JD,0.0
qqq_single_ma150_weekly_top3,2.0,KDP,0.0
