candidate,extra_adverse_bps_per_side,month,net_pnl
qqq_single_ma150_weekly_top3,1.0,2022-07,0.029856794686292907
qqq_single_ma150_weekly_top3,1.0,2022-08,-0.032264006048292715
qqq_single_ma150_weekly_top3,1.0,2022-09,-0.07729842699142653
qqq_single_ma150_weekly_top3,1.0,2022-10,0.038676540055267904
qqq_single_ma150_weekly_top3,1.0,2022-11,0.16481023510118814
qqq_single_ma150_weekly_top3,1.0,2022-12,-0.03590351116484469
qqq_single_ma150_weekly_top3,1.0,2023-01,0.09450108203930513
qqq_single_ma150_weekly_top3,1.0,2023-02,-0.024332109788466796
qqq_single_ma150_weekly_top3,1.0,2023-03,-0.05604903520902205
qqq_single_ma150_weekly_top3,1.0,2023-04,0.04146413676146214
qqq_single_ma150_weekly_top3,1.0,2023-05,0.18492707792943863
qqq_single_ma150_weekly_top3,1.0,2023-06,0.016688629586839136
qqq_single_ma150_weekly_top3,1.0,2023-07,0.06688253304932153
qqq_single_ma150_weekly_top3,1.0,2023-08,0.005885621648025382
qqq_single_ma150_weekly_top3,1.0,2023-09,-0.0465298246654834
qqq_single_ma150_weekly_top3,1.0,2023-10,-0.004491577806324288
qqq_single_ma150_weekly_top3,1.0,2023-11,0.1987842333770688
qqq_single_ma150_weekly_top3,1.0,2023-12,0.012831312740848663
qqq_single_ma150_weekly_top3,1.0,2024-01,0.024295493535194262
qqq_single_ma150_weekly_top3,1.0,2024-02,0.0990329813362328
qqq_single_ma150_weekly_top3,1.0,2024-03,-0.02802037609414768
qqq_single_ma150_weekly_top3,1.0,2024-04,-0.07087462033296558
qqq_single_ma150_weekly_top3,1.0,2024-05,0.14819543427298187
qqq_single_ma150_weekly_top3,1.0,2024-06,0.0509685644786025
qqq_single_ma150_weekly_top3,1.0,2024-07,-0.0826764573579336
qqq_single_ma150_weekly_top3,1.0,2024-08,0.01075517955176708
qqq_single_ma150_weekly_top3,1.0,2024-09,0.07926775503110182
qqq_single_ma150_weekly_top3,1.0,2024-10,0.013389605431994158
qqq_single_ma150_weekly_top3,1.0,2024-11,0.13626021050989534
qqq_single_ma150_weekly_top3,1.0,2024-12,0.04177932727741801
qqq_single_ma150_weekly_top3,1.0,2025-01,0.07139126773331862
qqq_single_ma150_weekly_top3,1.0,2025-02,0.08992799686931667
qqq_single_ma150_weekly_top3,1.0,2025-03,-0.09940117305236354
qqq_single_ma150_weekly_top3,1.0,2025-04,0.207793402310968
qqq_single_ma150_weekly_top3,1.0,2025-05,0.13075591407774553
qqq_single_ma150_weekly_top3,1.0,2025-06,0.041462578743029395
qqq_single_ma150_weekly_top3,1.0,2025-07,0.00823964584560934
qqq_single_ma150_weekly_top3,1.0,2025-08,-0.04521061306515763
qqq_single_ma150_weekly_top3,1.0,2025-09,0.06774537767132457
qqq_single_ma150_weekly_top3,1.0,2025-10,0.24388675114413594
qqq_single_ma150_weekly_top3,1.0,2025-11,-0.11876615926562298
qqq_single_ma150_weekly_top3,1.0,2025-12,0.14133048596914183
qqq_single_ma150_weekly_top3,1.0,2026-01,0.22883323750686263
qqq_single_ma150_weekly_top3,1.0,2026-02,0.03769216461267334
qqq_single_ma150_weekly_top3,1.0,2026-03,-0.0040509375327243274
qqq_single_ma150_weekly_top3,1.0,2026-04,0.4373633493279396
qqq_single_ma150_weekly_top3,2.0,2019-06,0.0
qqq_single_ma150_weekly_top3,2.0,2019-07,0.0
qqq_single_ma150_weekly_top3,2.0,2019-08,0.0
qqq_single_ma150_weekly_top3,2.0,2019-09,0.0
qqq_single_ma150_weekly_top3,2.0,2019-10,0.0
qqq_single_ma150_weekly_top3,2.0,2019-11,0.0
qqq_single_ma150_weekly_top3,2.0,2019-12,0.0
qqq_single_ma150_weekly_top3,2.0,2020-01,0.0627121403483492
qqq_single_ma150_weekly_top3,2.0,2020-02,0.05851170690950945
qqq_single_ma150_weekly_top3,2.0,2020-03,-0.19655032844380066
qqq_single_ma150_weekly_top3,2.0,2020-04,0.2043648719620817
qqq_single_ma150_weekly_top3,2.0,2020-05,0.12314010445829429
qqq_single_ma150_weekly_top3,2.0,2020-06,0.2065586670706414
qqq_single_ma150_weekly_top3,2.0,2020-07,0.1547953965601506
qqq_single_ma150_weekly_top3,2.0,2020-08,0.34080689709267903
qqq_single_ma150_weekly_top3,2.0,2020-09,-0.011095674591876582
qqq_single_ma150_weekly_top3,2.0,2020-10,-0.07423550954714528
qqq_single_ma150_weekly_top3,2.0,2020-11,0.18739149626872667
qqq_single_ma150_weekly_top3,2.0,2020-12,-0.024623168227410685
qqq_single_ma150_weekly_top3,2.0,2021-01,0.21832685880758312
qqq_single_ma150_weekly_top3,2.0,2021-02,-0.09941733005591669
qqq_single_ma150_weekly_top3,2.0,2021-03,-0.11278933095370117
qqq_single_ma150_weekly_top3,2.0,2021-04,0.09798013454810992
qqq_single_ma150_weekly_top3,2.0,2021-05,-0.02421964013166438
qqq_single_ma150_weekly_top3,2.0,2021-06,0.09476717006444259
qqq_single_ma150_weekly_top3,2.0,2021-07,0.035667212100835524
qqq_single_ma150_weekly_top3,2.0,2021-08,0.08011791310882274
qqq_single_ma150_weekly_top3,2.0,2021-09,-0.08191001409551818
qqq_single_ma150_weekly_top3,2.0,2021-10,0.10431065934865273
qqq_single_ma150_weekly_top3,2.0,2021-11,-0.010929541814097108
qqq_single_ma150_weekly_top3,2.0,2021-12,-0.06379305182833668
qqq_single_ma150_weekly_top3,2.0,2022-01,-0.11570592649368183
qqq_single_ma150_weekly_top3,2.0,2022-02,-0.04785752355999585
qqq_single_ma150_weekly_top3,2.0,2022-03,0.04401440011732852
qqq_single_ma150_weekly_top3,2.0,2022-04,-0.11999482276372503
qqq_single_ma150_weekly_top3,2.0,2022-05,-0.03874185541728811
qqq_single_ma150_weekly_top3,2.0,2022-06,0.02362401590319025
qqq_single_ma150_weekly_top3,2.0,2022-07,0.02979012801962624
qqq_single_ma150_weekly_top3,2.0,2022-08,-0.03259733938162604
qqq_single_ma150_weekly_top3,2.0,2022-09,-0.07756509365809319
qqq_single_ma150_weekly_top3,2.0,2022-10,0.03834320672193457
qqq_single_ma150_weekly_top3,2.0,2022-11,0.16454356843452145
qqq_single_ma150_weekly_top3,2.0,2022-12,-0.03603684449817804
qqq_single_ma150_weekly_top3,2.0,2023-01,0.09430108203930512
qqq_single_ma150_weekly_top3,2.0,2023-02,-0.024465443121800122
qqq_single_ma150_weekly_top3,2.0,2023-03,-0.056182368542355386
qqq_single_ma150_weekly_top3,2.0,2023-04,0.04119747009479548
qqq_single_ma150_weekly_top3,2.0,2023-05,0.18466041126277197
qqq_single_ma150_weekly_top3,2.0,2023-06,0.01662196292017247
qqq_single_ma150_weekly_top3,2.0,2023-07,0.06681586638265485
qqq_single_ma150_weekly_top3,2.0,2023-08,0.005885621648025382
qqq_single_ma150_weekly_top3,2.0,2023-09,-0.0467298246654834
qqq_single_ma150_weekly_top3,2.0,2023-10,-0.004491577806324288
qqq_single_ma150_weekly_top3,2.0,2023-11,0.19851756671040213
qqq_single_ma150_weekly_top3,2.0,2023-12,0.012831312740848663
qqq_single_ma150_weekly_top3,2.0,2024-01,0.024028826868527593
qqq_single_ma150_weekly_top3,2.0,2024-02,0.09889964800289947
qqq_single_ma150_weekly_top3,2.0,2024-03,-0.028287042760814344
qqq_single_ma150_weekly_top3,2.0,2024-04,-0.07100795366629892
qqq_single_ma150_weekly_top3,2.0,2024-05,0.1479287676063152
qqq_single_ma150_weekly_top3,2.0,2024-06,0.05063523114526916
qqq_single_ma150_weekly_top3,2.0,2024-07,-0.08294312402460026
qqq_single_ma150_weekly_top3,2.0,2024-08,0.010488512885100422
qqq_single_ma150_weekly_top3,2.0,2024-09,0.07880108836443515
qqq_single_ma150_weekly_top3,2.0,2024-10,0.013056272098660823
qqq_single_ma150_weekly_top3,2.0,2024-11,0.13599354384322865
qqq_single_ma150_weekly_top3,2.0,2024-12,0.04164599394408468
qqq_single_ma150_weekly_top3,2.0,2025-01,0.07139126773331862
qqq_single_ma150_weekly_top3,2.0,2025-02,0.08992799686931667
qqq_single_ma150_weekly_top3,2.0,2025-03,-0.09953450638569691
qqq_single_ma150_weekly_top3,2.0,2025-04,0.20766006897763464
qqq_single_ma150_weekly_top3,2.0,2025-05,0.13068924741107887
qqq_single_ma150_weekly_top3,2.0,2025-06,0.041262578743029396
qqq_single_ma150_weekly_top3,2.0,2025-07,0.008039645845609341
qqq_single_ma150_weekly_top3,2.0,2025-08,-0.04541061306515764
qqq_single_ma150_weekly_top3,2.0,2025-09,0.06754537767132458
qqq_single_ma150_weekly_top3,2.0,2025-10,0.2436867511441359
qqq_single_ma150_weekly_top3,2.0,2025-11,-0.118966159265623
qqq_single_ma150_weekly_top3,2.0,2025-12,0.14126381930247514
qqq_single_ma150_weekly_top3,2.0,2026-01,0.22869990417352928
qqq_single_ma150_weekly_top3,2.0,2026-02,0.037625497946006684
qqq_single_ma150_weekly_top3,2.0,2026-03,-0.0040509375327243274
qqq_single_ma150_weekly_top3,2.0,2026-04,0.4371633493279396
qqq_single_ma150_weekly_top3,5.0,2019-06,0.0
qqq_single_ma150_weekly_top3,5.0,2019-07,0.0
qqq_single_ma150_weekly_top3,5.0,2019-08,0.0
qqq_single_ma150_weekly_top3,5.0,2019-09,0.0
qqq_single_ma150_weekly_top3,5.0,2019-10,0.0
qqq_single_ma150_weekly_top3,5.0,2019-11,0.0
qqq_single_ma150_weekly_top3,5.0,2019-12,0.0
qqq_single_ma150_weekly_top3,5.0,2020-01,0.0624121403483492
qqq_single_ma150_weekly_top3,5.0,2020-02,0.057711706909509455
qqq_single_ma150_weekly_top3,5.0,2020-03,-0.19775032844380067
qqq_single_ma150_weekly_top3,5.0,2020-04,0.20416487196208166
qqq_single_ma150_weekly_top3,5.0,2020-05,0.1223401044582943
qqq_single_ma150_weekly_top3,5.0,2020-06,0.2063586670706414
qqq_single_ma150_weekly_top3,5.0,2020-07,0.1545953965601506
qqq_single_ma150_weekly_top3,5.0,2020-08,0.340606897092679
qqq_single_ma150_weekly_top3,5.0,2020-09,-0.011495674591876575
qqq_single_ma150_weekly_top3,5.0,2020-10,-0.07443550954714528
qqq_single_ma150_weekly_top3,5.0,2020-11,0.18719149626872666
qqq_single_ma150_weekly_top3,5.0,2020-12,-0.025423168227410673
qqq_single_ma150_weekly_top3,5.0,2021-01,0.21812685880758312
qqq_single_ma150_weekly_top3,5.0,2021-02,-0.0998173300559167
qqq_single_ma150_weekly_top3,5.0,2021-03,-0.11378933095370118
qqq_single_ma150_weekly_top3,5.0,2021-04,0.09778013454810992
qqq_single_ma150_weekly_top3,5.0,2021-05,-0.02501964013166439
qqq_single_ma150_weekly_top3,5.0,2021-06,0.09456717006444258
qqq_single_ma150_weekly_top3,5.0,2021-07,0.035067212100835535
qqq_single_ma150_weekly_top3,5.0,2021-08,0.07911791310882274
qqq_single_ma150_weekly_top3,5.0,2021-09,-0.0829100140955182
qqq_single_ma150_weekly_top3,5.0,2021-10,0.10391065934865273
qqq_single_ma150_weekly_top3,5.0,2021-11,-0.011929541814097104
qqq_single_ma150_weekly_top3,5.0,2021-12,-0.06419305182833668
qqq_single_ma150_weekly_top3,5.0,2022-01,-0.11730592649368184
qqq_single_ma150_weekly_top3,5.0,2022-02,-0.049457523559995824
qqq_single_ma150_weekly_top3,5.0,2022-03,0.04341440011732852
qqq_single_ma150_weekly_top3,5.0,2022-04,-0.12079482276372502
qqq_single_ma150_weekly_top3,5.0,2022-05,-0.039941855417288105
qqq_single_ma150_weekly_top3,5.0,2022-06,0.023024015903190254
qqq_single_ma150_weekly_top3,5.0,2022-07,0.02959012801962624
qqq_single_ma150_weekly_top3,5.0,2022-08,-0.03359733938162604
qqq_single_ma150_weekly_top3,5.0,2022-09,-0.07836509365809319
qqq_single_ma150_weekly_top3,5.0,2022-10,0.03734320672193458
qqq_single_ma150_weekly_top3,5.0,2022-11,0.16374356843452148
qqq_single_ma150_weekly_top3,5.0,2022-12,-0.036436844498178036
qqq_single_ma150_weekly_top3,5.0,2023-01,0.09370108203930513
qqq_single_ma150_weekly_top3,5.0,2023-02,-0.024865443121800127
qqq_single_ma150_weekly_top3,5.0,2023-03,-0.05658236854235539
qqq_single_ma150_weekly_top3,5.0,2023-04,0.04039747009479548
qqq_single_ma150_weekly_top3,5.0,2023-05,0.18386041126277194
qqq_single_ma150_weekly_top3,5.0,2023-06,0.016421962920172464
qqq_single_ma150_weekly_top3,5.0,2023-07,0.06661586638265486
qqq_single_ma150_weekly_top3,5.0,2023-08,0.005885621648025382
qqq_single_ma150_weekly_top3,5.0,2023-09,-0.047329824665483404
qqq_single_ma150_weekly_top3,5.0,2023-10,-0.004491577806324288
qqq_single_ma150_weekly_top3,5.0,2023-11,0.19771756671040214
qqq_single_ma150_weekly_top3,5.0,2023-12,0.012831312740848663
qqq_single_ma150_weekly_top3,5.0,2024-01,0.02322882686852759
qqq_single_ma150_weekly_top3,5.0,2024-02,0.09849964800289945
qqq_single_ma150_weekly_top3,5.0,2024-03,-0.029087042760814353
qqq_single_ma150_weekly_top3,5.0,2024-04,-0.07140795366629892
qqq_single_ma150_weekly_top3,5.0,2024-05,0.14712876760631521
qqq_single_ma150_weekly_top3,5.0,2024-06,0.049635231145269174
qqq_single_ma150_weekly_top3,5.0,2024-07,-0.08374312402460027
qqq_single_ma150_weekly_top3,5.0,2024-08,0.00968851288510042
qqq_single_ma150_weekly_top3,5.0,2024-09,0.07740108836443516
qqq_single_ma150_weekly_top3,5.0,2024-10,0.012056272098660822
qqq_single_ma150_weekly_top3,5.0,2024-11,0.13519354384322868
qqq_single_ma150_weekly_top3,5.0,2024-12,0.04124599394408468
qqq_single_ma150_weekly_top3,5.0,2025-01,0.07139126773331862
qqq_single_ma150_weekly_top3,5.0,2025-02,0.08992799686931667
qqq_single_ma150_weekly_top3,5.0,2025-03,-0.09993450638569693
qqq_single_ma150_weekly_top3,5.0,2025-04,0.20726006897763463
qqq_single_ma150_weekly_top3,5.0,2025-05,0.13048924741107887
qqq_single_ma150_weekly_top3,5.0,2025-06,0.0406625787430294
qqq_single_ma150_weekly_top3,5.0,2025-07,0.007439645845609341
qqq_single_ma150_weekly_top3,5.0,2025-08,-0.046010613065157635
qqq_single_ma150_weekly_top3,5.0,2025-09,0.06694537767132458
qqq_single_ma150_weekly_top3,5.0,2025-10,0.24308675114413592
qqq_single_ma150_weekly_top3,5.0,2025-11,-0.11956615926562297
qqq_single_ma150_weekly_top3,5.0,2025-12,0.14106381930247516
qqq_single_ma150_weekly_top3,5.0,2026-01,0.2282999041735293
qqq_single_ma150_weekly_top3,5.0,2026-02,0.03742549794600668
qqq_single_ma150_weekly_top3,5.0,2026-03,-0.0040509375327243274
qqq_single_ma150_weekly_top3,5.0,2026-04,0.4365633493279396
qqq_single_ma150_weekly_top3,10.0,2019-06,0.0
qqq_single_ma150_weekly_top3,10.0,2019-07,0.0
qqq_single_ma150_weekly_top3,10.0,2019-08,0.0
qqq_single_ma150_weekly_top3,10.0,2019-09,0.0
qqq_single_ma150_weekly_top3,10.0,2019-10,0.0
qqq_single_ma150_weekly_top3,10.0,2019-11,0.0
qqq_single_ma150_weekly_top3,10.0,2019-12,0.0
qqq_single_ma150_weekly_top3,10.0,2020-01,0.0619121403483492
qqq_single_ma150_weekly_top3,10.0,2020-02,0.0563783735761761
qqq_single_ma150_weekly_top3,10.0,2020-03,-0.19975032844380067
qqq_single_ma150_weekly_top3,10.0,2020-04,0.20383153862874837
qqq_single_ma150_weekly_top3,10.0,2020-05,0.12100677112496094
qqq_single_ma150_weekly_top3,10.0,2020-06,0.20602533373730808
qqq_single_ma150_weekly_top3,10.0,2020-07,0.15426206322681726
qqq_single_ma150_weekly_top3,10.0,2020-08,0.3402735637593457
qqq_single_ma150_weekly_top3,10.0,2020-09,-0.012162341258543246
qqq_single_ma150_weekly_top3,10.0,2020-10,-0.07476884288047861
qqq_single_ma150_weekly_top3,10.0,2020-11,0.18685816293539334
qqq_single_ma150_weekly_top3,10.0,2020-12,-0.026756501560744005
qqq_single_ma150_weekly_top3,10.0,2021-01,0.21779352547424977
qqq_single_ma150_weekly_top3,10.0,2021-02,-0.10048399672258337
qqq_single_ma150_weekly_top3,10.0,2021-03,-0.11545599762036785
qqq_single_ma150_weekly_top3,10.0,2021-04,0.09744680121477658
qqq_single_ma150_weekly_top3,10.0,2021-05,-0.02635297346499773
qqq_single_ma150_weekly_top3,10.0,2021-06,0.09423383673110924
qqq_single_ma150_weekly_top3,10.0,2021-07,0.03406721210083553
qqq_single_ma150_weekly_top3,10.0,2021-08,0.07745124644215606
qqq_single_ma150_weekly_top3,10.0,2021-09,-0.08457668076218486
qqq_single_ma150_weekly_top3,10.0,2021-10,0.10324399268198607
qqq_single_ma150_weekly_top3,10.0,2021-11,-0.013596208480763773
qqq_single_ma150_weekly_top3,10.0,2021-12,-0.06485971849500335
qqq_single_ma150_weekly_top3,10.0,2022-01,-0.1199725931603485
qqq_single_ma150_weekly_top3,10.0,2022-02,-0.05212419022666252
qqq_single_ma150_weekly_top3,10.0,2022-03,0.04241440011732852
qqq_single_ma150_weekly_top3,10.0,2022-04,-0.12212815609705835
qqq_single_ma150_weekly_top3,10.0,2022-05,-0.041941855417288114
qqq_single_ma150_weekly_top3,10.0,2022-06,0.02202401590319026
qqq_single_ma150_weekly_top3,10.0,2022-07,0.029256794686292904
qqq_single_ma150_weekly_top3,10.0,2022-08,-0.03526400604829272
qqq_single_ma150_weekly_top3,10.0,2022-09,-0.07969842699142653
qqq_single_ma150_weekly_top3,10.0,2022-10,0.03567654005526791
qqq_single_ma150_weekly_top3,10.0,2022-11,0.16241023510118813
qqq_single_ma150_weekly_top3,10.0,2022-12,-0.0371035111648447
qqq_single_ma150_weekly_top3,10.0,2023-01,0.09270108203930513
qqq_single_ma150_weekly_top3,10.0,2023-02,-0.025532109788466796
qqq_single_ma150_weekly_top3,10.0,2023-03,-0.05724903520902206
qqq_single_ma150_weekly_top3,10.0,2023-04,0.039064136761462157
qqq_single_ma150_weekly_top3,10.0,2023-05,0.18252707792943862
qqq_single_ma150_weekly_top3,10.0,2023-06,0.016088629586839133
qqq_single_ma150_weekly_top3,10.0,2023-07,0.06628253304932152
qqq_single_ma150_weekly_top3,10.0,2023-08,0.005885621648025382
qqq_single_ma150_weekly_top3,10.0,2023-09,-0.048329824665483405
qqq_single_ma150_weekly_top3,10.0,2023-10,-0.004491577806324288
qqq_single_ma150_weekly_top3,10.0,2023-11,0.1963842333770688
qqq_single_ma150_weekly_top3,10.0,2023-12,0.012831312740848663
qqq_single_ma150_weekly_top3,10.0,2024-01,0.021895493535194266
qqq_single_ma150_weekly_top3,10.0,2024-02,0.0978329813362328
qqq_single_ma150_weekly_top3,10.0,2024-03,-0.03042037609414768
qqq_single_ma150_weekly_top3,10.0,2024-04,-0.07207462033296558
qqq_single_ma150_weekly_top3,10.0,2024-05,0.1457954342729819
qqq_single_ma150_weekly_top3,10.0,2024-06,0.047968564478602496
qqq_single_ma150_weekly_top3,10.0,2024-07,-0.0850764573579336
qqq_single_ma150_weekly_top3,10.0,2024-08,0.00835517955176708
qqq_single_ma150_weekly_top3,10.0,2024-09,0.07506775503110182
qqq_single_ma150_weekly_top3,10.0,2024-10,0.010389605431994155
qqq_single_ma150_weekly_top3,10.0,2024-11,0.13386021050989533
qqq_single_ma150_weekly_top3,10.0,2024-12,0.04057932727741801
