month,net_pnl
2025-05,-0.0006621315507613149
2025-06,0.07758410729442541
2025-07,0.05021998332961945
2025-08,-0.07690268184777432
2025-09,0.17607636118264436
2025-10,0.06798858347018427
2025-11,0.021842848470156235
2025-12,0.17871171654437124
2026-01,0.45141207181151977
2026-02,0.06909090700083699
2026-03,0.025474284923879972
2026-04,0.4173260269149094
