month,net_pnl
2025-05,0.0625434010760965
2025-06,0.09453707896235151
2025-07,0.03392211316224044
2025-08,-0.02521112080241704
2025-09,0.09583723061315384
2025-10,0.1155552685412959
2025-11,-0.05385959353155097
2025-12,0.13568935067626867
2026-01,0.2972020714064825
2026-02,0.0545117186722927
2026-03,-0.004900103833490932
2026-04,0.23865191022999913
