month,net_pnl
2025-05,0.07761846956694325
2025-06,0.07122475024509341
2025-07,0.03905249221457752
2025-08,-0.10496665148222867
2025-09,0.06398500171324183
2025-10,0.21496127461710143
2025-11,-0.01482163568309252
2025-12,0.1348734261665147
2026-01,0.14648218396941529
2026-02,0.06832206887587675
2026-03,0.04004553125644853
2026-04,0.36853031999958685
