campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend0,qqq,1,-1.0,2.1630437464466654,1.9161948457645988,-0.2468489006820662,11887,28494,1662,877,785,0.9639479527054425,1.0000000000000004,2468.4890068206614,67,40,0.3741040940205313,0.04231989003310329,AMD,0.30010900892108067,1.8629347375255847,1,1,0.02606076802947789,0.01917763802213288,48,32,3,0.23180428084260846,2020-02-19,2020-03-16,15.0,0.0,12,0.060064406788551926,0.043839194321820554,9,3,0,15,0.04374846008618321,0.04358421056487758,10,5,0,18,0.04669689085300929,0.043839194321820554,13,5,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend0,qqq,1,0.0,1.9161948457645988,1.9161948457645988,0.0,11887,28494,1662,868,794,0.9639479527054425,1.0000000000000004,2468.4890068206614,66,41,0.38580273340620586,0.042643508702450664,AMD,0.2935476844827006,1.6226471612818982,1,1,0.023086684888730107,0.016050722480861354,48,32,3,0.23667977512244148,2020-02-19,2020-03-16,15.0,0.0,12,0.05705907074169595,0.040900503484735916,9,3,0,15,0.04075746622715134,0.04041225870085571,10,5,0,18,0.043726735365943945,0.040900503484735916,13,5,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend0,qqq,1,1.0,1.669345945082533,1.9161948457645988,0.2468489006820662,11887,28494,1662,863,799,0.9639479527054425,1.0000000000000004,2468.4890068206614,63,44,0.39830891814671976,0.0429704538450172,AMD,0.2869863600443202,1.3823595850382127,1,1,0.020112601747982326,0.012527644933420158,48,32,3,0.24177688525579175,2020-02-13,2020-03-16,17.0,0.0,12,0.05405373469483998,0.03796181264765131,9,3,0,15,0.037766472368119475,0.03724030683683387,10,5,0,18,0.040756579878878596,0.03796181264765131,13,5,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend0,qqq,1,2.0,1.4224970444004668,1.9161948457645988,0.4936978013641324,11887,28494,1662,859,803,0.9639479527054425,1.0000000000000004,2468.4890068206614,60,47,0.4111712062954315,0.04330034484548049,AMD,0.2804250356059397,1.142072008794527,1,1,0.01713851860723454,0.009248519103402181,48,32,3,0.24713455432291942,2020-02-13,2020-03-16,17.0,0.0,12,0.051048398647984015,0.03502312181056669,9,3,0,15,0.034775478509087604,0.03406835497281202,10,5,0,18,0.03778642439181325,0.03502312181056669,13,5,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend0,qqq,1,5.0,0.6819503423542679,1.9161948457645988,1.234244503410331,11887,28494,1662,843,819,0.9639479527054425,1.0000000000000004,2468.4890068206614,54,53,0.45018664555372356,0.044309215782169085,AMD,0.2607410622907994,0.42120928006346847,1,1,0.008216269184991182,0.0004908471177437097,42,38,3,0.42054137295240823,2021-11-08,2025-04-04,,0.013772202461439547,12,0.042032390507416105,0.026207049299312814,8,4,0,15,0.025802496931992,0.024552499380746447,9,6,0,18,0.028875957930617195,0.026207049299312814,12,6,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend0,qqq,1,10.0,-0.5522941610560625,1.9161948457645988,2.468489006820662,11887,28494,1662,810,852,0.9639479527054425,1.0000000000000004,2468.4890068206614,41,66,0.5282108980775466,0.046056416651042764,AMD,0.2279344400988984,-0.780228601154961,1,1,-0.006654146518747744,-0.012938609297484303,31,49,3,1.0378347759914346,2021-01-22,2025-04-04,,0.6833491639814189,12,0.02700571027313625,0.011513595113889696,8,4,0,15,0.010847527636832653,0.008692740060637173,9,6,0,18,0.014025180495290434,0.011513595113889696,11,7,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend1,qqq,1,-1.0,1.606346621068113,1.387342466133617,-0.21900415493449563,9199,22731,1483,816,693,0.8601053273771717,1.0000000000000002,2190.0415493449564,60,39,0.41792212187271244,0.04167708895466341,AMD,0.24824865238464527,1.3580979686834678,1,1,0.019353573747808592,0.0007821076740223178,42,31,10,0.3853723838430092,2021-11-19,2022-10-24,578.0,0.0,12,0.06197151206854301,0.0506225530993794,8,4,0,15,0.04364807206104463,0.029048814420921526,9,6,0,18,0.04660489642153145,0.04287621081818778,12,6,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend1,qqq,1,0.0,1.387342466133617,1.387342466133617,0.0,9199,22731,1483,780,703,0.8601053273771717,1.0000000000000002,2190.0415493449564,58,41,0.43289250194996876,0.0420175354248218,AMD,0.24253897477333355,1.1448034913602834,1,1,0.01671496947148936,0.0,41,32,10,0.4111885379457448,2021-11-19,2022-10-24,753.0,0.0,12,0.05899171806614107,0.04769905443756966,8,4,0,15,0.04069954633143131,0.025690504135899586,9,6,0,18,0.04368947541878191,0.039841282744417124,12,6,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend1,qqq,1,1.0,1.1683383111991215,1.387342466133617,0.21900415493449563,9199,22731,1483,773,736,0.8601053273771717,1.0000000000000002,2190.0415493449564,54,45,0.44810029243865845,0.042350511164743344,AMD,0.2368292971620218,0.9315090140370996,1,1,0.014076365195170136,0.0,38,35,10,0.4386364421937124,2021-11-19,2022-10-24,871.0,0.0,12,0.05601192406373914,0.044685188397633954,8,4,0,15,0.037751020601817974,0.022332193850877653,9,6,0,18,0.04077405441603237,0.03680635467064644,12,6,0,open_to_next_open
CAM-0617,RUN-0026,qqq__alpha_M20_E5__true_daily__top10__trend1,qqq,1,2.0,0.9493341562646257,1.387342466133617,0.43800830986899125,9199,22731,1483,765,744,0.8601053273771717,1.0000000000000002,2190.0415493449564,52,47,0.46338915527814506,0.04268410369117306,MSTR,0.23120304279517376,0.7181311134694519,1,1,0.011437760918850915,0.0,38,35,10,0.46787585131604376,2021-11-19,2022-10-24,879.0,0.0,12,0.05303213006133722,0.04167132235769826,8,4,0,15,0.03480249487220466,0.0189738835658557,9,6,0,18,0.037858633413282855,0.033771426596875785,12,6,0,open_to_next_open
