mode,reserve_fraction,extra_bps,ending_equity,compounded_return,maximum_drawdown,maximum_drawdown_peak_date,maximum_drawdown_trough_date,maximum_drawdown_recovery_date,maximum_drawdown_duration_sessions,positive_months,negative_months,worst_month,worst_year,recent12_compounded_return,rebalance_sessions,trade_orders,turnover_on_starting_capital,sum_trade_notional_over_contemporaneous_nav,minimum_cash,maximum_gross_to_equity,maximum_single_position_weight,maximum_single_position_symbol,maximum_single_position_date,sessions_largest_position_above_40pct,sessions_largest_position_above_50pct,average_position_hhi,maximum_continuing_notional_error
replacement_only,0.0,0.0,21.95170786869901,20.95170786869901,0.41084891666102463,2024-06-18,2024-08-07,2025-02-04,157,48,25,-0.15481684440984222,-0.1883873386981345,1.869252876672241,173,383,574.5563805740856,117.9760701878386,-6.661338147750939e-16,1.0000000000000002,0.63267174707286,TSLA,2021-01-08,1117,497,0.3295829346653012,0.0
replacement_only,0.0,2.0,21.451778069535916,20.451778069535916,0.4110533493555911,2024-06-18,2024-08-07,2025-02-04,157,48,25,-0.15524699673278597,-0.19364177889508027,1.8613830167066236,173,383,565.9944221358736,117.92432720233899,-4.440892098500626e-16,1.0000000000000002,0.632866657306053,TSLA,2021-01-08,1118,501,0.3297019944248872,0.0
replacement_only,0.0,10.0,19.56627654237087,18.56627654237087,0.4227845106024939,2021-11-29,2022-10-24,2023-07-12,405,48,25,-0.15696631472610745,-0.21431088602029424,1.8302184659847036,173,383,533.3051646625389,117.71820457588814,-4.440892098500626e-16,1.0000000000000002,0.6336417172400928,TSLA,2021-01-08,1121,507,0.3301806795019805,0.0
replacement_only,0.005,0.0,21.717731298251852,20.717731298251852,0.40906521224635495,2024-06-18,2024-08-07,2025-02-04,157,48,25,-0.15406095909211415,-0.187373517349944,1.8556991951038615,173,383,568.3780894643581,117.32937546112299,0.004999999999999949,0.9963801577486968,0.6303201338431045,TSLA,2021-01-08,1108,484,0.32662264754830667,0.0
replacement_only,0.005,2.0,21.225693223134975,20.225693223134975,0.4092695537933383,2024-06-18,2024-08-07,2025-02-04,157,48,25,-0.1544892407760443,-0.1926091068805006,1.8479100240881428,173,383,559.9580350859223,117.27811496650068,0.004999999999999893,0.996379256684779,0.6305118958489682,TSLA,2021-01-08,1107,489,0.32674006668442407,0.0
replacement_only,0.005,10.0,19.369391391153986,18.369391391153986,0.42103115841648375,2021-11-29,2022-10-24,2023-07-12,405,48,25,-0.156201080342959,-0.21320560885056827,1.8170637168886503,173,383,527.8022623636962,117.07391472973353,0.004999999999999949,0.9963756522875905,0.6312744332351078,TSLA,2021-01-08,1111,496,0.32721209859957545,0.0
