campaign_id,symbol,gross_pnl,execution_adjustment,net_pnl
CAM-0612,ROST,0.0,0.0,0.0
CAM-0612,RSG,0.0,0.0,0.0
CAM-0612,RTX,0.0,0.0,0.0
CAM-0612,RVTY,0.0,0.0,0.0
CAM-0612,SATS,0.0,0.0,0.0
CAM-0612,SBAC,0.0,0.0,0.0
CAM-0612,SBNY,0.0,0.0,0.0
CAM-0612,SBUX,0.0,0.0,0.0
CAM-0612,SCHW,0.0,0.0,0.0
CAM-0612,SEDG,0.0,0.0,0.0
CAM-0612,SEE,0.0,0.0,0.0
CAM-0612,SHW,0.0,0.0,0.0
CAM-0612,SIVB,0.0,0.0,0.0
CAM-0612,SJM,0.0,0.0,0.0
CAM-0612,SLB,0.0,0.0,0.0
CAM-0612,SMCI,0.0,0.0,0.0
CAM-0612,SNA,0.0,0.0,0.0
CAM-0612,AAP,0.0,0.0,0.0
CAM-0612,SNPS,0.0,0.0,0.0
CAM-0612,SO,0.0,0.0,0.0
CAM-0612,SOLS,0.0,0.0,0.0
CAM-0612,SOLV,0.0,0.0,0.0
CAM-0612,SPG,0.0,0.0,0.0
CAM-0612,SPGI,0.0,0.0,0.0
CAM-0612,SRE,0.0,0.0,0.0
CAM-0612,STE,0.0,0.0,0.0
CAM-0612,STLD,0.0,0.0,0.0
CAM-0612,STT,0.0,0.0,0.0
CAM-0612,AAPL,0.0,0.0,0.0
CAM-0612,STZ,0.0,0.0,0.0
CAM-0612,SW,0.0,0.0,0.0
CAM-0612,SWK,0.0,0.0,0.0
CAM-0612,SWKS,0.0,0.0,0.0
CAM-0612,SYF,0.0,0.0,0.0
CAM-0612,SYK,0.0,0.0,0.0
CAM-0612,SYY,0.0,0.0,0.0
CAM-0612,T,0.0,0.0,0.0
CAM-0612,TAP,0.0,0.0,0.0
CAM-0612,TDG,0.0,0.0,0.0
CAM-0612,TDY,0.0,0.0,0.0
CAM-0612,TECH,0.0,0.0,0.0
CAM-0612,TEL,0.0,0.0,0.0
CAM-0612,TER,0.0,0.0,0.0
CAM-0612,TFC,0.0,0.0,0.0
CAM-0612,TFX,0.0,0.0,0.0
CAM-0612,TGT,0.0,0.0,0.0
CAM-0612,TJX,0.0,0.0,0.0
CAM-0612,TKO,0.0,0.0,0.0
CAM-0612,TMO,0.0,0.0,0.0
CAM-0612,TMUS,0.0,0.0,0.0
CAM-0612,TPL,0.0,0.0,0.0
CAM-0612,TPR,0.0,0.0,0.0
CAM-0612,TRGP,0.0,0.0,0.0
CAM-0612,TRMB,0.0,0.0,0.0
CAM-0612,TROW,0.0,0.0,0.0
CAM-0612,TRV,0.0,0.0,0.0
CAM-0612,TSCO,0.0,0.0,0.0
CAM-0612,TSLA,0.0,0.0,0.0
CAM-0612,TSN,0.0,0.0,0.0
