campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,complete_trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,mean_spread_bps,holdout_rows_loaded,broker_margin,direct_short,reference_price
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,930,0.0,0.2181581492305951,0.0593834960619464,988,988,1.0,249,127,122,8,4,0.0181798457692162,0.0127050939293428,-0.0314127390623162,0.0655447721459131,6.604983372340658,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,930,2.0,0.1966559270083729,0.0630307735898201,988,988,1.0,249,126,123,8,4,0.0163879939173644,0.0111295383737872,-0.0329860723956495,0.0634092165903575,6.604983372340658,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,930,5.0,0.1644025936750396,0.0686804909176998,988,988,1.0,249,121,128,8,4,0.0137002161395866,0.0087662050404539,-0.0353460723956495,0.0602058832570242,6.604983372340658,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,930,10.0,0.1106470381194841,0.0786057080370317,988,988,1.0,249,116,133,7,5,0.009220586509957,0.004827316151565,-0.0392794057289828,0.0548669943681353,6.604983372340658,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,0.0,0.2982431584142453,0.0455145684697116,988,988,1.0,249,140,109,9,3,0.024853596534520437,0.015309011376629673,-0.0196363355947717,0.07649489724681571,1.2122652305047554,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,2.0,0.276740936192023,0.04882624967770036,988,988,1.0,249,139,110,7,5,0.023061744682668587,0.013733455821074112,-0.02120966892810503,0.07435934169126017,1.2122652305047554,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,5.0,0.2444876028586897,0.05394859948959359,988,988,1.0,249,134,115,7,5,0.02037396690489081,0.01137012248774078,-0.023569668928105032,0.07115600835792683,1.2122652305047554,0,False,False,09:30 SIP midpoint
CAM-0621,RUN-0011,etf__ibs30__top5__hold3__trend1,0940,10.0,0.19073204730313414,0.0629252888230856,988,988,1.0,249,129,120,7,5,0.015894337275261176,0.007431233598851892,-0.02750300226143837,0.06581711946903794,1.2122652305047554,0,False,False,09:30 SIP midpoint
