date,pair,symbol,signal_ts,entry_ts,exit_ts,gross_return,signal_strength,signal_et,time_bucket,impulse_bucket_bp
2020-03-19,QQQ_TQQQ_SQQQ,SQQQ,2020-03-19 17:50:00+00:00,2020-03-19 17:51:00+00:00,2020-03-19 18:06:00+00:00,0.008624147613317312,0.0041019955654100215,2020-03-19 13:50:00-04:00,1200_1400,40_60
2020-03-19,QQQ_TQQQ_SQQQ,TQQQ,2020-03-19 18:51:00+00:00,2020-03-19 18:52:00+00:00,2020-03-19 19:07:00+00:00,-0.019557625145518176,0.004433497536945774,2020-03-19 14:51:00-04:00,1400_1540,40_60
2020-03-19,QQQ_TQQQ_SQQQ,SQQQ,2020-03-19 19:11:00+00:00,2020-03-19 19:12:00+00:00,2020-03-19 19:27:00+00:00,-0.03741416054937252,0.004906880785100931,2020-03-19 15:11:00-04:00,1400_1540,40_60
2020-03-20,QQQ_TQQQ_SQQQ,TQQQ,2020-03-20 13:37:00+00:00,2020-03-20 13:38:00+00:00,2020-03-20 13:53:00+00:00,-0.02232667450058745,0.005163416643779173,2020-03-20 09:37:00-04:00,pre1000,40_60
2020-03-20,QQQ_TQQQ_SQQQ,SQQQ,2020-03-20 14:00:00+00:00,2020-03-20 14:01:00+00:00,2020-03-20 14:16:00+00:00,-0.00198098256735324,0.004143953721214899,2020-03-20 10:00:00-04:00,1000_1200,40_60
2020-03-20,QQQ_TQQQ_SQQQ,TQQQ,2020-03-20 15:24:00+00:00,2020-03-20 15:25:00+00:00,2020-03-20 15:40:00+00:00,0.019833496571988185,0.004516057091882297,2020-03-20 11:24:00-04:00,1000_1200,40_60
2020-03-20,QQQ_TQQQ_SQQQ,TQQQ,2020-03-20 16:04:00+00:00,2020-03-20 16:05:00+00:00,2020-03-20 16:20:00+00:00,-0.02715625771414465,0.004028873594090987,2020-03-20 12:04:00-04:00,1200_1400,40_60
2020-03-20,QQQ_TQQQ_SQQQ,TQQQ,2020-03-20 16:58:00+00:00,2020-03-20 16:59:00+00:00,2020-03-20 17:14:00+00:00,0.005705780203423494,0.004117993108664675,2020-03-20 12:58:00-04:00,1200_1400,40_60
2020-03-20,QQQ_TQQQ_SQQQ,SQQQ,2020-03-20 18:05:00+00:00,2020-03-20 18:06:00+00:00,2020-03-20 18:21:00+00:00,0.030499428135722484,0.004790351668169546,2020-03-20 14:05:00-04:00,1400_1540,40_60
2020-03-20,QQQ_TQQQ_SQQQ,TQQQ,2020-03-20 19:31:00+00:00,2020-03-20 19:32:00+00:00,2020-03-20 19:47:00+00:00,-0.0248954961350788,0.006058181402526119,2020-03-20 15:31:00-04:00,1400_1540,60_100
2020-03-23,QQQ_TQQQ_SQQQ,TQQQ,2020-03-23 13:37:00+00:00,2020-03-23 13:38:00+00:00,2020-03-23 13:53:00+00:00,0.03371113048532415,0.0066627358490565225,2020-03-23 09:37:00-04:00,pre1000,60_100
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 13:55:00+00:00,2020-03-23 13:56:00+00:00,2020-03-23 14:11:00+00:00,-0.0047586675730795225,0.0047680715799387485,2020-03-23 09:55:00-04:00,pre1000,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 14:12:00+00:00,2020-03-23 14:13:00+00:00,2020-03-23 14:28:00+00:00,0.028467586880797535,0.005597994052131128,2020-03-23 10:12:00-04:00,1000_1200,40_60
2020-03-23,QQQ_TQQQ_SQQQ,TQQQ,2020-03-23 14:37:00+00:00,2020-03-23 14:38:00+00:00,2020-03-23 14:53:00+00:00,0.00794100964265465,0.004394119532473595,2020-03-23 10:37:00-04:00,1000_1200,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 15:58:00+00:00,2020-03-23 15:59:00+00:00,2020-03-23 16:14:00+00:00,-0.0003191828917968875,0.005212413377523317,2020-03-23 11:58:00-04:00,1000_1200,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 16:18:00+00:00,2020-03-23 16:19:00+00:00,2020-03-23 16:34:00+00:00,0.01727000996346728,0.008044812585662253,2020-03-23 12:18:00-04:00,1200_1400,60_100
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 16:56:00+00:00,2020-03-23 16:57:00+00:00,2020-03-23 17:12:00+00:00,0.003370587191768859,0.00575322561897007,2020-03-23 12:56:00-04:00,1200_1400,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 17:12:00+00:00,2020-03-23 17:13:00+00:00,2020-03-23 17:28:00+00:00,0.029731481846281715,0.004382602658489665,2020-03-23 13:12:00-04:00,1200_1400,40_60
2020-03-23,QQQ_TQQQ_SQQQ,TQQQ,2020-03-23 17:29:00+00:00,2020-03-23 17:30:00+00:00,2020-03-23 17:45:00+00:00,-0.022448204448609177,0.005118590861527772,2020-03-23 13:29:00-04:00,1200_1400,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 17:48:00+00:00,2020-03-23 17:49:00+00:00,2020-03-23 18:04:00+00:00,0.05975017349063161,0.004971629131325095,2020-03-23 13:48:00-04:00,1200_1400,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 18:04:00+00:00,2020-03-23 18:05:00+00:00,2020-03-23 18:20:00+00:00,0.004975124378109541,0.004512260286172243,2020-03-23 14:04:00-04:00,1400_1540,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 18:27:00+00:00,2020-03-23 18:28:00+00:00,2020-03-23 18:43:00+00:00,-0.005858721124874511,0.005628033162677237,2020-03-23 14:27:00-04:00,1400_1540,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 18:49:00+00:00,2020-03-23 18:50:00+00:00,2020-03-23 19:05:00+00:00,0.020327589699222992,0.005579701632796974,2020-03-23 14:49:00-04:00,1400_1540,40_60
2020-03-23,QQQ_TQQQ_SQQQ,SQQQ,2020-03-23 19:36:00+00:00,2020-03-23 19:37:00+00:00,2020-03-23 19:52:00+00:00,-0.04238669709814158,0.0059819345576359595,2020-03-23 15:36:00-04:00,1400_1540,40_60
2020-03-24,QQQ_TQQQ_SQQQ,TQQQ,2020-03-24 13:37:00+00:00,2020-03-24 13:38:00+00:00,2020-03-24 13:53:00+00:00,-0.0066042267050911985,0.004444935258551497,2020-03-24 09:37:00-04:00,pre1000,40_60
2020-03-25,QQQ_TQQQ_SQQQ,SQQQ,2020-03-25 13:36:00+00:00,2020-03-25 13:37:00+00:00,2020-03-25 13:52:00+00:00,0.03981481481481475,0.004304315075863485,2020-03-25 09:36:00-04:00,pre1000,40_60
2020-03-25,QQQ_TQQQ_SQQQ,TQQQ,2020-03-25 13:53:00+00:00,2020-03-25 13:54:00+00:00,2020-03-25 14:09:00+00:00,-0.030390570834296415,0.004295579359469226,2020-03-25 09:53:00-04:00,pre1000,40_60
2020-03-25,QQQ_TQQQ_SQQQ,TQQQ,2020-03-25 19:26:00+00:00,2020-03-25 19:27:00+00:00,2020-03-25 19:42:00+00:00,0.0036972596781210676,0.005187963923697025,2020-03-25 15:26:00-04:00,1400_1540,40_60
2020-03-26,QQQ_TQQQ_SQQQ,SQQQ,2020-03-26 13:36:00+00:00,2020-03-26 13:37:00+00:00,2020-03-26 13:52:00+00:00,0.025310630464795203,0.004238088810905705,2020-03-26 09:36:00-04:00,pre1000,40_60
2020-03-26,QQQ_TQQQ_SQQQ,TQQQ,2020-03-26 15:06:00+00:00,2020-03-26 15:07:00+00:00,2020-03-26 15:22:00+00:00,0.020161105621683273,0.005451296513780068,2020-03-26 11:06:00-04:00,1000_1200,40_60
2020-04-02,QQQ_TQQQ_SQQQ,SQQQ,2020-04-02 14:35:00+00:00,2020-04-02 14:36:00+00:00,2020-04-02 14:51:00+00:00,0.024455635491606564,0.00457659706989455,2020-04-02 10:35:00-04:00,1000_1200,40_60
2020-04-02,QQQ_TQQQ_SQQQ,SQQQ,2020-04-02 18:53:00+00:00,2020-04-02 18:54:00+00:00,2020-04-02 19:09:00+00:00,-0.00769051503146112,0.004097017371353706,2020-04-02 14:53:00-04:00,1400_1540,40_60
2020-04-21,QQQ_TQQQ_SQQQ,TQQQ,2020-04-21 19:06:00+00:00,2020-04-21 19:07:00+00:00,2020-04-21 19:22:00+00:00,0.026701570680628395,0.004134725615405843,2020-04-21 15:06:00-04:00,1400_1540,40_60
2020-04-23,QQQ_TQQQ_SQQQ,TQQQ,2020-04-23 16:44:00+00:00,2020-04-23 16:45:00+00:00,2020-04-23 17:00:00+00:00,0.0010987286140322627,0.006225134565878809,2020-04-23 12:44:00-04:00,1200_1400,60_100
2020-06-16,QQQ_TQQQ_SQQQ,TQQQ,2020-06-16 14:37:00+00:00,2020-06-16 14:38:00+00:00,2020-06-16 14:53:00+00:00,-0.016471094843363177,0.004176562116124827,2020-06-16 10:37:00-04:00,1000_1200,40_60
2020-06-16,QQQ_TQQQ_SQQQ,TQQQ,2020-06-16 14:59:00+00:00,2020-06-16 15:00:00+00:00,2020-06-16 15:15:00+00:00,0.01742822031057978,0.004084171244946644,2020-06-16 10:59:00-04:00,1000_1200,40_60
2020-07-14,QQQ_TQQQ_SQQQ,TQQQ,2020-07-14 13:52:00+00:00,2020-07-14 13:53:00+00:00,2020-07-14 14:08:00+00:00,0.004858993902439046,0.004546345287085973,2020-07-14 09:52:00-04:00,pre1000,40_60
2020-09-03,QQQ_TQQQ_SQQQ,TQQQ,2020-09-03 15:18:00+00:00,2020-09-03 15:19:00+00:00,2020-09-03 15:34:00+00:00,0.012727944386607293,0.004041595401193643,2020-09-03 11:18:00-04:00,1000_1200,40_60
2020-09-04,QQQ_TQQQ_SQQQ,TQQQ,2020-09-04 13:45:00+00:00,2020-09-04 13:46:00+00:00,2020-09-04 14:01:00+00:00,-0.02487880561568978,0.004275750884940144,2020-09-04 09:45:00-04:00,pre1000,40_60
2020-09-04,QQQ_TQQQ_SQQQ,TQQQ,2020-09-04 14:17:00+00:00,2020-09-04 14:18:00+00:00,2020-09-04 14:33:00+00:00,-0.021790867172393313,0.0040740476020297844,2020-09-04 10:17:00-04:00,1000_1200,40_60
2020-09-04,QQQ_TQQQ_SQQQ,TQQQ,2020-09-04 14:43:00+00:00,2020-09-04 14:44:00+00:00,2020-09-04 14:59:00+00:00,0.06887051230334817,0.0057602633263234004,2020-09-04 10:43:00-04:00,1000_1200,40_60
2020-09-08,QQQ_TQQQ_SQQQ,TQQQ,2020-09-08 13:40:00+00:00,2020-09-08 13:41:00+00:00,2020-09-08 13:56:00+00:00,0.024321111240198423,0.005396732788798153,2020-09-08 09:40:00-04:00,pre1000,40_60
2020-09-11,QQQ_TQQQ_SQQQ,TQQQ,2020-09-11 13:55:00+00:00,2020-09-11 13:56:00+00:00,2020-09-11 14:11:00+00:00,-0.021120000000000028,0.00459585643419913,2020-09-11 09:55:00-04:00,pre1000,40_60
2020-09-21,QQQ_TQQQ_SQQQ,TQQQ,2020-09-21 13:55:00+00:00,2020-09-21 13:56:00+00:00,2020-09-21 14:11:00+00:00,0.0030745161146126243,0.004805691149203373,2020-09-21 09:55:00-04:00,pre1000,40_60
2020-09-24,QQQ_TQQQ_SQQQ,SQQQ,2020-09-24 14:00:00+00:00,2020-09-24 14:01:00+00:00,2020-09-24 14:16:00+00:00,-0.007464045148370624,0.004423607697833676,2020-09-24 10:00:00-04:00,1000_1200,40_60
2020-10-06,QQQ_TQQQ_SQQQ,TQQQ,2020-10-06 18:54:00+00:00,2020-10-06 18:55:00+00:00,2020-10-06 19:10:00+00:00,-0.012762645914396908,0.004928234828590949,2020-10-06 14:54:00-04:00,1400_1540,40_60
2020-10-21,QQQ_TQQQ_SQQQ,SQQQ,2020-10-21 16:20:00+00:00,2020-10-21 16:21:00+00:00,2020-10-21 16:36:00+00:00,0.011857541899441326,0.004115660616293759,2020-10-21 12:20:00-04:00,1200_1400,40_60
2020-10-30,QQQ_TQQQ_SQQQ,SQQQ,2020-10-30 15:00:00+00:00,2020-10-30 15:01:00+00:00,2020-10-30 15:16:00+00:00,-0.0016645561050979696,0.004736508410099427,2020-10-30 11:00:00-04:00,1000_1200,40_60
2020-11-09,QQQ_TQQQ_SQQQ,TQQQ,2020-11-09 14:51:00+00:00,2020-11-09 14:52:00+00:00,2020-11-09 15:07:00+00:00,0.018687924725562022,0.0040489826168979,2020-11-09 09:51:00-05:00,pre1000,40_60
2020-11-10,QQQ_TQQQ_SQQQ,TQQQ,2020-11-10 14:35:00+00:00,2020-11-10 14:36:00+00:00,2020-11-10 14:51:00+00:00,-0.0038416508122347537,0.004299346359537104,2020-11-10 09:35:00-05:00,pre1000,40_60
2021-01-25,QQQ_TQQQ_SQQQ,TQQQ,2021-01-25 16:03:00+00:00,2021-01-25 16:04:00+00:00,2021-01-25 16:19:00+00:00,0.0055248618784529135,0.004541827778800744,2021-01-25 11:03:00-05:00,1000_1200,40_60
2021-02-23,QQQ_TQQQ_SQQQ,SQQQ,2021-02-23 14:51:00+00:00,2021-02-23 14:52:00+00:00,2021-02-23 15:07:00+00:00,-0.019674355495251095,0.004625614339404338,2021-02-23 09:51:00-05:00,pre1000,40_60
2021-02-26,QQQ_TQQQ_SQQQ,TQQQ,2021-02-26 15:27:00+00:00,2021-02-26 15:28:00+00:00,2021-02-26 15:43:00+00:00,0.024892177104840485,0.0044674197459951825,2021-02-26 10:27:00-05:00,1000_1200,40_60
2021-03-04,QQQ_TQQQ_SQQQ,TQQQ,2021-03-04 17:10:00+00:00,2021-03-04 17:11:00+00:00,2021-03-04 17:26:00+00:00,-0.029366106080206955,0.004174828992581703,2021-03-04 12:10:00-05:00,1200_1400,40_60
2021-03-05,QQQ_TQQQ_SQQQ,TQQQ,2021-03-05 14:49:00+00:00,2021-03-05 14:50:00+00:00,2021-03-05 15:05:00+00:00,-0.0023890355840563426,0.004332272145459282,2021-03-05 09:49:00-05:00,pre1000,40_60
2021-03-05,QQQ_TQQQ_SQQQ,TQQQ,2021-03-05 15:12:00+00:00,2021-03-05 15:13:00+00:00,2021-03-05 15:28:00+00:00,0.0017852588625351107,0.004286892003297682,2021-03-05 10:12:00-05:00,1000_1200,40_60
2021-03-05,QQQ_TQQQ_SQQQ,TQQQ,2021-03-05 15:58:00+00:00,2021-03-05 15:59:00+00:00,2021-03-05 16:14:00+00:00,-0.012519359834796018,0.004369888321398285,2021-03-05 10:58:00-05:00,1000_1200,40_60
2021-03-08,QQQ_TQQQ_SQQQ,TQQQ,2021-03-08 14:56:00+00:00,2021-03-08 14:57:00+00:00,2021-03-08 15:12:00+00:00,0.006927564414195286,0.0045733190619831054,2021-03-08 09:56:00-05:00,pre1000,40_60
2021-03-17,QQQ_TQQQ_SQQQ,SQQQ,2021-03-17 18:00:00+00:00,2021-03-17 18:01:00+00:00,2021-03-17 18:16:00+00:00,-0.013578394598649735,0.006305766623577291,2021-03-17 14:00:00-04:00,1400_1540,60_100
2021-06-16,QQQ_TQQQ_SQQQ,TQQQ,2021-06-16 18:00:00+00:00,2021-06-16 18:01:00+00:00,2021-06-16 18:16:00+00:00,-0.008638305777447397,0.006522756522756579,2021-06-16 14:00:00-04:00,1400_1540,60_100
2021-12-15,QQQ_TQQQ_SQQQ,TQQQ,2021-12-15 19:00:00+00:00,2021-12-15 19:01:00+00:00,2021-12-15 19:16:00+00:00,0.03877794732302786,0.0048661800486617945,2021-12-15 14:00:00-05:00,1400_1540,40_60
2021-12-20,QQQ_TQQQ_SQQQ,TQQQ,2021-12-20 14:40:00+00:00,2021-12-20 14:41:00+00:00,2021-12-20 14:56:00+00:00,0.016210599237963308,0.0046476210482091496,2021-12-20 09:40:00-05:00,pre1000,40_60
2022-01-24,QQQ_TQQQ_SQQQ,SQQQ,2022-01-24 15:53:00+00:00,2022-01-24 15:54:00+00:00,2022-01-24 16:09:00+00:00,0.012104909213180859,0.004311623831775746,2022-01-24 10:53:00-05:00,1000_1200,40_60
2022-01-24,QQQ_TQQQ_SQQQ,SQQQ,2022-01-24 17:42:00+00:00,2022-01-24 17:43:00+00:00,2022-01-24 17:58:00+00:00,-0.017902813299232823,0.004555333908952797,2022-01-24 12:42:00-05:00,1200_1400,40_60
2022-01-24,QQQ_TQQQ_SQQQ,SQQQ,2022-01-24 19:49:00+00:00,2022-01-24 19:50:00+00:00,2022-01-24 20:05:00+00:00,-0.013963360142984826,0.004122927570981538,2022-01-24 14:49:00-05:00,1400_1540,40_60
2022-01-25,QQQ_TQQQ_SQQQ,TQQQ,2022-01-25 14:45:00+00:00,2022-01-25 14:46:00+00:00,2022-01-25 15:01:00+00:00,-0.0061918168168169085,0.004531940074473884,2022-01-25 09:45:00-05:00,pre1000,40_60
2022-01-25,QQQ_TQQQ_SQQQ,TQQQ,2022-01-25 15:01:00+00:00,2022-01-25 15:02:00+00:00,2022-01-25 15:17:00+00:00,0.015390498040340317,0.004009180442171911,2022-01-25 10:01:00-05:00,1000_1200,40_60
2022-01-25,QQQ_TQQQ_SQQQ,SQQQ,2022-01-25 15:44:00+00:00,2022-01-25 15:45:00+00:00,2022-01-25 16:00:00+00:00,0.015102974828375304,0.004321471040343194,2022-01-25 10:44:00-05:00,1000_1200,40_60
2022-01-26,QQQ_TQQQ_SQQQ,SQQQ,2022-01-26 19:02:00+00:00,2022-01-26 19:03:00+00:00,2022-01-26 19:18:00+00:00,0.04527400703871298,0.004226661782524177,2022-01-26 14:02:00-05:00,1400_1540,40_60
2022-01-26,QQQ_TQQQ_SQQQ,SQQQ,2022-01-26 19:38:00+00:00,2022-01-26 19:39:00+00:00,2022-01-26 19:54:00+00:00,0.04948554630083302,0.0052876961564702896,2022-01-26 14:38:00-05:00,1400_1540,40_60
2022-01-26,QQQ_TQQQ_SQQQ,SQQQ,2022-01-26 20:10:00+00:00,2022-01-26 20:11:00+00:00,2022-01-26 20:26:00+00:00,0.008460854092526837,0.00454105997128873,2022-01-26 15:10:00-05:00,1400_1540,40_60
2022-01-26,QQQ_TQQQ_SQQQ,SQQQ,2022-01-26 20:27:00+00:00,2022-01-26 20:28:00+00:00,2022-01-26 20:43:00+00:00,-0.0022578460149018653,0.005206965957819332,2022-01-26 15:27:00-05:00,1400_1540,40_60
2022-01-27,QQQ_TQQQ_SQQQ,TQQQ,2022-01-27 15:00:00+00:00,2022-01-27 15:01:00+00:00,2022-01-27 15:16:00+00:00,0.021481886036774034,0.004314902128875531,2022-01-27 10:00:00-05:00,1000_1200,40_60
2022-02-01,QQQ_TQQQ_SQQQ,TQQQ,2022-02-01 15:00:00+00:00,2022-02-01 15:01:00+00:00,2022-02-01 15:16:00+00:00,0.0036417811620592655,0.0040069638267885566,2022-02-01 10:00:00-05:00,1000_1200,40_60
2022-02-04,QQQ_TQQQ_SQQQ,SQQQ,2022-02-04 14:40:00+00:00,2022-02-04 14:41:00+00:00,2022-02-04 14:56:00+00:00,-0.005148166750376659,0.004311401020986816,2022-02-04 09:40:00-05:00,pre1000,40_60
2022-02-04,QQQ_TQQQ_SQQQ,TQQQ,2022-02-04 15:29:00+00:00,2022-02-04 15:30:00+00:00,2022-02-04 15:45:00+00:00,-0.006099686301847318,0.004625087596355937,2022-02-04 10:29:00-05:00,1000_1200,40_60
2022-02-10,QQQ_TQQQ_SQQQ,TQQQ,2022-02-10 17:45:00+00:00,2022-02-10 17:46:00+00:00,2022-02-10 18:01:00+00:00,0.0006583494637160126,0.0058670322138451025,2022-02-10 12:45:00-05:00,1200_1400,40_60
2022-02-11,QQQ_TQQQ_SQQQ,SQQQ,2022-02-11 14:45:00+00:00,2022-02-11 14:46:00+00:00,2022-02-11 15:01:00+00:00,0.016122125297383105,0.004026057539072259,2022-02-11 09:45:00-05:00,pre1000,40_60
2022-02-14,QQQ_TQQQ_SQQQ,SQQQ,2022-02-14 19:28:00+00:00,2022-02-14 19:29:00+00:00,2022-02-14 19:44:00+00:00,-0.004751722499406141,0.00432573668166647,2022-02-14 14:28:00-05:00,1400_1540,40_60
2022-02-16,QQQ_TQQQ_SQQQ,SQQQ,2022-02-16 19:00:00+00:00,2022-02-16 19:01:00+00:00,2022-02-16 19:16:00+00:00,0.0005085176709891392,0.004363336602282386,2022-02-16 14:00:00-05:00,1400_1540,40_60
2022-02-24,QQQ_TQQQ_SQQQ,SQQQ,2022-02-24 15:53:00+00:00,2022-02-24 15:54:00+00:00,2022-02-24 16:09:00+00:00,-0.005553270259152532,0.0043300231052896265,2022-02-24 10:53:00-05:00,1000_1200,40_60
2022-02-24,QQQ_TQQQ_SQQQ,SQQQ,2022-02-24 18:49:00+00:00,2022-02-24 18:50:00+00:00,2022-02-24 19:05:00+00:00,0.01708847069002828,0.0042440477982119695,2022-02-24 13:49:00-05:00,1200_1400,40_60
2022-03-02,QQQ_TQQQ_SQQQ,SQQQ,2022-03-02 15:28:00+00:00,2022-03-02 15:29:00+00:00,2022-03-02 15:44:00+00:00,-0.013973696571160099,0.004304600740348885,2022-03-02 10:28:00-05:00,1000_1200,40_60
2022-03-03,QQQ_TQQQ_SQQQ,SQQQ,2022-03-03 17:33:00+00:00,2022-03-03 17:34:00+00:00,2022-03-03 17:49:00+00:00,0.002182347235693438,0.004451815642458001,2022-03-03 12:33:00-05:00,1200_1400,40_60
2022-03-08,QQQ_TQQQ_SQQQ,SQQQ,2022-03-08 14:35:00+00:00,2022-03-08 14:36:00+00:00,2022-03-08 14:51:00+00:00,0.015413070283600394,0.008517096134786906,2022-03-08 09:35:00-05:00,pre1000,60_100
2022-03-08,QQQ_TQQQ_SQQQ,SQQQ,2022-03-08 15:19:00+00:00,2022-03-08 15:20:00+00:00,2022-03-08 15:35:00+00:00,0.031098324247930575,0.004053689751116973,2022-03-08 10:19:00-05:00,1000_1200,40_60
2022-03-08,QQQ_TQQQ_SQQQ,SQQQ,2022-03-08 15:54:00+00:00,2022-03-08 15:55:00+00:00,2022-03-08 16:10:00+00:00,0.005159332321699628,0.007041815638116011,2022-03-08 10:54:00-05:00,1000_1200,60_100
2022-03-08,QQQ_TQQQ_SQQQ,SQQQ,2022-03-08 17:01:00+00:00,2022-03-08 17:02:00+00:00,2022-03-08 17:17:00+00:00,-0.04585858585858593,0.004716981132075304,2022-03-08 12:01:00-05:00,1200_1400,40_60
2022-03-08,QQQ_TQQQ_SQQQ,SQQQ,2022-03-08 19:23:00+00:00,2022-03-08 19:24:00+00:00,2022-03-08 19:39:00+00:00,-0.009153033754400464,0.005328159167205637,2022-03-08 14:23:00-05:00,1400_1540,40_60
2022-03-09,QQQ_TQQQ_SQQQ,TQQQ,2022-03-09 14:43:00+00:00,2022-03-09 14:44:00+00:00,2022-03-09 14:59:00+00:00,0.0011111111111110628,0.0043382640918265825,2022-03-09 09:43:00-05:00,pre1000,40_60
2022-03-14,QQQ_TQQQ_SQQQ,TQQQ,2022-03-14 13:38:00+00:00,2022-03-14 13:39:00+00:00,2022-03-14 13:54:00+00:00,0.018840579710144967,0.004480702079663779,2022-03-14 09:38:00-04:00,pre1000,40_60
2022-03-16,QQQ_TQQQ_SQQQ,TQQQ,2022-03-16 18:01:00+00:00,2022-03-16 18:02:00+00:00,2022-03-16 18:17:00+00:00,-0.020228671943711363,0.005941540023288505,2022-03-16 14:01:00-04:00,1400_1540,40_60
2022-03-21,QQQ_TQQQ_SQQQ,TQQQ,2022-03-21 16:30:00+00:00,2022-03-21 16:31:00+00:00,2022-03-21 16:46:00+00:00,-0.001522939272796453,0.0045262108262108525,2022-03-21 12:30:00-04:00,1200_1400,40_60
2022-04-06,QQQ_TQQQ_SQQQ,SQQQ,2022-04-06 18:32:00+00:00,2022-04-06 18:33:00+00:00,2022-04-06 18:48:00+00:00,0.002230897936419396,0.004257976609515213,2022-04-06 14:32:00-04:00,1400_1540,40_60
2022-04-25,QQQ_TQQQ_SQQQ,TQQQ,2022-04-25 13:44:00+00:00,2022-04-25 13:45:00+00:00,2022-04-25 14:00:00+00:00,-0.0036964021685559345,0.0040684234858991974,2022-04-25 09:44:00-04:00,pre1000,40_60
2022-04-25,QQQ_TQQQ_SQQQ,SQQQ,2022-04-25 14:24:00+00:00,2022-04-25 14:25:00+00:00,2022-04-25 14:40:00+00:00,-0.01319436744650182,0.004040964896045329,2022-04-25 10:24:00-04:00,1000_1200,40_60
2022-04-26,QQQ_TQQQ_SQQQ,SQQQ,2022-04-26 16:57:00+00:00,2022-04-26 16:58:00+00:00,2022-04-26 17:13:00+00:00,0.016584575502268217,0.004113118070078636,2022-04-26 12:57:00-04:00,1200_1400,40_60
2022-04-27,QQQ_TQQQ_SQQQ,TQQQ,2022-04-27 14:02:00+00:00,2022-04-27 14:03:00+00:00,2022-04-27 14:18:00+00:00,-0.041006642820643924,0.004576176250933539,2022-04-27 10:02:00-04:00,1000_1200,40_60
2022-04-27,QQQ_TQQQ_SQQQ,SQQQ,2022-04-27 15:00:00+00:00,2022-04-27 15:01:00+00:00,2022-04-27 15:16:00+00:00,0.00264718339686576,0.005191291215706162,2022-04-27 11:00:00-04:00,1000_1200,40_60
2022-05-02,QQQ_TQQQ_SQQQ,SQQQ,2022-05-02 13:41:00+00:00,2022-05-02 13:42:00+00:00,2022-05-02 13:57:00+00:00,-0.026092233009708754,0.00512738085670672,2022-05-02 09:41:00-04:00,pre1000,40_60
2022-05-02,QQQ_TQQQ_SQQQ,SQQQ,2022-05-02 18:45:00+00:00,2022-05-02 18:46:00+00:00,2022-05-02 19:01:00+00:00,-0.000999400359784186,0.004191925706178212,2022-05-02 14:45:00-04:00,1400_1540,40_60
2022-05-04,QQQ_TQQQ_SQQQ,TQQQ,2022-05-04 18:02:00+00:00,2022-05-04 18:03:00+00:00,2022-05-04 18:18:00+00:00,-0.013005408189544099,0.004182083890426402,2022-05-04 14:02:00-04:00,1400_1540,40_60
2022-05-04,QQQ_TQQQ_SQQQ,TQQQ,2022-05-04 18:30:00+00:00,2022-05-04 18:31:00+00:00,2022-05-04 18:46:00+00:00,0.030687664041994633,0.005003126954346571,2022-05-04 14:30:00-04:00,1400_1540,40_60
2022-05-06,QQQ_TQQQ_SQQQ,SQQQ,2022-05-06 14:17:00+00:00,2022-05-06 14:18:00+00:00,2022-05-06 14:33:00+00:00,0.007131214343928383,0.005074501438314005,2022-05-06 10:17:00-04:00,1000_1200,40_60
2022-05-06,QQQ_TQQQ_SQQQ,SQQQ,2022-05-06 14:45:00+00:00,2022-05-06 14:46:00+00:00,2022-05-06 15:01:00+00:00,-0.01736820596648947,0.005913201734246254,2022-05-06 10:45:00-04:00,1000_1200,40_60
2022-05-10,QQQ_TQQQ_SQQQ,SQQQ,2022-05-10 15:58:00+00:00,2022-05-10 15:59:00+00:00,2022-05-10 16:14:00+00:00,0.002202238942925261,0.004075676763610758,2022-05-10 11:58:00-04:00,1000_1200,40_60
2022-05-11,QQQ_TQQQ_SQQQ,TQQQ,2022-05-11 13:36:00+00:00,2022-05-11 13:37:00+00:00,2022-05-11 13:52:00+00:00,0.07547169811320753,0.004030903594222313,2022-05-11 09:36:00-04:00,pre1000,40_60
2022-05-11,QQQ_TQQQ_SQQQ,TQQQ,2022-05-11 14:09:00+00:00,2022-05-11 14:10:00+00:00,2022-05-11 14:25:00+00:00,0.02991315535541994,0.006795552605376787,2022-05-11 10:09:00-04:00,1000_1200,60_100
2022-05-12,QQQ_TQQQ_SQQQ,TQQQ,2022-05-12 13:49:00+00:00,2022-05-12 13:50:00+00:00,2022-05-12 14:05:00+00:00,-0.004693140794223782,0.004488330341113178,2022-05-12 09:49:00-04:00,pre1000,40_60
2022-05-12,QQQ_TQQQ_SQQQ,TQQQ,2022-05-12 14:31:00+00:00,2022-05-12 14:32:00+00:00,2022-05-12 14:47:00+00:00,-0.00034965034965039887,0.0041689447785674405,2022-05-12 10:31:00-04:00,1000_1200,40_60
