date,net_pnl
2021-05,0.0
2021-06,0.0
2021-07,0.0
2021-08,0.0
2021-09,0.0
2021-10,0.0
2021-11,0.0
2021-12,0.0
2022-01,0.0
2022-02,0.0465274660744308
2022-03,0.026863054080839933
2022-04,-0.08363598194174268
2022-05,-0.05431507620296717
2022-06,-0.15576399327738089
2022-07,0.034110264533359864
2022-08,-0.03288239383255272
2022-09,-0.02136822918484206
2022-10,0.12024522816157868
2022-11,0.021878170513076403
2022-12,-0.08398429826634574
2023-01,0.045738930145095516
2023-02,-0.03359892369340793
2023-03,0.02761839947052319
2023-04,0.029294689687298828
2023-05,-0.0030381599228746776
2023-06,0.09026567063116955
2023-07,-0.013506752696795703
2023-08,0.04264357332956279
2023-09,-0.024027579286749666
2023-10,-0.017203026443596964
2023-11,0.030056358737765385
2023-12,0.008350486684180109
2024-01,0.01018159692140602
2024-02,0.06546627800470461
2024-03,0.019548843825107482
2024-04,-0.053542998667593635
2024-05,0.003163885874862829
2024-06,0.005691182963129555
2024-07,-0.04230791661670803
2024-08,0.08138358291376235
2024-09,-0.00966220473889775
2024-10,-0.012362209285223533
2024-11,0.037453696726365567
2024-12,-0.1183741104275731
2025-01,-0.0398325038678165
2025-02,-0.015337541762321188
2025-03,0.017995493663966643
2025-04,0.060455434258088976
2025-05,-0.03482454239442183
2025-06,0.01790586531106149
2025-07,-0.029845501594256623
2025-08,0.013049919361837418
2025-09,0.04426394313000625
2025-10,-0.08080844190384381
2025-11,0.06309315133972129
2025-12,-0.04319300374213709
2026-01,0.014608812664691113
2026-02,0.12010426213899367
2026-03,0.0739976975710572
2026-04,-0.029843193032643347
