decision_date,entry_date,exit_date,symbol,weight,signal,entry_price,exit_price,gross_return_contribution,net_return_contribution
2020-11-19,2020-11-20,2020-12-07,TQQQ,0.5,0.04128959276018107,18.38,20.99,0.07100108813928185,0.07050108813928185
2021-01-04,2021-01-05,2021-01-20,SOXL,1.0,0.0344013490725128,30.44,43.16,0.4178712220762153,0.4168712220762153
2021-01-19,2021-01-20,2021-02-03,SOXL,0.5,0.12341129541476858,43.16,39.47,-0.04274791473586653,-0.04324791473586653
2021-01-19,2021-01-20,2021-02-03,TQQQ,0.5,0.017210765863071575,23.96,25.98,0.04215358931552582,0.04165358931552582
2021-02-03,2021-02-04,2021-02-19,SOXL,0.5,0.10932768019382189,36.34,44.64,0.11419922949917438,0.11369922949917438
2021-02-03,2021-02-04,2021-02-19,TQQQ,0.5,0.05847707193941942,25.51,26.91,0.027440219521756126,0.026940219521756126
2021-02-18,2021-02-19,2021-03-05,SOXL,1.0,0.06725000000000003,44.64,32.22,-0.278225806451613,-0.279225806451613
2021-04-01,2021-04-05,2021-04-19,SOXL,0.5,0.2925937214263943,44.525,41.77,-0.030937675463222847,-0.03143767546322285
2021-04-01,2021-04-05,2021-04-19,TQQQ,0.5,0.1295336787564767,24.55,27.54,0.06089613034623209,0.06039613034623209
2021-04-16,2021-04-19,2021-05-03,TQQQ,1.0,0.04213273676360929,27.54,27.19,-0.012708787218591033,-0.013708787218591034
2021-07-01,2021-07-02,2021-07-19,TQQQ,0.5,0.03970139124533434,31.16,30.45,-0.011392811296534022,-0.011892811296534023
2021-07-01,2021-07-02,2021-07-19,SOXL,0.5,0.03627069133398253,43.57,35.21,-0.09593757172366307,-0.09643757172366307
2021-07-22,2021-07-23,2021-08-06,SOXL,0.5,0.03348554033485551,41.29,46.33,0.06103172681036573,0.06053172681036573
2021-07-22,2021-07-23,2021-08-06,TQQQ,0.5,0.027043829654957996,33.42,34.2,0.011669658886894085,0.011169658886894085
2021-08-05,2021-08-06,2021-08-20,SOXL,0.5,0.08561565017261219,46.33,39.96,-0.06874595294625513,-0.06924595294625513
2021-08-05,2021-08-06,2021-08-20,TQQQ,0.5,0.02582368655387368,34.2,33.24,-0.014035087719298234,-0.014535087719298234
2021-08-23,2021-08-24,2021-09-08,TQQQ,0.5,0.03231441048034922,35.65,37.95,0.032258064516129115,0.031758064516129114
2021-08-23,2021-08-24,2021-09-08,SOXL,0.5,0.015810276679841806,43.98,46.1,0.024101864483856317,0.023601864483856316
2021-09-07,2021-09-08,2021-09-22,TQQQ,1.0,0.014407684098185936,37.95,33.72,-0.11146245059288551,-0.11246245059288551
2021-12-10,2021-12-13,2021-12-28,TQQQ,0.5,0.11593816631130038,41.87,43.69,0.021733938380702145,0.021233938380702144
2021-12-10,2021-12-13,2021-12-28,SOXL,0.5,0.07420943905927202,68.0235,74.07,0.04444419943107891,0.04394419943107891
2021-12-29,2021-12-30,2022-01-13,SOXL,0.5,0.11811023622047245,70.5,67.5,-0.021276595744680826,-0.021776595744680827
2021-12-29,2021-12-30,2022-01-13,TQQQ,0.5,0.09610456176319837,42.69,38.57,-0.048254860623096696,-0.048754860623096696
2022-04-01,2022-04-04,2022-04-19,TQQQ,1.0,0.017562346329469625,29.19,23.37,-0.19938335046248712,-0.20038335046248712
2022-08-01,2022-08-02,2022-08-16,SOXL,0.5,0.15664739884393075,19.43,21.478,0.05270200720535256,0.05220200720535256
2022-08-01,2022-08-02,2022-08-16,TQQQ,0.5,0.14501718213058412,16.27,19.28,0.09250153657037496,0.09200153657037496
2022-08-15,2022-08-16,2022-08-30,TQQQ,0.5,0.11333714939896966,19.28,14.9,-0.1135892116182573,-0.1140892116182573
2022-08-15,2022-08-16,2022-08-30,SOXL,0.5,0.060370009737098496,21.478,15.5,-0.13916565788248442,-0.13966565788248442
2022-10-26,2022-10-27,2022-11-10,SOXL,0.5,0.190224570673712,9.16,10.8,0.08951965065502188,0.08901965065502188
2022-10-26,2022-10-27,2022-11-10,TQQQ,0.5,0.07778915046059365,10.4,10.07,-0.015865384615384615,-0.016365384615384615
2022-12-01,2022-12-02,2022-12-16,TQQQ,0.5,0.04221635883905028,11.22,9.74,-0.06595365418894833,-0.06645365418894833
2022-12-01,2022-12-02,2022-12-16,SOXL,0.5,0.013513513513513598,12.49,11.2,-0.051641313050440396,-0.0521413130504404
2023-04-03,2023-04-04,2023-04-19,SOXL,0.5,0.11521603005635561,17.87,15.2,-0.07470621152770007,-0.07520621152770007
2023-04-03,2023-04-04,2023-04-19,TQQQ,0.5,0.1090909090909089,14.08,13.44,-0.022727272727272763,-0.023227272727272763
2023-04-18,2023-04-19,2023-05-03,TQQQ,1.0,0.0253353204172877,13.44,13.75,0.023065476190476275,0.022065476190476274
2023-05-02,2023-05-03,2023-05-17,TQQQ,0.5,0.08809523809523823,13.75,14.78,0.03745454545454541,0.03695454545454541
2023-05-02,2023-05-03,2023-05-17,SOXL,0.5,0.08712121212121215,14.12,15.48,0.04815864022662897,0.04765864022662897
2023-05-16,2023-05-17,2023-06-01,SOXL,0.5,0.07962697274031583,15.48,21.48,0.1937984496124031,0.1932984496124031
2023-05-16,2023-05-17,2023-06-01,TQQQ,0.5,0.04946236559139794,14.78,17.37,0.08761840324763204,0.08711840324763204
2023-05-31,2023-06-01,2023-06-15,SOXL,0.5,0.24999999999999978,21.48,25.75,0.09939478584729977,0.09889478584729977
2023-05-31,2023-06-01,2023-06-15,TQQQ,0.5,0.12710765239948119,17.37,19.87,0.07196315486470928,0.07146315486470928
2023-06-14,2023-06-15,2023-06-30,SOXL,0.5,0.23105360443622924,25.75,24.57,-0.022912621359223284,-0.023412621359223285
2023-06-14,2023-06-15,2023-06-30,TQQQ,0.5,0.1492281303602061,19.87,20.2,0.008303975842979372,0.0078039758429793715
2023-06-29,2023-06-30,2023-07-17,SOXL,1.0,0.030735930735930728,24.57,26.2799,0.06959299959299958,0.06859299959299958
2023-07-14,2023-07-17,2023-07-31,SOXL,0.5,0.14242160278745652,26.2799,28.46,0.04147846833511537,0.04097846833511537
2023-07-14,2023-07-17,2023-07-31,TQQQ,0.5,0.10436527847466137,22.14,22.67,0.011969286359530318,0.011469286359530317
2023-07-28,2023-07-31,2023-08-14,SOXL,0.5,0.1296147672552166,28.46,20.86,-0.13352073085031624,-0.13402073085031624
2023-07-28,2023-07-31,2023-08-14,TQQQ,0.5,0.05901639344262288,22.67,19.42,-0.07168063520070578,-0.07218063520070578
2023-09-05,2023-09-06,2023-09-20,SOXL,0.5,0.12138188608776823,23.87,19.66,-0.08818600754084627,-0.08868600754084627
2023-09-05,2023-09-06,2023-09-20,TQQQ,0.5,0.08997429305912608,21.07,19.89,-0.02800189843379214,-0.02850189843379214
2023-12-01,2023-12-04,2023-12-18,TQQQ,1.0,0.0013580805794477513,21.46,24.75,0.15330848089468785,0.15230848089468785
2023-12-15,2023-12-18,2024-01-03,SOXL,0.5,0.289873417721519,30.56,26.59,-0.06495418848167539,-0.06545418848167539
2023-12-15,2023-12-18,2024-01-03,TQQQ,0.5,0.09812667261373775,24.75,23.59,-0.02343434343434342,-0.02393434343434342
2024-01-09,2024-01-10,2024-01-25,TQQQ,0.5,0.019526381387619418,24.59,28.63,0.08214721431476213,0.08164721431476213
2024-01-09,2024-01-10,2024-01-25,SOXL,0.5,0.013552068473609236,28.64,39.5,0.18959497206703912,0.18909497206703912
2024-01-24,2024-01-25,2024-02-08,SOXL,0.5,0.3162152655645445,39.5,35.74,-0.047594936708860724,-0.048094936708860725
2024-01-24,2024-01-25,2024-02-08,TQQQ,0.5,0.13915857605177995,28.63,29.16,0.009256025148445701,0.0087560251484457
2024-02-07,2024-02-08,2024-02-23,TQQQ,0.5,0.10790273556231011,29.16,30.42,0.021604938271604923,0.021104938271604923
2024-02-07,2024-02-08,2024-02-23,SOXL,0.5,0.10155763239875393,35.74,42.14,0.089535534415221,0.089035534415221
2024-02-22,2024-02-23,2024-03-08,SOXL,0.5,0.058793456032719904,42.14,55.94,0.16373991457047932,0.16323991457047932
2024-02-22,2024-02-23,2024-03-08,TQQQ,0.5,0.028015032456440103,30.42,31.46,0.017094017094017033,0.016594017094017033
2024-03-07,2024-03-08,2024-03-22,SOXL,0.5,0.2913165266106441,55.94,45.68,-0.09170539864140148,-0.09220539864140148
2024-03-07,2024-03-08,2024-03-22,TQQQ,0.5,0.040755467196819106,31.46,31.14,-0.005085823267641454,-0.005585823267641454
2024-03-21,2024-03-22,2024-04-08,SOXL,0.5,0.06386400183781293,45.68,44.5,-0.012915936952714535,-0.013415936952714536
2024-03-21,2024-03-22,2024-04-08,TQQQ,0.5,0.042361574382921985,31.14,30.11,-0.01653821451509313,-0.01703821451509313
2024-04-09,2024-04-10,2024-04-24,TQQQ,1.0,0.003981420039814276,29.18,27.16,-0.06922549691569568,-0.07022549691569568
2024-05-13,2024-05-14,2024-05-29,TQQQ,1.0,0.017076502732240373,29.68,32.12,0.08221024258760101,0.08121024258760101
2024-05-28,2024-05-29,2024-06-12,SOXL,0.5,0.11999999999999988,51.15,57.245,0.059579667644183765,0.059079667644183764
2024-05-28,2024-05-29,2024-06-12,TQQQ,0.5,0.028331257783312802,32.12,35.51,0.05277085927770864,0.05227085927770864
2024-06-11,2024-06-12,2024-06-27,SOXL,0.5,0.13826434124816123,57.245,54.33,-0.025460738929164117,-0.025960738929164118
2024-06-11,2024-06-12,2024-06-27,TQQQ,0.5,0.08833700094309971,35.51,37.16,0.023232892143058237,0.022732892143058236
2024-07-01,2024-07-02,2024-07-17,TQQQ,0.5,0.04396215915414592,37.15,38.67,0.020457604306864052,0.019957604306864052
2024-07-01,2024-07-02,2024-07-17,SOXL,0.5,0.04021044720030065,54.36,58.6,0.03899926416482713,0.03849926416482713
2024-07-16,2024-07-17,2024-07-31,SOXL,1.0,0.01634241245136181,58.6,42.3,-0.27815699658703075,-0.27915699658703075
2025-05-01,2025-05-02,2025-05-16,TQQQ,0.5,0.08899117759877262,29.32,35.56,0.106412005457026,0.105912005457026
2025-05-01,2025-05-02,2025-05-16,SOXL,0.5,0.008333333333333304,12.89,18.53,0.21877424359968967,0.21827424359968967
2025-05-15,2025-05-16,2025-06-02,SOXL,0.5,0.3521229868228404,18.53,16.06,-0.06664867781975181,-0.06714867781975181
2025-05-15,2025-05-16,2025-06-02,TQQQ,0.5,0.1938430311231394,35.56,34.6,-0.01349831271091112,-0.01399831271091112
2025-05-30,2025-06-02,2025-06-16,TQQQ,1.0,0.024890190336749773,34.6,37.11,0.07254335260115607,0.07154335260115607
2025-06-13,2025-06-16,2025-07-01,SOXL,1.0,0.044838373305526646,20.83,24.375,0.17018722995679325,0.16918722995679325
2025-06-30,2025-07-01,2025-07-16,SOXL,0.5,0.1635773864689527,24.375,26.6,0.04564102564102568,0.04514102564102568
2025-06-30,2025-07-01,2025-07-16,TQQQ,0.5,0.11111111111111116,41.06,42.53,0.017900633219678497,0.017400633219678496
2025-07-15,2025-07-16,2025-07-30,SOXL,0.5,0.03488813045127026,26.6,27.75,0.021616541353383423,0.021116541353383422
2025-07-15,2025-07-16,2025-07-30,TQQQ,0.5,0.021676300578034713,42.53,44.87,0.027509992946155637,0.027009992946155637
2025-07-29,2025-07-30,2025-08-13,TQQQ,0.5,0.030911188004613566,44.87,48.03,0.03521283708491196,0.03471283708491196
2025-07-29,2025-07-30,2025-08-13,SOXL,0.5,0.026975683890577473,27.75,28.65,0.01621621621621616,0.01571621621621616
2025-08-12,2025-08-13,2025-08-27,SOXL,0.5,0.1419249592169658,28.65,27.61,-0.018150087260034864,-0.018650087260034864
2025-08-12,2025-08-13,2025-08-27,TQQQ,0.5,0.10602522185894436,48.03,45.07,-0.030814074536747893,-0.03131407453674789
2025-08-26,2025-08-27,2025-09-11,SOXL,0.5,0.0647865853658538,27.61,29.055,0.02616805505251718,0.02566805505251718
2025-08-26,2025-08-27,2025-09-11,TQQQ,0.5,0.014551152899037412,45.07,47.6,0.028067450632349722,0.02756745063234972
2025-09-10,2025-09-11,2025-09-25,SOXL,0.5,0.14813327980730628,29.055,32.44,0.0582515918086387,0.0577515918086387
2025-09-10,2025-09-11,2025-09-25,TQQQ,0.5,0.05475763016157975,47.6,49.7,0.022058823529411797,0.021558823529411797
2025-09-24,2025-09-25,2025-10-09,SOXL,0.5,0.12241549064653778,32.44,42.58,0.15628853267570897,0.15578853267570897
2025-09-24,2025-09-25,2025-10-09,TQQQ,0.5,0.031319910514541416,49.7,54.44,0.047686116700201175,0.047186116700201175
2025-10-08,2025-10-09,2025-10-23,SOXL,0.5,0.16060770482908304,42.58,37.73,-0.056951620479098186,-0.05745162047909819
2025-10-08,2025-10-09,2025-10-23,TQQQ,0.5,0.03833683005912647,54.44,52.14,-0.021124173401910362,-0.021624173401910363
2025-10-22,2025-10-23,2025-11-06,TQQQ,1.0,0.013565891472868241,52.14,56.19,0.07767548906789412,0.07667548906789412
2025-11-11,2025-11-12,2025-11-26,TQQQ,1.0,0.006301764494058393,56.77,52.91,-0.06799365862251205,-0.06899365862251206
2025-12-08,2025-12-09,2025-12-23,SOXL,0.5,0.16170418784797858,47.04,42.615,-0.04703443877551017,-0.04753443877551017
2025-12-08,2025-12-09,2025-12-23,TQQQ,0.5,0.03237742830712298,55.45,53.97,-0.013345356176735823,-0.013845356176735824
2025-12-22,2025-12-23,2026-01-08,SOXL,0.5,0.05050995628946087,42.615,51.798,0.1077437521999296,0.1072437521999296
2025-12-22,2025-12-23,2026-01-08,TQQQ,0.5,0.04286812764321413,53.97,54.87,0.008337965536409087,0.007837965536409086
2026-01-13,2026-01-14,2026-01-29,SOXL,0.5,0.038141084984262275,54.89,70.398,0.14126434687556932,0.14076434687556932
2026-01-13,2026-01-14,2026-01-29,TQQQ,0.5,0.010725322668605708,54.55,56.95,0.021998166819431786,0.021498166819431785
2026-01-28,2026-01-29,2026-02-12,SOXL,0.5,0.10412728418399508,70.398,69.67,-0.005170601437540778,-0.005670601437540779
2026-01-28,2026-01-29,2026-02-12,TQQQ,0.5,0.08211644225298698,56.95,51.8,-0.04521510096575948,-0.04571510096575948
2026-04-13,2026-04-14,2026-04-28,SOXL,0.5,0.4698047801496077,83.27,108.75,0.15299627717064967,0.15249627717064967
2026-04-13,2026-04-14,2026-04-28,TQQQ,0.5,0.14875283446712007,51.39,60.715,0.09072776804825844,0.09022776804825844
