candidate,extra_adverse_bps_per_side,month,net_pnl
qqq_single_ma150_weekly_top1,0.0,2022-04,-0.17518184690388294
qqq_single_ma150_weekly_top1,0.0,2022-05,-0.0449873537143356
qqq_single_ma150_weekly_top1,0.0,2022-06,-0.12370796501373582
qqq_single_ma150_weekly_top1,0.0,2022-07,-8.373101265668481e-05
qqq_single_ma150_weekly_top1,0.0,2022-08,0.06223141924729414
qqq_single_ma150_weekly_top1,0.0,2022-09,-0.03024840496481984
qqq_single_ma150_weekly_top1,0.0,2022-10,0.01933440905632311
qqq_single_ma150_weekly_top1,0.0,2022-11,0.2739478697043364
qqq_single_ma150_weekly_top1,0.0,2022-12,-0.16473809806984252
qqq_single_ma150_weekly_top1,0.0,2023-01,0.2079810190406307
qqq_single_ma150_weekly_top1,0.0,2023-02,0.03631110147436256
qqq_single_ma150_weekly_top1,0.0,2023-03,-0.1856405573544374
qqq_single_ma150_weekly_top1,0.0,2023-04,0.009772555062783406
qqq_single_ma150_weekly_top1,0.0,2023-05,0.36266709434395805
qqq_single_ma150_weekly_top1,0.0,2023-06,0.07788994939408145
qqq_single_ma150_weekly_top1,0.0,2023-07,0.12712063000167972
qqq_single_ma150_weekly_top1,0.0,2023-08,0.09021334304500117
qqq_single_ma150_weekly_top1,0.0,2023-09,-0.11518587936060665
qqq_single_ma150_weekly_top1,0.0,2023-10,-0.0692235027391589
qqq_single_ma150_weekly_top1,0.0,2023-11,0.38001611152819603
qqq_single_ma150_weekly_top1,0.0,2023-12,0.007837641342086643
qqq_single_ma150_weekly_top1,0.0,2024-01,-0.11126531481591728
qqq_single_ma150_weekly_top1,0.0,2024-02,-0.011525227629023194
qqq_single_ma150_weekly_top1,0.0,2024-03,0.025597533219373636
qqq_single_ma150_weekly_top1,0.0,2024-04,-0.06973047086133699
qqq_single_ma150_weekly_top1,0.0,2024-05,0.2964701238257206
qqq_single_ma150_weekly_top1,0.0,2024-06,0.09513699343223214
qqq_single_ma150_weekly_top1,0.0,2024-07,-0.040073281182056
qqq_single_ma150_weekly_top1,0.0,2024-08,0.10626289797456678
qqq_single_ma150_weekly_top1,0.0,2024-09,0.06445962275402584
qqq_single_ma150_weekly_top1,0.0,2024-10,0.2703348116578672
qqq_single_ma150_weekly_top1,0.0,2024-11,-0.07733197397687375
qqq_single_ma150_weekly_top1,0.0,2024-12,0.006972138226748581
qqq_single_ma150_weekly_top1,0.0,2025-01,0.07858030484715361
qqq_single_ma150_weekly_top1,0.0,2025-02,0.08516193895197077
qqq_single_ma150_weekly_top1,0.0,2025-03,-0.2218363644603878
qqq_single_ma150_weekly_top1,0.0,2025-04,0.39443168822588237
qqq_single_ma150_weekly_top1,0.0,2025-05,0.10695374298056948
qqq_single_ma150_weekly_top1,0.0,2025-06,0.03479339042125973
qqq_single_ma150_weekly_top1,0.0,2025-07,0.14105772764045388
qqq_single_ma150_weekly_top1,0.0,2025-08,-0.20313365380633674
qqq_single_ma150_weekly_top1,0.0,2025-09,0.14469487276345516
qqq_single_ma150_weekly_top1,0.0,2025-10,0.08489806673949873
qqq_single_ma150_weekly_top1,0.0,2025-11,-0.03817993672791331
qqq_single_ma150_weekly_top1,0.0,2025-12,0.1339684931126912
qqq_single_ma150_weekly_top1,0.0,2026-01,0.35827398343299044
qqq_single_ma150_weekly_top1,0.0,2026-02,0.1277959793154757
qqq_single_ma150_weekly_top1,0.0,2026-03,0.029437140393207217
qqq_single_ma150_weekly_top1,0.0,2026-04,0.43667685656629973
qqq_single_ma150_weekly_top1,1.0,2019-06,0.0
qqq_single_ma150_weekly_top1,1.0,2019-07,0.0
qqq_single_ma150_weekly_top1,1.0,2019-08,0.0
qqq_single_ma150_weekly_top1,1.0,2019-09,0.0
qqq_single_ma150_weekly_top1,1.0,2019-10,0.0
qqq_single_ma150_weekly_top1,1.0,2019-11,0.0
qqq_single_ma150_weekly_top1,1.0,2019-12,0.0
qqq_single_ma150_weekly_top1,1.0,2020-01,0.21175821912154213
qqq_single_ma150_weekly_top1,1.0,2020-02,0.15178728431992894
qqq_single_ma150_weekly_top1,1.0,2020-03,-0.24920353778209758
qqq_single_ma150_weekly_top1,1.0,2020-04,0.3565412083091403
qqq_single_ma150_weekly_top1,1.0,2020-05,0.14413566247449439
qqq_single_ma150_weekly_top1,1.0,2020-06,0.26681123960329584
qqq_single_ma150_weekly_top1,1.0,2020-07,0.13544804997361667
qqq_single_ma150_weekly_top1,1.0,2020-08,-0.09025198878331644
qqq_single_ma150_weekly_top1,1.0,2020-09,0.16860822273936424
qqq_single_ma150_weekly_top1,1.0,2020-10,0.024026925614740464
qqq_single_ma150_weekly_top1,1.0,2020-11,0.15192840498901103
qqq_single_ma150_weekly_top1,1.0,2020-12,0.03933175068884151
qqq_single_ma150_weekly_top1,1.0,2021-01,0.13496307139711117
qqq_single_ma150_weekly_top1,1.0,2021-02,-0.14665344868732
qqq_single_ma150_weekly_top1,1.0,2021-03,0.0034942863712547623
qqq_single_ma150_weekly_top1,1.0,2021-04,0.12862070746346171
qqq_single_ma150_weekly_top1,1.0,2021-05,0.12742460021402666
qqq_single_ma150_weekly_top1,1.0,2021-06,0.24899238363090198
qqq_single_ma150_weekly_top1,1.0,2021-07,-0.13255741144508132
qqq_single_ma150_weekly_top1,1.0,2021-08,0.13155576297388868
qqq_single_ma150_weekly_top1,1.0,2021-09,-0.049271866007459364
qqq_single_ma150_weekly_top1,1.0,2021-10,-0.03956911546375241
qqq_single_ma150_weekly_top1,1.0,2021-11,-0.31225456814384994
qqq_single_ma150_weekly_top1,1.0,2021-12,-0.1004127706338
qqq_single_ma150_weekly_top1,1.0,2022-01,-0.007764754910705378
qqq_single_ma150_weekly_top1,1.0,2022-02,-0.07354458427398733
qqq_single_ma150_weekly_top1,1.0,2022-03,0.01250981058455309
qqq_single_ma150_weekly_top1,1.0,2022-04,-0.17558184690388295
qqq_single_ma150_weekly_top1,1.0,2022-05,-0.045387353714335596
qqq_single_ma150_weekly_top1,1.0,2022-06,-0.12430796501373581
qqq_single_ma150_weekly_top1,1.0,2022-07,-8.373101265668481e-05
qqq_single_ma150_weekly_top1,1.0,2022-08,0.06203141924729414
qqq_single_ma150_weekly_top1,1.0,2022-09,-0.03064840496481984
qqq_single_ma150_weekly_top1,1.0,2022-10,0.019134409056323104
qqq_single_ma150_weekly_top1,1.0,2022-11,0.2737478697043364
qqq_single_ma150_weekly_top1,1.0,2022-12,-0.16473809806984252
qqq_single_ma150_weekly_top1,1.0,2023-01,0.2075810190406307
qqq_single_ma150_weekly_top1,1.0,2023-02,0.03611110147436256
qqq_single_ma150_weekly_top1,1.0,2023-03,-0.1858405573544374
qqq_single_ma150_weekly_top1,1.0,2023-04,0.009572555062783407
qqq_single_ma150_weekly_top1,1.0,2023-05,0.36266709434395805
qqq_single_ma150_weekly_top1,1.0,2023-06,0.07768994939408144
qqq_single_ma150_weekly_top1,1.0,2023-07,0.12692063000167972
qqq_single_ma150_weekly_top1,1.0,2023-08,0.09021334304500117
qqq_single_ma150_weekly_top1,1.0,2023-09,-0.11518587936060665
qqq_single_ma150_weekly_top1,1.0,2023-10,-0.0692235027391589
qqq_single_ma150_weekly_top1,1.0,2023-11,0.37981611152819605
qqq_single_ma150_weekly_top1,1.0,2023-12,0.007837641342086643
qqq_single_ma150_weekly_top1,1.0,2024-01,-0.11126531481591728
qqq_single_ma150_weekly_top1,1.0,2024-02,-0.011725227629023192
qqq_single_ma150_weekly_top1,1.0,2024-03,0.025597533219373636
qqq_single_ma150_weekly_top1,1.0,2024-04,-0.069930470861337
qqq_single_ma150_weekly_top1,1.0,2024-05,0.2964701238257206
qqq_single_ma150_weekly_top1,1.0,2024-06,0.09513699343223214
qqq_single_ma150_weekly_top1,1.0,2024-07,-0.040073281182056
qqq_single_ma150_weekly_top1,1.0,2024-08,0.10606289797456678
qqq_single_ma150_weekly_top1,1.0,2024-09,0.06425962275402583
qqq_single_ma150_weekly_top1,1.0,2024-10,0.2699348116578672
qqq_single_ma150_weekly_top1,1.0,2024-11,-0.07793197397687374
qqq_single_ma150_weekly_top1,1.0,2024-12,0.006972138226748581
qqq_single_ma150_weekly_top1,1.0,2025-01,0.07858030484715361
qqq_single_ma150_weekly_top1,1.0,2025-02,0.08516193895197077
qqq_single_ma150_weekly_top1,1.0,2025-03,-0.2218363644603878
qqq_single_ma150_weekly_top1,1.0,2025-04,0.3942316882258824
qqq_single_ma150_weekly_top1,1.0,2025-05,0.10695374298056948
qqq_single_ma150_weekly_top1,1.0,2025-06,0.03479339042125973
qqq_single_ma150_weekly_top1,1.0,2025-07,0.14105772764045388
qqq_single_ma150_weekly_top1,1.0,2025-08,-0.20353365380633676
qqq_single_ma150_weekly_top1,1.0,2025-09,0.14429487276345515
qqq_single_ma150_weekly_top1,1.0,2025-10,0.08469806673949873
qqq_single_ma150_weekly_top1,1.0,2025-11,-0.038379936727913316
qqq_single_ma150_weekly_top1,1.0,2025-12,0.1335684931126912
qqq_single_ma150_weekly_top1,1.0,2026-01,0.35827398343299044
qqq_single_ma150_weekly_top1,1.0,2026-02,0.1277959793154757
qqq_single_ma150_weekly_top1,1.0,2026-03,0.02923714039320721
qqq_single_ma150_weekly_top1,1.0,2026-04,0.4362768565662997
qqq_single_ma150_weekly_top1,2.0,2019-06,0.0
qqq_single_ma150_weekly_top1,2.0,2019-07,0.0
qqq_single_ma150_weekly_top1,2.0,2019-08,0.0
qqq_single_ma150_weekly_top1,2.0,2019-09,0.0
qqq_single_ma150_weekly_top1,2.0,2019-10,0.0
qqq_single_ma150_weekly_top1,2.0,2019-11,0.0
qqq_single_ma150_weekly_top1,2.0,2019-12,0.0
qqq_single_ma150_weekly_top1,2.0,2020-01,0.21165821912154212
qqq_single_ma150_weekly_top1,2.0,2020-02,0.15178728431992894
qqq_single_ma150_weekly_top1,2.0,2020-03,-0.24920353778209758
qqq_single_ma150_weekly_top1,2.0,2020-04,0.3561412083091403
qqq_single_ma150_weekly_top1,2.0,2020-05,0.14413566247449439
qqq_single_ma150_weekly_top1,2.0,2020-06,0.2664112396032958
qqq_single_ma150_weekly_top1,2.0,2020-07,0.13524804997361667
qqq_single_ma150_weekly_top1,2.0,2020-08,-0.09045198878331644
qqq_single_ma150_weekly_top1,2.0,2020-09,0.16840822273936423
qqq_single_ma150_weekly_top1,2.0,2020-10,0.023626925614740474
qqq_single_ma150_weekly_top1,2.0,2020-11,0.15172840498901102
qqq_single_ma150_weekly_top1,2.0,2020-12,0.03913175068884152
qqq_single_ma150_weekly_top1,2.0,2021-01,0.13496307139711117
qqq_single_ma150_weekly_top1,2.0,2021-02,-0.14665344868732
qqq_single_ma150_weekly_top1,2.0,2021-03,0.0030942863712547786
qqq_single_ma150_weekly_top1,2.0,2021-04,0.12802070746346172
qqq_single_ma150_weekly_top1,2.0,2021-05,0.12722460021402665
qqq_single_ma150_weekly_top1,2.0,2021-06,0.248592383630902
qqq_single_ma150_weekly_top1,2.0,2021-07,-0.1331574114450813
qqq_single_ma150_weekly_top1,2.0,2021-08,0.13135576297388868
qqq_single_ma150_weekly_top1,2.0,2021-09,-0.049271866007459364
qqq_single_ma150_weekly_top1,2.0,2021-10,-0.03956911546375241
qqq_single_ma150_weekly_top1,2.0,2021-11,-0.31265456814384995
qqq_single_ma150_weekly_top1,2.0,2021-12,-0.10081277063379998
qqq_single_ma150_weekly_top1,2.0,2022-01,-0.008564754910705352
qqq_single_ma150_weekly_top1,2.0,2022-02,-0.0741445842739873
qqq_single_ma150_weekly_top1,2.0,2022-03,0.012109810584553099
qqq_single_ma150_weekly_top1,2.0,2022-04,-0.17598184690388294
qqq_single_ma150_weekly_top1,2.0,2022-05,-0.045787353714335594
qqq_single_ma150_weekly_top1,2.0,2022-06,-0.12490796501373583
qqq_single_ma150_weekly_top1,2.0,2022-07,-8.373101265668481e-05
qqq_single_ma150_weekly_top1,2.0,2022-08,0.06183141924729414
qqq_single_ma150_weekly_top1,2.0,2022-09,-0.031048404964819837
qqq_single_ma150_weekly_top1,2.0,2022-10,0.018934409056323098
qqq_single_ma150_weekly_top1,2.0,2022-11,0.27354786970433637
qqq_single_ma150_weekly_top1,2.0,2022-12,-0.16473809806984252
qqq_single_ma150_weekly_top1,2.0,2023-01,0.20718101904063072
qqq_single_ma150_weekly_top1,2.0,2023-02,0.035911101474362564
qqq_single_ma150_weekly_top1,2.0,2023-03,-0.18604055735443742
qqq_single_ma150_weekly_top1,2.0,2023-04,0.009372555062783408
qqq_single_ma150_weekly_top1,2.0,2023-05,0.36266709434395805
qqq_single_ma150_weekly_top1,2.0,2023-06,0.07748994939408145
qqq_single_ma150_weekly_top1,2.0,2023-07,0.1267206300016797
qqq_single_ma150_weekly_top1,2.0,2023-08,0.09021334304500117
qqq_single_ma150_weekly_top1,2.0,2023-09,-0.11518587936060665
qqq_single_ma150_weekly_top1,2.0,2023-10,-0.0692235027391589
qqq_single_ma150_weekly_top1,2.0,2023-11,0.379616111528196
qqq_single_ma150_weekly_top1,2.0,2023-12,0.007837641342086643
qqq_single_ma150_weekly_top1,2.0,2024-01,-0.11126531481591728
qqq_single_ma150_weekly_top1,2.0,2024-02,-0.011925227629023195
qqq_single_ma150_weekly_top1,2.0,2024-03,0.025597533219373636
qqq_single_ma150_weekly_top1,2.0,2024-04,-0.07013047086133699
qqq_single_ma150_weekly_top1,2.0,2024-05,0.2964701238257206
qqq_single_ma150_weekly_top1,2.0,2024-06,0.09513699343223214
qqq_single_ma150_weekly_top1,2.0,2024-07,-0.040073281182056
qqq_single_ma150_weekly_top1,2.0,2024-08,0.10586289797456679
qqq_single_ma150_weekly_top1,2.0,2024-09,0.06405962275402584
qqq_single_ma150_weekly_top1,2.0,2024-10,0.2695348116578672
qqq_single_ma150_weekly_top1,2.0,2024-11,-0.07853197397687374
qqq_single_ma150_weekly_top1,2.0,2024-12,0.006972138226748581
qqq_single_ma150_weekly_top1,2.0,2025-01,0.07858030484715361
qqq_single_ma150_weekly_top1,2.0,2025-02,0.08516193895197077
qqq_single_ma150_weekly_top1,2.0,2025-03,-0.2218363644603878
qqq_single_ma150_weekly_top1,2.0,2025-04,0.39403168822588236
qqq_single_ma150_weekly_top1,2.0,2025-05,0.10695374298056948
qqq_single_ma150_weekly_top1,2.0,2025-06,0.03479339042125973
qqq_single_ma150_weekly_top1,2.0,2025-07,0.14105772764045388
qqq_single_ma150_weekly_top1,2.0,2025-08,-0.20393365380633674
qqq_single_ma150_weekly_top1,2.0,2025-09,0.14389487276345517
qqq_single_ma150_weekly_top1,2.0,2025-10,0.08449806673949874
qqq_single_ma150_weekly_top1,2.0,2025-11,-0.03857993672791331
qqq_single_ma150_weekly_top1,2.0,2025-12,0.13316849311269122
qqq_single_ma150_weekly_top1,2.0,2026-01,0.35827398343299044
qqq_single_ma150_weekly_top1,2.0,2026-02,0.1277959793154757
qqq_single_ma150_weekly_top1,2.0,2026-03,0.02903714039320722
qqq_single_ma150_weekly_top1,2.0,2026-04,0.4358768565662997
qqq_single_ma150_weekly_top1,5.0,2019-06,0.0
qqq_single_ma150_weekly_top1,5.0,2019-07,0.0
qqq_single_ma150_weekly_top1,5.0,2019-08,0.0
qqq_single_ma150_weekly_top1,5.0,2019-09,0.0
qqq_single_ma150_weekly_top1,5.0,2019-10,0.0
qqq_single_ma150_weekly_top1,5.0,2019-11,0.0
qqq_single_ma150_weekly_top1,5.0,2019-12,0.0
qqq_single_ma150_weekly_top1,5.0,2020-01,0.21135821912154212
qqq_single_ma150_weekly_top1,5.0,2020-02,0.15178728431992894
qqq_single_ma150_weekly_top1,5.0,2020-03,-0.24920353778209758
qqq_single_ma150_weekly_top1,5.0,2020-04,0.35494120830914033
qqq_single_ma150_weekly_top1,5.0,2020-05,0.14413566247449439
qqq_single_ma150_weekly_top1,5.0,2020-06,0.26521123960329585
qqq_single_ma150_weekly_top1,5.0,2020-07,0.13464804997361668
qqq_single_ma150_weekly_top1,5.0,2020-08,-0.09105198878331644
qqq_single_ma150_weekly_top1,5.0,2020-09,0.16780822273936424
qqq_single_ma150_weekly_top1,5.0,2020-10,0.022426925614740467
qqq_single_ma150_weekly_top1,5.0,2020-11,0.15112840498901103
qqq_single_ma150_weekly_top1,5.0,2020-12,0.038531750688841515
qqq_single_ma150_weekly_top1,5.0,2021-01,0.13496307139711117
qqq_single_ma150_weekly_top1,5.0,2021-02,-0.14665344868732
qqq_single_ma150_weekly_top1,5.0,2021-03,0.001894286371254772
qqq_single_ma150_weekly_top1,5.0,2021-04,0.1262207074634617
qqq_single_ma150_weekly_top1,5.0,2021-05,0.12662460021402666
qqq_single_ma150_weekly_top1,5.0,2021-06,0.247392383630902
qqq_single_ma150_weekly_top1,5.0,2021-07,-0.13495741144508133
qqq_single_ma150_weekly_top1,5.0,2021-08,0.1307557629738887
qqq_single_ma150_weekly_top1,5.0,2021-09,-0.049271866007459364
qqq_single_ma150_weekly_top1,5.0,2021-10,-0.03956911546375241
qqq_single_ma150_weekly_top1,5.0,2021-11,-0.31385456814384993
qqq_single_ma150_weekly_top1,5.0,2021-12,-0.10201277063379999
qqq_single_ma150_weekly_top1,5.0,2022-01,-0.010964754910705365
qqq_single_ma150_weekly_top1,5.0,2022-02,-0.07594458427398731
qqq_single_ma150_weekly_top1,5.0,2022-03,0.010909810584553092
qqq_single_ma150_weekly_top1,5.0,2022-04,-0.17718184690388294
qqq_single_ma150_weekly_top1,5.0,2022-05,-0.0469873537143356
qqq_single_ma150_weekly_top1,5.0,2022-06,-0.12670796501373582
qqq_single_ma150_weekly_top1,5.0,2022-07,-8.373101265668481e-05
qqq_single_ma150_weekly_top1,5.0,2022-08,0.06123141924729414
qqq_single_ma150_weekly_top1,5.0,2022-09,-0.03224840496481984
qqq_single_ma150_weekly_top1,5.0,2022-10,0.01833440905632311
qqq_single_ma150_weekly_top1,5.0,2022-11,0.2729478697043364
qqq_single_ma150_weekly_top1,5.0,2022-12,-0.16473809806984252
qqq_single_ma150_weekly_top1,5.0,2023-01,0.2059810190406307
qqq_single_ma150_weekly_top1,5.0,2023-02,0.03531110147436256
qqq_single_ma150_weekly_top1,5.0,2023-03,-0.1866405573544374
qqq_single_ma150_weekly_top1,5.0,2023-04,0.008772555062783405
qqq_single_ma150_weekly_top1,5.0,2023-05,0.36266709434395805
qqq_single_ma150_weekly_top1,5.0,2023-06,0.07688994939408145
qqq_single_ma150_weekly_top1,5.0,2023-07,0.12612063000167972
qqq_single_ma150_weekly_top1,5.0,2023-08,0.09021334304500117
qqq_single_ma150_weekly_top1,5.0,2023-09,-0.11518587936060665
qqq_single_ma150_weekly_top1,5.0,2023-10,-0.0692235027391589
qqq_single_ma150_weekly_top1,5.0,2023-11,0.37901611152819603
qqq_single_ma150_weekly_top1,5.0,2023-12,0.007837641342086643
qqq_single_ma150_weekly_top1,5.0,2024-01,-0.11126531481591728
qqq_single_ma150_weekly_top1,5.0,2024-02,-0.012525227629023195
qqq_single_ma150_weekly_top1,5.0,2024-03,0.025597533219373636
qqq_single_ma150_weekly_top1,5.0,2024-04,-0.07073047086133699
qqq_single_ma150_weekly_top1,5.0,2024-05,0.2964701238257206
qqq_single_ma150_weekly_top1,5.0,2024-06,0.09513699343223214
qqq_single_ma150_weekly_top1,5.0,2024-07,-0.040073281182056
qqq_single_ma150_weekly_top1,5.0,2024-08,0.10526289797456678
qqq_single_ma150_weekly_top1,5.0,2024-09,0.06345962275402584
qqq_single_ma150_weekly_top1,5.0,2024-10,0.2683348116578672
qqq_single_ma150_weekly_top1,5.0,2024-11,-0.08033197397687375
qqq_single_ma150_weekly_top1,5.0,2024-12,0.006972138226748581
qqq_single_ma150_weekly_top1,5.0,2025-01,0.07858030484715361
qqq_single_ma150_weekly_top1,5.0,2025-02,0.08516193895197077
qqq_single_ma150_weekly_top1,5.0,2025-03,-0.2218363644603878
qqq_single_ma150_weekly_top1,5.0,2025-04,0.39343168822588237
qqq_single_ma150_weekly_top1,5.0,2025-05,0.10695374298056948
qqq_single_ma150_weekly_top1,5.0,2025-06,0.03479339042125973
qqq_single_ma150_weekly_top1,5.0,2025-07,0.14105772764045388
qqq_single_ma150_weekly_top1,5.0,2025-08,-0.20513365380633675
qqq_single_ma150_weekly_top1,5.0,2025-09,0.14269487276345516
qqq_single_ma150_weekly_top1,5.0,2025-10,0.08389806673949873
qqq_single_ma150_weekly_top1,5.0,2025-11,-0.03917993672791331
qqq_single_ma150_weekly_top1,5.0,2025-12,0.1319684931126912
qqq_single_ma150_weekly_top1,5.0,2026-01,0.35827398343299044
qqq_single_ma150_weekly_top1,5.0,2026-02,0.1277959793154757
qqq_single_ma150_weekly_top1,5.0,2026-03,0.028437140393207216
qqq_single_ma150_weekly_top1,5.0,2026-04,0.43467685656629973
qqq_single_ma150_weekly_top1,10.0,2019-06,0.0
qqq_single_ma150_weekly_top1,10.0,2019-07,0.0
qqq_single_ma150_weekly_top1,10.0,2019-08,0.0
qqq_single_ma150_weekly_top1,10.0,2019-09,0.0
qqq_single_ma150_weekly_top1,10.0,2019-10,0.0
qqq_single_ma150_weekly_top1,10.0,2019-11,0.0
qqq_single_ma150_weekly_top1,10.0,2019-12,0.0
qqq_single_ma150_weekly_top1,10.0,2020-01,0.21085821912154212
qqq_single_ma150_weekly_top1,10.0,2020-02,0.15178728431992894
qqq_single_ma150_weekly_top1,10.0,2020-03,-0.24920353778209758
qqq_single_ma150_weekly_top1,10.0,2020-04,0.35294120830914033
qqq_single_ma150_weekly_top1,10.0,2020-05,0.14413566247449439
qqq_single_ma150_weekly_top1,10.0,2020-06,0.26321123960329584
qqq_single_ma150_weekly_top1,10.0,2020-07,0.13364804997361668
qqq_single_ma150_weekly_top1,10.0,2020-08,-0.09205198878331644
qqq_single_ma150_weekly_top1,10.0,2020-09,0.16680822273936424
qqq_single_ma150_weekly_top1,10.0,2020-10,0.020426925614740465
qqq_single_ma150_weekly_top1,10.0,2020-11,0.15012840498901103
qqq_single_ma150_weekly_top1,10.0,2020-12,0.037531750688841514
qqq_single_ma150_weekly_top1,10.0,2021-01,0.13496307139711117
qqq_single_ma150_weekly_top1,10.0,2021-02,-0.14665344868732
qqq_single_ma150_weekly_top1,10.0,2021-03,-0.00010571362874522983
qqq_single_ma150_weekly_top1,10.0,2021-04,0.1232207074634617
qqq_single_ma150_weekly_top1,10.0,2021-05,0.12562460021402666
qqq_single_ma150_weekly_top1,10.0,2021-06,0.245392383630902
qqq_single_ma150_weekly_top1,10.0,2021-07,-0.13795741144508133
qqq_single_ma150_weekly_top1,10.0,2021-08,0.1297557629738887
qqq_single_ma150_weekly_top1,10.0,2021-09,-0.049271866007459364
qqq_single_ma150_weekly_top1,10.0,2021-10,-0.03956911546375241
qqq_single_ma150_weekly_top1,10.0,2021-11,-0.31585456814384993
qqq_single_ma150_weekly_top1,10.0,2021-12,-0.10401277063379999
qqq_single_ma150_weekly_top1,10.0,2022-01,-0.014964754910705369
qqq_single_ma150_weekly_top1,10.0,2022-02,-0.07894458427398732
qqq_single_ma150_weekly_top1,10.0,2022-03,0.00890981058455309
qqq_single_ma150_weekly_top1,10.0,2022-04,-0.17918184690388295
qqq_single_ma150_weekly_top1,10.0,2022-05,-0.0489873537143356
qqq_single_ma150_weekly_top1,10.0,2022-06,-0.12970796501373583
qqq_single_ma150_weekly_top1,10.0,2022-07,-8.373101265668481e-05
qqq_single_ma150_weekly_top1,10.0,2022-08,0.06023141924729414
qqq_single_ma150_weekly_top1,10.0,2022-09,-0.034248404964819845
qqq_single_ma150_weekly_top1,10.0,2022-10,0.017334409056323108
qqq_single_ma150_weekly_top1,10.0,2022-11,0.2719478697043364
qqq_single_ma150_weekly_top1,10.0,2022-12,-0.16473809806984252
qqq_single_ma150_weekly_top1,10.0,2023-01,0.2039810190406307
qqq_single_ma150_weekly_top1,10.0,2023-02,0.03431110147436256
qqq_single_ma150_weekly_top1,10.0,2023-03,-0.1876405573544374
qqq_single_ma150_weekly_top1,10.0,2023-04,0.007772555062783404
qqq_single_ma150_weekly_top1,10.0,2023-05,0.36266709434395805
qqq_single_ma150_weekly_top1,10.0,2023-06,0.07588994939408145
qqq_single_ma150_weekly_top1,10.0,2023-07,0.12512063000167972
qqq_single_ma150_weekly_top1,10.0,2023-08,0.09021334304500117
qqq_single_ma150_weekly_top1,10.0,2023-09,-0.11518587936060665
qqq_single_ma150_weekly_top1,10.0,2023-10,-0.0692235027391589
qqq_single_ma150_weekly_top1,10.0,2023-11,0.37801611152819603
qqq_single_ma150_weekly_top1,10.0,2023-12,0.007837641342086643
qqq_single_ma150_weekly_top1,10.0,2024-01,-0.11126531481591728
qqq_single_ma150_weekly_top1,10.0,2024-02,-0.013525227629023195
qqq_single_ma150_weekly_top1,10.0,2024-03,0.025597533219373636
qqq_single_ma150_weekly_top1,10.0,2024-04,-0.07173047086133699
qqq_single_ma150_weekly_top1,10.0,2024-05,0.2964701238257206
qqq_single_ma150_weekly_top1,10.0,2024-06,0.09513699343223214
qqq_single_ma150_weekly_top1,10.0,2024-07,-0.040073281182056
qqq_single_ma150_weekly_top1,10.0,2024-08,0.10426289797456678
qqq_single_ma150_weekly_top1,10.0,2024-09,0.062459622754025834
qqq_single_ma150_weekly_top1,10.0,2024-10,0.2663348116578672
qqq_single_ma150_weekly_top1,10.0,2024-11,-0.08333197397687375
qqq_single_ma150_weekly_top1,10.0,2024-12,0.006972138226748581
