candidate,extra_adverse_bps_per_side,minimum_date,maximum_date,net_simple_return,maximum_drawdown,role_coverage,trade_roles,trade_sessions,positive_months,negative_months,inactive_months,worst_month,best_month,recent12_net_simple_return,recent12_maximum_drawdown,recent12_positive_months,recent12_negative_months,recent12_worst_month,top5_symbol_positive_share,leave_top5_return,best_symbol,best_symbol_pnl
qqq_single_ma150_weekly_top3,10.0,2019-06-21,2026-04-30,3.330898685249442,0.4103535374409744,1.0,435,191,48,28,7,-0.19975032844380067,0.4355633493279396,1.1536817950349572,0.1304268080200997,9,3,-0.12056615926562299,0.5713170646759291,0.8444809344349271,TSLA,0.8179043321236236
qqq_dual_ma50_200_weekly_top1,0.0,2019-06-21,2026-04-30,3.7920452898902854,0.3059852607462215,1.0,151,76,48,25,10,-0.2218363644603878,0.43667685656629973,1.3909214447428804,0.18612155863888816,10,2,-0.20313365380633674,0.6109747202864685,1.0403590904511582,NVDA,0.8861457371012988
qqq_dual_ma50_200_weekly_top1,1.0,2019-06-21,2026-04-30,3.7769452898902856,0.3080418859083703,1.0,151,76,47,26,10,-0.2218363644603878,0.4362768565662997,1.3885214447428804,0.1863222430140065,10,2,-0.20353365380633676,0.6115692616458713,1.0298590904511578,NVDA,0.8847457371012989
qqq_dual_ma50_200_weekly_top1,2.0,2019-06-21,2026-04-30,3.7618452898902848,0.3101055750300987,1.0,151,76,47,26,10,-0.2218363644603878,0.4358768565662997,1.3861214447428805,0.1865230448202163,10,2,-0.20393365380633674,0.6121669615313389,1.0193590904511574,NVDA,0.8833457371012988
qqq_dual_ma50_200_weekly_top1,5.0,2019-06-21,2026-04-30,3.716545289890285,0.31633939197983296,1.0,151,76,47,26,10,-0.2218363644603878,0.43467685656629973,1.3789214447428804,0.1871261558570264,10,2,-0.20513365380633675,0.613979266063017,0.9878590904511579,NVDA,0.8791457371012988
qqq_dual_ma50_200_weekly_top1,10.0,2019-06-21,2026-04-30,3.641045289890285,0.32687381869430276,1.0,151,76,46,27,10,-0.2218363644603878,0.43267685656629973,1.3669214447428804,0.18813369918693107,10,2,-0.20713365380633675,0.6170653534947462,0.9353590904511577,NVDA,0.8721457371012988
qqq_dual_ma50_200_weekly_top10,0.0,2019-06-21,2026-04-30,2.233365433945966,0.18247163340959857,1.0,1096,283,46,27,10,-0.1633156830211449,0.3149690011234187,0.8589056453215624,0.11725990776541612,7,5,-0.045309285534636465,0.346786322401293,1.257454930347418,NVDA,0.2897701340467395
qqq_dual_ma50_200_weekly_top10,1.0,2019-06-21,2026-04-30,2.223094402199934,0.18311214079327257,1.0,1096,283,46,27,10,-0.16339568302114493,0.3148690011234187,0.8574256453215625,0.11738536180649922,7,5,-0.045409285534636454,0.3473718800777294,1.2481038986013862,NVDA,0.2896101340467395
qqq_dual_ma50_200_weekly_top10,2.0,2019-06-21,2026-04-30,2.2128233704539024,0.18375399877814935,1.0,1096,283,46,27,10,-0.1634756830211449,0.3147690011234187,0.8559456453215626,0.11751100777208527,7,5,-0.045509285534636464,0.3479592668809052,1.2387528668553547,NVDA,0.2894501340467395
qqq_dual_ma50_200_weekly_top10,5.0,2019-06-21,2026-04-30,2.182010275215807,0.18568771919457364,1.0,1096,283,46,27,10,-0.16371568302114492,0.3144690011234187,0.8515056453215625,0.11788910163019309,7,5,-0.045809285534636465,0.34973644716240143,1.2106997716172594,NVDA,0.2889701340467395
qqq_dual_ma50_200_weekly_top10,10.0,2019-06-21,2026-04-30,2.1306551164856478,0.18893800128940308,1.0,1096,283,46,27,10,-0.16411568302114493,0.3139690011234187,0.8441056453215625,0.11852313795472287,7,5,-0.04630928553463646,0.35276216048292364,1.1639446128871,NVDA,0.2881701340467395
qqq_dual_ma50_200_weekly_top2,0.0,2019-06-21,2026-04-30,3.684397363716817,0.24485433472100376,1.0,270,126,43,30,10,-0.2188031130653726,0.4730025959301498,1.4151364717734514,0.12287587583292837,8,4,-0.1092462539033085,0.5782657599166301,0.98749132326282,NVDA,0.7940862706023786
qqq_dual_ma50_200_weekly_top2,1.0,2019-06-21,2026-04-30,3.6708973637168167,0.246644955829096,1.0,270,126,43,30,10,-0.21910311306537258,0.4729025959301498,1.4131364717734516,0.12298617098821743,8,4,-0.10954625390330851,0.5787987068249794,0.9765413232628197,NVDA,0.7930862706023786
qqq_dual_ma50_200_weekly_top2,2.0,2019-06-21,2026-04-30,3.657397363716816,0.24843958432474816,1.0,270,126,43,30,10,-0.21940311306537258,0.47280259593014984,1.4111364717734514,0.12309666432643708,8,4,-0.10984625390330849,0.5793336495386975,0.9655913232628186,NVDA,0.7920862706023786
qqq_dual_ma50_200_weekly_top2,5.0,2019-06-21,2026-04-30,3.6168973637168165,0.2538476491174383,1.0,270,126,43,30,10,-0.2203031130653726,0.4725025959301498,1.4051364717734511,0.12342933879466594,8,4,-0.1107462539033085,0.580934324002866,0.9327413232628192,NVDA,0.7890862706023786
qqq_dual_ma50_200_weekly_top2,10.0,2019-06-21,2026-04-30,3.5493973637168166,0.26294250715099415,1.0,270,126,43,30,10,-0.2218031130653726,0.4720025959301498,1.3951364717734513,0.12398781018033544,8,4,-0.1122462539033085,0.5836061777461091,0.8779913232628189,NVDA,0.7840862706023786
qqq_dual_ma50_200_weekly_top3,0.0,2019-06-21,2026-04-30,3.6538296906839665,0.17395434721087405,1.0,383,174,48,25,10,-0.1657034400917875,0.4375633493279396,1.1742773974975118,0.12825617590728497,9,3,-0.11856615926562299,0.5307636317385728,1.212741528337522,TSLA,0.733401012181796
qqq_dual_ma50_200_weekly_top3,1.0,2019-06-21,2026-04-30,3.6410630240173,0.17458701078164507,1.0,383,174,48,25,10,-0.16597010675845417,0.4373633493279396,1.172610730830845,0.12843655651667182,9,3,-0.11876615926562298,0.5314352696264307,1.201808195004189,TSLA,0.7325343455151294
qqq_dual_ma50_200_weekly_top3,2.0,2019-06-21,2026-04-30,3.628296357350633,0.1752235199883951,1.0,383,174,48,25,10,-0.16623677342512083,0.4371633493279396,1.1709440641641784,0.12861718606276884,9,3,-0.118966159265623,0.5321062549918364,1.190874861670855,TSLA,0.7316676788484627
qqq_dual_ma50_200_weekly_top3,5.0,2019-06-21,2026-04-30,3.589996357350633,0.17715647528553358,1.0,383,174,48,25,10,-0.16703677342512083,0.4365633493279396,1.1659440641641785,0.12916057348523807,9,3,-0.11956615926562297,0.5341254377282044,1.1580748616708552,TSLA,0.7290676788484627
qqq_dual_ma50_200_weekly_top3,10.0,2019-06-21,2026-04-30,3.526163024017299,0.18045834900600155,1.0,383,174,48,25,10,-0.16837010675845415,0.4355633493279396,1.1576107308308452,0.13007124633509876,9,3,-0.12056615926562299,0.5374939362025931,1.1034081950041883,TSLA,0.7247343455151294
qqq_triple_ma10_50_200_monthly_top1,0.0,2019-06-21,2026-04-30,3.795671637514787,0.35342139830917046,1.0,85,43,44,28,11,-0.24322814644502977,0.6292811099485733,1.7706547313831995,0.14365673808725207,10,2,-0.07874614130111246,0.7842495972899051,-0.1479589242854047,WDC,1.0022018090678726
qqq_triple_ma10_50_200_monthly_top1,1.0,2019-06-21,2026-04-30,3.7871716375147875,0.35448352598060423,1.0,85,43,44,28,11,-0.24342814644502977,0.6292811099485733,1.7698547313831996,0.14367616663566754,10,2,-0.07894614130111247,0.7846020319012562,-0.15375892428540494,WDC,1.0021018090678726
qqq_triple_ma10_50_200_monthly_top1,2.0,2019-06-21,2026-04-30,3.778671637514787,0.3555473829084379,1.0,85,43,44,28,11,-0.24362814644502978,0.6292811099485733,1.7690547313831997,0.14369560043993881,10,2,-0.07914614130111246,0.7849552673183403,-0.15955892428540563,WDC,1.0020018090678726
qqq_triple_ma10_50_200_monthly_top1,5.0,2019-06-21,2026-04-30,3.7531716375147877,0.3587493715649159,1.0,85,43,44,28,11,-0.24422814644502977,0.6292811099485733,1.7666547313831997,0.1437539334092235,10,2,-0.07974614130111246,0.7860198057913275,-0.1769589242854046,WDC,1.0017018090678727
qqq_triple_ma10_50_200_monthly_top1,10.0,2019-06-21,2026-04-30,3.7106716375147872,0.3641210016577461,1.0,85,43,43,29,11,-0.24522814644502977,0.6292811099485733,1.7626547313831997,0.14385126034112375,10,2,-0.08074614130111246,0.7878103101934576,-0.2059589242854054,WDC,1.0012018090678727
qqq_triple_ma10_50_200_monthly_top10,0.0,2019-06-21,2026-04-30,1.6607195018931276,0.32956851110096497,1.0,673,72,44,28,11,-0.1432655155775902,0.29291186709159844,0.6808149719890328,0.12149759044452116,7,5,-0.03931508428298339,0.3477686121649335,0.8730366518064824,NVDA,0.20777708304652479
qqq_triple_ma10_50_200_monthly_top10,1.0,2019-06-21,2026-04-30,1.6533166447502703,0.33048907644956466,1.0,673,72,44,28,11,-0.1434455155775902,0.29279186709159843,0.6797049719890327,0.12161379257122215,7,5,-0.039395084282983384,0.3482493731940651,0.8662166518064823,NVDA,0.20759708304652477
qqq_triple_ma10_50_200_monthly_top10,2.0,2019-06-21,2026-04-30,1.6459137876074132,0.3314109749675968,1.0,673,72,44,28,11,-0.14362551557759018,0.2926718670915984,0.6785949719890327,0.12173013997080755,7,5,-0.039475084282983394,0.3487321807969894,0.8593966518064825,NVDA,0.20741708304652479
qqq_triple_ma10_50_200_monthly_top10,5.0,2019-06-21,2026-04-30,1.6237052161788417,0.3341846985619247,1.0,673,72,44,28,11,-0.14416551557759022,0.29231186709159845,0.6752649719890329,0.1220800565362323,7,5,-0.0397150842829834,0.3501930145706577,0.8389366518064824,NVDA,0.20687708304652477
qqq_triple_ma10_50_200_monthly_top10,10.0,2019-06-21,2026-04-30,1.586690930464556,0.33883450676335314,1.0,673,72,44,28,11,-0.1450655155775902,0.2917118670915984,0.6697149719890328,0.12266618184656841,7,5,-0.04011508428298338,0.3526638087131691,0.8048366518064825,NVDA,0.20597708304652476
qqq_triple_ma10_50_200_monthly_top2,0.0,2019-06-21,2026-04-30,2.827629024477765,0.2927197009773977,1.0,172,62,44,28,11,-0.23850473070798267,0.35948772828054465,1.0024722843938838,0.1803171257783815,8,4,-0.1459225293946227,0.612581673607157,0.3593269138896962,NVDA,0.6395874417553402
qqq_triple_ma10_50_200_monthly_top2,1.0,2019-06-21,2026-04-30,2.818929024477765,0.29357112856752393,1.0,172,62,44,28,11,-0.23870473070798268,0.35938772828054466,1.001072284393884,0.1804886048231169,8,4,-0.14602252939462268,0.612988076763328,0.35217691388969596,NVDA,0.6390874417553402
qqq_triple_ma10_50_200_monthly_top2,2.0,2019-06-21,2026-04-30,2.8102290244777652,0.2944239477518844,1.0,172,62,44,28,11,-0.23890473070798268,0.35928772828054467,0.999672284393884,0.18066026594097184,8,4,-0.1461225293946227,0.6133955315870848,0.3450269138896962,NVDA,0.6385874417553401
qqq_triple_ma10_50_200_monthly_top2,5.0,2019-06-21,2026-04-30,2.7841290244777652,0.2969907890710608,1.0,172,62,44,28,11,-0.23950473070798267,0.35898772828054465,0.9954722843938839,0.18117634463770613,8,4,-0.1464225293946227,0.6146242470446489,0.323576913889696,NVDA,0.6370874417553402
qqq_triple_ma10_50_200_monthly_top2,10.0,2019-06-21,2026-04-30,2.740629024477765,0.30129701071544096,1.0,172,62,42,30,11,-0.24050473070798267,0.35848772828054465,0.988472284393884,0.18204014446244773,8,4,-0.1469225293946227,0.6166935251942846,0.2878269138896963,NVDA,0.6345874417553401
qqq_triple_ma10_50_200_monthly_top3,0.0,2019-06-21,2026-04-30,2.598472804455868,0.33245596757756957,1.0,236,70,44,28,11,-0.18820848197116896,0.38724666748037273,0.9067928229007504,0.16361884783572966,8,4,-0.09245894193370187,0.5096500453417281,0.716312089436933,ZM,0.43948985797020634
qqq_triple_ma10_50_200_monthly_top3,1.0,2019-06-21,2026-04-30,2.590406137789201,0.3332066886148736,1.0,236,70,44,28,11,-0.1883418153045023,0.387180000813706,0.9055928229007504,0.163784095349037,8,4,-0.09252560860036853,0.5099573200672042,0.7097454227702666,ZM,0.4394231913035397
qqq_triple_ma10_50_200_monthly_top3,2.0,2019-06-21,2026-04-30,2.582339471122535,0.3339584560745935,1.0,236,70,44,28,11,-0.18847514863783563,0.38711333414703936,0.9043928229007504,0.16394956416045153,8,4,-0.09259227526703519,0.5102654569758146,0.7031787561036005,ZM,0.439356524636873
qqq_triple_ma10_50_200_monthly_top3,5.0,2019-06-21,2026-04-30,2.558139471122535,0.33622005891305223,1.0,236,70,44,28,11,-0.18887514863783564,0.3869133341470394,0.9007928229007505,0.16444730283769562,8,4,-0.09279227526703519,0.5111921267300481,0.6834787561036004,ZM,0.439156524636873
qqq_triple_ma10_50_200_monthly_top3,10.0,2019-06-21,2026-04-30,2.5178061377892016,0.34001053097893735,1.0,236,70,44,28,11,-0.18954181530450231,0.386580000813706,0.8947928229007505,0.16528133501583223,8,4,-0.09312560860036852,0.5126651920558031,0.6506454227702669,ZM,0.4388231913035397
sp500_dual_ma50_200_weekly_top1,0.0,2021-05-03,2026-04-30,4.500276559228174,0.28786671407267256,1.0,91,46,39,12,9,-0.21019975421410508,0.9580115918555997,2.4086791665380978,0.2124550014475529,11,1,-0.18579468152627432,0.81311285143112,0.2799698334223466,SNDK,1.9010801361306484
sp500_dual_ma50_200_weekly_top1,1.0,2021-05-03,2026-04-30,4.491176559228174,0.28861292170329117,1.0,91,46,39,12,9,-0.21019975421410508,0.9580115918555997,2.4066791665380975,0.21333733183329726,11,1,-0.18619468152627433,0.8136187554725681,0.273369833422346,SNDK,1.9009801361306484
sp500_dual_ma50_200_weekly_top1,2.0,2021-05-03,2026-04-30,4.482076559228174,0.2893630080246719,1.0,91,46,39,12,9,-0.21019975421410508,0.9580115918555997,2.4046791665380978,0.21422014703255163,11,1,-0.18659468152627431,0.8141258906359783,0.2667698334223454,SNDK,1.9008801361306484
sp500_dual_ma50_200_weekly_top1,5.0,2021-05-03,2026-04-30,4.454776559228174,0.291636843923774,1.0,91,46,39,12,9,-0.21019975421410508,0.9580115918555997,2.398679166538098,0.21687150551052303,11,1,-0.18779468152627432,0.8156547279618137,0.24696983342234624,SNDK,1.9005801361306485
sp500_dual_ma50_200_weekly_top1,10.0,2021-05-03,2026-04-30,4.409276559228175,0.29617165511643295,1.0,91,46,39,12,9,-0.21019975421410508,0.9580115918555997,2.388679166538098,0.22130016996879628,11,1,-0.18979468152627432,0.8182278369050802,0.21396983342234766,SNDK,1.9000801361306485
sp500_dual_ma50_200_weekly_top10,0.0,2021-05-03,2026-04-30,1.5710123037830088,0.26968885664785114,1.0,970,205,31,20,9,-0.21852079963057516,0.2699450380285511,1.0717567179929957,0.10276142954343208,9,3,-0.057666473543267295,0.33780997921102124,0.7940301179665921,SNDK,0.19010801361306479
sp500_dual_ma50_200_weekly_top10,1.0,2021-05-03,2026-04-30,1.5613123037830088,0.2699830499548102,1.0,970,205,31,20,9,-0.21872079963057517,0.2698650380285511,1.069796717992996,0.10291361504654029,9,3,-0.057786473543267304,0.3386302880860287,0.7845801179665921,SNDK,0.1900980136130648
sp500_dual_ma50_200_weekly_top10,2.0,2021-05-03,2026-04-30,1.5516123037830087,0.27027741782455283,1.0,970,205,31,20,9,-0.21892079963057517,0.26978503802855114,1.0678367179929957,0.10306608900885968,9,3,-0.05790647354326731,0.3394548851620747,0.7751301179665919,SNDK,0.1900880136130648
sp500_dual_ma50_200_weekly_top10,5.0,2021-05-03,2026-04-30,1.522512303783009,0.27116157036554683,1.0,970,205,31,20,9,-0.21952079963057516,0.2695450380285511,1.0619567179929958,0.10352524987584664,9,3,-0.05826647354326731,0.34188918671702834,0.7467801179665923,SNDK,0.1900580136130648
sp500_dual_ma50_200_weekly_top10,10.0,2021-05-03,2026-04-30,1.4740123037830088,0.27263866373122586,1.0,970,205,31,20,9,-0.22052079963057516,0.2691450380285511,1.0521567179929958,0.10429636440741992,9,3,-0.0588664735432673,0.34599108463083783,0.699530117966592,SNDK,0.1900080136130648
sp500_dual_ma50_200_weekly_top2,0.0,2021-05-03,2026-04-30,3.0221409506885464,0.23742680216346276,1.0,186,83,36,15,9,-0.20005495236995657,0.6581427876442951,1.813649497094088,0.1949376925816342,11,1,-0.1468313714749926,0.6999439498924069,0.16500414056779755,SNDK,0.9505400680653242
sp500_dual_ma50_200_weekly_top2,1.0,2021-05-03,2026-04-30,3.0128409506885463,0.23824865635778378,1.0,186,83,36,15,9,-0.20005495236995657,0.6581427876442951,1.8116494970940877,0.1957980996752688,11,1,-0.1472313714749926,0.7007633455330674,0.1567041405677969,SNDK,0.9504900680653242
sp500_dual_ma50_200_weekly_top2,2.0,2021-05-03,2026-04-30,3.003540950688546,0.23907560485443702,1.0,186,83,36,15,9,-0.20005495236995657,0.6581427876442951,1.8096494970940875,0.19665953206079645,11,1,-0.14763137147499258,0.7015538664852258,0.14840414056779672,SNDK,0.9504400680653242
sp500_dual_ma50_200_weekly_top2,5.0,2021-05-03,2026-04-30,2.975640950688547,0.24158749426285095,1.0,186,83,36,15,9,-0.20005495236995657,0.6581427876442951,1.8036494970940877,0.19924999932817106,11,1,-0.1488313714749926,0.7038395841331966,0.12350414056779746,SNDK,0.9502900680653242
sp500_dual_ma50_200_weekly_top2,10.0,2021-05-03,2026-04-30,2.929140950688546,0.24588041613216494,1.0,186,83,35,16,9,-0.20005495236995657,0.6581427876442951,1.7936494970940875,0.20358812262585185,11,1,-0.1508313714749926,0.7076701520571684,0.08200414056779692,SNDK,0.9500400680653243
sp500_dual_ma50_200_weekly_top3,0.0,2021-05-03,2026-04-30,2.5049483395739194,0.2579761170184856,1.0,307,129,35,16,9,-0.23555140187984347,0.45154540514485314,1.6196434022038018,0.1185109218174636,11,1,-0.0676732683440005,0.5704383998744537,0.4195975652536057,SNDK,0.633693378710216
sp500_dual_ma50_200_weekly_top3,1.0,2021-05-03,2026-04-30,2.4947150062405856,0.25841412194361707,1.0,307,129,35,16,9,-0.2358847352131768,0.4514787384781865,1.617376735537135,0.11864498688772034,11,1,-0.06793993501066718,0.5711308688627186,0.4104308985869385,SNDK,0.6336600453768827
sp500_dual_ma50_200_weekly_top3,2.0,2021-05-03,2026-04-30,2.4844816729072527,0.25885258973008735,1.0,307,129,35,16,9,-0.23621806854651012,0.45141207181151977,1.6151100688704683,0.11877935562279056,11,1,-0.06820660167733385,0.5718257328203677,0.40126423192027216,SNDK,0.6336267120435494
sp500_dual_ma50_200_weekly_top3,5.0,2021-05-03,2026-04-30,2.453781672907253,0.2601707776061035,1.0,307,129,35,16,9,-0.23721806854651015,0.4512120718115198,1.6083100688704683,0.11918429416931989,11,1,-0.06900660167733384,0.5739248194059863,0.37376423192027275,SNDK,0.6335267120435494
sp500_dual_ma50_200_weekly_top3,10.0,2021-05-03,2026-04-30,2.4026150062405858,0.26237708344688004,1.0,307,129,34,17,9,-0.2388847352131768,0.4508787384781865,1.5969767355371347,0.11986536237578792,11,1,-0.07033993501066717,0.5774380253433704,0.3279308985869389,SNDK,0.6333600453768827
sp500_triple_ma10_50_200_monthly_top1,0.0,2021-05-03,2026-04-30,3.7160524671772786,0.27883997547890743,1.0,65,33,35,15,10,-0.2271894568559084,0.9580115918555997,2.4424505276022357,0.1466375757045072,11,1,-0.12270316137778525,0.885918184095717,-0.44280465290133186,SNDK,1.9010801361306484
sp500_triple_ma10_50_200_monthly_top1,1.0,2021-05-03,2026-04-30,3.7095524671772786,0.2795886223610735,1.0,65,33,35,15,10,-0.22738945685590842,0.9580115918555997,2.441450527602236,0.1466810161905215,11,1,-0.12290316137778526,0.8862875130062126,-0.4474046529013318,SNDK,1.9009801361306484
sp500_triple_ma10_50_200_monthly_top1,2.0,2021-05-03,2026-04-30,3.7030524671772787,0.28033892233075325,1.0,65,33,35,15,10,-0.22758945685590842,0.9580115918555997,2.4404505276022355,0.1467244824221199,11,1,-0.12310316137778525,0.8866223144965735,-0.45200465290133174,SNDK,1.9008801361306484
sp500_triple_ma10_50_200_monthly_top1,5.0,2021-05-03,2026-04-30,3.683552467177279,0.28259979569957483,1.0,65,33,35,15,10,-0.2281894568559084,0.9580115918555997,2.4374505276022354,0.14685503581950124,11,1,-0.12370316137778525,0.8876220560866361,-0.46580465290133155,SNDK,1.9005801361306485
sp500_triple_ma10_50_200_monthly_top1,10.0,2021-05-03,2026-04-30,3.651052467177279,0.2864014961265602,1.0,65,33,35,15,10,-0.2291894568559084,0.9580115918555997,2.432450527602235,0.14707314186898923,11,1,-0.12470316137778525,0.8892994595139626,-0.48880465290133124,SNDK,1.9000801361306485
sp500_triple_ma10_50_200_monthly_top10,0.0,2021-05-03,2026-04-30,1.1120766727960154,0.27568781841994594,1.0,588,51,30,20,10,-0.18344827223145205,0.2850229438160718,1.0041779759497287,0.09612824611249224,9,3,-0.020563451429786772,0.41937677588664585,0.3651460240285016,SNDK,0.19010801361306479
sp500_triple_ma10_50_200_monthly_top10,1.0,2021-05-03,2026-04-30,1.1062166727960157,0.2768275793757757,1.0,588,51,30,20,10,-0.18352827223145207,0.2849629438160718,1.0031979759497287,0.09617580407885684,9,3,-0.020623451429786777,0.4200229917761734,0.3595160240285019,SNDK,0.1900980136130648
sp500_triple_ma10_50_200_monthly_top10,2.0,2021-05-03,2026-04-30,1.1003566727960152,0.27797508622775713,1.0,588,51,30,20,10,-0.18360827223145207,0.2849029438160718,1.0022179759497285,0.09622340912565369,9,3,-0.02068345142978678,0.42067160230741585,0.35388602402850144,SNDK,0.1900880136130648
sp500_triple_ma10_50_200_monthly_top10,5.0,2021-05-03,2026-04-30,1.0827766727960155,0.28146487991791713,1.0,588,51,30,20,10,-0.18384827223145206,0.2847229438160718,0.9992779759497286,0.09636650744879287,9,3,-0.020863451429786767,0.42262554729260277,0.33699602402850193,SNDK,0.1900580136130648
