candidate,extra_adverse_bps_per_side,symbol,net_pnl
qqq_single_ma150_weekly_top2,1.0,AMGN,0.029546149169609716
qqq_single_ma150_weekly_top2,1.0,TMUS,0.022086063659366894
qqq_single_ma150_weekly_top2,1.0,PEP,0.016672918073344967
qqq_single_ma150_weekly_top2,1.0,WBD,0.014474375600227764
qqq_single_ma150_weekly_top2,1.0,GILD,0.011293845619010857
qqq_single_ma150_weekly_top2,1.0,ATVI,0.004387305212091008
qqq_single_ma150_weekly_top2,1.0,GOOG,0.002690922905494875
qqq_single_ma150_weekly_top2,1.0,SBUX,0.001450812385432032
qqq_single_ma150_weekly_top2,1.0,ISRG,0.0002708301790432695
qqq_single_ma150_weekly_top2,1.0,ADI,0.0
qqq_single_ma150_weekly_top2,1.0,CERN,0.0
qqq_single_ma150_weekly_top2,1.0,AAL,0.0
qqq_single_ma150_weekly_top2,1.0,CHKP,0.0
qqq_single_ma150_weekly_top2,1.0,ALXN,0.0
qqq_single_ma150_weekly_top2,1.0,ABNB,0.0
qqq_single_ma150_weekly_top2,1.0,WDAY,0.0
qqq_single_ma150_weekly_top2,1.0,UAL,0.0
qqq_single_ma150_weekly_top2,1.0,TTWO,0.0
qqq_single_ma150_weekly_top2,1.0,SIRI,0.0
qqq_single_ma150_weekly_top2,1.0,RIVN,0.0
qqq_single_ma150_weekly_top2,1.0,ROP,0.0
qqq_single_ma150_weekly_top2,1.0,SGEN,0.0
qqq_single_ma150_weekly_top2,1.0,MSFT,0.0
qqq_single_ma150_weekly_top2,1.0,LULU,0.0
qqq_single_ma150_weekly_top2,1.0,LIN,0.0
qqq_single_ma150_weekly_top2,1.0,BKR,0.0
qqq_single_ma150_weekly_top2,1.0,CDNS,0.0
qqq_single_ma150_weekly_top2,1.0,CELG,0.0
qqq_single_ma150_weekly_top2,1.0,CHTR,0.0
qqq_single_ma150_weekly_top2,1.0,CDW,0.0
qqq_single_ma150_weekly_top2,1.0,CMCSA,0.0
qqq_single_ma150_weekly_top2,1.0,AEP,0.0
qqq_single_ma150_weekly_top2,1.0,ALGN,0.0
qqq_single_ma150_weekly_top2,1.0,BMRN,0.0
qqq_single_ma150_weekly_top2,1.0,AXON,0.0
qqq_single_ma150_weekly_top2,1.0,CCEP,0.0
qqq_single_ma150_weekly_top2,1.0,ALNY,0.0
qqq_single_ma150_weekly_top2,1.0,AMZN,0.0
qqq_single_ma150_weekly_top2,1.0,ANSS,0.0
qqq_single_ma150_weekly_top2,1.0,ADSK,0.0
qqq_single_ma150_weekly_top2,1.0,DLTR,0.0
qqq_single_ma150_weekly_top2,1.0,EBAY,0.0
qqq_single_ma150_weekly_top2,1.0,CPRT,0.0
qqq_single_ma150_weekly_top2,1.0,CTAS,0.0
qqq_single_ma150_weekly_top2,1.0,CSX,0.0
qqq_single_ma150_weekly_top2,1.0,CSCO,0.0
qqq_single_ma150_weekly_top2,1.0,CSGP,0.0
qqq_single_ma150_weekly_top2,1.0,LBTYK,0.0
qqq_single_ma150_weekly_top2,1.0,LBTYA,0.0
qqq_single_ma150_weekly_top2,1.0,KLAC,0.0
qqq_single_ma150_weekly_top2,1.0,KHC,0.0
qqq_single_ma150_weekly_top2,1.0,KDP,0.0
qqq_single_ma150_weekly_top2,1.0,HAS,0.0
qqq_single_ma150_weekly_top2,1.0,IDXX,0.0
qqq_single_ma150_weekly_top2,1.0,HON,0.0
qqq_single_ma150_weekly_top2,1.0,INTU,0.0
qqq_single_ma150_weekly_top2,1.0,JBHT,0.0
qqq_single_ma150_weekly_top2,1.0,JD,0.0
qqq_single_ma150_weekly_top2,1.0,HSIC,0.0
qqq_single_ma150_weekly_top2,1.0,INCY,0.0
qqq_single_ma150_weekly_top2,1.0,INSM,0.0
qqq_single_ma150_weekly_top2,1.0,INTC,0.0
qqq_single_ma150_weekly_top2,1.0,ILMN,0.0
qqq_single_ma150_weekly_top2,1.0,GFS,0.0
qqq_single_ma150_weekly_top2,1.0,FOX,0.0
qqq_single_ma150_weekly_top2,1.0,FOXA,0.0
qqq_single_ma150_weekly_top2,1.0,FTNT,0.0
qqq_single_ma150_weekly_top2,1.0,FI,0.0
qqq_single_ma150_weekly_top2,1.0,FER,0.0
qqq_single_ma150_weekly_top2,1.0,FANG,0.0
qqq_single_ma150_weekly_top2,1.0,FAST,0.0
qqq_single_ma150_weekly_top2,1.0,GOOGL,0.0
qqq_single_ma150_weekly_top2,1.0,GEHC,0.0
qqq_single_ma150_weekly_top2,1.0,EA,0.0
qqq_single_ma150_weekly_top2,1.0,DOCU,0.0
qqq_single_ma150_weekly_top2,1.0,EXPE,0.0
qqq_single_ma150_weekly_top2,1.0,EXC,0.0
qqq_single_ma150_weekly_top2,1.0,CTSH,0.0
qqq_single_ma150_weekly_top2,1.0,CTXS,0.0
qqq_single_ma150_weekly_top2,1.0,WYNN,0.0
qqq_single_ma150_weekly_top2,1.0,WBA,0.0
qqq_single_ma150_weekly_top2,1.0,VSNT,0.0
qqq_single_ma150_weekly_top2,1.0,TTD,0.0
qqq_single_ma150_weekly_top2,1.0,TRI,0.0
qqq_single_ma150_weekly_top2,1.0,VRSN,0.0
qqq_single_ma150_weekly_top2,1.0,VRSK,0.0
qqq_single_ma150_weekly_top2,1.0,SHOP,0.0
qqq_single_ma150_weekly_top2,1.0,TCOM,0.0
qqq_single_ma150_weekly_top2,1.0,SWKS,0.0
qqq_single_ma150_weekly_top2,1.0,MAR,0.0
qqq_single_ma150_weekly_top2,1.0,MPWR,0.0
qqq_single_ma150_weekly_top2,1.0,MNST,0.0
qqq_single_ma150_weekly_top2,1.0,MCHP,0.0
qqq_single_ma150_weekly_top2,1.0,MDB,0.0
qqq_single_ma150_weekly_top2,1.0,MDLZ,0.0
qqq_single_ma150_weekly_top2,1.0,ROST,0.0
qqq_single_ma150_weekly_top2,1.0,PAYX,0.0
qqq_single_ma150_weekly_top2,1.0,ORLY,0.0
qqq_single_ma150_weekly_top2,1.0,ON,0.0
qqq_single_ma150_weekly_top2,1.0,OKTA,0.0
qqq_single_ma150_weekly_top2,1.0,QQQ,0.0
qqq_single_ma150_weekly_top2,1.0,PYPL,0.0
qqq_single_ma150_weekly_top2,1.0,PCAR,0.0
qqq_single_ma150_weekly_top2,1.0,NTES,0.0
qqq_single_ma150_weekly_top2,1.0,NXPI,0.0
qqq_single_ma150_weekly_top2,1.0,ODFL,0.0
qqq_single_ma150_weekly_top2,1.0,MXIM,0.0
qqq_single_ma150_weekly_top2,1.0,MYL,0.0
qqq_single_ma150_weekly_top2,1.0,NLOK,0.0
qqq_single_ma150_weekly_top2,1.0,NTAP,0.0
qqq_single_ma150_weekly_top2,1.0,MTCH,0.0
qqq_single_ma150_weekly_top2,1.0,XEL,0.0
qqq_single_ma150_weekly_top2,1.0,WTW,0.0
qqq_single_ma150_weekly_top2,1.0,WMT,0.0
qqq_single_ma150_weekly_top2,1.0,ULTA,0.0
qqq_single_ma150_weekly_top2,1.0,SPLK,0.0
qqq_single_ma150_weekly_top2,1.0,STX,0.0
qqq_single_ma150_weekly_top2,1.0,SNPS,0.0
qqq_single_ma150_weekly_top2,1.0,SOLS,0.0
qqq_single_ma150_weekly_top2,1.0,TEAM,0.0
qqq_single_ma150_weekly_top2,1.0,SMCI,0.0
qqq_single_ma150_weekly_top2,1.0,ADP,-0.004234795256511004
qqq_single_ma150_weekly_top2,1.0,MRNA,-0.007302657100175344
qqq_single_ma150_weekly_top2,1.0,AZN,-0.007343398607249884
qqq_single_ma150_weekly_top2,1.0,AAPL,-0.013044484392980303
qqq_single_ma150_weekly_top2,1.0,DXCM,-0.01552032063317772
qqq_single_ma150_weekly_top2,1.0,TXN,-0.016529245679261183
qqq_single_ma150_weekly_top2,1.0,BKNG,-0.017673547697156244
qqq_single_ma150_weekly_top2,1.0,ADBE,-0.018965569389584623
qqq_single_ma150_weekly_top2,1.0,DASH,-0.020225540664900253
qqq_single_ma150_weekly_top2,1.0,AVGO,-0.020704058024299546
qqq_single_ma150_weekly_top2,1.0,DDOG,-0.02265171582339528
qqq_single_ma150_weekly_top2,1.0,ASML,-0.026757274545950373
qqq_single_ma150_weekly_top2,1.0,MRVL,-0.03529610123982877
qqq_single_ma150_weekly_top2,1.0,PANW,-0.04382988051230839
qqq_single_ma150_weekly_top2,1.0,COST,-0.048739304109742775
qqq_single_ma150_weekly_top2,1.0,QCOM,-0.05519107213581366
qqq_single_ma150_weekly_top2,1.0,ZS,-0.0876776468475858
qqq_single_ma150_weekly_top2,1.0,BIDU,-0.09222250212403817
qqq_single_ma150_weekly_top2,1.0,ENPH,-0.09367286587912178
qqq_single_ma150_weekly_top2,1.0,AMD,-0.1409752601852758
qqq_single_ma150_weekly_top2,1.0,PTON,-0.14587652640655968
qqq_single_ma150_weekly_top2,1.0,ARM,-0.2030553260385415
qqq_single_ma150_weekly_top2,2.0,TSLA,0.8109655185924972
qqq_single_ma150_weekly_top2,2.0,NVDA,0.7803948097509573
qqq_single_ma150_weekly_top2,2.0,PLTR,0.5152197243770369
qqq_single_ma150_weekly_top2,2.0,WDC,0.4866652344537157
qqq_single_ma150_weekly_top2,2.0,ZM,0.36583358927780474
qqq_single_ma150_weekly_top2,2.0,MU,0.29663733305511375
qqq_single_ma150_weekly_top2,2.0,CRWD,0.2421464707226771
qqq_single_ma150_weekly_top2,2.0,META,0.17769506196025933
qqq_single_ma150_weekly_top2,2.0,MSTR,0.1731347234180951
qqq_single_ma150_weekly_top2,2.0,NFLX,0.15623123183396156
qqq_single_ma150_weekly_top2,2.0,PDD,0.1384498734090592
qqq_single_ma150_weekly_top2,2.0,MELI,0.10668251537581412
qqq_single_ma150_weekly_top2,2.0,CEG,0.0954483785027028
qqq_single_ma150_weekly_top2,2.0,XLNX,0.0796146587072761
qqq_single_ma150_weekly_top2,2.0,LCID,0.0630929241270722
qqq_single_ma150_weekly_top2,2.0,APP,0.06147853014857079
qqq_single_ma150_weekly_top2,2.0,REGN,0.05244383794287129
qqq_single_ma150_weekly_top2,2.0,LRCX,0.041446393945143115
qqq_single_ma150_weekly_top2,2.0,BIIB,0.041154055214207855
qqq_single_ma150_weekly_top2,2.0,VRTX,0.04000127099034754
qqq_single_ma150_weekly_top2,2.0,AMAT,0.03397685313656205
qqq_single_ma150_weekly_top2,2.0,SNDK,0.0324525447504823
qqq_single_ma150_weekly_top2,2.0,AMGN,0.029346149169609717
qqq_single_ma150_weekly_top2,2.0,TMUS,0.021686063659366896
qqq_single_ma150_weekly_top2,2.0,PEP,0.016572918073344968
qqq_single_ma150_weekly_top2,2.0,WBD,0.014174375600227763
qqq_single_ma150_weekly_top2,2.0,GILD,0.011193845619010857
qqq_single_ma150_weekly_top2,2.0,ATVI,0.004287305212091009
qqq_single_ma150_weekly_top2,2.0,GOOG,0.0025909229054948747
qqq_single_ma150_weekly_top2,2.0,SBUX,0.0013508123854320323
qqq_single_ma150_weekly_top2,2.0,ISRG,0.00017083017904326835
qqq_single_ma150_weekly_top2,2.0,ADI,0.0
qqq_single_ma150_weekly_top2,2.0,CERN,0.0
qqq_single_ma150_weekly_top2,2.0,AAL,0.0
qqq_single_ma150_weekly_top2,2.0,CHKP,0.0
qqq_single_ma150_weekly_top2,2.0,ALXN,0.0
qqq_single_ma150_weekly_top2,2.0,ABNB,0.0
qqq_single_ma150_weekly_top2,2.0,WDAY,0.0
qqq_single_ma150_weekly_top2,2.0,UAL,0.0
qqq_single_ma150_weekly_top2,2.0,TTWO,0.0
qqq_single_ma150_weekly_top2,2.0,SIRI,0.0
qqq_single_ma150_weekly_top2,2.0,RIVN,0.0
qqq_single_ma150_weekly_top2,2.0,ROP,0.0
qqq_single_ma150_weekly_top2,2.0,SGEN,0.0
qqq_single_ma150_weekly_top2,2.0,MSFT,0.0
qqq_single_ma150_weekly_top2,2.0,LULU,0.0
qqq_single_ma150_weekly_top2,2.0,LIN,0.0
qqq_single_ma150_weekly_top2,2.0,BKR,0.0
qqq_single_ma150_weekly_top2,2.0,CDNS,0.0
qqq_single_ma150_weekly_top2,2.0,CELG,0.0
qqq_single_ma150_weekly_top2,2.0,CHTR,0.0
qqq_single_ma150_weekly_top2,2.0,CDW,0.0
qqq_single_ma150_weekly_top2,2.0,CMCSA,0.0
qqq_single_ma150_weekly_top2,2.0,AEP,0.0
qqq_single_ma150_weekly_top2,2.0,ALGN,0.0
qqq_single_ma150_weekly_top2,2.0,BMRN,0.0
qqq_single_ma150_weekly_top2,2.0,AXON,0.0
qqq_single_ma150_weekly_top2,2.0,CCEP,0.0
qqq_single_ma150_weekly_top2,2.0,ALNY,0.0
qqq_single_ma150_weekly_top2,2.0,AMZN,0.0
qqq_single_ma150_weekly_top2,2.0,ANSS,0.0
qqq_single_ma150_weekly_top2,2.0,ADSK,0.0
qqq_single_ma150_weekly_top2,2.0,DLTR,0.0
qqq_single_ma150_weekly_top2,2.0,EBAY,0.0
qqq_single_ma150_weekly_top2,2.0,CPRT,0.0
qqq_single_ma150_weekly_top2,2.0,CTAS,0.0
qqq_single_ma150_weekly_top2,2.0,CSX,0.0
qqq_single_ma150_weekly_top2,2.0,CSCO,0.0
qqq_single_ma150_weekly_top2,2.0,CSGP,0.0
qqq_single_ma150_weekly_top2,2.0,LBTYK,0.0
qqq_single_ma150_weekly_top2,2.0,LBTYA,0.0
qqq_single_ma150_weekly_top2,2.0,KLAC,0.0
qqq_single_ma150_weekly_top2,2.0,KHC,0.0
qqq_single_ma150_weekly_top2,2.0,KDP,0.0
qqq_single_ma150_weekly_top2,2.0,HAS,0.0
qqq_single_ma150_weekly_top2,2.0,IDXX,0.0
qqq_single_ma150_weekly_top2,2.0,HON,0.0
qqq_single_ma150_weekly_top2,2.0,INTU,0.0
qqq_single_ma150_weekly_top2,2.0,JBHT,0.0
qqq_single_ma150_weekly_top2,2.0,JD,0.0
qqq_single_ma150_weekly_top2,2.0,HSIC,0.0
qqq_single_ma150_weekly_top2,2.0,INCY,0.0
qqq_single_ma150_weekly_top2,2.0,INSM,0.0
qqq_single_ma150_weekly_top2,2.0,INTC,0.0
qqq_single_ma150_weekly_top2,2.0,ILMN,0.0
qqq_single_ma150_weekly_top2,2.0,GFS,0.0
qqq_single_ma150_weekly_top2,2.0,FOX,0.0
qqq_single_ma150_weekly_top2,2.0,FOXA,0.0
qqq_single_ma150_weekly_top2,2.0,FTNT,0.0
qqq_single_ma150_weekly_top2,2.0,FI,0.0
qqq_single_ma150_weekly_top2,2.0,FER,0.0
qqq_single_ma150_weekly_top2,2.0,FANG,0.0
qqq_single_ma150_weekly_top2,2.0,FAST,0.0
qqq_single_ma150_weekly_top2,2.0,GOOGL,0.0
qqq_single_ma150_weekly_top2,2.0,GEHC,0.0
qqq_single_ma150_weekly_top2,2.0,EA,0.0
qqq_single_ma150_weekly_top2,2.0,DOCU,0.0
qqq_single_ma150_weekly_top2,2.0,EXPE,0.0
qqq_single_ma150_weekly_top2,2.0,EXC,0.0
qqq_single_ma150_weekly_top2,2.0,CTSH,0.0
qqq_single_ma150_weekly_top2,2.0,CTXS,0.0
qqq_single_ma150_weekly_top2,2.0,WYNN,0.0
qqq_single_ma150_weekly_top2,2.0,WBA,0.0
qqq_single_ma150_weekly_top2,2.0,VSNT,0.0
qqq_single_ma150_weekly_top2,2.0,TTD,0.0
qqq_single_ma150_weekly_top2,2.0,TRI,0.0
qqq_single_ma150_weekly_top2,2.0,VRSN,0.0
qqq_single_ma150_weekly_top2,2.0,VRSK,0.0
qqq_single_ma150_weekly_top2,2.0,SHOP,0.0
qqq_single_ma150_weekly_top2,2.0,TCOM,0.0
qqq_single_ma150_weekly_top2,2.0,SWKS,0.0
qqq_single_ma150_weekly_top2,2.0,MAR,0.0
qqq_single_ma150_weekly_top2,2.0,MPWR,0.0
qqq_single_ma150_weekly_top2,2.0,MNST,0.0
qqq_single_ma150_weekly_top2,2.0,MCHP,0.0
qqq_single_ma150_weekly_top2,2.0,MDB,0.0
qqq_single_ma150_weekly_top2,2.0,MDLZ,0.0
qqq_single_ma150_weekly_top2,2.0,ROST,0.0
qqq_single_ma150_weekly_top2,2.0,PAYX,0.0
qqq_single_ma150_weekly_top2,2.0,ORLY,0.0
qqq_single_ma150_weekly_top2,2.0,ON,0.0
qqq_single_ma150_weekly_top2,2.0,OKTA,0.0
qqq_single_ma150_weekly_top2,2.0,QQQ,0.0
qqq_single_ma150_weekly_top2,2.0,PYPL,0.0
qqq_single_ma150_weekly_top2,2.0,PCAR,0.0
qqq_single_ma150_weekly_top2,2.0,NTES,0.0
qqq_single_ma150_weekly_top2,2.0,NXPI,0.0
qqq_single_ma150_weekly_top2,2.0,ODFL,0.0
qqq_single_ma150_weekly_top2,2.0,MXIM,0.0
qqq_single_ma150_weekly_top2,2.0,MYL,0.0
qqq_single_ma150_weekly_top2,2.0,NLOK,0.0
qqq_single_ma150_weekly_top2,2.0,NTAP,0.0
qqq_single_ma150_weekly_top2,2.0,MTCH,0.0
qqq_single_ma150_weekly_top2,2.0,XEL,0.0
qqq_single_ma150_weekly_top2,2.0,WTW,0.0
qqq_single_ma150_weekly_top2,2.0,WMT,0.0
qqq_single_ma150_weekly_top2,2.0,ULTA,0.0
qqq_single_ma150_weekly_top2,2.0,SPLK,0.0
qqq_single_ma150_weekly_top2,2.0,STX,0.0
qqq_single_ma150_weekly_top2,2.0,SNPS,0.0
qqq_single_ma150_weekly_top2,2.0,SOLS,0.0
qqq_single_ma150_weekly_top2,2.0,TEAM,0.0
qqq_single_ma150_weekly_top2,2.0,SMCI,0.0
qqq_single_ma150_weekly_top2,2.0,ADP,-0.004334795256511004
qqq_single_ma150_weekly_top2,2.0,AZN,-0.007543398607249885
qqq_single_ma150_weekly_top2,2.0,MRNA,-0.008202657100175342
qqq_single_ma150_weekly_top2,2.0,AAPL,-0.013244484392980305
qqq_single_ma150_weekly_top2,2.0,DXCM,-0.01562032063317772
qqq_single_ma150_weekly_top2,2.0,TXN,-0.016629245679261183
qqq_single_ma150_weekly_top2,2.0,BKNG,-0.017773547697156243
qqq_single_ma150_weekly_top2,2.0,ADBE,-0.019165569389584625
qqq_single_ma150_weekly_top2,2.0,DASH,-0.020425540664900255
qqq_single_ma150_weekly_top2,2.0,AVGO,-0.021304058024299542
qqq_single_ma150_weekly_top2,2.0,DDOG,-0.02285171582339528
qqq_single_ma150_weekly_top2,2.0,ASML,-0.02705727454595037
qqq_single_ma150_weekly_top2,2.0,MRVL,-0.03559610123982877
qqq_single_ma150_weekly_top2,2.0,PANW,-0.04422988051230839
qqq_single_ma150_weekly_top2,2.0,COST,-0.04893930410974277
qqq_single_ma150_weekly_top2,2.0,QCOM,-0.055291072135813656
qqq_single_ma150_weekly_top2,2.0,ZS,-0.0878776468475858
qqq_single_ma150_weekly_top2,2.0,BIDU,-0.09232250212403817
qqq_single_ma150_weekly_top2,2.0,ENPH,-0.09377286587912179
qqq_single_ma150_weekly_top2,2.0,AMD,-0.14217526018527582
qqq_single_ma150_weekly_top2,2.0,PTON,-0.1459765264065597
qqq_single_ma150_weekly_top2,2.0,ARM,-0.20325532603854152
qqq_single_ma150_weekly_top2,5.0,TSLA,0.8082655185924972
qqq_single_ma150_weekly_top2,5.0,NVDA,0.7770948097509573
qqq_single_ma150_weekly_top2,5.0,PLTR,0.514619724377037
qqq_single_ma150_weekly_top2,5.0,WDC,0.4865152344537157
qqq_single_ma150_weekly_top2,5.0,ZM,0.36463358927780476
qqq_single_ma150_weekly_top2,5.0,MU,0.29513733305511375
qqq_single_ma150_weekly_top2,5.0,CRWD,0.2415464707226771
qqq_single_ma150_weekly_top2,5.0,META,0.17649506196025933
qqq_single_ma150_weekly_top2,5.0,MSTR,0.1722347234180951
qqq_single_ma150_weekly_top2,5.0,NFLX,0.15443123183396157
qqq_single_ma150_weekly_top2,5.0,PDD,0.1366498734090592
qqq_single_ma150_weekly_top2,5.0,MELI,0.10578251537581412
qqq_single_ma150_weekly_top2,5.0,CEG,0.09424837850270279
qqq_single_ma150_weekly_top2,5.0,XLNX,0.07931465870727611
qqq_single_ma150_weekly_top2,5.0,LCID,0.06249292412707219
qqq_single_ma150_weekly_top2,5.0,APP,0.060578530148570786
qqq_single_ma150_weekly_top2,5.0,REGN,0.051843837942871285
qqq_single_ma150_weekly_top2,5.0,LRCX,0.04084639394514311
qqq_single_ma150_weekly_top2,5.0,BIIB,0.04055405521420785
qqq_single_ma150_weekly_top2,5.0,VRTX,0.03970127099034754
qqq_single_ma150_weekly_top2,5.0,AMAT,0.033676853136562046
qqq_single_ma150_weekly_top2,5.0,SNDK,0.032302544750482304
qqq_single_ma150_weekly_top2,5.0,AMGN,0.028746149169609714
qqq_single_ma150_weekly_top2,5.0,TMUS,0.020486063659366893
qqq_single_ma150_weekly_top2,5.0,PEP,0.016272918073344966
qqq_single_ma150_weekly_top2,5.0,WBD,0.013274375600227761
qqq_single_ma150_weekly_top2,5.0,GILD,0.010893845619010856
qqq_single_ma150_weekly_top2,5.0,ATVI,0.003987305212091008
qqq_single_ma150_weekly_top2,5.0,GOOG,0.0022909229054948748
qqq_single_ma150_weekly_top2,5.0,SBUX,0.001050812385432032
qqq_single_ma150_weekly_top2,5.0,CERN,0.0
qqq_single_ma150_weekly_top2,5.0,ADI,0.0
qqq_single_ma150_weekly_top2,5.0,ABNB,0.0
qqq_single_ma150_weekly_top2,5.0,AAL,0.0
qqq_single_ma150_weekly_top2,5.0,CHKP,0.0
qqq_single_ma150_weekly_top2,5.0,ALXN,0.0
qqq_single_ma150_weekly_top2,5.0,ADSK,0.0
qqq_single_ma150_weekly_top2,5.0,WDAY,0.0
qqq_single_ma150_weekly_top2,5.0,UAL,0.0
qqq_single_ma150_weekly_top2,5.0,TTWO,0.0
qqq_single_ma150_weekly_top2,5.0,SIRI,0.0
qqq_single_ma150_weekly_top2,5.0,RIVN,0.0
qqq_single_ma150_weekly_top2,5.0,ROP,0.0
qqq_single_ma150_weekly_top2,5.0,SGEN,0.0
qqq_single_ma150_weekly_top2,5.0,SHOP,0.0
qqq_single_ma150_weekly_top2,5.0,LULU,0.0
qqq_single_ma150_weekly_top2,5.0,LIN,0.0
qqq_single_ma150_weekly_top2,5.0,BKR,0.0
qqq_single_ma150_weekly_top2,5.0,CDNS,0.0
qqq_single_ma150_weekly_top2,5.0,CELG,0.0
qqq_single_ma150_weekly_top2,5.0,CHTR,0.0
qqq_single_ma150_weekly_top2,5.0,CDW,0.0
qqq_single_ma150_weekly_top2,5.0,CMCSA,0.0
qqq_single_ma150_weekly_top2,5.0,AEP,0.0
qqq_single_ma150_weekly_top2,5.0,ALGN,0.0
qqq_single_ma150_weekly_top2,5.0,BMRN,0.0
qqq_single_ma150_weekly_top2,5.0,AXON,0.0
qqq_single_ma150_weekly_top2,5.0,CCEP,0.0
qqq_single_ma150_weekly_top2,5.0,ALNY,0.0
qqq_single_ma150_weekly_top2,5.0,AMZN,0.0
qqq_single_ma150_weekly_top2,5.0,ANSS,0.0
qqq_single_ma150_weekly_top2,5.0,EBAY,0.0
qqq_single_ma150_weekly_top2,5.0,DLTR,0.0
qqq_single_ma150_weekly_top2,5.0,EA,0.0
qqq_single_ma150_weekly_top2,5.0,CPRT,0.0
qqq_single_ma150_weekly_top2,5.0,CTAS,0.0
qqq_single_ma150_weekly_top2,5.0,CSX,0.0
qqq_single_ma150_weekly_top2,5.0,CSCO,0.0
qqq_single_ma150_weekly_top2,5.0,CSGP,0.0
qqq_single_ma150_weekly_top2,5.0,MDLZ,0.0
qqq_single_ma150_weekly_top2,5.0,LBTYK,0.0
qqq_single_ma150_weekly_top2,5.0,KLAC,0.0
qqq_single_ma150_weekly_top2,5.0,LBTYA,0.0
qqq_single_ma150_weekly_top2,5.0,KHC,0.0
qqq_single_ma150_weekly_top2,5.0,HON,0.0
qqq_single_ma150_weekly_top2,5.0,IDXX,0.0
qqq_single_ma150_weekly_top2,5.0,HSIC,0.0
qqq_single_ma150_weekly_top2,5.0,JBHT,0.0
qqq_single_ma150_weekly_top2,5.0,JD,0.0
qqq_single_ma150_weekly_top2,5.0,KDP,0.0
qqq_single_ma150_weekly_top2,5.0,ILMN,0.0
qqq_single_ma150_weekly_top2,5.0,INCY,0.0
qqq_single_ma150_weekly_top2,5.0,INSM,0.0
qqq_single_ma150_weekly_top2,5.0,INTC,0.0
qqq_single_ma150_weekly_top2,5.0,INTU,0.0
qqq_single_ma150_weekly_top2,5.0,GFS,0.0
qqq_single_ma150_weekly_top2,5.0,FOX,0.0
qqq_single_ma150_weekly_top2,5.0,FOXA,0.0
qqq_single_ma150_weekly_top2,5.0,FTNT,0.0
qqq_single_ma150_weekly_top2,5.0,FI,0.0
qqq_single_ma150_weekly_top2,5.0,FER,0.0
qqq_single_ma150_weekly_top2,5.0,FANG,0.0
qqq_single_ma150_weekly_top2,5.0,FAST,0.0
qqq_single_ma150_weekly_top2,5.0,GOOGL,0.0
qqq_single_ma150_weekly_top2,5.0,GEHC,0.0
qqq_single_ma150_weekly_top2,5.0,HAS,0.0
qqq_single_ma150_weekly_top2,5.0,DOCU,0.0
qqq_single_ma150_weekly_top2,5.0,EXPE,0.0
qqq_single_ma150_weekly_top2,5.0,EXC,0.0
qqq_single_ma150_weekly_top2,5.0,CTSH,0.0
qqq_single_ma150_weekly_top2,5.0,CTXS,0.0
qqq_single_ma150_weekly_top2,5.0,WYNN,0.0
qqq_single_ma150_weekly_top2,5.0,WBA,0.0
qqq_single_ma150_weekly_top2,5.0,VSNT,0.0
qqq_single_ma150_weekly_top2,5.0,TTD,0.0
qqq_single_ma150_weekly_top2,5.0,TRI,0.0
qqq_single_ma150_weekly_top2,5.0,VRSN,0.0
qqq_single_ma150_weekly_top2,5.0,VRSK,0.0
qqq_single_ma150_weekly_top2,5.0,ULTA,0.0
qqq_single_ma150_weekly_top2,5.0,TCOM,0.0
qqq_single_ma150_weekly_top2,5.0,SWKS,0.0
qqq_single_ma150_weekly_top2,5.0,MAR,0.0
qqq_single_ma150_weekly_top2,5.0,MSFT,0.0
qqq_single_ma150_weekly_top2,5.0,MNST,0.0
qqq_single_ma150_weekly_top2,5.0,MCHP,0.0
qqq_single_ma150_weekly_top2,5.0,MDB,0.0
qqq_single_ma150_weekly_top2,5.0,MPWR,0.0
qqq_single_ma150_weekly_top2,5.0,ROST,0.0
qqq_single_ma150_weekly_top2,5.0,PAYX,0.0
qqq_single_ma150_weekly_top2,5.0,ORLY,0.0
qqq_single_ma150_weekly_top2,5.0,ON,0.0
qqq_single_ma150_weekly_top2,5.0,OKTA,0.0
qqq_single_ma150_weekly_top2,5.0,QQQ,0.0
qqq_single_ma150_weekly_top2,5.0,PYPL,0.0
qqq_single_ma150_weekly_top2,5.0,PCAR,0.0
qqq_single_ma150_weekly_top2,5.0,NTES,0.0
qqq_single_ma150_weekly_top2,5.0,NXPI,0.0
qqq_single_ma150_weekly_top2,5.0,ODFL,0.0
qqq_single_ma150_weekly_top2,5.0,MXIM,0.0
qqq_single_ma150_weekly_top2,5.0,MYL,0.0
qqq_single_ma150_weekly_top2,5.0,NLOK,0.0
qqq_single_ma150_weekly_top2,5.0,NTAP,0.0
qqq_single_ma150_weekly_top2,5.0,MTCH,0.0
qqq_single_ma150_weekly_top2,5.0,XEL,0.0
qqq_single_ma150_weekly_top2,5.0,WTW,0.0
qqq_single_ma150_weekly_top2,5.0,WMT,0.0
qqq_single_ma150_weekly_top2,5.0,SMCI,0.0
qqq_single_ma150_weekly_top2,5.0,SPLK,0.0
qqq_single_ma150_weekly_top2,5.0,STX,0.0
qqq_single_ma150_weekly_top2,5.0,SNPS,0.0
qqq_single_ma150_weekly_top2,5.0,SOLS,0.0
qqq_single_ma150_weekly_top2,5.0,TEAM,0.0
qqq_single_ma150_weekly_top2,5.0,ISRG,-0.00012916982095673157
