campaign_id,variant_id,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,position_rows,quote_complete_position_rows,missing_position_rows,position_coverage_rate,symbols,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,recent12_average_month,top5_symbol_positive_share,leave_best_symbol_out_return,mean_entry_spread_bps,mean_exit_spread_bps,median_entry_delay_ms,median_exit_role_delay_ms,max_role_window_seconds,broker_margin,direct_short,holdout_rows_loaded
CAM-0618,sector11__mom252__hold6__top1,2.0,-0.11452855762745415,0.30985854029021087,749,749,0,1.0,7,249,139,110,5,7,-0.009544046468954511,-0.0017336034833644667,-0.009544046468954511,1.0,-0.13125395216569133,1.2964992497946444,1.293781257298565,6.520466,6.567435,1,False,False,0
CAM-0618,sector11__mom252__hold6__top1,5.0,-0.26392855762745426,0.4182183262430687,749,749,0,1.0,7,249,134,115,3,9,-0.02199404646895452,-0.01373360348336448,-0.02199404646895452,1.0,-0.2665844679329842,1.2964992497946444,1.293781257298565,6.520466,6.567435,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,0.0,-0.12063896278448627,0.45250874313706846,249,249,0,1.0,5,249,144,105,7,5,-0.010053246898707189,0.03034282195952709,-0.010053246898707189,1.0,-0.28151537388589853,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,1.0,-0.170438962784486,0.4671051555179306,249,249,0,1.0,5,249,144,105,7,5,-0.014203246898707186,0.02604282195952709,-0.014203246898707186,1.0,-0.3191153738858983,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,2.0,-0.22023896278448624,0.4843254078167294,249,249,0,1.0,5,249,144,105,7,5,-0.018353246898707185,0.02174282195952709,-0.018353246898707185,1.0,-0.3567153738858985,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,5.0,-0.3696389627844865,0.5449184982073563,249,249,0,1.0,5,249,139,110,6,6,-0.030803246898707202,0.008842821959527082,-0.030803246898707202,1.0,-0.4695153738858987,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,0.0,-0.13893399094930603,0.45582284977328663,249,249,0,1.0,6,249,139,109,7,5,-0.011577832579108835,0.025714342717700622,-0.011577832579108835,1.0,-0.3174589126867885,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,1.0,-0.18873399094930585,0.47059463138316127,249,249,0,1.0,6,249,139,110,7,5,-0.01572783257910883,0.021414342717700624,-0.01572783257910883,1.0,-0.35905891268678836,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,2.0,-0.238533990949306,0.4880174173828889,249,249,0,1.0,6,249,138,111,7,5,-0.019877832579108835,0.01711434271770062,-0.019877832579108835,1.0,-0.40065891268678844,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,5.0,-0.38793399094930625,0.5493435184684381,249,249,0,1.0,6,249,133,116,6,6,-0.03232783257910885,0.004214342717700614,-0.03232783257910885,1.0,-0.5254589126867887,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,0.0,-0.05339169481846455,0.1464653507074894,1358,1354,4,0.9970544918998527,27,240,117,122,6,6,-0.004449307901538713,0.0019666209876257213,-0.004449307901538713,0.7550419842012774,-0.13529898985595762,2.5163394656882985,2.5801632149748177,7.473063,0.911078,30,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,1.0,-0.10124502815179784,0.16362078947191486,1358,1354,4,0.9970544918998527,27,240,115,125,6,6,-0.00843708567931649,-0.0021333790123742795,-0.00843708567931649,0.7923228192519186,-0.1821976147086553,2.5163394656882985,2.5801632149748177,7.473063,0.911078,30,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,2.0,-0.14909836148513114,0.19450048071553602,1358,1354,4,0.9970544918998527,27,240,113,127,4,8,-0.012424863457094266,-0.00623337901237428,-0.012424863457094266,0.8353268157496111,-0.229096239561353,2.5163394656882985,2.5801632149748177,7.473063,0.911078,30,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,5.0,-0.29265836148513136,0.30453254545792746,1358,1354,4,0.9970544918998527,27,240,105,135,4,8,-0.024388196790427613,-0.01853337901237429,-0.024388196790427613,0.9150026380227211,-0.36979211411944646,2.5163394656882985,2.5801632149748177,7.473063,0.911078,30,False,False,0
CAM-0623,qqq__chs_safe__q10__none,0.0,0.5701707459575127,0.13228003078463085,2250,2216,34,0.9848888888888889,25,250,140,110,6,6,0.047514228829792726,0.006212583279612209,0.047514228829792726,0.5400979270245229,0.4767370886638841,13.19039147320446,13.254513886874898,121.3468235,122.1508555,30,False,False,0
CAM-0623,qqq__chs_safe__q10__none,1.0,0.5209263015130683,0.14203378584224235,2250,2216,34,0.9848888888888889,25,250,140,110,6,6,0.04341052512608903,0.0020014721685011035,0.04341052512608903,0.5541587576107403,0.4302037553305508,13.19039147320446,13.254513886874898,121.3468235,122.1508555,30,False,False,0
CAM-0623,qqq__chs_safe__q10__none,2.0,0.471681857068624,0.1523284596471375,2250,2216,34,0.9848888888888889,25,250,137,113,6,6,0.03930682142238533,-0.002209638942610006,0.03930682142238533,0.5676251856247316,0.38367042199721757,13.19039147320446,13.254513886874898,121.3468235,122.1508555,30,False,False,0
CAM-0623,qqq__chs_safe__q10__none,5.0,0.3239485237352905,0.18694879105926412,2250,2216,34,0.9848888888888889,25,250,135,115,5,7,0.026995710311274197,-0.014842972275943361,0.026995710311274197,0.6156316375390042,0.2440704219972174,13.19039147320446,13.254513886874898,121.3468235,122.1508555,30,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,0.0,-0.26644312651044944,0.3342606786378671,23373,22969,404,0.9827150986180636,245,250,109,141,2,10,-0.02220359387587079,-0.02803905957388959,-0.02220359387587079,0.4019176203810124,-0.2825865473032878,26.49962526728413,26.49898335907903,923.411601,911.728297,30,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,1.0,-0.30520282381511105,0.3683792666952346,23373,22969,404,0.9827150986180636,245,250,108,142,2,10,-0.025433568651259255,-0.031187672228803462,-0.025433568651259255,0.42920880853947746,-0.3211420714346044,26.49962526728413,26.49898335907903,923.411601,911.728297,30,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,2.0,-0.3439625211197726,0.4025985151743189,23373,22969,404,0.9827150986180636,245,250,106,144,2,10,-0.028663543426647717,-0.03433628488371733,-0.028663543426647717,0.45727174033101803,-0.3596975955659209,26.49962526728413,26.49898335907903,923.411601,911.728297,30,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,5.0,-0.46024161303375744,0.5058646976357706,23373,22969,404,0.9827150986180636,245,250,94,156,1,11,-0.03835346775281313,-0.04346481308174699,-0.03835346775281313,0.5362479826588217,-0.4753641679598706,26.49962526728413,26.49898335907903,923.411601,911.728297,30,False,False,0
