campaign_id,variant_id,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,position_rows,quote_complete_position_rows,missing_position_rows,position_coverage_rate,symbols,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,recent12_average_month,top5_symbol_positive_share,leave_best_symbol_out_return,mean_entry_spread_bps,mean_exit_spread_bps,median_entry_delay_ms,median_exit_role_delay_ms,max_role_window_seconds,broker_margin,direct_short,holdout_rows_loaded
CAM-0603,qqq__lowvol63__hold1__q10,5.0,-0.6439388029658786,0.6493823522677725,2750,2746,4,0.9985454545454545,31,250,94,156,2,10,-0.053661566913823226,-0.05879970813210144,-0.053661566913823226,1.0,-0.7378111125571648,13.516245160076135,13.49866561177232,576.9267715000001,568.765447,120,False,False,0
CAM-0604,qqq__mom50_val50__profitable__q10,0.0,0.15237613312522005,0.11659933042203442,2169,2169,0,1.0,19,250,130,120,7,5,0.01269801109376834,0.0042525599463295975,0.01269801109376834,0.8780006940438393,0.014286490559346637,10.375670170971075,10.376425313357148,266.372432,266.32749700000005,120,False,False,0
CAM-0604,qqq__mom50_val50__profitable__q10,1.0,0.10237613312522018,0.14573397175832845,2169,2169,0,1.0,19,250,124,126,6,6,0.008531344427101675,0.00035255994632959537,0.008531344427101675,0.8918495899278975,-0.032266287218431,10.375670170971075,10.376425313357148,266.372432,266.32749700000005,120,False,False,0
CAM-0604,qqq__mom50_val50__profitable__q10,2.0,0.05237613312522016,0.1750186059878256,2169,2169,0,1.0,19,250,124,126,4,8,0.004364677760435012,-0.003547440053670401,0.004364677760435012,0.9064444237576451,-0.07881906499620883,10.375670170971075,10.376425313357148,266.372432,266.32749700000005,120,False,False,0
CAM-0604,qqq__mom50_val50__profitable__q10,5.0,-0.09762386687478003,0.26378413923105554,2169,2169,0,1.0,19,250,115,135,3,9,-0.008135322239565005,-0.01575706606875203,-0.008135322239565005,0.966241536365413,-0.21847739832954233,10.375670170971075,10.376425313357148,266.372432,266.32749700000005,120,False,False,0
CAM-0605,qqq__residual_mom__q10__regime0,0.0,-0.2623335589570622,0.44952986450524796,2750,2748,2,0.9992727272727273,39,250,122,128,4,8,-0.021861129913088525,-0.029394941865298535,-0.021861129913088525,0.83738298440731,-0.3580240503665302,18.227828460736568,18.216516763181588,472.286643,472.286643,120,False,False,0
CAM-0605,qqq__residual_mom__q10__regime0,1.0,-0.31229719532069855,0.4913650398692635,2750,2748,2,0.9992727272727273,39,250,120,130,4,8,-0.026024766276724873,-0.03369494186529853,-0.026024766276724873,0.8612927698605822,-0.4076240503665302,18.227828460736568,18.216516763181588,472.286643,472.286643,120,False,False,0
CAM-0605,qqq__residual_mom__q10__regime0,2.0,-0.3622608316843349,0.5342392234666383,2750,2748,2,0.9992727272727273,39,250,120,130,4,8,-0.030188402640361243,-0.037994941865298545,-0.030188402640361243,0.8819785452226973,-0.45722405036653024,18.227828460736568,18.216516763181588,472.286643,472.286643,120,False,False,0
CAM-0605,qqq__residual_mom__q10__regime0,5.0,-0.5121517407752443,0.664162066876706,2750,2748,2,0.9992727272727273,39,250,115,135,4,8,-0.042679311731270354,-0.050894941865298554,-0.042679311731270354,0.9391637305171784,-0.6060240503665305,18.227828460736568,18.216516763181588,472.286643,472.286643,120,False,False,0
CAM-0611,etf__sma50_200__long,0.0,0.07152652594218564,0.13858524406150055,4819,4819,0,1.0,27,249,142,107,8,4,0.00596054382851547,0.009382907725421873,0.00596054382851547,0.739514003972153,-0.021007406625956182,1.3465624907333287,1.3494109634573523,6.978084,6.940764000000001,120,False,False,0
CAM-0611,etf__sma50_200__long,1.0,0.021726525942185715,0.16051744835626752,4819,4819,0,1.0,27,249,139,110,8,4,0.0018105438285154704,0.005182907725421876,0.0018105438285154704,0.7737125250017612,-0.06919292095195555,1.3465624907333287,1.3494109634573523,6.978084,6.940764000000001,120,False,False,0
CAM-0611,etf__sma50_200__long,2.0,-0.02807347405781435,0.1842877618983954,4819,4819,0,1.0,27,249,138,111,6,6,-0.002339456171484528,0.0010750365523867081,-0.002339456171484528,0.8113419886562729,-0.11737843527795508,1.3465624907333287,1.3494109634573523,6.978084,6.940764000000001,120,False,False,0
CAM-0611,etf__sma50_200__long,5.0,-0.17747347405781447,0.2894957245081075,4819,4819,0,1.0,27,249,130,119,5,7,-0.014789456171484541,-0.010624963447613305,-0.014789456171484541,0.9557731506286998,-0.2619349782559536,1.3465624907333287,1.3494109634573523,6.978084,6.940764000000001,120,False,False,0
CAM-0612,etf__sma10_50_200__long,0.0,0.09462569658402012,0.15257484644664748,3555,3555,0,1.0,25,249,145,104,9,3,0.007885474715335013,0.016813061550220686,0.007885474715335013,0.7164392731585374,0.033975774805483645,1.279552551457116,1.2819072469530974,7.17032,7.159462,120,False,False,0
CAM-0612,etf__sma10_50_200__long,1.0,0.04482569658402019,0.16198107842948806,3555,3555,0,1.0,25,249,142,107,9,3,0.0037354747153350142,0.012813061550220682,0.0037354747153350142,0.7739629992921404,-0.014378454366616972,1.279552551457116,1.2819072469530974,7.17032,7.159462,120,False,False,0
CAM-0612,etf__sma10_50_200__long,2.0,-0.004974303415979792,0.17484174635226438,3555,3555,0,1.0,25,249,139,110,8,4,-0.0004145252846649821,0.008813061550220684,-0.0004145252846649821,0.8488408636391916,-0.06273268353871765,1.279552551457116,1.2819072469530974,7.17032,7.159462,120,False,False,0
CAM-0612,etf__sma10_50_200__long,5.0,-0.15437430341597996,0.24403942354110553,3555,3555,0,1.0,25,249,130,119,5,7,-0.012864525284664995,-0.0031869384497793243,-0.012864525284664995,0.9999999999999999,-0.20779537105501988,1.279552551457116,1.2819072469530974,7.17032,7.159462,120,False,False,0
CAM-0614,qqq__donchian10__long,0.0,-0.2779163605096158,0.3626130297620486,11628,11626,2,0.999828001375989,111,250,111,139,4,8,-0.023159696709134658,-0.027062144609870047,-0.023159696709134658,0.2508362583036188,-0.2900473456241896,17.90998094090418,17.878170624290256,551.5339094999999,550.7326025,120,False,False,0
CAM-0614,qqq__donchian10__long,1.0,-0.32790835730833534,0.4046141448195666,11628,11626,2,0.999828001375989,111,250,110,140,3,9,-0.02732569644236128,-0.03146214460987004,-0.02732569644236128,0.26133198779883526,-0.3396508525519831,17.90998094090418,17.878170624290256,551.5339094999999,550.7326025,120,False,False,0
CAM-0614,qqq__donchian10__long,2.0,-0.3779003541070548,0.44706855230558684,11628,11626,2,0.999828001375989,111,250,108,142,3,9,-0.0314916961755879,-0.03586214460987004,-0.0314916961755879,0.2701933290592315,-0.3892543594797765,17.90998094090418,17.878170624290256,551.5339094999999,550.7326025,120,False,False,0
CAM-0614,qqq__donchian10__long,5.0,-0.5278763445032135,0.5806289774952959,11628,11626,2,0.999828001375989,111,250,104,146,2,10,-0.043989695375267784,-0.04906214460987006,-0.043989695375267784,0.30176980392662606,-0.538064880263157,17.90998094090418,17.878170624290256,551.5339094999999,550.7326025,120,False,False,0
CAM-0615,qqq__fullcov_shrink50__mom60__long,0.0,-0.2635445686111814,0.3092193127243425,11937,11914,23,0.9980732177263969,106,250,116,134,4,8,-0.021962047384265118,-0.01571432866566161,-0.021962047384265118,0.4859946886911087,-0.28551294985595527,16.922066428980973,16.914285950057206,460.8179315,461.007424,120,False,False,0
CAM-0615,qqq__fullcov_shrink50__mom60__long,1.0,-0.3134737113323448,0.35298582038687293,11937,11914,23,0.9980732177263969,106,250,113,137,3,9,-0.026122809277695405,-0.01981432866566161,-0.026122809277695405,0.5044062889427054,-0.3345279863404651,16.922066428980973,16.914285950057206,460.8179315,461.007424,120,False,False,0
CAM-0615,qqq__fullcov_shrink50__mom60__long,2.0,-0.36340285405350836,0.39728279746227346,11937,11914,23,0.9980732177263969,106,250,111,139,3,9,-0.030283571171125703,-0.023914328665661608,-0.030283571171125703,0.5253868551123861,-0.38354302282497515,16.922066428980973,16.914285950057206,460.8179315,461.007424,120,False,False,0
CAM-0615,qqq__fullcov_shrink50__mom60__long,5.0,-0.5131902822169989,0.5339568493346002,11937,11914,23,0.9980732177263969,106,250,98,152,2,10,-0.042765856851416574,-0.03621432866566163,-0.042765856851416574,0.5728031015146493,-0.5305881322785051,16.922066428980973,16.914285950057206,460.8179315,461.007424,120,False,False,0
CAM-0618,sector11__mom252__hold6__top1,0.0,-0.014928557627454181,0.25366534427588605,749,749,0,1.0,7,249,141,108,7,5,-0.0012440464689545128,0.006266396516635527,-0.0012440464689545128,1.0,-0.05258728549902468,1.2964992497946444,1.293781257298565,6.520466,6.567435,1,False,False,0
CAM-0618,sector11__mom252__hold6__top1,1.0,-0.0647285576274541,0.2812340280052008,749,749,0,1.0,7,249,140,109,7,5,-0.005394046468954507,0.002266396516635528,-0.005394046468954507,1.0,-0.09192061883235793,1.2964992497946444,1.293781257298565,6.520466,6.567435,1,False,False,0
CAM-0618,sector11__mom252__hold6__top1,2.0,-0.11452855762745415,0.30985854029021087,749,749,0,1.0,7,249,139,110,5,7,-0.009544046468954511,-0.0017336034833644667,-0.009544046468954511,1.0,-0.13125395216569133,1.2964992497946444,1.293781257298565,6.520466,6.567435,1,False,False,0
CAM-0618,sector11__mom252__hold6__top1,5.0,-0.26392855762745426,0.4182183262430687,749,749,0,1.0,7,249,134,115,3,9,-0.02199404646895452,-0.01373360348336448,-0.02199404646895452,1.0,-0.2665844679329842,1.2964992497946444,1.293781257298565,6.520466,6.567435,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,0.0,-0.12063896278448627,0.45250874313706846,249,249,0,1.0,5,249,144,105,7,5,-0.010053246898707189,0.03034282195952709,-0.010053246898707189,1.0,-0.28151537388589853,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,1.0,-0.170438962784486,0.4671051555179306,249,249,0,1.0,5,249,144,105,7,5,-0.014203246898707186,0.02604282195952709,-0.014203246898707186,1.0,-0.3191153738858983,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,2.0,-0.22023896278448624,0.4843254078167294,249,249,0,1.0,5,249,144,105,7,5,-0.018353246898707185,0.02174282195952709,-0.018353246898707185,1.0,-0.3567153738858985,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0619,sector11__mom126__sma200__top1,5.0,-0.3696389627844865,0.5449184982073563,249,249,0,1.0,5,249,139,110,6,6,-0.030803246898707202,0.008842821959527082,-0.030803246898707202,1.0,-0.4695153738858987,1.1475493014575149,1.1490565416177063,6.540398000000001,6.745725,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,0.0,-0.13893399094930603,0.45582284977328663,249,249,0,1.0,6,249,139,109,7,5,-0.011577832579108835,0.025714342717700622,-0.011577832579108835,1.0,-0.3174589126867885,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,1.0,-0.18873399094930585,0.47059463138316127,249,249,0,1.0,6,249,139,110,7,5,-0.01572783257910883,0.021414342717700624,-0.01572783257910883,1.0,-0.35905891268678836,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,2.0,-0.238533990949306,0.4880174173828889,249,249,0,1.0,6,249,138,111,7,5,-0.019877832579108835,0.01711434271770062,-0.019877832579108835,1.0,-0.40065891268678844,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0620,sector11__mom126__sma200__fallback_GLD,5.0,-0.38793399094930625,0.5493435184684381,249,249,0,1.0,6,249,133,116,6,6,-0.03232783257910885,0.004214342717700614,-0.03232783257910885,1.0,-0.5254589126867887,1.0838170015767026,1.0832773932855142,7.331358,7.2839920000000005,1,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,0.0,-0.05350071040769387,0.14656601097395236,1358,1355,3,0.9977908689248896,27,241,117,123,6,6,-0.0044583925339744855,0.0019666209876257213,-0.0044583925339744855,0.7550419842012774,-0.13540800544518694,2.515286975542053,2.578259035480371,7.486862,0.911113,120,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,1.0,-0.1015540437410272,0.16390967408695636,1358,1355,3,0.9977908689248896,27,241,115,126,6,6,-0.008462836978418929,-0.0021333790123742795,-0.008462836978418929,0.7923228192519186,-0.18250663029788466,2.515286975542053,2.578259035480371,7.486862,0.911113,120,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,2.0,-0.14960737707436042,0.19498233642467316,1358,1355,3,0.9977908689248896,27,241,113,128,4,8,-0.012467281422863373,-0.00623337901237428,-0.012467281422863373,0.8353268157496111,-0.22960525515058228,2.515286975542053,2.578259035480371,7.486862,0.911113,120,False,False,0
CAM-0621,etf__ibs_le20__trend0__long,5.0,-0.2937673770743607,0.30562294393992284,1358,1355,3,0.9977908689248896,27,241,105,136,4,8,-0.024480614756196718,-0.01853337901237429,-0.024480614756196718,0.9150026380227211,-0.3709011297086758,2.515286975542053,2.578259035480371,7.486862,0.911113,120,False,False,0
CAM-0623,qqq__chs_safe__q10__none,0.0,0.580092949457045,0.1313456900947883,2250,2248,2,0.9991111111111111,25,250,140,110,6,6,0.04834107912142042,0.005636298948118868,0.04834107912142042,0.5419566583984952,0.4866592921634164,13.827787131527321,13.829240018939998,127.5347745,128.33274,120,False,False,0
CAM-0623,qqq__chs_safe__q10__none,1.0,0.5301373939014897,0.14107700839917056,2250,2248,2,0.9991111111111111,25,250,140,110,6,6,0.044178116158457466,0.0013362989481188765,0.044178116158457466,0.5541587576107403,0.4394148477189722,13.827787131527321,13.829240018939998,127.5347745,128.33274,120,False,False,0
CAM-0623,qqq__chs_safe__q10__none,2.0,0.48018183834593403,0.15135495804173624,2250,2248,2,0.9991111111111111,25,250,138,112,6,6,0.04001515319549451,-0.0029637010518811214,0.04001515319549451,0.5676251856247316,0.3921704032745276,13.827787131527321,13.829240018939998,127.5347745,128.33274,120,False,False,0
CAM-0623,qqq__chs_safe__q10__none,5.0,0.33031517167926727,0.18597155769067678,2250,2248,2,0.9991111111111111,25,250,135,115,5,7,0.0275262643066056,-0.015863701051881146,0.0275262643066056,0.6156316375390042,0.2504370699411942,13.827787131527321,13.829240018939998,127.5347745,128.33274,120,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,0.0,-0.27776970187555583,0.3437150749583949,23373,23359,14,0.9994010182689428,245,250,108,142,2,10,-0.02314747515629632,-0.027753778999076887,-0.02314747515629632,0.4015273532444343,-0.2939131226683942,26.869282138088746,26.857740944258673,958.4104159999999,954.317352,120,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,1.0,-0.31717075178673404,0.37836377010913147,23373,23359,14,0.9994010182689428,245,250,107,143,2,10,-0.026430895982227837,-0.03096028615213049,-0.026430895982227837,0.4288053075694693,-0.3331099994062274,26.869282138088746,26.857740944258673,958.4104159999999,954.317352,120,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,2.0,-0.3565718016979123,0.41311650223521373,23373,23359,14,0.9994010182689428,245,250,105,145,2,10,-0.02971431680815936,-0.03416679330518408,-0.02971431680815936,0.4568635057986516,-0.3723068761440606,26.869282138088746,26.857740944258673,958.4104159999999,954.317352,120,False,False,0
CAM-0624,sp500__chs_safe_q20__target15__vol126,5.0,-0.4747749514314472,0.5180036274228746,23373,23359,14,0.9994010182689428,245,250,94,156,1,11,-0.03956457928595394,-0.0437863147643449,-0.03956457928595394,0.5359435139087078,-0.48989750635756035,26.869282138088746,26.857740944258673,958.4104159999999,954.317352,120,False,False,0
