rule,a,b,target,stop,hold,trades,net_return,mean_bp,target_rate,green_rate,top_abs_share
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,1,5,3,36,-0.0011861388042317955,-0.3294830011754987,0.8055555555555556,0.8055555555555556,0.08486482080784717
green_ge_10&close_loc_ge_0.75,green_ge_10,close_loc_ge_0.75,5,5,3,24,-0.0011920408022757512,-0.49668366761489635,0.5,0.5,0.04841789250964574
close_loc_ge_0.75&close_loc_ge_0.9,close_loc_ge_0.75,close_loc_ge_0.9,3,5,1,43,-0.0011960074187784553,-0.27814126018103613,0.5348837209302325,0.5581395348837209,0.039916831057325096
prior3_bp_ge_10&close_loc_ge_0.75,prior3_bp_ge_10,close_loc_ge_0.75,5,5,1,35,-0.0011975045861596367,-0.3421441674741819,0.37142857142857144,0.45714285714285713,0.04268815873919691
prior5_bp_ge_10&range_ge_15,prior5_bp_ge_10,range_ge_15,5,2,3,20,-0.0011980303030660888,-0.5990151515330444,0.3,0.3,0.0702334277801779
prior5_bp_ge_10&range_ge_15,prior5_bp_ge_10,range_ge_15,5,2,1,20,-0.0011980303030660888,-0.5990151515330444,0.3,0.3,0.0702334277801779
green_ge_10&prior3_bp_ge_10,green_ge_10,prior3_bp_ge_10,3,5,3,23,-0.0011988322002940421,-0.5212313914321922,0.6086956521739131,0.6086956521739131,0.06630895710561947
prior5_bp_ge_0&close_loc_ge_0.9,prior5_bp_ge_0,close_loc_ge_0.9,2,3,3,33,-0.001206977742535753,-0.3657508310714403,0.6060606060606061,0.6060606060606061,0.045433181951887135
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,1,3,3,23,-0.001208270387200061,-0.5253349509565483,0.6956521739130435,0.6956521739130435,0.09408265352020334
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,1,3,1,23,-0.001208270387200061,-0.5253349509565483,0.6956521739130435,0.6956521739130435,0.09408265352020334
prior3_bp_ge_5&close_loc_ge_0.9,prior3_bp_ge_5,close_loc_ge_0.9,2,3,3,33,-0.0012162302775012845,-0.36855462954584384,0.6060606060606061,0.6060606060606061,0.045477279039304215
prior3_bp_ge_5&close_loc_ge_0.75,prior3_bp_ge_5,close_loc_ge_0.75,2,5,1,54,-0.0012217302392230067,-0.22624634059685308,0.6481481481481481,0.6481481481481481,0.039541365771143484
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,3,5,1,20,-0.0012252215524419796,-0.6126107762209898,0.55,0.55,0.07832962268827047
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,1,5,1,23,-0.0012253544776951175,-0.5327628163891815,0.782608695652174,0.782608695652174,0.13234111323435607
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,1,5,3,23,-0.0012253544776951175,-0.5327628163891815,0.782608695652174,0.782608695652174,0.13234111323435607
prior5_bp_ge_5&close_loc_ge_0.75,prior5_bp_ge_5,close_loc_ge_0.75,1,5,3,51,-0.0012297441262203446,-0.2411262992588911,0.803921568627451,0.803921568627451,0.06158286695771152
prior5_bp_ge_10&close_loc_ge_0.9,prior5_bp_ge_10,close_loc_ge_0.9,3,3,3,24,-0.00123335434175742,-0.513897642398925,0.5,0.5,0.04970613731151904
green_ge_10&prior5_bp_ge_5,green_ge_10,prior5_bp_ge_5,2,3,3,27,-0.001236341465098434,-0.4579042463327533,0.5925925925925926,0.5925925925925926,0.054827695412593455
prior3_bp_ge_5&close_loc_ge_0.9,prior3_bp_ge_5,close_loc_ge_0.9,2,2,1,33,-0.001238637292895306,-0.3753446342106988,0.5151515151515151,0.5151515151515151,0.038346211595875465
prior3_bp_ge_10&close_loc_ge_0.9,prior3_bp_ge_10,close_loc_ge_0.9,1,2,1,22,-0.0012430995848530246,-0.5650452658422839,0.5909090909090909,0.5909090909090909,0.08051054666049516
prior3_bp_ge_10&close_loc_ge_0.9,prior3_bp_ge_10,close_loc_ge_0.9,3,2,3,22,-0.0012482900633949967,-0.5674045742704531,0.4090909090909091,0.4090909090909091,0.046712325666027
prior5_bp_ge_10&close_loc_ge_0.9,prior5_bp_ge_10,close_loc_ge_0.9,3,2,3,24,-0.00125246523666378,-0.5218605152765751,0.4166666666666667,0.4166666666666667,0.04283054421074619
green_ge_10&prior5_bp_ge_0,green_ge_10,prior5_bp_ge_0,3,2,3,28,-0.0012600752613227684,-0.45002687904384586,0.42857142857142855,0.42857142857142855,0.037995045889694476
green_ge_10&prior5_bp_ge_0,green_ge_10,prior5_bp_ge_0,3,2,1,28,-0.0012600752613227684,-0.45002687904384586,0.42857142857142855,0.42857142857142855,0.037995045889694476
green_ge_10&prior3_bp_ge_0,green_ge_10,prior3_bp_ge_0,3,2,1,28,-0.0012606127483374419,-0.45021883869194357,0.42857142857142855,0.42857142857142855,0.03799268841438309
green_ge_10&prior3_bp_ge_0,green_ge_10,prior3_bp_ge_0,3,2,3,28,-0.0012606127483374419,-0.45021883869194357,0.42857142857142855,0.42857142857142855,0.03799268841438309
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,3,2,3,30,-0.0012627452084555957,-0.4209150694851986,0.43333333333333335,0.43333333333333335,0.03533492168738394
range_ge_10&close_loc_ge_0.9,range_ge_10,close_loc_ge_0.9,3,2,3,28,-0.001264186896375974,-0.4514953201342764,0.42857142857142855,0.42857142857142855,0.03802229725460973
range_ge_10&close_loc_ge_0.9,range_ge_10,close_loc_ge_0.9,3,2,1,28,-0.001264186896375974,-0.4514953201342764,0.42857142857142855,0.42857142857142855,0.03802229725460973
rvol_ge_4&prior5_bp_ge_10,rvol_ge_4,prior5_bp_ge_10,1,3,1,22,-0.001268199517984847,-0.5764543263567486,0.6818181818181818,0.6818181818181818,0.09205052986941752
rvol_ge_4&prior5_bp_ge_10,rvol_ge_4,prior5_bp_ge_10,1,3,3,22,-0.001268199517984847,-0.5764543263567486,0.6818181818181818,0.6818181818181818,0.09205052986941752
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,3,2,1,20,-0.0012689368293796743,-0.6344684146898372,0.4,0.4,0.05302833030648723
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,3,2,3,20,-0.0012689368293796743,-0.6344684146898372,0.4,0.4,0.05302833030648723
prior3_bp_ge_5&prior3_bp_ge_10,prior3_bp_ge_5,prior3_bp_ge_10,1,3,1,48,-0.001276022565554591,-0.2658380344905398,0.7291666666666666,0.7291666666666666,0.04703814804830347
prior3_bp_ge_0&prior3_bp_ge_10,prior3_bp_ge_0,prior3_bp_ge_10,1,3,1,48,-0.001276022565554591,-0.2658380344905398,0.7291666666666666,0.7291666666666666,0.04703814804830347
green_ge_10&prior5_bp_ge_5,green_ge_10,prior5_bp_ge_5,5,1,1,27,-0.001282321077957116,-0.4749337325767096,0.2222222222222222,0.2222222222222222,0.06980090105797541
green_ge_10&prior5_bp_ge_5,green_ge_10,prior5_bp_ge_5,5,1,3,27,-0.001282321077957116,-0.4749337325767096,0.2222222222222222,0.2222222222222222,0.06980090105797541
prior3_bp_ge_10&close_loc_ge_0.75,prior3_bp_ge_10,close_loc_ge_0.75,1,2,3,35,-0.0012828997556288968,-0.366542787322542,0.6571428571428571,0.6571428571428571,0.05143543970625336
prior3_bp_ge_5&close_loc_ge_0.9,prior3_bp_ge_5,close_loc_ge_0.9,2,3,1,33,-0.001287561730729414,-0.3901702214331558,0.5757575757575758,0.5757575757575758,0.04714067034351331
prior3_bp_ge_10&prior5_bp_ge_5,prior3_bp_ge_10,prior5_bp_ge_5,1,3,3,46,-0.001291980017938732,-0.2808652212910287,0.7391304347826086,0.7391304347826086,0.0482304565925353
green_ge_10&prior3_bp_ge_5,green_ge_10,prior3_bp_ge_5,5,1,3,27,-0.0012952456004110546,-0.47972059274483503,0.2222222222222222,0.2222222222222222,0.06967991323311287
green_ge_10&prior3_bp_ge_5,green_ge_10,prior3_bp_ge_5,5,1,1,27,-0.0012952456004110546,-0.47972059274483503,0.2222222222222222,0.2222222222222222,0.06967991323311287
rvol_ge_4&prior5_bp_ge_5,rvol_ge_4,prior5_bp_ge_5,1,2,3,27,-0.0012962681024474287,-0.4800992972027514,0.6296296296296297,0.6296296296296297,0.06640335558745568
rvol_ge_4&prior5_bp_ge_5,rvol_ge_4,prior5_bp_ge_5,1,2,1,27,-0.0012962681024474287,-0.4800992972027514,0.6296296296296297,0.6296296296296297,0.06640335558745568
prior3_bp_ge_5&prior3_bp_ge_10,prior3_bp_ge_5,prior3_bp_ge_10,1,5,1,48,-0.0012992848008137603,-0.27068433350286675,0.7708333333333334,0.7708333333333334,0.06819530981183208
prior3_bp_ge_0&prior3_bp_ge_10,prior3_bp_ge_0,prior3_bp_ge_10,1,5,1,48,-0.0012992848008137603,-0.27068433350286675,0.7708333333333334,0.7708333333333334,0.06819530981183208
close_loc_ge_0.75&rvol3_prior3_pos,close_loc_ge_0.75,rvol3_prior3_pos,5,5,1,27,-0.0013027126896597574,-0.48248618135546567,0.2962962962962963,0.48148148148148145,0.06054183738519154
rvol_ge_4&prior5_bp_ge_10,rvol_ge_4,prior5_bp_ge_10,3,5,1,22,-0.0013083508562188317,-0.5947049346449235,0.5454545454545454,0.5454545454545454,0.07207875484382259
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,5,1,3,20,-0.001310038265632807,-0.6550191328164034,0.2,0.2,0.0957883810202177
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,5,1,1,20,-0.001310038265632807,-0.6550191328164034,0.2,0.2,0.0957883810202177
green_ge_10&prior3_bp_ge_10,green_ge_10,prior3_bp_ge_10,3,3,1,23,-0.0013107910488988628,-0.5699091516951578,0.4782608695652174,0.4782608695652174,0.05308698039745178
prior5_bp_ge_5&range_ge_15,prior5_bp_ge_5,range_ge_15,2,2,1,21,-0.0013113300201326172,-0.6244428667298176,0.47619047619047616,0.47619047619047616,0.057352744456434374
prior5_bp_ge_5&range_ge_15,prior5_bp_ge_5,range_ge_15,2,2,3,21,-0.0013113300201326172,-0.6244428667298176,0.47619047619047616,0.47619047619047616,0.057352744456434374
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,1,2,1,23,-0.001317301343332189,-0.572739714492256,0.6086956521739131,0.6086956521739131,0.07744625428294524
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,1,2,3,23,-0.001317301343332189,-0.572739714492256,0.6086956521739131,0.6086956521739131,0.07744625428294524
range_ge_10&range_ge_15,range_ge_10,range_ge_15,2,2,1,26,-0.00132069746828678,-0.5079605647256846,0.5,0.5,0.049164063594026794
range_ge_10&range_ge_15,range_ge_10,range_ge_15,2,2,3,26,-0.00132069746828678,-0.5079605647256846,0.5,0.5,0.049164063594026794
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,2,5,1,30,-0.0013279941300523568,-0.4426647100174523,0.6333333333333333,0.6333333333333333,0.06794635613570676
green_ge_7.5&green_ge_10,green_ge_7.5,green_ge_10,1,2,3,31,-0.0013380236663925738,-0.4316205375459915,0.6451612903225806,0.6451612903225806,0.05962826853280477
green_ge_7.5&green_ge_10,green_ge_7.5,green_ge_10,1,2,1,31,-0.0013380236663925738,-0.4316205375459915,0.6451612903225806,0.6451612903225806,0.05962826853280477
green_ge_10&range_ge_10,green_ge_10,range_ge_10,1,2,3,31,-0.0013380236663925738,-0.4316205375459915,0.6451612903225806,0.6451612903225806,0.05962826853280477
green_ge_10&range_ge_10,green_ge_10,range_ge_10,1,2,1,31,-0.0013380236663925738,-0.4316205375459915,0.6451612903225806,0.6451612903225806,0.05962826853280477
rvol_ge_4&prior5_bp_ge_10,rvol_ge_4,prior5_bp_ge_10,2,5,3,22,-0.0013445608321077662,-0.6111640145944393,0.6363636363636364,0.6818181818181818,0.08729746549956166
close_loc_ge_0.75&close_loc_ge_0.9,close_loc_ge_0.75,close_loc_ge_0.9,1,5,1,43,-0.0013514885691460199,-0.31429966724326047,0.7441860465116279,0.7441860465116279,0.0744076417910355
rvol_ge_4&prior5_bp_ge_0,rvol_ge_4,prior5_bp_ge_0,2,5,3,28,-0.0013524277389652672,-0.4830099067733097,0.6428571428571429,0.6785714285714286,0.07060566928183293
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,2,2,3,36,-0.0013535859145895612,-0.3759960873859892,0.5277777777777778,0.5277777777777778,0.03558437509236664
green_ge_7.5&prior3_bp_ge_10,green_ge_7.5,prior3_bp_ge_10,2,2,1,36,-0.0013535859145895612,-0.3759960873859892,0.5277777777777778,0.5277777777777778,0.03558437509236664
rvol_ge_4&prior5_bp_ge_0,rvol_ge_4,prior5_bp_ge_0,5,2,3,28,-0.0013626833467899058,-0.4866726238535378,0.2857142857142857,0.32142857142857145,0.05190614167959642
prior5_bp_ge_10&close_loc_ge_0.9,prior5_bp_ge_10,close_loc_ge_0.9,3,1,1,24,-0.0013736081565840497,-0.5723367319100207,0.2916666666666667,0.2916666666666667,0.05474031534864414
prior5_bp_ge_10&close_loc_ge_0.9,prior5_bp_ge_10,close_loc_ge_0.9,3,1,3,24,-0.0013736081565840497,-0.5723367319100207,0.2916666666666667,0.2916666666666667,0.05474031534864414
rvol_ge_4&prior3_bp_ge_0,rvol_ge_4,prior3_bp_ge_0,5,1,3,29,-0.0013743657623038752,-0.4739192283806466,0.20689655172413793,0.2413793103448276,0.06524510520167401
rvol_ge_4&rvol3_prior3_pos,rvol_ge_4,rvol3_prior3_pos,5,1,3,29,-0.0013743657623038752,-0.4739192283806466,0.20689655172413793,0.2413793103448276,0.06524510520167401
rvol_ge_4&prior3_bp_ge_5,rvol_ge_4,prior3_bp_ge_5,5,1,3,29,-0.0013743657623038752,-0.4739192283806466,0.20689655172413793,0.2413793103448276,0.06524510520167401
green_ge_10&range_ge_10,green_ge_10,range_ge_10,5,2,1,31,-0.0013765682698847481,-0.4440542806079833,0.3225806451612903,0.3225806451612903,0.04454461200396088
green_ge_7.5&green_ge_10,green_ge_7.5,green_ge_10,5,2,1,31,-0.0013765682698847481,-0.4440542806079833,0.3225806451612903,0.3225806451612903,0.04454461200396088
green_ge_10&range_ge_10,green_ge_10,range_ge_10,5,2,3,31,-0.0013765682698847481,-0.4440542806079833,0.3225806451612903,0.3225806451612903,0.04454461200396088
green_ge_7.5&green_ge_10,green_ge_7.5,green_ge_10,5,2,3,31,-0.0013765682698847481,-0.4440542806079833,0.3225806451612903,0.3225806451612903,0.04454461200396088
prior3_bp_ge_10&prior5_bp_ge_0,prior3_bp_ge_10,prior5_bp_ge_0,1,3,1,47,-0.0013778410435720811,-0.2931576688451236,0.723404255319149,0.723404255319149,0.04759285995952002
prior3_bp_ge_0&close_loc_ge_0.75,prior3_bp_ge_0,close_loc_ge_0.75,2,5,3,59,-0.0013783650009622228,-0.23362118660376657,0.6949152542372882,0.711864406779661,0.033764328220103855
green_ge_7.5&close_loc_ge_0.9,green_ge_7.5,close_loc_ge_0.9,2,3,1,28,-0.0013785844333628061,-0.4923515833438593,0.5714285714285714,0.5714285714285714,0.053432986614343383
rvol_ge_4&prior5_bp_ge_5,rvol_ge_4,prior5_bp_ge_5,5,1,3,27,-0.0013792142916264627,-0.510820108009801,0.2222222222222222,0.2222222222222222,0.06882141066026891
close_loc_ge_0.75&rvol3_prior3_pos,close_loc_ge_0.75,rvol3_prior3_pos,5,5,3,27,-0.0013810774425493388,-0.5115101639071625,0.37037037037037035,0.48148148148148145,0.04971707090278354
range_ge_10&close_loc_ge_0.9,range_ge_10,close_loc_ge_0.9,2,3,1,28,-0.0013992878978316137,-0.49974567779700485,0.5714285714285714,0.5714285714285714,0.053774475880349594
prior3_bp_ge_10&prior5_bp_ge_0,prior3_bp_ge_10,prior5_bp_ge_0,1,5,1,47,-0.0014011032788312505,-0.2981070806023937,0.7659574468085106,0.7659574468085106,0.06895664827763122
rvol_ge_4&range_ge_10,rvol_ge_4,range_ge_10,2,5,3,24,-0.0014054534807976804,-0.5856056169990335,0.625,0.6666666666666666,0.08221080687459484
rvol_ge_4&prior5_bp_ge_0,rvol_ge_4,prior5_bp_ge_0,3,5,1,28,-0.0014134134959365996,-0.5047905342630713,0.5,0.5714285714285714,0.06042180874226905
prior5_bp_ge_0&close_loc_ge_0.75,prior5_bp_ge_0,close_loc_ge_0.75,2,5,1,55,-0.0014145055723374655,-0.25718283133408465,0.6363636363636364,0.6363636363636364,0.039015619816295984
prior5_bp_ge_5&close_loc_ge_0.9,prior5_bp_ge_5,close_loc_ge_0.9,2,3,3,32,-0.001419304262117893,-0.4435325819118416,0.59375,0.59375,0.046467144782343234
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,3,2,1,30,-0.001422101667596487,-0.474033889198829,0.4,0.43333333333333335,0.035949992020808196
prior5_bp_ge_5&close_loc_ge_0.75,prior5_bp_ge_5,close_loc_ge_0.75,2,5,1,51,-0.0014234567758238947,-0.2791091717301754,0.6274509803921569,0.6274509803921569,0.042342504064325284
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,5,1,1,30,-0.0014235882960161872,-0.47452943200539577,0.2,0.26666666666666666,0.06565193967895344
green_ge_10&prior5_bp_ge_10,green_ge_10,prior5_bp_ge_10,3,3,1,25,-0.001431484957123197,-0.5725939828492788,0.48,0.48,0.04868084293215125
rvol_ge_4&prior5_bp_ge_10,rvol_ge_4,prior5_bp_ge_10,5,2,1,22,-0.0014315411226770713,-0.6507005103077597,0.2727272727272727,0.3181818181818182,0.06572036280525675
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,2,3,3,23,-0.0014416893803415043,-0.6268214697136975,0.5652173913043478,0.5652173913043478,0.06289578967870046
green_ge_7.5&range_ge_15,green_ge_7.5,range_ge_15,2,3,1,23,-0.0014416893803415043,-0.6268214697136975,0.5652173913043478,0.5652173913043478,0.06289578967870046
green_ge_7.5&prior5_bp_ge_10,green_ge_7.5,prior5_bp_ge_10,5,5,1,39,-0.001441809176241815,-0.3696946605748244,0.41025641025641024,0.46153846153846156,0.03589512372227646
prior3_bp_ge_5&range_ge_15,prior3_bp_ge_5,range_ge_15,2,5,3,21,-0.0014433003828748792,-0.6872858966070854,0.6666666666666666,0.6666666666666666,0.09132955364131368
prior3_bp_ge_5&range_ge_15,prior3_bp_ge_5,range_ge_15,2,5,1,21,-0.0014433003828748792,-0.6872858966070854,0.6666666666666666,0.6666666666666666,0.09132955364131368
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,1,3,1,30,-0.0014501937001317744,-0.4833979000439248,0.7,0.7,0.0726567363396128
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,1,3,3,30,-0.0014501937001317744,-0.4833979000439248,0.7,0.7,0.0726567363396128
green_ge_7.5&rvol_ge_3,green_ge_7.5,rvol_ge_3,1,5,3,30,-0.0014508382281370746,-0.4836127427123582,0.7666666666666667,0.7666666666666667,0.09827331953891479
prior5_bp_ge_0&close_loc_ge_0.9,prior5_bp_ge_0,close_loc_ge_0.9,2,2,3,33,-0.001451289632716457,-0.43978473718680516,0.5151515151515151,0.5151515151515151,0.03738508078192373
rvol_ge_3&close_loc_ge_0.75,rvol_ge_3,close_loc_ge_0.75,1,2,1,33,-0.0014573547386340646,-0.44162264807092866,0.6363636363636364,0.6363636363636364,0.05206373030873779
rvol_ge_3&close_loc_ge_0.75,rvol_ge_3,close_loc_ge_0.75,1,2,3,33,-0.0014573547386340646,-0.44162264807092866,0.6363636363636364,0.6363636363636364,0.05206373030873779
rvol_ge_4&range_ge_10,rvol_ge_4,range_ge_10,5,1,3,24,-0.0014620283463029349,-0.6091784776262229,0.20833333333333334,0.20833333333333334,0.07899417237278579
rvol_ge_4&range_ge_10,rvol_ge_4,range_ge_10,5,1,1,24,-0.0014620283463029349,-0.6091784776262229,0.20833333333333334,0.20833333333333334,0.07899417237278579
prior3_bp_ge_10&close_loc_ge_0.9,prior3_bp_ge_10,close_loc_ge_0.9,3,1,3,22,-0.0014747287656309283,-0.6703312571049673,0.2727272727272727,0.2727272727272727,0.06014037226109282
prior3_bp_ge_10&close_loc_ge_0.9,prior3_bp_ge_10,close_loc_ge_0.9,3,1,1,22,-0.0014747287656309283,-0.6703312571049673,0.2727272727272727,0.2727272727272727,0.06014037226109282
prior3_bp_ge_10&close_loc_ge_0.75,prior3_bp_ge_10,close_loc_ge_0.75,1,2,1,35,-0.0014848261647615324,-0.4242360470747235,0.6285714285714286,0.6285714285714286,0.051451480269011834
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,5,2,1,30,-0.0014886423593141185,-0.49621411977137286,0.26666666666666666,0.36666666666666664,0.05025321152635707
prior3_bp_ge_10&prior5_bp_ge_5,prior3_bp_ge_10,prior5_bp_ge_5,1,3,1,46,-0.0014939064270713676,-0.3247622667546451,0.717391304347826,0.717391304347826,0.048241364422440376
green_ge_10&prior5_bp_ge_0,green_ge_10,prior5_bp_ge_0,3,5,3,28,-0.001496235106485888,-0.5343696808878172,0.6071428571428571,0.6071428571428571,0.054475543581419185
green_ge_10&prior3_bp_ge_0,green_ge_10,prior3_bp_ge_0,3,5,3,28,-0.0014975788240226828,-0.534849580008101,0.6071428571428571,0.6071428571428571,0.054469443164628935
green_ge_10&prior5_bp_ge_0,green_ge_10,prior5_bp_ge_0,5,1,3,28,-0.0014983748549182163,-0.5351338767565058,0.21428571428571427,0.21428571428571427,0.06783203456152068
green_ge_10&prior5_bp_ge_0,green_ge_10,prior5_bp_ge_0,5,1,1,28,-0.0014983748549182163,-0.5351338767565058,0.21428571428571427,0.21428571428571427,0.06783203456152068
green_ge_10&prior3_bp_ge_0,green_ge_10,prior3_bp_ge_0,5,1,1,28,-0.001498643598425442,-0.535229856580515,0.21428571428571427,0.21428571428571427,0.06782965470396334
green_ge_10&prior3_bp_ge_0,green_ge_10,prior3_bp_ge_0,5,1,3,28,-0.001498643598425442,-0.535229856580515,0.21428571428571427,0.21428571428571427,0.06782965470396334
prior5_bp_ge_5&range_ge_15,prior5_bp_ge_5,range_ge_15,5,2,3,21,-0.0015106310569078518,-0.7193481223370723,0.2857142857142857,0.2857142857142857,0.06738594099855034
prior5_bp_ge_5&range_ge_15,prior5_bp_ge_5,range_ge_15,5,2,1,21,-0.0015106310569078518,-0.7193481223370723,0.2857142857142857,0.2857142857142857,0.06738594099855034
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,2,5,1,20,-0.0015128044758397907,-0.7564022379198954,0.6,0.6,0.09670833878343496
range_ge_10&close_loc_ge_0.9,range_ge_10,close_loc_ge_0.9,3,3,1,28,-0.0015169490305051436,-0.5417675108946941,0.4642857142857143,0.5,0.04518104416687057
prior3_bp_ge_5&range_ge_15,prior3_bp_ge_5,range_ge_15,5,2,1,21,-0.001517137805655433,-0.7224465741216348,0.2857142857142857,0.2857142857142857,0.0673291218373596
prior3_bp_ge_5&range_ge_15,prior3_bp_ge_5,range_ge_15,5,2,3,21,-0.001517137805655433,-0.7224465741216348,0.2857142857142857,0.2857142857142857,0.0673291218373596
prior3_bp_ge_10&prior5_bp_ge_5,prior3_bp_ge_10,prior5_bp_ge_5,1,5,1,46,-0.001517168662330537,-0.32981927441968195,0.7608695652173914,0.7608695652173914,0.06984551759620794
rvol_ge_4&prior3_bp_ge_5,rvol_ge_4,prior3_bp_ge_5,2,5,1,29,-0.0015367057532027495,-0.5298985355871549,0.6206896551724138,0.6206896551724138,0.06951455896416846
rvol_ge_4&prior3_bp_ge_0,rvol_ge_4,prior3_bp_ge_0,2,5,1,29,-0.0015367057532027495,-0.5298985355871549,0.6206896551724138,0.6206896551724138,0.06951455896416846
rvol_ge_4&rvol3_prior3_pos,rvol_ge_4,rvol3_prior3_pos,2,5,1,29,-0.0015367057532027495,-0.5298985355871549,0.6206896551724138,0.6206896551724138,0.06951455896416846
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,2,2,1,30,-0.0015378346371425211,-0.5126115457141737,0.5,0.5,0.0422033071815053
rvol_ge_3&rvol_ge_4,rvol_ge_3,rvol_ge_4,2,2,3,30,-0.0015378346371425211,-0.5126115457141737,0.5,0.5,0.0422033071815053
prior3_bp_ge_10&range_ge_10,prior3_bp_ge_10,range_ge_10,1,2,1,37,-0.0015388069374004942,-0.41589376686499846,0.6486486486486487,0.6486486486486487,0.049979230063383236
prior3_bp_ge_10&range_ge_10,prior3_bp_ge_10,range_ge_10,1,2,3,37,-0.0015388069374004942,-0.41589376686499846,0.6486486486486487,0.6486486486486487,0.049979230063383236
green_ge_10&prior3_bp_ge_10,green_ge_10,prior3_bp_ge_10,3,3,3,23,-0.0015433124139357934,-0.6710053973633884,0.4782608695652174,0.4782608695652174,0.051605626379426
rvol_ge_4&rvol3_prior3_pos,rvol_ge_4,rvol3_prior3_pos,1,3,1,29,-0.0015545495117069708,-0.5360515557610244,0.6896551724137931,0.6896551724137931,0.0739500763005602
rvol_ge_4&prior3_bp_ge_0,rvol_ge_4,prior3_bp_ge_0,1,3,3,29,-0.0015545495117069708,-0.5360515557610244,0.6896551724137931,0.6896551724137931,0.0739500763005602
rvol_ge_4&rvol3_prior3_pos,rvol_ge_4,rvol3_prior3_pos,1,3,3,29,-0.0015545495117069708,-0.5360515557610244,0.6896551724137931,0.6896551724137931,0.0739500763005602
rvol_ge_4&prior3_bp_ge_5,rvol_ge_4,prior3_bp_ge_5,1,3,3,29,-0.0015545495117069708,-0.5360515557610244,0.6896551724137931,0.6896551724137931,0.0739500763005602
rvol_ge_4&prior3_bp_ge_0,rvol_ge_4,prior3_bp_ge_0,1,3,1,29,-0.0015545495117069708,-0.5360515557610244,0.6896551724137931,0.6896551724137931,0.0739500763005602
rvol_ge_4&prior3_bp_ge_5,rvol_ge_4,prior3_bp_ge_5,1,3,1,29,-0.0015545495117069708,-0.5360515557610244,0.6896551724137931,0.6896551724137931,0.0739500763005602
green_ge_7.5&prior5_bp_ge_5,green_ge_7.5,prior5_bp_ge_5,5,5,3,46,-0.0015570399855933115,-0.3384869533898503,0.45652173913043476,0.5,0.02787522281151232
green_ge_10&prior5_bp_ge_10,green_ge_10,prior5_bp_ge_10,3,1,1,25,-0.0015586630344129881,-0.6234652137651953,0.28,0.28,0.05309121215066015
green_ge_10&prior5_bp_ge_10,green_ge_10,prior5_bp_ge_10,3,1,3,25,-0.0015586630344129881,-0.6234652137651953,0.28,0.28,0.05309121215066015
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,2,2,3,20,-0.001563802250153512,-0.781901125076756,0.45,0.45,0.062138099928462684
rvol_ge_4&prior3_bp_ge_10,rvol_ge_4,prior3_bp_ge_10,2,2,1,20,-0.001563802250153512,-0.781901125076756,0.45,0.45,0.062138099928462684
rvol_ge_4&prior5_bp_ge_5,rvol_ge_4,prior5_bp_ge_5,2,5,3,27,-0.0015647542585474072,-0.5795386142768175,0.6296296296296297,0.6666666666666666,0.07233063206605565
green_ge_7.5&prior3_bp_ge_5,green_ge_7.5,prior3_bp_ge_5,2,5,3,47,-0.0015656756029044372,-0.3331224687030717,0.6808510638297872,0.7021276595744681,0.04424823470201806
rvol_ge_4&prior5_bp_ge_5,rvol_ge_4,prior5_bp_ge_5,5,2,3,27,-0.001571491036870265,-0.5820337173593574,0.2962962962962963,0.2962962962962963,0.05301485979005266
rvol_ge_4&prior3_bp_ge_0,rvol_ge_4,prior3_bp_ge_0,3,2,3,29,-0.0015758126431809627,-0.543383670062401,0.41379310344827586,0.41379310344827586,0.03656390731695366
