variant,block,net_pnl,signal_days
tail02_reclaim25_anomaly_ge2_1200_c10,block_1,-0.014369833746067815,6
tail02_reclaim25_anomaly_ge2_1200_c10,block_2,0.026675261362635212,6
tail02_reclaim25_anomaly_ge2_1200_c10,block_3,-0.10339694993413989,8
tail02_reclaim25_anomaly_ge2_1200_c20,block_1,-0.02636983374606781,6
tail02_reclaim25_anomaly_ge2_1200_c20,block_2,0.014675261362635212,6
tail02_reclaim25_anomaly_ge2_1200_c20,block_3,-0.1173969499341399,8
tail02_reclaim25_anomaly_ge2_final_c5,block_1,-0.019409730175093842,6
tail02_reclaim25_anomaly_ge2_final_c5,block_2,0.06732755243207678,6
tail02_reclaim25_anomaly_ge2_final_c5,block_3,-0.054029469904423755,8
tail02_reclaim25_anomaly_ge2_final_c10,block_1,-0.025409730175093848,6
tail02_reclaim25_anomaly_ge2_final_c10,block_2,0.06132755243207677,6
tail02_reclaim25_anomaly_ge2_final_c10,block_3,-0.06202946990442376,8
tail02_reclaim25_anomaly_ge2_final_c20,block_1,-0.03740973017509386,6
tail02_reclaim25_anomaly_ge2_final_c20,block_2,0.049327552432076774,6
tail02_reclaim25_anomaly_ge2_final_c20,block_3,-0.07802946990442375,8
tail02_reclaim50_all_1200_c5,block_1,-0.042031891488676254,5
tail02_reclaim50_all_1200_c5,block_2,0.0914862462623891,6
tail02_reclaim50_all_1200_c5,block_3,0.02656759961363625,10
tail02_reclaim50_all_1200_c10,block_1,-0.04703189148867626,5
tail02_reclaim50_all_1200_c10,block_2,0.0854862462623891,6
tail02_reclaim50_all_1200_c10,block_3,0.016567599613636255,10
tail02_reclaim50_all_1200_c20,block_1,-0.05703189148867625,5
tail02_reclaim50_all_1200_c20,block_2,0.0734862462623891,6
tail02_reclaim50_all_1200_c20,block_3,-0.0034324003863637487,10
tail02_reclaim50_all_final_c5,block_1,-0.023038970131971093,5
tail02_reclaim50_all_final_c5,block_2,0.10710700693232444,6
tail02_reclaim50_all_final_c5,block_3,0.02425909197350279,10
tail02_reclaim50_all_final_c10,block_1,-0.028038970131971097,5
tail02_reclaim50_all_final_c10,block_2,0.10110700693232444,6
tail02_reclaim50_all_final_c10,block_3,0.014259091973502787,10
tail02_reclaim50_all_final_c20,block_1,-0.038038970131971106,5
tail02_reclaim50_all_final_c20,block_2,0.08910700693232443,6
tail02_reclaim50_all_final_c20,block_3,-0.00574090802649721,10
tail02_reclaim50_participation_q50_1200_c5,block_1,-0.027830843956159423,4
tail02_reclaim50_participation_q50_1200_c5,block_2,0.0914862462623891,6
tail02_reclaim50_participation_q50_1200_c5,block_3,0.004449907140228416,6
tail02_reclaim50_participation_q50_1200_c10,block_1,-0.03183084395615943,4
tail02_reclaim50_participation_q50_1200_c10,block_2,0.0854862462623891,6
tail02_reclaim50_participation_q50_1200_c10,block_3,-0.001550092859771585,6
tail02_reclaim50_participation_q50_1200_c20,block_1,-0.03983084395615942,4
tail02_reclaim50_participation_q50_1200_c20,block_2,0.0734862462623891,6
tail02_reclaim50_participation_q50_1200_c20,block_3,-0.01355009285977158,6
tail02_reclaim50_participation_q50_final_c5,block_1,-0.023413978027334248,4
tail02_reclaim50_participation_q50_final_c5,block_2,0.10710700693232444,6
tail02_reclaim50_participation_q50_final_c5,block_3,0.05130672469178965,6
tail02_reclaim50_participation_q50_final_c10,block_1,-0.02741397802733425,4
tail02_reclaim50_participation_q50_final_c10,block_2,0.10110700693232444,6
tail02_reclaim50_participation_q50_final_c10,block_3,0.045306724691789646,6
tail02_reclaim50_participation_q50_final_c20,block_1,-0.03541397802733426,4
tail02_reclaim50_participation_q50_final_c20,block_2,0.08910700693232443,6
tail02_reclaim50_participation_q50_final_c20,block_3,0.033306724691789656,6
tail02_reclaim50_participation_q67_1200_c5,block_1,-0.038434533334320675,3
tail02_reclaim50_participation_q67_1200_c5,block_2,0.10330839984737483,5
tail02_reclaim50_participation_q67_1200_c5,block_3,-0.014709414426403944,4
tail02_reclaim50_participation_q67_1200_c10,block_1,-0.04143453333432068,3
tail02_reclaim50_participation_q67_1200_c10,block_2,0.09830839984737483,5
tail02_reclaim50_participation_q67_1200_c10,block_3,-0.01870941442640394,4
tail02_reclaim50_participation_q67_1200_c20,block_1,-0.04743453333432067,3
tail02_reclaim50_participation_q67_1200_c20,block_2,0.08830839984737483,5
tail02_reclaim50_participation_q67_1200_c20,block_3,-0.02670941442640394,4
tail02_reclaim50_participation_q67_final_c5,block_1,-0.039224451100824176,3
tail02_reclaim50_participation_q67_final_c5,block_2,0.1598600071916788,5
tail02_reclaim50_participation_q67_final_c5,block_3,0.0227110419030071,4
tail02_reclaim50_participation_q67_final_c10,block_1,-0.04222445110082418,3
tail02_reclaim50_participation_q67_final_c10,block_2,0.1548600071916788,5
tail02_reclaim50_participation_q67_final_c10,block_3,0.018711041903007104,4
tail02_reclaim50_participation_q67_final_c20,block_1,-0.048224451100824184,3
tail02_reclaim50_participation_q67_final_c20,block_2,0.1448600071916788,5
tail02_reclaim50_participation_q67_final_c20,block_3,0.010711041903007104,4
tail02_reclaim50_participation_q80_1200_c5,block_1,0.002367992766726946,1
tail02_reclaim50_participation_q80_1200_c5,block_2,0.11600812260275983,4
tail02_reclaim50_participation_q80_1200_c5,block_3,-0.025547794927672784,2
tail02_reclaim50_participation_q80_1200_c10,block_1,0.001367992766726946,1
tail02_reclaim50_participation_q80_1200_c10,block_2,0.11200812260275983,4
tail02_reclaim50_participation_q80_1200_c10,block_3,-0.027547794927672783,2
tail02_reclaim50_participation_q80_1200_c20,block_1,-0.000632007233273054,1
tail02_reclaim50_participation_q80_1200_c20,block_2,0.10400812260275982,4
tail02_reclaim50_participation_q80_1200_c20,block_3,-0.03154779492767278,2
tail02_reclaim50_participation_q80_final_c5,block_1,0.010821880650994653,1
tail02_reclaim50_participation_q80_final_c5,block_2,0.16213959772270892,4
tail02_reclaim50_participation_q80_final_c5,block_3,-0.0003737572439855841,2
tail02_reclaim50_participation_q80_final_c10,block_1,0.009821880650994654,1
tail02_reclaim50_participation_q80_final_c10,block_2,0.1581395977227089,4
tail02_reclaim50_participation_q80_final_c10,block_3,-0.0023737572439855824,2
tail02_reclaim50_participation_q80_final_c20,block_1,0.007821880650994654,1
tail02_reclaim50_participation_q80_final_c20,block_2,0.1501395977227089,4
tail02_reclaim50_participation_q80_final_c20,block_3,-0.0063737572439855825,2
tail02_reclaim50_anomaly_ge1_1200_c5,block_1,-0.02882759217250963,4
tail02_reclaim50_anomaly_ge1_1200_c5,block_2,0.08808583583008178,4
tail02_reclaim50_anomaly_ge1_1200_c5,block_3,0.031939633668337575,8
tail02_reclaim50_anomaly_ge1_1200_c10,block_1,-0.032827592172509634,4
tail02_reclaim50_anomaly_ge1_1200_c10,block_2,0.08408583583008178,4
tail02_reclaim50_anomaly_ge1_1200_c10,block_3,0.023939633668337575,8
tail02_reclaim50_anomaly_ge1_1200_c20,block_1,-0.04082759217250963,4
tail02_reclaim50_anomaly_ge1_1200_c20,block_2,0.07608583583008179,4
tail02_reclaim50_anomaly_ge1_1200_c20,block_3,0.007939633668337578,8
tail02_reclaim50_anomaly_ge1_final_c5,block_1,-0.02112282970073076,4
tail02_reclaim50_anomaly_ge1_final_c5,block_2,0.12632946734022132,4
tail02_reclaim50_anomaly_ge1_final_c5,block_3,0.046735743883662695,8
tail02_reclaim50_anomaly_ge1_final_c10,block_1,-0.025122829700730764,4
tail02_reclaim50_anomaly_ge1_final_c10,block_2,0.12232946734022132,4
tail02_reclaim50_anomaly_ge1_final_c10,block_3,0.03873574388366269,8
tail02_reclaim50_anomaly_ge1_final_c20,block_1,-0.03312282970073077,4
tail02_reclaim50_anomaly_ge1_final_c20,block_2,0.11432946734022131,4
tail02_reclaim50_anomaly_ge1_final_c20,block_3,0.02273574388366269,8
tail02_reclaim50_anomaly_ge1_5_1200_c5,block_1,0.002367992766726946,1
tail02_reclaim50_anomaly_ge1_5_1200_c5,block_2,0.08808583583008178,4
tail02_reclaim50_anomaly_ge1_5_1200_c5,block_3,-0.02229280402802436,5
tail02_reclaim50_anomaly_ge1_5_1200_c10,block_1,0.001367992766726946,1
tail02_reclaim50_anomaly_ge1_5_1200_c10,block_2,0.08408583583008178,4
tail02_reclaim50_anomaly_ge1_5_1200_c10,block_3,-0.027292804028024358,5
tail02_reclaim50_anomaly_ge1_5_1200_c20,block_1,-0.000632007233273054,1
tail02_reclaim50_anomaly_ge1_5_1200_c20,block_2,0.07608583583008179,4
tail02_reclaim50_anomaly_ge1_5_1200_c20,block_3,-0.03729280402802436,5
tail02_reclaim50_anomaly_ge1_5_final_c5,block_1,0.010821880650994653,1
tail02_reclaim50_anomaly_ge1_5_final_c5,block_2,0.12632946734022132,4
tail02_reclaim50_anomaly_ge1_5_final_c5,block_3,-0.021446734374282905,5
tail02_reclaim50_anomaly_ge1_5_final_c10,block_1,0.009821880650994654,1
tail02_reclaim50_anomaly_ge1_5_final_c10,block_2,0.12232946734022132,4
tail02_reclaim50_anomaly_ge1_5_final_c10,block_3,-0.02644673437428291,5
tail02_reclaim50_anomaly_ge1_5_final_c20,block_1,0.007821880650994654,1
tail02_reclaim50_anomaly_ge1_5_final_c20,block_2,0.11432946734022131,4
tail02_reclaim50_anomaly_ge1_5_final_c20,block_3,-0.03644673437428292,5
tail02_reclaim50_anomaly_ge2_1200_c5,block_1,0.002367992766726946,1
tail02_reclaim50_anomaly_ge2_1200_c5,block_2,0.03805771609014619,1
tail02_reclaim50_anomaly_ge2_1200_c5,block_3,0.0011976905023001194,2
tail02_reclaim50_anomaly_ge2_1200_c10,block_1,0.001367992766726946,1
tail02_reclaim50_anomaly_ge2_1200_c10,block_2,0.03705771609014619,1
tail02_reclaim50_anomaly_ge2_1200_c10,block_3,-0.0008023094976998789,2
tail02_reclaim50_anomaly_ge2_1200_c20,block_1,-0.000632007233273054,1
tail02_reclaim50_anomaly_ge2_1200_c20,block_2,0.035057716090146185,1
tail02_reclaim50_anomaly_ge2_1200_c20,block_3,-0.004802309497699879,2
tail02_reclaim50_anomaly_ge2_final_c5,block_1,0.010821880650994653,1
tail02_reclaim50_anomaly_ge2_final_c5,block_2,0.0587091983142628,1
tail02_reclaim50_anomaly_ge2_final_c5,block_3,0.027114681482743874,2
tail02_reclaim50_anomaly_ge2_final_c10,block_1,0.009821880650994654,1
tail02_reclaim50_anomaly_ge2_final_c10,block_2,0.0577091983142628,1
tail02_reclaim50_anomaly_ge2_final_c10,block_3,0.025114681482743876,2
tail02_reclaim50_anomaly_ge2_final_c20,block_1,0.007821880650994654,1
tail02_reclaim50_anomaly_ge2_final_c20,block_2,0.0557091983142628,1
tail02_reclaim50_anomaly_ge2_final_c20,block_3,0.021114681482743876,2
tail05_reclaim00_all_1200_c5,block_1,-0.6621985304789494,107
tail05_reclaim00_all_1200_c5,block_2,0.4065878733875286,108
tail05_reclaim00_all_1200_c5,block_3,0.029124849898652758,111
tail05_reclaim00_all_1200_c10,block_1,-0.7631985304789494,107
tail05_reclaim00_all_1200_c10,block_2,0.3105878733875286,108
tail05_reclaim00_all_1200_c10,block_3,-0.07787515010134732,111
tail05_reclaim00_all_1200_c20,block_1,-0.9651985304789494,107
tail05_reclaim00_all_1200_c20,block_2,0.11858787338752852,108
tail05_reclaim00_all_1200_c20,block_3,-0.29187515010134724,111
tail05_reclaim00_all_final_c5,block_1,-0.45206748911521805,107
tail05_reclaim00_all_final_c5,block_2,0.2962883197851691,108
tail05_reclaim00_all_final_c5,block_3,0.07825618088766366,111
tail05_reclaim00_all_final_c10,block_1,-0.5590674891152181,107
tail05_reclaim00_all_final_c10,block_2,0.188288319785169,108
tail05_reclaim00_all_final_c10,block_3,-0.032743819112336425,111
tail05_reclaim00_all_final_c20,block_1,-0.7730674891152182,107
tail05_reclaim00_all_final_c20,block_2,-0.02771168021483096,108
tail05_reclaim00_all_final_c20,block_3,-0.2547438191123365,111
tail05_reclaim00_participation_q50_1200_c5,block_1,-0.5184974262825364,89
tail05_reclaim00_participation_q50_1200_c5,block_2,0.3056502801947138,93
tail05_reclaim00_participation_q50_1200_c5,block_3,0.02535642667694718,99
tail05_reclaim00_participation_q50_1200_c10,block_1,-0.6034974262825364,89
tail05_reclaim00_participation_q50_1200_c10,block_2,0.22265028019471378,93
tail05_reclaim00_participation_q50_1200_c10,block_3,-0.07064357332305282,99
tail05_reclaim00_participation_q50_1200_c20,block_1,-0.7734974262825366,89
tail05_reclaim00_participation_q50_1200_c20,block_2,0.056650280194713756,93
tail05_reclaim00_participation_q50_1200_c20,block_3,-0.2626435733230529,99
tail05_reclaim00_participation_q50_final_c5,block_1,-0.3438096070085247,89
tail05_reclaim00_participation_q50_final_c5,block_2,0.21715991800175727,93
tail05_reclaim00_participation_q50_final_c5,block_3,0.268208163791058,99
tail05_reclaim00_participation_q50_final_c10,block_1,-0.4328096070085248,89
tail05_reclaim00_participation_q50_final_c10,block_2,0.12415991800175723,93
tail05_reclaim00_participation_q50_final_c10,block_3,0.16920816379105788,99
tail05_reclaim00_participation_q50_final_c20,block_1,-0.6108096070085249,89
tail05_reclaim00_participation_q50_final_c20,block_2,-0.061840081998242785,93
tail05_reclaim00_participation_q50_final_c20,block_3,-0.028791836208942205,99
tail05_reclaim00_participation_q67_1200_c5,block_1,-0.5417132771880018,77
tail05_reclaim00_participation_q67_1200_c5,block_2,0.3675716105197851,86
tail05_reclaim00_participation_q67_1200_c5,block_3,-0.1537177852229874,90
tail05_reclaim00_participation_q67_1200_c10,block_1,-0.6157132771880016,77
tail05_reclaim00_participation_q67_1200_c10,block_2,0.2905716105197851,86
tail05_reclaim00_participation_q67_1200_c10,block_3,-0.24371778522298743,90
tail05_reclaim00_participation_q67_1200_c20,block_1,-0.7637132771880017,77
tail05_reclaim00_participation_q67_1200_c20,block_2,0.13657161051978506,86
tail05_reclaim00_participation_q67_1200_c20,block_3,-0.4237177852229874,90
tail05_reclaim00_participation_q67_final_c5,block_1,-0.3157624086969609,77
tail05_reclaim00_participation_q67_final_c5,block_2,0.2646290695849691,86
tail05_reclaim00_participation_q67_final_c5,block_3,0.0740091875224274,90
tail05_reclaim00_participation_q67_final_c10,block_1,-0.39276240869696083,77
tail05_reclaim00_participation_q67_final_c10,block_2,0.1786290695849691,86
tail05_reclaim00_participation_q67_final_c10,block_3,-0.015990812477572634,90
tail05_reclaim00_participation_q67_final_c20,block_1,-0.5467624086969609,77
tail05_reclaim00_participation_q67_final_c20,block_2,0.006629069584969047,86
tail05_reclaim00_participation_q67_final_c20,block_3,-0.19599081247757266,90
tail05_reclaim00_participation_q80_1200_c5,block_1,-0.471040830319081,64
tail05_reclaim00_participation_q80_1200_c5,block_2,0.3584376495042194,75
tail05_reclaim00_participation_q80_1200_c5,block_3,-0.08349638953961136,79
tail05_reclaim00_participation_q80_1200_c10,block_1,-0.5340408303190811,64
tail05_reclaim00_participation_q80_1200_c10,block_2,0.28943764950421935,75
tail05_reclaim00_participation_q80_1200_c10,block_3,-0.16249638953961143,79
tail05_reclaim00_participation_q80_1200_c20,block_1,-0.6600408303190812,64
tail05_reclaim00_participation_q80_1200_c20,block_2,0.1514376495042194,75
tail05_reclaim00_participation_q80_1200_c20,block_3,-0.32049638953961146,79
tail05_reclaim00_participation_q80_final_c5,block_1,-0.17550202110116614,64
tail05_reclaim00_participation_q80_final_c5,block_2,0.26069745036673303,75
tail05_reclaim00_participation_q80_final_c5,block_3,0.07077454580889614,79
tail05_reclaim00_participation_q80_final_c10,block_1,-0.23950202110116622,64
tail05_reclaim00_participation_q80_final_c10,block_2,0.18569745036673296,75
tail05_reclaim00_participation_q80_final_c10,block_3,-0.008225454191103902,79
tail05_reclaim00_participation_q80_final_c20,block_1,-0.3675020211011662,64
tail05_reclaim00_participation_q80_final_c20,block_2,0.035697450366733,75
tail05_reclaim00_participation_q80_final_c20,block_3,-0.166225454191104,79
tail05_reclaim00_anomaly_ge1_1200_c5,block_1,-0.42328652653188475,92
tail05_reclaim00_anomaly_ge1_1200_c5,block_2,0.540873982966559,98
tail05_reclaim00_anomaly_ge1_1200_c5,block_3,-0.028891924840655586,96
tail05_reclaim00_anomaly_ge1_1200_c10,block_1,-0.5112865265318848,92
tail05_reclaim00_anomaly_ge1_1200_c10,block_2,0.45087398296655895,98
tail05_reclaim00_anomaly_ge1_1200_c10,block_3,-0.1218919248406556,96
tail05_reclaim00_anomaly_ge1_1200_c20,block_1,-0.6872865265318848,92
tail05_reclaim00_anomaly_ge1_1200_c20,block_2,0.27087398296655896,98
tail05_reclaim00_anomaly_ge1_1200_c20,block_3,-0.3078919248406556,96
tail05_reclaim00_anomaly_ge1_final_c5,block_1,-0.3003843287839399,92
tail05_reclaim00_anomaly_ge1_final_c5,block_2,0.4779791426692637,98
tail05_reclaim00_anomaly_ge1_final_c5,block_3,0.0035521662313012237,96
tail05_reclaim00_anomaly_ge1_final_c10,block_1,-0.39238432878394,92
tail05_reclaim00_anomaly_ge1_final_c10,block_2,0.3799791426692637,98
tail05_reclaim00_anomaly_ge1_final_c10,block_3,-0.09244783376869883,96
tail05_reclaim00_anomaly_ge1_final_c20,block_1,-0.5763843287839401,92
tail05_reclaim00_anomaly_ge1_final_c20,block_2,0.18397914266926366,98
tail05_reclaim00_anomaly_ge1_final_c20,block_3,-0.28444783376869887,96
tail05_reclaim00_anomaly_ge1_5_1200_c5,block_1,-0.4031357412605364,71
tail05_reclaim00_anomaly_ge1_5_1200_c5,block_2,0.3711949415890291,78
tail05_reclaim00_anomaly_ge1_5_1200_c5,block_3,-0.005470441067161297,76
tail05_reclaim00_anomaly_ge1_5_1200_c10,block_1,-0.4711357412605365,71
tail05_reclaim00_anomaly_ge1_5_1200_c10,block_2,0.29919494158902904,78
tail05_reclaim00_anomaly_ge1_5_1200_c10,block_3,-0.08047044106716136,76
tail05_reclaim00_anomaly_ge1_5_1200_c20,block_1,-0.6071357412605364,71
tail05_reclaim00_anomaly_ge1_5_1200_c20,block_2,0.15519494158902902,78
tail05_reclaim00_anomaly_ge1_5_1200_c20,block_3,-0.23047044106716139,76
tail05_reclaim00_anomaly_ge1_5_final_c5,block_1,-0.20732232832801828,71
tail05_reclaim00_anomaly_ge1_5_final_c5,block_2,0.21336335885617796,78
tail05_reclaim00_anomaly_ge1_5_final_c5,block_3,0.04852641855820227,76
tail05_reclaim00_anomaly_ge1_5_final_c10,block_1,-0.27832232832801834,71
tail05_reclaim00_anomaly_ge1_5_final_c10,block_2,0.13536335885617792,78
tail05_reclaim00_anomaly_ge1_5_final_c10,block_3,-0.02747358144179779,76
tail05_reclaim00_anomaly_ge1_5_final_c20,block_1,-0.42032232832801836,71
tail05_reclaim00_anomaly_ge1_5_final_c20,block_2,-0.020636641143822146,78
tail05_reclaim00_anomaly_ge1_5_final_c20,block_3,-0.1794735814417979,76
tail05_reclaim00_anomaly_ge2_1200_c5,block_1,-0.16609902472705718,48
tail05_reclaim00_anomaly_ge2_1200_c5,block_2,0.1825760369940458,51
tail05_reclaim00_anomaly_ge2_1200_c5,block_3,-0.043228856643307195,55
tail05_reclaim00_anomaly_ge2_1200_c10,block_1,-0.21209902472705722,48
tail05_reclaim00_anomaly_ge2_1200_c10,block_2,0.13357603699404574,51
tail05_reclaim00_anomaly_ge2_1200_c10,block_3,-0.09722885664330724,55
tail05_reclaim00_anomaly_ge2_1200_c20,block_1,-0.3040990247270572,48
tail05_reclaim00_anomaly_ge2_1200_c20,block_2,0.03557603699404574,51
tail05_reclaim00_anomaly_ge2_1200_c20,block_3,-0.20522885664330723,55
tail05_reclaim00_anomaly_ge2_final_c5,block_1,-0.05753040014298633,48
tail05_reclaim00_anomaly_ge2_final_c5,block_2,0.17907155622710158,51
tail05_reclaim00_anomaly_ge2_final_c5,block_3,0.10891437343239632,55
tail05_reclaim00_anomaly_ge2_final_c10,block_1,-0.10553040014298637,48
tail05_reclaim00_anomaly_ge2_final_c10,block_2,0.12807155622710154,51
tail05_reclaim00_anomaly_ge2_final_c10,block_3,0.05391437343239627,55
tail05_reclaim00_anomaly_ge2_final_c20,block_1,-0.20153040014298637,48
tail05_reclaim00_anomaly_ge2_final_c20,block_2,0.026071556227101514,51
tail05_reclaim00_anomaly_ge2_final_c20,block_3,-0.05608562656760374,55
tail05_reclaim10_all_1200_c5,block_1,-0.34498370743894285,95
tail05_reclaim10_all_1200_c5,block_2,0.3475425014921839,89
tail05_reclaim10_all_1200_c5,block_3,-0.0197003755460642,98
tail05_reclaim10_all_1200_c10,block_1,-0.4349837074389429,95
tail05_reclaim10_all_1200_c10,block_2,0.26954250149218384,89
tail05_reclaim10_all_1200_c10,block_3,-0.11370037554606427,98
tail05_reclaim10_all_1200_c20,block_1,-0.6149837074389429,95
tail05_reclaim10_all_1200_c20,block_2,0.11354250149218384,89
tail05_reclaim10_all_1200_c20,block_3,-0.30170037554606427,98
tail05_reclaim10_all_final_c5,block_1,0.07594260782524426,95
tail05_reclaim10_all_final_c5,block_2,0.2850979620518595,89
tail05_reclaim10_all_final_c5,block_3,0.1960984238909542,98
tail05_reclaim10_all_final_c10,block_1,-0.019057392174755806,95
tail05_reclaim10_all_final_c10,block_2,0.19609796205185948,89
tail05_reclaim10_all_final_c10,block_3,0.09809842389095413,98
tail05_reclaim10_all_final_c20,block_1,-0.20905739217475586,95
tail05_reclaim10_all_final_c20,block_2,0.018097962051859474,89
tail05_reclaim10_all_final_c20,block_3,-0.09790157610904589,98
tail05_reclaim10_participation_q50_1200_c5,block_1,-0.2788474004856476,79
tail05_reclaim10_participation_q50_1200_c5,block_2,0.18678291513370665,71
tail05_reclaim10_participation_q50_1200_c5,block_3,0.030718152659775427,85
tail05_reclaim10_participation_q50_1200_c10,block_1,-0.35384740048564756,79
tail05_reclaim10_participation_q50_1200_c10,block_2,0.12478291513370662,71
tail05_reclaim10_participation_q50_1200_c10,block_3,-0.05128184734022463,85
tail05_reclaim10_participation_q50_1200_c20,block_1,-0.5038474004856477,79
tail05_reclaim10_participation_q50_1200_c20,block_2,0.0007829151337066242,71
tail05_reclaim10_participation_q50_1200_c20,block_3,-0.21528184734022465,85
tail05_reclaim10_participation_q50_final_c5,block_1,0.012626561766418694,79
tail05_reclaim10_participation_q50_final_c5,block_2,0.10891037660557877,71
tail05_reclaim10_participation_q50_final_c5,block_3,0.40249137109043653,85
tail05_reclaim10_participation_q50_final_c10,block_1,-0.06637343823358133,79
tail05_reclaim10_participation_q50_final_c10,block_2,0.03791037660557872,71
tail05_reclaim10_participation_q50_final_c10,block_3,0.31749137109043646,85
tail05_reclaim10_participation_q50_final_c20,block_1,-0.22437343823358136,79
tail05_reclaim10_participation_q50_final_c20,block_2,-0.1040896233944213,71
tail05_reclaim10_participation_q50_final_c20,block_3,0.1474913710904364,85
tail05_reclaim10_participation_q67_1200_c5,block_1,-0.30948920529319024,63
tail05_reclaim10_participation_q67_1200_c5,block_2,0.2590003028931755,63
tail05_reclaim10_participation_q67_1200_c5,block_3,-0.1341989812362593,75
tail05_reclaim10_participation_q67_1200_c10,block_1,-0.3694892052931902,63
tail05_reclaim10_participation_q67_1200_c10,block_2,0.20500030289317542,63
tail05_reclaim10_participation_q67_1200_c10,block_3,-0.20919898123625932,75
tail05_reclaim10_participation_q67_1200_c20,block_1,-0.4894892052931903,63
tail05_reclaim10_participation_q67_1200_c20,block_2,0.0970003028931754,63
tail05_reclaim10_participation_q67_1200_c20,block_3,-0.3591989812362593,75
tail05_reclaim10_participation_q67_final_c5,block_1,0.027664919114816423,63
tail05_reclaim10_participation_q67_final_c5,block_2,0.27722222232898197,63
tail05_reclaim10_participation_q67_final_c5,block_3,0.18619668224809335,75
tail05_reclaim10_participation_q67_final_c10,block_1,-0.035335080885183626,63
tail05_reclaim10_participation_q67_final_c10,block_2,0.21422222232898194,63
tail05_reclaim10_participation_q67_final_c10,block_3,0.1111966822480933,75
tail05_reclaim10_participation_q67_final_c20,block_1,-0.16133508088518364,63
tail05_reclaim10_participation_q67_final_c20,block_2,0.08822222232898196,63
tail05_reclaim10_participation_q67_final_c20,block_3,-0.0388033177519067,75
tail05_reclaim10_participation_q80_1200_c5,block_1,-0.2758089620598442,51
tail05_reclaim10_participation_q80_1200_c5,block_2,0.26735140250091116,55
tail05_reclaim10_participation_q80_1200_c5,block_3,-0.08725962743001445,66
tail05_reclaim10_participation_q80_1200_c10,block_1,-0.3258089620598442,51
tail05_reclaim10_participation_q80_1200_c10,block_2,0.21835140250091112,55
tail05_reclaim10_participation_q80_1200_c10,block_3,-0.15325962743001448,66
tail05_reclaim10_participation_q80_1200_c20,block_1,-0.4258089620598442,51
tail05_reclaim10_participation_q80_1200_c20,block_2,0.12035140250091111,55
tail05_reclaim10_participation_q80_1200_c20,block_3,-0.2852596274300145,66
tail05_reclaim10_participation_q80_final_c5,block_1,0.08125332799348621,51
tail05_reclaim10_participation_q80_final_c5,block_2,0.2637677568561149,55
tail05_reclaim10_participation_q80_final_c5,block_3,0.1432856598899232,66
tail05_reclaim10_participation_q80_final_c10,block_1,0.030253327993486165,51
tail05_reclaim10_participation_q80_final_c10,block_2,0.20876775685611487,55
tail05_reclaim10_participation_q80_final_c10,block_3,0.07728565988992317,66
tail05_reclaim10_participation_q80_final_c20,block_1,-0.07174667200651386,51
tail05_reclaim10_participation_q80_final_c20,block_2,0.09876775685611486,55
tail05_reclaim10_participation_q80_final_c20,block_3,-0.05471434011007682,66
tail05_reclaim10_anomaly_ge1_1200_c5,block_1,-0.25246519316842536,79
tail05_reclaim10_anomaly_ge1_1200_c5,block_2,0.4795376068099127,77
tail05_reclaim10_anomaly_ge1_1200_c5,block_3,-0.07528649911772534,82
tail05_reclaim10_anomaly_ge1_1200_c10,block_1,-0.32846519316842543,79
tail05_reclaim10_anomaly_ge1_1200_c10,block_2,0.4105376068099127,77
tail05_reclaim10_anomaly_ge1_1200_c10,block_3,-0.15428649911772535,82
tail05_reclaim10_anomaly_ge1_1200_c20,block_1,-0.48046519316842534,79
tail05_reclaim10_anomaly_ge1_1200_c20,block_2,0.2725376068099127,77
tail05_reclaim10_anomaly_ge1_1200_c20,block_3,-0.3122864991177254,82
tail05_reclaim10_anomaly_ge1_final_c5,block_1,-0.0024436514068994705,79
tail05_reclaim10_anomaly_ge1_final_c5,block_2,0.3950600901404946,77
tail05_reclaim10_anomaly_ge1_final_c5,block_3,0.08021085486071852,82
tail05_reclaim10_anomaly_ge1_final_c10,block_1,-0.08144365140689942,79
tail05_reclaim10_anomaly_ge1_final_c10,block_2,0.3180600901404945,77
tail05_reclaim10_anomaly_ge1_final_c10,block_3,-0.001789145139281521,82
tail05_reclaim10_anomaly_ge1_final_c20,block_1,-0.2394436514068995,79
tail05_reclaim10_anomaly_ge1_final_c20,block_2,0.1640600901404945,77
tail05_reclaim10_anomaly_ge1_final_c20,block_3,-0.16578914513928156,82
tail05_reclaim10_anomaly_ge1_5_1200_c5,block_1,-0.21278813980586864,57
tail05_reclaim10_anomaly_ge1_5_1200_c5,block_2,0.29727156679687056,59
tail05_reclaim10_anomaly_ge1_5_1200_c5,block_3,-0.09145782920751766,62
tail05_reclaim10_anomaly_ge1_5_1200_c10,block_1,-0.2677881398058687,57
tail05_reclaim10_anomaly_ge1_5_1200_c10,block_2,0.2442715667968705,59
tail05_reclaim10_anomaly_ge1_5_1200_c10,block_3,-0.15245782920751771,62
tail05_reclaim10_anomaly_ge1_5_1200_c20,block_1,-0.3777881398058687,57
tail05_reclaim10_anomaly_ge1_5_1200_c20,block_2,0.13827156679687058,59
tail05_reclaim10_anomaly_ge1_5_1200_c20,block_3,-0.27445782920751766,62
tail05_reclaim10_anomaly_ge1_5_final_c5,block_1,0.12651615027670615,57
tail05_reclaim10_anomaly_ge1_5_final_c5,block_2,0.1758272348939126,59
