week,return
2020-04-17,0.15758911227690764
2020-04-24,0.010505507680370542
2020-05-01,-0.07884709791012501
2020-05-08,0.10387067629017045
2020-05-15,0.04535648698366607
2020-05-22,-0.01538653119786899
2020-05-29,0.01882028308779677
2020-06-05,0.04880952866882134
2020-06-12,0.03898762350050777
2020-06-19,0.10478002590008595
2020-06-26,-0.021758684459047346
2020-07-03,0.15876619849186574
2020-07-10,0.13669598674924494
2020-07-17,-0.08843307832648083
2020-07-24,-0.01712109253383831
2020-07-31,0.0006275556396327445
2020-08-07,0.0010572640540769083
2020-08-14,0.01856692183408023
2020-08-21,0.13059438991023306
2020-08-28,0.026339255754700083
2020-09-04,0.019371151573238918
2020-09-11,0.04661555283575425
2020-09-18,0.04555759014342866
2020-09-25,0.04723325927759503
2020-10-02,-0.006426799216838655
2020-10-09,0.022154151246197407
2020-10-16,0.06124713428799988
2020-10-23,-0.08394578906456303
2020-10-30,-0.07288836968224557
2020-11-06,0.041011376427045
2020-11-13,-0.08382542232993054
2020-11-20,0.1464822486801373
2020-11-27,0.11548603639423402
2020-12-04,-0.04304315124144971
2020-12-11,-0.015374342600498574
2020-12-18,0.054386304241311204
2020-12-25,-0.02060786724672331
2021-01-01,-0.031746854282809406
2021-01-08,0.09857052939458183
2021-01-15,0.01692167755269651
2021-01-22,0.06756312932568383
2021-01-29,0.03527152253462096
2021-02-05,0.06206606922484091
2021-02-12,0.020511918799632135
2021-02-19,-0.0975079212260091
2021-02-26,-0.08448739685438064
2021-03-05,-0.13889816731909632
2021-03-12,0.0745859440024205
2021-03-19,0.00999920480287051
2021-03-26,-0.10792131440878011
2021-04-02,0.05564313161341257
2021-04-09,0.013903026729353715
2021-04-16,0.04462062823301125
2021-04-23,0.01851809118525486
2021-04-30,0.01121513245608581
2021-05-07,-0.051623445264353154
2021-05-14,-0.07394111843748791
2021-05-21,0.03253774919701804
2021-05-28,0.09584459385070823
2021-06-04,0.03694070569068606
2021-06-11,0.012639112627752542
2021-06-18,-0.04327338828905447
2021-06-25,0.06465615810146737
2021-07-02,0.00752746656160678
2021-07-09,0.0016747925660752089
2021-07-16,-0.03552293769887243
2021-07-23,0.0689945015028133
2021-07-30,0.014629162201963034
2021-08-06,0.0698237185524831
2021-08-13,-0.03093039562660939
2021-08-20,0.01310575620782569
2021-08-27,0.018606974429572695
2021-09-03,0.03554834568821926
2021-09-10,0.03187326262354113
2021-09-17,-0.04402472089816879
2021-09-24,0.010176686552368853
2021-10-01,-0.16250104789218298
2021-10-08,-0.009539045530421002
2021-10-15,0.06789990421400252
2021-10-22,0.03565824574316205
2021-10-29,0.06682087429816413
2021-11-05,-0.058574477416668255
2021-11-12,0.007353494329456184
2021-11-19,0.10218060975066466
2021-11-26,0.10171349158820972
2021-12-03,-0.14895646638941326
2021-12-10,-0.015814879654853134
2021-12-17,-0.05357663179432322
2021-12-24,0.11184952170238834
2021-12-31,0.024608549436366395
2022-01-07,-0.0557573314720468
2022-01-14,0.010559554932294036
2022-01-21,-0.10689739517756544
2022-01-28,0.008271211669609861
2022-02-04,0.10233715587205536
2022-02-11,-0.056920442456837424
2022-02-18,-0.01725623590848969
2022-02-25,0.03972783389315277
2022-03-04,-0.05213461864670726
2022-03-11,-0.04686686723823207
2022-03-18,0.13489315021927645
2022-03-25,0.04414278015770577
2022-04-01,-0.005653829929594752
2022-04-08,-0.05940484650923228
2022-04-15,-0.0004630853261342778
2022-04-22,-0.006696399164216396
2022-04-29,-0.08763390846809935
2022-05-06,-0.044435305884661505
2022-05-13,-0.025899950302889618
2022-05-20,-0.1059977180311327
2022-05-27,0.10901820403277859
2022-06-03,-0.0031704499006951986
2022-06-10,-0.07132199379769946
2022-06-17,-0.013529682659518143
2022-06-24,0.03667348006939342
2022-07-01,-0.00011523738256137735
2022-07-08,0.012640897432408298
2022-07-15,0.0037045262755901823
2022-07-22,-0.028868171498328543
2022-07-29,0.02725861759853845
2022-08-05,0.01792924784784121
2022-08-12,0.016649434538772007
2022-08-19,0.00667226611210921
2022-08-26,-0.0414247369068452
2022-09-02,0.009219567108934155
2022-09-09,0.030395387248007815
