campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding
CAM-0611,RUN-0024,sp500__ma10_30__daily__top3__risk_adjusted,sp500,1,5.0,-0.2546194810646035,-0.010448938609185943,0.24417054245541764,628,3944,1107,564,543,0.8808081420059047,1.0000000000000002,488.3410849108353,81,88,0.24429296735384134,0.06771681157545306,WDC,0.10530772162777695,-0.3599272026923805,2,1,-0.0042436580177433935,0.0,29,24,7,0.44933619090180466,2021-05-03,2026-03-30,,0.2546194810646041,12,0.0032655950982706954,0.016494019552710716,8,4,0,15,-0.004521446642620433,0.0155159553366457,9,6,0,18,0.0005271692770893494,0.016494019552710716,11,7,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top3__risk_adjusted,sp500,1,10.0,-0.498790023520021,-0.010448938609185943,0.4883410849108353,628,3944,1107,557,550,0.8808081420059047,1.0000000000000002,488.3410849108353,77,92,0.25656530670906624,0.06887672128431029,WDC,0.1027185165690364,-0.6015085400890574,2,1,-0.008313167058667019,0.0,28,25,7,0.6866574227871082,2021-05-03,2026-03-30,,0.4987900235200218,12,-0.0006878568441824953,0.012562816762988906,7,5,0,15,-0.008982213281399679,0.011759979229308059,8,7,0,18,-0.004056991783411701,0.012562816762988906,10,8,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__momentum,sp500,1,-1.0,1.2807083756770574,1.2420083756770575,-0.0387,970,1935,1107,603,504,0.8819123505976095,1.0,387.0,88,97,0.38126653904293367,0.05291443757282613,SNDK,0.29888415072823016,0.9818242249488273,1,1,0.02134513959461762,0.027516018246911102,33,20,7,0.593744492037794,2021-05-03,2022-09-27,417.0,0.0,12,0.0999441356593141,0.0975565486231787,9,3,0,15,0.0810572602907585,0.0954280536845748,11,4,0,18,0.07853322021515521,0.09513698858712674,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__momentum,sp500,1,0.0,1.2420083756770575,1.2420083756770575,0.0,970,1935,1107,603,504,0.8819123505976095,1.0,387.0,88,97,0.38383519367086316,0.05301470754330526,SNDK,0.29878415072823017,0.9432242249488273,1,1,0.02070013959461763,0.0264960182469111,33,20,7,0.600604492037794,2021-05-03,2022-09-27,533.0,0.0,12,0.09937080232598079,0.0967365486231787,9,3,0,15,0.08042259362409186,0.0947080536845748,11,4,0,18,0.07789766465959966,0.09439698858712674,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__momentum,sp500,1,1.0,1.2033083756770575,1.2420083756770575,0.0387,970,1935,1107,603,504,0.8819123505976095,1.0,387.0,88,97,0.3864477826132275,0.05311538875300767,SNDK,0.2986841507282302,0.9046242249488273,1,1,0.020055139594617626,0.0254760182469111,33,20,7,0.6074644920377934,2021-05-03,2022-09-27,543.0,0.0,12,0.09879746899264746,0.09591654862317871,9,3,0,15,0.07978792695742518,0.0939880536845748,11,4,0,18,0.0772621091040441,0.09365698858712673,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__momentum,sp500,1,2.0,1.1646083756770576,1.2420083756770575,0.0774,970,1935,1107,600,507,0.8819123505976095,1.0,387.0,87,98,0.3890832583357789,0.05321612598348855,SNDK,0.29858415072823014,0.8660242249488275,1,1,0.019410139594617622,0.024456018246911095,33,20,7,0.6143884893626232,2021-05-03,2022-09-30,549.0,0.0,12,0.09822413565931414,0.09509654862317869,9,3,0,15,0.0791532602907585,0.0932680536845748,11,4,0,18,0.07662655354848853,0.09291698858712674,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__momentum,sp500,1,5.0,1.048508375677058,1.2420083756770575,0.1935,970,1935,1107,599,508,0.8819123505976095,1.0,387.0,84,101,0.39716999749426307,0.05351900753682543,SNDK,0.29828415072823017,0.7502242249488278,1,1,0.01747513959461763,0.021396018246911095,33,20,7,0.6360755805097202,2021-05-03,2022-10-12,580.0,0.0,12,0.09650413565931414,0.09263654862317872,9,3,0,15,0.07724926029075853,0.09110805368457481,11,4,0,18,0.07471988688182188,0.09069698858712674,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__momentum,sp500,1,10.0,0.8550083756770575,1.2420083756770575,0.387,970,1935,1107,592,515,0.8819123505976095,1.0,387.0,82,103,0.41126021564623305,0.05402378024165052,SNDK,0.29778415072823017,0.5572242249488273,1,1,0.014250139594617628,0.0162960182469111,33,20,7,0.6731755805097205,2021-05-03,2022-10-12,703.0,0.0,12,0.09363746899264747,0.0885365486231787,9,3,0,15,0.07407592695742518,0.0875080536845748,11,4,0,18,0.0715421091040441,0.08699698858712675,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__risk_adjusted,sp500,1,-1.0,0.29123622890005396,0.24621101501436615,-0.04502521388568792,986,6514,1107,597,510,0.8810182157094762,1.0000000000000002,450.2521388568792,106,110,0.18824213040634516,0.05019242078854847,PLTR,0.07333212108922024,0.21790410781083372,2,2,0.004853937148334236,0.004563749278947109,33,20,7,0.39867528252648315,2022-04-20,2023-03-15,590.0,0.0633856026489945,12,0.027024478312746025,0.02717183499074099,8,4,0,15,0.023046707351819757,0.03682722159916984,10,5,0,18,0.019745509286864162,0.02658438067053795,12,6,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__risk_adjusted,sp500,1,0.0,0.24621101501436615,0.24621101501436615,0.0,986,6514,1107,597,510,0.8810182157094762,1.0000000000000002,450.2521388568792,105,111,0.19011588530103013,0.050367688088117264,PLTR,0.07301138300824707,0.1731996320061191,2,2,0.004103516916906101,0.0036905078134817698,33,20,7,0.40845565055890254,2022-04-20,2023-03-15,625.0,0.0672875019225593,12,0.02634286127855706,0.0265590953276887,8,4,0,15,0.022282826830510097,0.0355504485299089,10,5,0,18,0.01896312979317923,0.02569377470332744,12,6,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__risk_adjusted,sp500,1,1.0,0.20118580112867834,0.24621101501436615,0.04502521388568792,986,6514,1107,594,513,0.8810182157094762,1.0000000000000002,450.2521388568792,105,111,0.1920267265932753,0.05054713616105393,PLTR,0.07269064492727383,0.1284951562014045,2,2,0.0033530966854779707,0.0028172663480164253,31,22,7,0.41837742133760897,2022-04-12,2023-03-15,633.0,0.07144582267547821,12,0.02566124424436811,0.025946355664636413,8,4,0,15,0.02151894630920044,0.034273675460648,10,5,0,18,0.018180750299494317,0.024803168736116966,11,7,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__risk_adjusted,sp500,1,2.0,0.15616058724299042,0.24621101501436615,0.09005042777137584,986,6514,1107,594,513,0.8810182157094762,1.0000000000000002,450.2521388568792,103,113,0.1939614668403569,0.05073946185677402,PLTR,0.0723699068463007,0.08379068039668973,2,2,0.00260267645404984,0.0019440248825510916,31,22,7,0.42841756471690423,2022-04-12,2023-03-15,651.0,0.07588670060011772,12,0.024979627210179153,0.025333616001584118,8,4,0,15,0.020755065787890787,0.032996902391387056,10,5,0,18,0.0173983708058094,0.023912562768906458,11,7,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__risk_adjusted,sp500,1,5.0,0.021084945585926662,0.24621101501436615,0.22512606942843957,986,6514,1107,591,516,0.8810182157094762,1.0000000000000002,450.2521388568792,97,119,0.19972912608170196,0.05132432379430689,PLTR,0.07140769260338112,-0.050322747017454456,2,2,0.0003514157597654409,0.0001304602908844398,30,23,7,0.45893246741433424,2022-04-12,2023-03-15,710.0,0.0912253583900553,12,0.022934776107612256,0.023495397012427227,8,4,0,15,0.018463424223961796,0.02916658318360431,10,5,0,18,0.015051232324754625,0.021240744867274952,11,7,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top5__risk_adjusted,sp500,1,10.0,-0.20404112384251302,0.24621101501436615,0.45025213885687915,986,6514,1107,579,528,0.8810182157094762,1.0000000000000002,450.2521388568792,95,121,0.20957386251641374,0.052307676541178315,PLTR,0.06980400219851517,-0.2738451260410282,2,2,-0.0034006853973752157,0.0,29,24,7,0.6207613995859711,2022-04-12,2025-04-04,,0.24031450521839476,12,0.019526690936667455,0.02043169869716574,8,4,0,15,0.014644021617413497,0.022782717837299665,10,5,0,18,0.011139334856330011,0.016787715031222433,11,7,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__momentum,sp500,1,-1.0,0.8700206846639384,0.8367006846639384,-0.03332,1671,3332,1107,597,510,0.8819920318725101,1.0000000000000002,333.20000000000005,122,127,0.3237929709869579,0.046692313341332524,SNDK,0.14944207536411508,0.7205786092998234,1,2,0.014500344744398968,0.005847198188430082,32,21,7,0.4364123660037653,2022-06-07,2022-09-30,358.0,0.0,12,0.07501436886778319,0.0693786577052034,9,3,0,15,0.055778487548160206,0.06769072042944829,11,4,0,18,0.05271438953365777,0.06577367524152276,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__momentum,sp500,1,0.0,0.8367006846639384,0.8367006846639384,0.0,1671,3332,1107,595,512,0.8819920318725101,1.0000000000000002,333.20000000000005,122,127,0.32647943650547684,0.04677275164771457,SNDK,0.14939207536411508,0.6873086092998233,1,2,0.013945011411065638,0.005167198188430082,32,21,7,0.4404490924713016,2021-05-03,2022-09-30,371.0,0.0,12,0.07452770220111651,0.0688786577052034,9,3,0,15,0.05523982088149353,0.0674707204294483,11,4,0,18,0.05216661175587999,0.06535367524152276,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__momentum,sp500,1,1.0,0.8033806846639387,0.8367006846639384,0.03332,1671,3332,1107,595,512,0.8819920318725101,1.0000000000000002,333.20000000000005,120,129,0.32916915206551645,0.04685336064123348,SNDK,0.1493420753641151,0.6540386092998236,1,2,0.013389678077732312,0.004487198188430091,32,21,7,0.4463490924713016,2021-05-03,2022-09-30,411.0,0.0,12,0.07404103553444986,0.0683786577052034,9,3,0,15,0.05470115421482688,0.0672507204294483,11,4,0,18,0.05161883397810221,0.06493367524152277,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__momentum,sp500,1,2.0,0.7700606846639386,0.8367006846639384,0.06664,1671,3332,1107,594,513,0.8819920318725101,1.0000000000000002,333.20000000000005,118,131,0.3318741613028419,0.04693423716166526,SNDK,0.14929207536411507,0.6207686092998236,1,2,0.012834344744398976,0.003807198188430082,32,21,7,0.45224909247130163,2021-05-03,2022-09-30,414.0,0.0,12,0.0735543688677832,0.0678786577052034,9,3,0,15,0.05416248754816022,0.06703072042944831,11,4,0,18,0.05107105620032445,0.06451367524152278,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__momentum,sp500,1,5.0,0.6701006846639388,0.8367006846639384,0.16660000000000003,1671,3332,1107,592,515,0.8819920318725101,1.0000000000000002,333.20000000000005,115,134,0.3400324767601381,0.047177157615346375,SNDK,0.14914207536411508,0.5209586092998237,1,2,0.011168344744398977,0.001767198188430075,31,22,7,0.4699490924713019,2021-05-03,2022-09-30,705.0,0.0,12,0.0720943688677832,0.06653703450305998,9,3,0,15,0.05254648754816021,0.06605396683373518,10,5,0,18,0.049427722866991104,0.06309529844366621,12,6,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__momentum,sp500,1,10.0,0.5035006846639387,0.8367006846639384,0.33320000000000005,1671,3332,1107,587,520,0.8819920318725101,1.0000000000000002,333.20000000000005,109,140,0.35407296848866615,0.04758660598615867,SNDK,0.14889207536411508,0.35460860929982363,1,2,0.008391678077732313,0.0,29,24,7,0.5233557800377596,2021-05-03,2025-04-04,143.0,0.0,12,0.06966103553444986,0.06478703450305998,9,3,0,15,0.049853154214826875,0.06345396683373518,10,5,0,18,0.04668883397810222,0.06024529844366621,11,7,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__risk_adjusted,sp500,1,-1.0,0.26740744994046384,0.22732723717965975,-0.04008021276080395,1789,12847,1107,588,519,0.8813993377484699,1.0000000000000004,400.80212760803954,126,137,0.17341429837238195,0.0405157828412481,WDC,0.05430447439531947,0.21310297554514437,2,2,0.004456790832341063,0.007281943490916909,32,21,7,0.37560286933058573,2022-04-20,2023-03-15,636.0,0.010023257496447845,12,0.03076008251734741,0.03140550250175166,9,3,0,15,0.022236780937614057,0.028831983514515297,11,4,0,18,0.020380990267956072,0.02733900042165769,13,5,0,open_to_next_open
CAM-0611,RUN-0024,sp500__ma10_30__daily__top10__risk_adjusted,sp500,1,0.0,0.22732723717965975,0.22732723717965975,0.0,1789,12847,1107,586,521,0.8813993377484699,1.0000000000000004,400.80212760803954,126,137,0.17556346563630942,0.040641765907963034,WDC,0.0541219096424107,0.17320532753724904,2,2,0.0037887872863276635,0.00658597178903292,32,21,7,0.3848495559549896,2022-04-20,2023-03-15,639.0,0.011548826122328446,12,0.030082399759196406,0.03066306586995412,9,3,0,15,0.02153315122772375,0.02816543771043504,11,4,0,18,0.019647337197697578,0.026536384837811525,13,5,0,open_to_next_open
