campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0609,RUN-0020,sp500__residual_r1__top3__liquid,sp500,1,-1.0,0.9252420896375428,0.6999103474270447,-0.2253317422104982,3382,6599,1128,615,513,0.8977360247430206,1.0000000000000002,2253.3174221049817,170,146,0.10191995735867192,0.04577740133290517,NEM,0.06983571937398866,0.8554063702635541,2,0,0.015420701493959047,0.014651699849952706,40,14,6,0.11781236547672637,2022-08-19,2022-10-20,68.0,0.034875199417550934,12,-0.0020890293176744654,0.010427441246071215,8,4,0,15,0.0061857546327072155,0.016575193464023676,11,4,0,18,0.002385097909751058,0.010427441246071215,12,6,0,open_to_close,"{""fitted_days"": 1129, ""gate"": ""liquid"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 1, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""top_k"": 3}"
CAM-0609,RUN-0020,sp500__residual_r2__top3__liquid,sp500,1,-1.0,0.8671923756780655,0.6417521980396839,-0.22544017763838156,3383,5886,1128,600,528,0.8981680383999265,1.0000000000000002,2254.4017763838156,161,113,0.11851782712381495,0.044736478624379274,SHW,0.06731226379690837,0.7998801118811572,1,0,0.014453206261301088,0.008617620323757642,37,17,6,0.12562791770187104,2022-08-19,2022-10-10,88.0,0.015278898732763314,12,0.010235307815201324,0.002107987136634415,7,5,0,15,0.008885749563545937,0.002807527704213674,9,6,0,18,0.006632770958268508,0.0019225652364191605,10,8,0,open_to_close,"{""fitted_days"": 1129, ""gate"": ""liquid"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 2, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 2, ""top_k"": 3}"
CAM-0609,RUN-0020,sp500__residual_r2__top10__liquid,sp500,1,-1.0,0.7100624636138877,0.4845951009555559,-0.2254673626583318,11278,18864,1128,616,512,0.8982763452523179,1.0000000000000002,2254.673626583318,211,150,0.09367961626642866,0.05015883271632069,SHW,0.035088750259463675,0.674973713354424,2,0,0.011834374393564795,0.011529520811926246,36,18,6,0.13815487779282806,2022-08-19,2022-10-12,184.0,0.009705086963846822,12,0.010090735892968354,0.009666032174480595,8,4,0,15,0.008341138621391275,0.008563217118735582,10,5,0,18,0.007280256501500816,0.007312896748208457,11,7,0,open_to_close,"{""fitted_days"": 1129, ""gate"": ""liquid"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 2, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 2, ""top_k"": 10}"
CAM-0609,RUN-0020,qqq__residual_r2__top10__liquid_trend,qqq,1,-1.0,0.6449130018734681,0.34215109445108616,-0.30276190742238196,13770,20541,1514,797,717,0.8780797779071401,1.0000000000000002,3027.619074223819,51,47,0.32752539296904865,0.039530178029277885,AAPL,0.10416687647996238,0.5407461253935057,1,0,0.007770036167150218,0.006499264221733634,46,27,10,0.1513751338140005,2025-09-22,2026-02-04,,0.07691924791421847,12,-0.004637998505894231,-0.007281783767395416,6,6,0,15,-0.001204819097466081,0.010355992706357058,8,7,0,18,0.0045290134570603316,0.01162403940620174,11,7,0,open_to_close,"{""fitted_days"": 1598, ""gate"": ""liquid_trend"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 2, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 2, ""top_k"": 10}"
CAM-0609,RUN-0020,sp500__residual_r1__top10__liquid,sp500,1,-1.0,0.6204872179486429,0.3951017759474419,-0.2253854420012009,11276,21522,1128,617,511,0.8979499681322743,1.0000000000000002,2253.8544200120086,201,168,0.08717009013082602,0.04665295309320628,NEM,0.032577908727376315,0.5879093092212666,4,0,0.01034145363247738,0.014429362260929543,41,13,6,0.13780163621296201,2022-08-25,2022-10-20,179.0,0.02848220529515647,12,0.003043214336074601,0.003596803991094602,8,4,0,15,0.008307173754195613,0.01478363932311701,11,4,0,18,0.005803043916400313,0.009529398288322452,13,5,0,open_to_close,"{""fitted_days"": 1129, ""gate"": ""liquid"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 1, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""top_k"": 10}"
CAM-0609,RUN-0020,qqq__residual_r5__top10__liquid_trend,qqq,1,-1.0,0.6084759344756241,0.3065121412919749,-0.30196379318364935,13567,18011,1510,795,715,0.8757650614374978,1.0000000000000002,3019.6379318364925,58,40,0.33786080888129083,0.03513613968905138,TMUS,0.12995226662778578,0.4785236678478383,1,0,0.007331035355128001,0.0031006316570774068,43,30,10,0.210886967858413,2021-08-30,2022-09-23,175.0,0.0,12,0.01476678343162286,-0.003649321926975742,5,7,0,15,0.009973094202034504,-0.0018857173560698978,6,9,0,18,0.008482816793046159,-0.0015207532845228134,8,10,0,open_to_close,"{""fitted_days"": 1598, ""gate"": ""liquid_trend"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 5, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 5, ""top_k"": 10}"
CAM-0609,RUN-0020,sp500__residual_r1__top3__liquid_trend,sp500,1,-1.0,0.5786888219042704,0.36787672562830936,-0.2108120962759612,3164,6122,1055,559,496,0.8398888297847059,1.0000000000000002,2108.1209627596118,164,126,0.12693142941986135,0.05542895409711501,TWTR,0.07435530864989194,0.5043335132543785,1,0,0.009644813698404508,0.007589664284381828,33,18,9,0.18862255990812318,2022-04-28,2022-06-17,114.0,0.04508065313909039,12,0.007377683929917747,0.022258789423753235,8,4,0,15,0.011746174058712349,0.024055552453831716,11,4,0,18,0.0069678189685492865,0.0199818902972379,12,6,0,open_to_close,"{""fitted_days"": 1129, ""gate"": ""liquid_trend"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 1, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""top_k"": 3}"
CAM-0609,RUN-0020,qqq__residual_r5__top10__liquid,qqq,1,-1.0,0.5712424790503742,0.2518424790503742,-0.3194000000000001,15970,21334,1597,820,777,0.9263341067285383,1.0000000000000002,3194.0,58,44,0.314369452996996,0.055777204846094226,CMCSA,0.08937438304414612,0.48186809600622804,0,0,0.0068824395066310155,0.0005577402389035976,42,35,6,0.22250132022054644,2021-08-30,2023-01-05,132.0,0.010091325605113203,12,0.006965060332242325,-0.00819991175179915,5,7,0,15,0.008712852010192847,-0.010044629087635985,6,9,0,18,0.006978826513890122,-0.00819991175179915,8,10,0,open_to_close,"{""fitted_days"": 1598, ""gate"": ""liquid"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 5, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 5, ""top_k"": 10}"
CAM-0609,RUN-0020,qqq__residual_r5__top3__liquid_trend,qqq,1,-1.0,0.5603059287858373,0.25835609602015386,-0.3019498327656836,4426,6367,1510,770,740,0.8757245729863211,1.0000000000000002,3019.498327656835,44,41,0.31952541397918155,0.036049605828286896,TMUS,0.13149273855130034,0.42881319023453696,1,0,0.006750673840793222,0.007826313925410153,44,29,10,0.18319510876836637,2021-11-12,2022-02-23,329.0,0.004312209339693193,12,0.013065578042466655,-0.00639736335894278,6,6,0,15,0.011095100128584773,0.0052657546550871105,8,7,0,18,0.008827327640528789,0.006546034290248632,10,8,0,open_to_close,"{""fitted_days"": 1598, ""gate"": ""liquid_trend"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 5, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 5, ""top_k"": 3}"
CAM-0609,RUN-0020,sp500__residual_r1__top10__liquid_trend,sp500,1,-1.0,0.4834373366305227,0.2725988566715133,-0.21083847995900945,10538,19752,1055,595,460,0.8399939440597987,1.0000000000000004,2108.3847995900946,195,141,0.12773109954685952,0.053459898827522764,TWTR,0.042623533415183684,0.44081380321533903,1,0,0.008057288943842044,0.005705858882981847,34,17,9,0.20184498117844502,2022-04-08,2022-06-23,174.0,0.02921670214613748,12,0.010681272631097506,0.006028135661832481,8,4,0,15,0.0113827665993673,0.006223128713018859,11,4,0,18,0.007246994711573026,0.006028135661832481,12,6,0,open_to_close,"{""fitted_days"": 1129, ""gate"": ""liquid_trend"", ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""lookback"": 1, ""mode"": ""long_negative_residual"", ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""top_k"": 10}"
