campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend0,sp500,1,-1.0,1.6025158066811676,1.495206654669424,-0.10730915201174374,1591,4969,1128,571,557,0.8974630275455917,1.0000000000000002,1073.0915201174373,161,126,0.2911635259726063,0.10071822731269715,FRC,0.7373652126710142,0.8651505940101534,3,2,0.026708596778019462,0.0,29,25,6,0.531952552511617,2022-01-12,2022-06-16,184.0,0.02155809108023097,12,0.040680848875085315,0.06306428378167392,8,4,0,15,0.031383549170719484,0.057567334378455584,9,6,0,18,0.03303756714951089,0.05273268312098489,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend0,sp500,1,0.0,1.495206654669424,1.495206654669424,0.0,1591,4969,1128,570,558,0.8974630275455917,1.0000000000000002,1073.0915201174373,160,127,0.2936639473387219,0.10112430859934213,FRC,0.736523707765488,0.758682946903936,3,2,0.024920110911157065,0.0,29,25,6,0.5441641806249871,2022-01-12,2022-06-16,184.0,0.022817408184871962,12,0.038631866454516335,0.06109831295655703,8,4,0,15,0.029330890458582816,0.05582500070028688,9,6,0,18,0.03102809570229424,0.050924239422334476,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend0,sp500,1,1.0,1.38789750265768,1.495206654669424,0.10730915201174374,1591,4969,1128,568,560,0.8974630275455917,1.0000000000000002,1073.0915201174373,157,130,0.29615929909873506,0.1015335977595678,FRC,0.7356822028599614,0.6522152997977186,3,2,0.023131625044294668,0.0,29,25,6,0.5564835586546188,2022-01-12,2022-06-16,184.0,0.024186222996369397,12,0.03658288403394736,0.05913234213144017,8,4,0,15,0.02727823174644615,0.05408266702211816,9,6,0,18,0.02901862425507758,0.04911579572368406,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend0,sp500,1,2.0,1.2805883506459361,1.495206654669424,0.21461830402348747,1591,4969,1128,567,561,0.8974630275455917,1.0000000000000002,1073.0915201174373,155,132,0.2986899496590584,0.10194543984405281,FRC,0.7348406979544356,0.5457476526915005,3,2,0.021343139177432264,0.0,29,25,6,0.5689121190252757,2022-01-12,2022-06-16,184.0,0.025679465861503353,12,0.03453390161337837,0.05716637130632327,8,4,0,15,0.025225573034309466,0.05234033334394943,9,6,0,18,0.027009152807860926,0.04730735202503364,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend0,sp500,1,5.0,0.9586608946107051,1.495206654669424,0.5365457600587187,1591,4969,1128,557,571,0.8974630275455917,1.0000000000000002,1073.0915201174373,151,136,0.3070845473587877,0.10318516973877839,FRC,0.732316183237857,0.22634471137284817,3,2,0.015977681576845097,0.0,27,27,6,0.612078162403749,2022-01-12,2022-10-12,103.0,0.03110221047360962,12,0.028386954351671434,0.05126845883097264,8,4,0,15,0.01906759689789946,0.04711333230944329,9,6,0,18,0.020980738466210968,0.041882020929082414,10,8,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend0,sp500,1,10.0,0.42211513455198646,1.495206654669424,1.0730915201174374,1591,4969,1128,547,581,0.8974630275455917,1.0000000000000002,1073.0915201174373,144,143,0.32235995065434736,0.105259248631128,FRC,0.7281086587102253,-0.3059935241582389,3,2,0.007035252242533106,0.0,26,28,6,0.7222417118107347,2021-11-17,2022-10-12,112.0,0.045304007081682224,12,0.018142042248826543,0.04143860470538831,8,4,0,15,0.008804303337216109,0.03840166391859978,9,6,0,18,0.010933381230127699,0.032839802435830394,10,8,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend1,sp500,1,-1.0,1.4687862310811735,1.3534126152866275,-0.11537361579454618,1703,4865,1055,580,475,0.8406374501992032,1.0000000000000002,1153.7361579454619,176,116,0.17244395300793713,0.05105432382471171,SMCI,0.16096935126895054,1.307816879812223,0,0,0.024479770518019566,0.0179203832926714,31,20,9,0.2876271172481976,2025-01-30,2025-04-21,129.0,0.0,12,0.07661504058155146,0.08007644552536519,9,3,0,15,0.027270447673522328,0.033076929050578144,9,6,0,18,0.03057100325506992,0.0513314677383799,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend1,sp500,1,0.0,1.3534126152866275,1.3534126152866275,0.0,1703,4865,1055,578,477,0.8406374501992032,1.0000000000000002,1153.7361579454619,175,117,0.17458742511885067,0.05136665697672271,SMCI,0.15969891468265246,1.193713700603975,0,0,0.022556876921443796,0.015560863396683115,31,20,9,0.3019587414832786,2025-01-30,2025-04-21,130.0,0.0,12,0.07435314799036409,0.07773887582485024,9,3,0,15,0.025031155883100162,0.030927751029208306,9,6,0,18,0.028323872059353397,0.04905351164966744,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend1,sp500,1,1.0,1.2380389994920813,1.3534126152866275,0.11537361579454618,1703,4865,1055,577,478,0.8406374501992032,1.0000000000000002,1153.7361579454619,172,120,0.1767221666640911,0.051682217168565386,SMCI,0.1584284780963543,1.079610521395727,0,0,0.020633983324868023,0.013201343500694839,31,20,9,0.31748738917049013,2025-01-30,2025-04-21,132.0,0.0,12,0.07209125539917673,0.07540130612433532,9,3,0,15,0.022791864092678003,0.02877857300783848,9,6,0,18,0.026076740863636858,0.04677555556095498,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend1,sp500,1,2.0,1.1226653836975353,1.3534126152866275,0.23074723158909236,1703,4865,1055,573,482,0.8406374501992032,1.0000000000000002,1153.7361579454619,172,120,0.17889389390230315,0.05200072961527229,SMCI,0.1571580415100561,0.9655073421874792,0,0,0.018711089728292253,0.010841823604706546,31,20,9,0.33436956508731897,2025-01-30,2025-04-21,159.0,0.0,12,0.06982936280798936,0.07306373642382039,9,3,0,15,0.020552572302255823,0.02662939498646865,9,6,0,18,0.023829609667920332,0.04449759947224251,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend1,sp500,1,5.0,0.7765445363138965,1.3534126152866275,0.5768680789727308,1703,4865,1055,566,489,0.8406374501992032,1.0000000000000002,1153.7361579454619,168,124,0.18631182419434686,0.05297102121620558,SMCI,0.1533467317511616,0.6231978045627349,0,0,0.012942408938564945,0.003763263916741695,31,20,9,0.3951731087559042,2025-01-30,2025-04-21,204.0,0.0,12,0.06304368503442727,0.06605102732227561,9,3,0,15,0.013834696930989316,0.020181860922359136,9,6,0,18,0.017088216080770744,0.03766373120610511,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top3__trend1,sp500,1,10.0,0.19967645734116565,1.3534126152866275,1.1537361579454617,1703,4865,1055,552,503,0.8406374501992032,1.0000000000000002,1153.7361579454619,154,138,0.2008991780296779,0.0546527060171785,SMCI,0.14699454881967086,0.05268190852149479,0,0,0.0033279409556860955,0.0,28,23,9,0.5772165787950194,2024-05-17,2025-04-21,,0.07552601913235756,12,0.05173422207849041,0.05436317881970096,8,4,0,15,0.0026382379788784725,0.009435970815510002,8,7,0,18,0.005852560102188097,0.026273950762542804,10,8,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top10__trend0,sp500,1,-1.0,1.0867748303708233,0.9888477818721502,-0.097927048498673,4849,16116,1128,592,536,0.8980215564604686,1.0000000000000002,979.27048498673,199,163,0.24689085942849445,0.09336996556465549,FRC,0.360712549479763,0.7260622808910604,3,2,0.01811291383951372,0.021419646027798465,33,21,6,0.34730459568607336,2021-11-04,2022-05-11,209.0,0.016258178470380573,12,0.03803630030410358,0.05549056669818482,9,3,0,15,0.02310331338350969,0.04976763707294734,10,5,0,18,0.01959590102517527,0.04007617477616969,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top10__trend0,sp500,1,0.0,0.9888477818721502,0.9888477818721502,0.0,4849,16116,1128,590,538,0.8980215564604686,1.0000000000000002,979.27048498673,199,163,0.24997448040265882,0.09383041031918474,FRC,0.3602572555085151,0.6285905263636351,3,2,0.016480796364535834,0.019458065587563123,33,21,6,0.3592115988938795,2021-11-04,2022-06-16,184.0,0.017290853014094443,12,0.03619677076716778,0.0535230666805629,9,3,0,15,0.02128101012697352,0.04766983655637339,10,5,0,18,0.017797361672950898,0.03804244515847468,11,7,0,open_to_next_open
CAM-0608,RUN-0024,sp500__daily_residual_r5__top10__trend0,sp500,1,1.0,0.890920733373477,0.9888477818721502,0.097927048498673,4849,16116,1128,588,540,0.8980215564604686,1.0000000000000002,979.27048498673,197,165,0.25322887325045895,0.09429313709298215,FRC,0.3598019615372671,0.5311187718362098,3,2,0.014848678889557954,0.017370788586116924,33,21,6,0.3723502222158181,2021-11-04,2022-06-16,184.0,0.018427974263870307,12,0.034357241230231976,0.05155556666294099,9,3,0,15,0.01945870687043735,0.04557203603979944,10,5,0,18,0.01599882232072651,0.03600871554077963,11,7,0,open_to_next_open
