campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,reference_price,holdout_rows_loaded,broker_margin,direct_short
CAM-0602,RUN-0023,qqq__value_quality__top10__trend1,0940,0.0,0.6444643326204956,0.06321279779832796,147,1.0,251,144,107,9,3,0.05370536105170796,0.039249932287134776,-0.03420412080083657,0.21129623612603501,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0023,qqq__value_quality__top10__trend1,0940,2.0,0.6430887102940156,0.06341406685287608,147,1.0,251,144,107,9,3,0.05359072585783462,0.039127786029473345,-0.03426873863819349,0.21124973493057722,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0023,qqq__value_quality__top10__trend1,0940,5.0,0.6410252768042956,0.06371652265914457,147,1.0,251,144,107,9,3,0.05341877306702463,0.03894456664298121,-0.034365665394228875,0.2111799831373905,09:30 SIP midpoint,0,False,False
CAM-0602,RUN-0023,qqq__value_quality__top10__trend1,0940,10.0,0.6375862209880954,0.06422209366517065,147,1.0,251,144,107,9,3,0.05313218508234129,0.03863920099882764,-0.03452720998762118,0.211063730148746,09:30 SIP midpoint,0,False,False
