campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0606,etf__corr126__dislocation5__pair_dollar_neutral,etf,1,-1.0,0.8336541980976699,0.49645419809767033,-0.3372000000000001,21008,4780,1686,881,805,0.9203056768558951,1.0,3372.0,14,5,0.8399037611620034,0.04674391073890733,SOXS,0.33027906628479214,0.5033751318128779,0,0,0.009473343160200796,0.006365939359361599,53,28,7,0.05326298332658114,2021-02-24,2021-03-17,43.0,0.03835091985754676,12,0.0053492108977636526,0.004259395914986984,6,6,0,15,0.0031895500102441243,-0.0046550076455380285,7,8,0,18,0.006676626730010894,0.0142400715920032,10,8,0,open_to_close,"{""active_pair_day_units"": 10509, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 6.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 82, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,sp500__corr126__dislocation5__pair_dollar_neutral,sp500,1,-1.0,0.2671599256120819,0.04185562313211629,-0.22530430247996566,154109,39388,1128,711,417,0.8976267031074329,1.0000000000000002,2253.0430247996565,233,172,0.11679561922793824,0.03477379408875456,VLO,0.014829844680062076,0.2523300809320198,181,0,0.004452665426868033,0.004176140270956016,49,5,6,0.005509275298388806,2023-03-06,2023-03-23,16.0,0.0004400596197660213,12,0.0037191815940296694,0.0028678614245686825,9,3,0,15,0.00419604306026274,0.0030151230935976207,11,4,0,18,0.004263856400891238,0.003007516905418989,14,4,0,open_to_close,"{""active_pair_day_units"": 77190, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 65.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 55, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,qqq__corr126__dislocation5__pair_dollar_neutral,qqq,1,-1.0,0.25945644212131513,-0.05851022454535137,-0.3179666666666668,31018,7891,1590,854,736,0.9221771075019335,1.0000000000000002,3179.6666666666665,46,39,0.47096528763763656,0.03742316802756867,SNPS,0.1050812048695415,0.15437523725177363,4,0,0.003125981230377291,0.002041074294529672,47,29,7,0.05101099808183835,2020-03-05,2020-03-18,8.0,0.029470228520769307,12,0.0011399626040044977,0.0007410785177274462,6,6,0,15,-0.0012194247860219465,-0.0009525683428340029,6,9,0,18,-0.0014579333785610957,-0.0005788216995318361,8,10,0,open_to_close,"{""active_pair_day_units"": 15515, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 8.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 77, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,etf__corr126__dislocation5__pair_dollar_neutral,etf,1,0.0,0.49645419809767033,0.49645419809767033,0.0,21008,4780,1686,852,834,0.9203056768558951,1.0,3372.0,12,7,0.9072626434716623,0.048524769595420535,SOXS,0.3055404948562219,0.1909137032414484,0,0,0.005641524978382617,0.0020659393593615892,46,35,7,0.06946869980500248,2025-11-05,2026-01-21,50.0,0.048892674615660235,12,0.001182544231096987,0.0001593959149869817,6,6,0,15,-0.000957116656422539,-0.008655007645538036,7,8,0,18,0.0025544045077886745,0.010140071592003207,10,8,0,open_to_close,"{""active_pair_day_units"": 10509, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 6.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 82, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,sp500__corr126__dislocation5__pair_dollar_neutral,sp500,1,0.0,0.04185562313211629,0.04185562313211629,0.0,154109,39388,1128,589,539,0.8976267031074329,1.0000000000000002,2253.0430247996565,201,204,0.135675128739599,0.044592679022684614,VLO,0.012897075615399147,0.028958547516717142,181,0,0.0006975937188686048,0.0,28,26,6,0.017618153718913395,2025-04-17,2025-07-30,,0.007998626360916444,12,-0.00046160739671421833,-0.0014454435209758669,4,8,0,15,3.8078534334296336e-05,-0.001384876906402376,5,10,0,18,0.00012186576059733124,-0.001192483094581013,6,12,0,open_to_close,"{""active_pair_day_units"": 77190, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 65.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 55, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,qqq__corr126__dislocation5__pair_dollar_neutral,qqq,1,0.0,-0.05851022454535137,-0.05851022454535137,0.0,31018,7891,1590,794,796,0.9221771075019335,1.0000000000000002,3179.6666666666665,42,43,0.522707129670866,0.04122325419755957,SNPS,0.08642981801081943,-0.1449400425561708,4,0,-0.0007049424644018236,0.0,35,41,7,0.14648553435059256,2021-04-07,2026-03-23,,0.13603533666085166,12,-0.003043370729328837,-0.0035589214822725596,5,7,0,15,-0.005379424786021947,-0.004952568342833995,5,10,0,18,-0.005602377823005542,-0.004678821699531834,5,13,0,open_to_close,"{""active_pair_day_units"": 15515, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 8.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 77, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,etf__corr126__dislocation5__pair_dollar_neutral,etf,1,1.0,0.1592541980976706,0.49645419809767033,0.3372000000000001,21008,4780,1686,816,870,0.9203056768558951,1.0,3372.0,10,9,0.9541560413357728,0.050384597304160714,SOXS,0.2808019234276509,-0.12154772532998032,0,0,0.001809706796564438,0.0,41,40,7,0.095906360066084,2025-02-03,2026-01-21,,0.0653916112714007,12,-0.002984122435569676,-0.003940604085013021,6,6,0,15,-0.005103783323089203,-0.01265500764553804,7,8,0,18,-0.0015678177144335438,0.006040071592003206,10,8,0,open_to_close,"{""active_pair_day_units"": 10509, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 6.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 82, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,sp500__corr126__dislocation5__pair_dollar_neutral,sp500,1,1.0,-0.18344867934784936,0.04185562313211629,0.22530430247996566,154109,39388,1128,465,663,0.8976267031074329,1.0000000000000002,2253.0430247996565,170,235,0.15549100916821837,0.05907207250009239,VLO,0.010964306550736205,-0.19441298589858558,181,0,-0.0030574779891308227,-0.0025729372468876735,9,45,6,0.1859507736365782,2021-05-03,2026-04-08,,0.18344867934784936,12,-0.004642396387458107,-0.005645443520975865,2,10,0,15,-0.004119885991594147,-0.005506010135549355,3,12,0,18,-0.004020124879696575,-0.005253049709154505,4,14,0,open_to_close,"{""active_pair_day_units"": 77190, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 65.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 55, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,qqq__corr126__dislocation5__pair_dollar_neutral,qqq,1,1.0,-0.376476891212018,-0.05851022454535137,0.3179666666666668,31018,7891,1590,733,857,0.9221771075019335,1.0000000000000002,3179.6666666666665,37,48,0.5852872176427859,0.045610326343522446,SNPS,0.06777843115209707,-0.4442553223641151,4,0,-0.00453586615918094,-0.003182599473798206,24,52,7,0.3989889910630756,2021-02-24,2026-03-23,,0.39316130454999887,12,-0.007226704062662172,-0.007858921482272569,3,9,0,15,-0.009539424786021945,-0.008952568342833988,3,12,0,18,-0.009746822267449988,-0.008778821699531836,3,15,0,open_to_close,"{""active_pair_day_units"": 15515, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 8.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 77, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,etf__corr126__dislocation5__pair_dollar_neutral,etf,1,2.0,-0.17794580190232934,0.49645419809767033,0.6744000000000002,21008,4780,1686,788,898,0.9203056768558951,1.0,3372.0,8,11,0.9794948079997083,0.05233039547762928,SOXS,0.2560633519990795,-0.4340091539014088,0,0,-0.002022111385253744,-0.002984919099589929,33,48,7,0.265578647778666,2020-08-13,2026-01-21,,0.24344547279770615,12,-0.007150789102236346,-0.00804060408501302,6,6,0,15,-0.009250449989755872,-0.016655007645538043,7,8,0,18,-0.005690039936655769,0.0019400715920032054,10,8,0,open_to_close,"{""active_pair_day_units"": 10509, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 6.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 82, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,sp500__corr126__dislocation5__pair_dollar_neutral,sp500,1,2.0,-0.40875298182781505,0.04185562313211629,0.4506086049599313,154109,39388,1128,336,792,0.8976267031074329,1.0000000000000002,2253.0430247996565,144,261,0.1826609198891746,0.08085200364644678,VLO,0.00903153748607325,-0.4177845193138883,181,0,-0.006812549697130252,-0.006872937246887669,2,52,6,0.4087529818278153,2021-05-03,2026-04-30,,0.4087529818278153,12,-0.008823185378201995,-0.00984544352097587,1,11,0,15,-0.00827785051752259,-0.009506010135549362,2,13,0,18,-0.00816211551999048,-0.009323580628443247,2,16,0,open_to_close,"{""active_pair_day_units"": 77190, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 65.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 55, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,qqq__corr126__dislocation5__pair_dollar_neutral,qqq,1,2.0,-0.6944435578786847,-0.05851022454535137,0.6359333333333336,31018,7891,1590,679,911,0.9221771075019335,1.0000000000000002,3179.6666666666665,31,54,0.6163859903166886,0.050711057004566434,SNPS,0.04912704429337342,-0.7435706021720582,4,0,-0.00836678985396006,-0.007455409614560652,17,59,7,0.6973178799670167,2020-04-17,2026-04-23,,0.6954510195817052,12,-0.01141003739599551,-0.012158921482272569,2,10,0,15,-0.013699424786021952,-0.012879657824513484,2,13,0,18,-0.013891266711894433,-0.012842366440371584,2,16,0,open_to_close,"{""active_pair_day_units"": 15515, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 8.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 77, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,sp500__corr126__dislocation5__pair_dollar_neutral,sp500,1,5.0,-1.084665889267712,0.04185562313211629,1.1265215123998282,154109,39388,1128,109,1019,0.8976267031074329,1.0000000000000002,2253.0430247996565,75,330,0.2987516457687285,0.2150442553398407,DISCA,0.004410678485141733,-1.0890765677528536,181,0,-0.018077764821128536,-0.01940389152385205,0,54,6,1.0846658892677132,2021-05-03,2026-04-30,,1.0846658892677132,12,-0.021365552350433654,-0.022445443520975862,0,12,0,15,-0.02075174409530792,-0.02174115112133712,0,15,0,18,-0.020588087440872194,-0.02162358062844324,0,18,0,open_to_close,"{""active_pair_day_units"": 77190, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 65.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 55, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,etf__corr126__dislocation5__pair_dollar_neutral,etf,1,5.0,-1.1895458019023297,0.49645419809767033,1.6860000000000006,21008,4780,1686,704,982,0.9203056768558951,1.0,3372.0,4,15,1.0,0.05868418231201728,SOXS,0.18184763771336449,-1.3713934396156942,0,0,-0.013517565930708292,-0.015467058628138988,17,64,7,1.1895458019023275,2019-01-02,2026-04-30,,1.1895458019023275,12,-0.019650789102236346,-0.02034060408501302,3,9,0,15,-0.02169044998975587,-0.02865500764553804,3,12,0,18,-0.01805670660332244,-0.010359928407996793,4,14,0,open_to_close,"{""active_pair_day_units"": 10509, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 6.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 82, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
CAM-0606,qqq__corr126__dislocation5__pair_dollar_neutral,qqq,1,5.0,-1.6483435578786851,-0.05851022454535137,1.5898333333333339,31018,7891,1590,486,1104,0.9221771075019335,1.0000000000000002,3179.6666666666665,16,69,0.7393039638069329,0.07155577190768181,ZS,0.03355509274132293,-1.681898650620008,4,0,-0.01985956093829741,-0.020160258370979196,1,75,7,1.6483435578786843,2019-06-21,2026-04-30,,1.6483435578786843,12,-0.023960037395995507,-0.024496212866414457,0,12,0,15,-0.026179424786021956,-0.02495256834283401,0,15,0,18,-0.026324600045227766,-0.024832668125574726,0,18,0,open_to_close,"{""active_pair_day_units"": 15515, ""dislocation_sessions"": 5, ""formation_sessions"": 126, ""median_pairs"": 8.0, ""minimum_correlation"": 0.8, ""months_with_pairs"": 77, ""short_rule"": ""intraday_next_open_to_close_without_execution_qualified_stop"", ""signal_diagnostic"": true}"
