date,entry,limit,stop,outcome,return,distance_bp,spread_bp,config
2025-05-15,519.68,519.79,519.5699999999999,stop,-0.0003308882389162493,2.1166871921184893,0.19242981122546965,t2_h1_s1
2025-05-15,518.89,519.0,518.78,target,0.00021199098074742295,2.1199098074739084,0.38545300364178914,t2_h1_s1
2025-05-15,517.13,517.24,517.02,target,0.00021271247075205224,2.1271247075206166,0.1933787128716169,t2_h1_s1
2025-05-15,517.47,517.58,517.36,stop,-0.0003125514522581696,2.1257270952908116,0.19325165230066332,t2_h1_s1
2025-05-15,518.07,518.18,517.9600000000002,target,0.00021232651958214,2.123265195821027,0.38606312132261067,t2_h1_s1
2025-05-16,520.21,520.32,520.1,target,0.0002114530670307424,2.114530670306485,0.38447490340098867,t2_h1_s1
2025-05-16,517.93,518.04,517.8199999999999,stop,-0.00033166837217391,2.123839128840068,0.19308001235618377,t2_h1_s1
2025-05-16,518.87,518.98,518.76,target,0.0002119991520033171,2.1199915200341826,0.3854678616166396,t2_h1_s1
2025-05-16,519.4,519.51,519.29,stop,-0.00031176164805546414,2.117828263381087,0.19253354897053043,t2_h1_s1
2025-05-16,519.89,520.0,519.78,stop,-0.00031156206120519503,2.1158321952723393,0.1923520812496804,t2_h1_s1
2025-05-16,520.5,520.61,520.39,stop,-0.00031131412103757583,2.1133525456294646,0.19212664988721428,t2_h1_s1
2025-05-19,516.24,516.35,516.13,target,0.00021307918797464076,2.130791879746119,0.19371210506990977,t2_h1_s1
2025-05-19,519.99,520.1,519.88,stop,-0.0003115213754110169,2.115425296640582,0.9616494210851201,t2_h1_s1
2025-05-19,519.7,519.81,519.5900000000001,stop,-0.00031163940735046136,2.116605734075427,0.19242240566486046,t2_h1_s1
2025-05-19,519.11,519.22,519.0,target,0.000211901138487125,2.119011384870521,0.1926411096131453,t2_h1_s1
2025-05-19,519.42,519.53,519.31,stop,-0.0003117534942820299,2.117746717492851,0.3850596842513987,t2_h1_s1
2025-05-19,520.22,520.33,520.11,target,0.0002114490023452653,2.1144900234518786,0.1922300609358274,t2_h1_s1
2025-05-19,522.21,522.32,522.1,stop,-0.00031062216349742044,2.106432278202517,0.19149751053326725,t2_h1_s1
2025-05-19,520.65,520.76,520.54,stop,-0.00031125324114089636,2.1127436857776556,0.19207129686504842,t2_h1_s1
2025-05-20,519.51,519.62,519.4,stop,-0.00031171681007091667,2.1173798386944167,0.3849929738786173,t2_h1_s1
2025-05-20,520.12,520.23,520.01,target,0.00021148965623329907,2.114896562332032,0.19226702043795285,t2_h1_s1
2025-05-20,520.18,520.29,520.0699999999999,stop,-0.0003306663078165295,2.1146526202471003,0.38449707782106657,t2_h1_s1
