variant,month,gross_pnl
K1_M1_quintile_actionable_oc_high_market_vol,2025-10,0.0
K1_M1_quintile_actionable_oc_high_market_vol,2025-11,0.00010696053087667218
K1_M1_quintile_actionable_oc_high_market_vol,2025-12,0.0
K1_M1_quintile_actionable_oc_high_market_vol,2026-01,0.0
K1_M1_quintile_actionable_oc_high_market_vol,2026-02,0.024744087705479336
K1_M1_quintile_actionable_oc_high_market_vol,2026-03,0.03611069008499586
K1_M1_quintile_actionable_oc_high_market_vol,2026-04,-0.034474741029661894
K1_M1_quintile_actionable_oc_high_noise,2024-11,0.0
K1_M1_quintile_actionable_oc_high_noise,2024-12,0.0
K1_M1_quintile_actionable_oc_high_noise,2025-01,-0.012228880470641697
K1_M1_quintile_actionable_oc_high_noise,2025-02,0.020763889953974223
K1_M1_quintile_actionable_oc_high_noise,2025-03,-0.0038203019363092384
K1_M1_quintile_actionable_oc_high_noise,2025-04,0.03634086099909506
K1_M1_quintile_actionable_oc_high_noise,2025-05,-0.006240879047402488
K1_M1_quintile_actionable_oc_high_noise,2025-06,-0.001650821379316077
K1_M1_quintile_actionable_oc_high_noise,2025-07,-8.339528591398769e-05
K1_M1_quintile_actionable_oc_high_noise,2025-08,-0.010747671274965422
K1_M1_quintile_actionable_oc_high_noise,2025-09,-0.002896500967258836
K1_M1_quintile_actionable_oc_high_noise,2025-10,-0.0075833577553580216
K1_M1_quintile_actionable_oc_high_noise,2025-11,0.0031811964429179704
K1_M1_quintile_actionable_oc_high_noise,2025-12,0.009191485070702334
K1_M1_quintile_actionable_oc_high_noise,2026-01,0.001811568011326743
K1_M1_quintile_actionable_oc_high_noise,2026-02,0.009532655704839485
K1_M1_quintile_actionable_oc_high_noise,2026-03,0.04306826680310395
K1_M1_quintile_actionable_oc_high_noise,2026-04,-0.01719290178920929
K1_M1_quintile_source_cc_all,2024-11,-0.03965888159078762
K1_M1_quintile_source_cc_all,2024-12,0.004325787033475147
K1_M1_quintile_source_cc_all,2025-01,-0.027778445253376968
K1_M1_quintile_source_cc_all,2025-02,-0.008585049008750862
K1_M1_quintile_source_cc_all,2025-03,-0.011234493481382384
K1_M1_quintile_source_cc_all,2025-04,0.046398711874146265
K1_M1_quintile_source_cc_all,2025-05,-0.015165372075025076
K1_M1_quintile_source_cc_all,2025-06,-0.034294407816484775
K1_M1_quintile_source_cc_all,2025-07,-0.02578386975586074
K1_M1_quintile_source_cc_all,2025-08,-0.010807957414051335
K1_M1_quintile_source_cc_all,2025-09,-0.008793190193866882
K1_M1_quintile_source_cc_all,2025-10,0.005272375750098934
K1_M1_quintile_source_cc_all,2025-11,-1.6162431785665503e-05
K1_M1_quintile_source_cc_all,2025-12,0.009681807887672563
K1_M1_quintile_source_cc_all,2026-01,-0.005586309069509698
K1_M1_quintile_source_cc_all,2026-02,0.023953645122487655
K1_M1_quintile_source_cc_all,2026-03,0.05986661763099293
K1_M1_quintile_source_cc_all,2026-04,-0.040987042358743016
K1_M1_quintile_source_cc_high_market_vol,2024-11,0.0
K1_M1_quintile_source_cc_high_market_vol,2024-12,0.0
K1_M1_quintile_source_cc_high_market_vol,2025-01,0.0
K1_M1_quintile_source_cc_high_market_vol,2025-02,-0.027419404918981167
K1_M1_quintile_source_cc_high_market_vol,2025-03,-0.00849095993704149
K1_M1_quintile_source_cc_high_market_vol,2025-04,0.046398711874146265
K1_M1_quintile_source_cc_high_market_vol,2025-05,-0.012623001643426945
K1_M1_quintile_source_cc_high_market_vol,2025-06,0.009074918950697675
K1_M1_quintile_source_cc_high_market_vol,2025-07,0.0
K1_M1_quintile_source_cc_high_market_vol,2025-08,-0.008350131489886267
K1_M1_quintile_source_cc_high_market_vol,2025-09,0.0
K1_M1_quintile_source_cc_high_market_vol,2025-10,0.0
K1_M1_quintile_source_cc_high_market_vol,2025-11,0.00020519057175089062
K1_M1_quintile_source_cc_high_market_vol,2025-12,0.0
K1_M1_quintile_source_cc_high_market_vol,2026-01,0.0
K1_M1_quintile_source_cc_high_market_vol,2026-02,0.024729627189854414
K1_M1_quintile_source_cc_high_market_vol,2026-03,0.03698204293637431
K1_M1_quintile_source_cc_high_market_vol,2026-04,-0.03298103744694171
K1_M1_quintile_source_cc_high_noise,2024-11,0.0
K1_M1_quintile_source_cc_high_noise,2024-12,0.0
K1_M1_quintile_source_cc_high_noise,2025-01,-0.012679543574542559
K1_M1_quintile_source_cc_high_noise,2025-02,0.02073279302249231
K1_M1_quintile_source_cc_high_noise,2025-03,-0.0020188418261519493
K1_M1_quintile_source_cc_high_noise,2025-04,0.03868526001144977
K1_M1_quintile_source_cc_high_noise,2025-05,-0.006187239332876765
K1_M1_quintile_source_cc_high_noise,2025-06,-0.0016926115404267564
K1_M1_quintile_source_cc_high_noise,2025-07,2.1173010791018018e-06
K1_M1_quintile_source_cc_high_noise,2025-08,-0.010294585803790978
K1_M1_quintile_source_cc_high_noise,2025-09,-0.003187026468743036
K1_M1_quintile_source_cc_high_noise,2025-10,-0.007146301961941622
K1_M1_quintile_source_cc_high_noise,2025-11,0.0036466793880969607
K1_M1_quintile_source_cc_high_noise,2025-12,0.009544132136227821
K1_M1_quintile_source_cc_high_noise,2026-01,0.0015441295640477922
K1_M1_quintile_source_cc_high_noise,2026-02,0.01017955002866744
K1_M1_quintile_source_cc_high_noise,2026-03,0.04448480454716361
K1_M1_quintile_source_cc_high_noise,2026-04,-0.01724393226516266
K1_M2_decile_actionable_oc_all,2024-11,-0.0384131909567062
K1_M2_decile_actionable_oc_all,2024-12,0.00841879949317999
K1_M2_decile_actionable_oc_all,2025-01,-0.03471133583502885
K1_M2_decile_actionable_oc_all,2025-02,-0.038238469276092715
K1_M2_decile_actionable_oc_all,2025-03,-0.001504860940847605
K1_M2_decile_actionable_oc_all,2025-04,0.03039738184064852
K1_M2_decile_actionable_oc_all,2025-05,-0.04278906249643934
K1_M2_decile_actionable_oc_all,2025-06,-0.10054681230154908
K1_M2_decile_actionable_oc_all,2025-07,-0.04694950281486057
K1_M2_decile_actionable_oc_all,2025-08,-0.024734570568718358
K1_M2_decile_actionable_oc_all,2025-09,-0.046724471552472086
K1_M2_decile_actionable_oc_all,2025-10,-0.03755332894121629
K1_M2_decile_actionable_oc_all,2025-11,0.01038672121180037
K1_M2_decile_actionable_oc_all,2025-12,-0.019174850507042523
K1_M2_decile_actionable_oc_all,2026-01,-0.024150382980704883
K1_M2_decile_actionable_oc_all,2026-02,-0.05573612456501054
K1_M2_decile_actionable_oc_all,2026-03,0.09691638785740755
K1_M2_decile_actionable_oc_all,2026-04,-0.10503629696136467
K1_M2_decile_actionable_oc_high_market_vol,2024-11,0.0
K1_M2_decile_actionable_oc_high_market_vol,2024-12,0.0
K1_M2_decile_actionable_oc_high_market_vol,2025-01,0.0
K1_M2_decile_actionable_oc_high_market_vol,2025-02,-0.05352696562658571
K1_M2_decile_actionable_oc_high_market_vol,2025-03,0.0019774615825400854
K1_M2_decile_actionable_oc_high_market_vol,2025-04,0.03039738184064852
K1_M2_decile_actionable_oc_high_market_vol,2025-05,-0.029181650507913447
K1_M2_decile_actionable_oc_high_market_vol,2025-06,0.005945522283383678
K1_M2_decile_actionable_oc_high_market_vol,2025-07,0.0
K1_M2_decile_actionable_oc_high_market_vol,2025-08,-0.010269184701999374
K1_M2_decile_actionable_oc_high_market_vol,2025-09,0.0
K1_M2_decile_actionable_oc_high_market_vol,2025-10,0.0
K1_M2_decile_actionable_oc_high_market_vol,2025-11,-0.01411539352465631
K1_M2_decile_actionable_oc_high_market_vol,2025-12,0.0
K1_M2_decile_actionable_oc_high_market_vol,2026-01,0.0
K1_M2_decile_actionable_oc_high_market_vol,2026-02,-0.04278565748164442
K1_M2_decile_actionable_oc_high_market_vol,2026-03,0.04298595829762475
K1_M2_decile_actionable_oc_high_market_vol,2026-04,-0.08892461130234677
K1_M2_decile_actionable_oc_high_noise,2024-11,0.0
K1_M2_decile_actionable_oc_high_noise,2024-12,0.0
K1_M2_decile_actionable_oc_high_noise,2025-01,-0.011921719499542228
K1_M2_decile_actionable_oc_high_noise,2025-02,0.013309449578815954
K1_M2_decile_actionable_oc_high_noise,2025-03,0.019748775933613637
K1_M2_decile_actionable_oc_high_noise,2025-04,0.02301645118491728
K1_M2_decile_actionable_oc_high_noise,2025-05,-0.007023575654254351
K1_M2_decile_actionable_oc_high_noise,2025-06,0.0015503224999118851
K1_M2_decile_actionable_oc_high_noise,2025-07,-0.002827267287766713
K1_M2_decile_actionable_oc_high_noise,2025-08,-0.008602510993759048
K1_M2_decile_actionable_oc_high_noise,2025-09,-0.008593826402761105
K1_M2_decile_actionable_oc_high_noise,2025-10,-0.0001270777081491415
K1_M2_decile_actionable_oc_high_noise,2025-11,-0.0012226378794271604
K1_M2_decile_actionable_oc_high_noise,2025-12,-0.002701249464499501
K1_M2_decile_actionable_oc_high_noise,2026-01,-0.005406001214816556
K1_M2_decile_actionable_oc_high_noise,2026-02,-0.048571083284567704
K1_M2_decile_actionable_oc_high_noise,2026-03,0.04376090221999164
K1_M2_decile_actionable_oc_high_noise,2026-04,-0.042033795629446216
K1_M2_decile_source_cc_all,2024-11,-0.035271906958406804
K1_M2_decile_source_cc_all,2024-12,0.009440578246994803
K1_M2_decile_source_cc_all,2025-01,-0.033904579769546694
K1_M2_decile_source_cc_all,2025-02,-0.03654314593278632
K1_M2_decile_source_cc_all,2025-03,0.0021811755045365276
K1_M2_decile_source_cc_all,2025-04,0.033549546419226195
K1_M2_decile_source_cc_all,2025-05,-0.04140394879068848
K1_M2_decile_source_cc_all,2025-06,-0.09912633203176884
K1_M2_decile_source_cc_all,2025-07,-0.04531302286746766
K1_M2_decile_source_cc_all,2025-08,-0.023544637196218222
K1_M2_decile_source_cc_all,2025-09,-0.04489545114714093
K1_M2_decile_source_cc_all,2025-10,-0.035486142207275514
K1_M2_decile_source_cc_all,2025-11,0.011947584616447352
K1_M2_decile_source_cc_all,2025-12,-0.018767433894494794
K1_M2_decile_source_cc_all,2026-01,-0.02572177876430304
K1_M2_decile_source_cc_all,2026-02,-0.05611922740746133
K1_M2_decile_source_cc_all,2026-03,0.0998492318956693
K1_M2_decile_source_cc_all,2026-04,-0.10412272788587126
K1_M2_decile_source_cc_high_market_vol,2024-11,0.0
K1_M2_decile_source_cc_high_market_vol,2024-12,0.0
K1_M2_decile_source_cc_high_market_vol,2025-01,0.0
K1_M2_decile_source_cc_high_market_vol,2025-02,-0.052964859030429176
K1_M2_decile_source_cc_high_market_vol,2025-03,0.004202030346976649
K1_M2_decile_source_cc_high_market_vol,2025-04,0.033549546419226195
K1_M2_decile_source_cc_high_market_vol,2025-05,-0.027340728203011238
K1_M2_decile_source_cc_high_market_vol,2025-06,0.006574527495211339
K1_M2_decile_source_cc_high_market_vol,2025-07,0.0
K1_M2_decile_source_cc_high_market_vol,2025-08,-0.009540015587064389
K1_M2_decile_source_cc_high_market_vol,2025-09,0.0
K1_M2_decile_source_cc_high_market_vol,2025-10,0.0
K1_M2_decile_source_cc_high_market_vol,2025-11,-0.014015431870104579
K1_M2_decile_source_cc_high_market_vol,2025-12,0.0
K1_M2_decile_source_cc_high_market_vol,2026-01,0.0
K1_M2_decile_source_cc_high_market_vol,2026-02,-0.04335916769576753
K1_M2_decile_source_cc_high_market_vol,2026-03,0.044759206924722995
K1_M2_decile_source_cc_high_market_vol,2026-04,-0.08795866063311165
K1_M2_decile_source_cc_high_noise,2024-11,0.0
K1_M2_decile_source_cc_high_noise,2024-12,0.0
K1_M2_decile_source_cc_high_noise,2025-01,-0.012529527522591408
K1_M2_decile_source_cc_high_noise,2025-02,0.01298954476985378
K1_M2_decile_source_cc_high_noise,2025-03,0.021964665133548753
K1_M2_decile_source_cc_high_noise,2025-04,0.02529280004939966
K1_M2_decile_source_cc_high_noise,2025-05,-0.006826518675566067
K1_M2_decile_source_cc_high_noise,2025-06,0.0014052179107689093
K1_M2_decile_source_cc_high_noise,2025-07,-0.0027731869384167458
K1_M2_decile_source_cc_high_noise,2025-08,-0.008295295915363553
K1_M2_decile_source_cc_high_noise,2025-09,-0.008916217911448327
K1_M2_decile_source_cc_high_noise,2025-10,0.00024562630526567177
K1_M2_decile_source_cc_high_noise,2025-11,-5.865777903808203e-05
K1_M2_decile_source_cc_high_noise,2025-12,-0.002360919884148338
K1_M2_decile_source_cc_high_noise,2026-01,-0.005609514882052672
K1_M2_decile_source_cc_high_noise,2026-02,-0.04939236399554879
K1_M2_decile_source_cc_high_noise,2026-03,0.045038977372625424
K1_M2_decile_source_cc_high_noise,2026-04,-0.04301416349416766
K1_M2_quintile_actionable_oc_all,2024-11,-0.029125963861939788
K1_M2_quintile_actionable_oc_all,2024-12,-0.0017500824971786733
K1_M2_quintile_actionable_oc_all,2025-01,-0.020981689110289498
K1_M2_quintile_actionable_oc_all,2025-02,-0.0380149170819509
K1_M2_quintile_actionable_oc_all,2025-03,-0.01662166083971601
K1_M2_quintile_actionable_oc_all,2025-04,0.040264320477602686
K1_M2_quintile_actionable_oc_all,2025-05,-0.023871248992876917
K1_M2_quintile_actionable_oc_all,2025-06,-0.045202103475106066
K1_M2_quintile_actionable_oc_all,2025-07,-0.033438136583741326
K1_M2_quintile_actionable_oc_all,2025-08,-0.002145364746965619
K1_M2_quintile_actionable_oc_all,2025-09,-0.03257401476297683
K1_M2_quintile_actionable_oc_all,2025-10,-0.015214115071959633
K1_M2_quintile_actionable_oc_all,2025-11,0.002413371669904924
K1_M2_quintile_actionable_oc_all,2025-12,-0.005727102582204412
K1_M2_quintile_actionable_oc_all,2026-01,-0.011408437153278998
K1_M2_quintile_actionable_oc_all,2026-02,0.006178143484724921
K1_M2_quintile_actionable_oc_all,2026-03,0.0616713968180356
K1_M2_quintile_actionable_oc_all,2026-04,-0.06049961426555073
K1_M2_quintile_actionable_oc_high_market_vol,2024-11,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2024-12,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2025-01,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2025-02,-0.05005809282436244
K1_M2_quintile_actionable_oc_high_market_vol,2025-03,-0.00989970161202736
K1_M2_quintile_actionable_oc_high_market_vol,2025-04,0.040264320477602686
K1_M2_quintile_actionable_oc_high_market_vol,2025-05,-0.013070461305637958
K1_M2_quintile_actionable_oc_high_market_vol,2025-06,0.004166014283299784
K1_M2_quintile_actionable_oc_high_market_vol,2025-07,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2025-08,-0.011055876886870783
K1_M2_quintile_actionable_oc_high_market_vol,2025-09,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2025-10,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2025-11,-0.008394289206899422
K1_M2_quintile_actionable_oc_high_market_vol,2025-12,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2026-01,0.0
K1_M2_quintile_actionable_oc_high_market_vol,2026-02,-0.0003422973660790888
K1_M2_quintile_actionable_oc_high_market_vol,2026-03,0.03583532787747384
K1_M2_quintile_actionable_oc_high_market_vol,2026-04,-0.057099732092222966
K1_M2_quintile_actionable_oc_high_noise,2024-11,0.0
K1_M2_quintile_actionable_oc_high_noise,2024-12,0.0
K1_M2_quintile_actionable_oc_high_noise,2025-01,8.407328581401053e-05
K1_M2_quintile_actionable_oc_high_noise,2025-02,0.009272983739883889
K1_M2_quintile_actionable_oc_high_noise,2025-03,0.0038036008845937753
K1_M2_quintile_actionable_oc_high_noise,2025-04,0.03130730900022051
K1_M2_quintile_actionable_oc_high_noise,2025-05,-0.0010170517347034623
K1_M2_quintile_actionable_oc_high_noise,2025-06,0.01571357171206015
K1_M2_quintile_actionable_oc_high_noise,2025-07,0.002207507007975881
K1_M2_quintile_actionable_oc_high_noise,2025-08,-0.003160390757572233
K1_M2_quintile_actionable_oc_high_noise,2025-09,-0.0058057806253173465
K1_M2_quintile_actionable_oc_high_noise,2025-10,0.0007805601240716193
K1_M2_quintile_actionable_oc_high_noise,2025-11,-0.0019147975317324337
K1_M2_quintile_actionable_oc_high_noise,2025-12,-0.0009587292914325868
K1_M2_quintile_actionable_oc_high_noise,2026-01,0.0011653553143043793
K1_M2_quintile_actionable_oc_high_noise,2026-02,-0.0038591384083139107
K1_M2_quintile_actionable_oc_high_noise,2026-03,0.04557565263096752
K1_M2_quintile_actionable_oc_high_noise,2026-04,-0.02482252010869428
K1_M2_quintile_source_cc_all,2024-11,-0.027052846141144653
K1_M2_quintile_source_cc_all,2024-12,-0.0002960249800889256
K1_M2_quintile_source_cc_all,2025-01,-0.020460145141900386
K1_M2_quintile_source_cc_all,2025-02,-0.03709544023362502
K1_M2_quintile_source_cc_all,2025-03,-0.013421471147057155
K1_M2_quintile_source_cc_all,2025-04,0.0434464776699312
K1_M2_quintile_source_cc_all,2025-05,-0.022625821088754335
K1_M2_quintile_source_cc_all,2025-06,-0.043984377863067366
K1_M2_quintile_source_cc_all,2025-07,-0.03147015925097522
K1_M2_quintile_source_cc_all,2025-08,-0.001682552693543671
K1_M2_quintile_source_cc_all,2025-09,-0.03184503195744816
K1_M2_quintile_source_cc_all,2025-10,-0.014017214697368512
K1_M2_quintile_source_cc_all,2025-11,0.002781999830017142
K1_M2_quintile_source_cc_all,2025-12,-0.0052602733403100494
K1_M2_quintile_source_cc_all,2026-01,-0.012265652063759468
K1_M2_quintile_source_cc_all,2026-02,0.006499977330850005
K1_M2_quintile_source_cc_all,2026-03,0.06387929785695581
K1_M2_quintile_source_cc_all,2026-04,-0.05908410074691853
K1_M2_quintile_source_cc_high_market_vol,2024-11,0.0
K1_M2_quintile_source_cc_high_market_vol,2024-12,0.0
K1_M2_quintile_source_cc_high_market_vol,2025-01,0.0
K1_M2_quintile_source_cc_high_market_vol,2025-02,-0.04989605733691555
K1_M2_quintile_source_cc_high_market_vol,2025-03,-0.008183827861421997
K1_M2_quintile_source_cc_high_market_vol,2025-04,0.0434464776699312
K1_M2_quintile_source_cc_high_market_vol,2025-05,-0.011972075859014211
K1_M2_quintile_source_cc_high_market_vol,2025-06,0.004576266124047275
K1_M2_quintile_source_cc_high_market_vol,2025-07,0.0
K1_M2_quintile_source_cc_high_market_vol,2025-08,-0.01078209630401691
K1_M2_quintile_source_cc_high_market_vol,2025-09,0.0
K1_M2_quintile_source_cc_high_market_vol,2025-10,0.0
K1_M2_quintile_source_cc_high_market_vol,2025-11,-0.008327397766041451
K1_M2_quintile_source_cc_high_market_vol,2025-12,0.0
K1_M2_quintile_source_cc_high_market_vol,2026-01,0.0
K1_M2_quintile_source_cc_high_market_vol,2026-02,-0.0006004031069247427
