execution_date,end_date,cycle_net_pnl,target,constituent_gap_positive_fraction,constituent_gap_median,constituent_count,QQQ_open,QQQ_close,QQQ_prior_close,QQQ_gap,QQQ_prior_week,QQQ_open_to_0940,QQQ_available_at_ts,QQQ_prior_close_to_0940,SPY_open,SPY_close,SPY_prior_close,SPY_gap,SPY_prior_week,SPY_open_to_0940,SPY_available_at_ts,SPY_prior_close_to_0940
2020-06-22,2020-06-26,-0.021758684459047346,DXCM|TSLA|ZM,0.4077669902912621,-0.0011876846240520544,103,243.77,246.74,244.24,-0.0019243367179823112,0.03394233992624884,-0.0015178241785289703,2020-06-22 06:40:00-07:00,-0.003439240091713147,307.99,310.67,308.54,-0.0017825889673949158,0.01159193774217715,-0.003620247410630273,2020-06-22 06:40:00-07:00,-0.005396382964931723
2020-06-29,2020-07-02,0.15876619849186574,DOCU|TSLA|ZM,0.7669902912621359,0.0035699654708256645,103,239.98,242.84,240.22,-0.0009990841728415578,-0.015806111696522684,-0.006292191015917936,2020-06-29 06:40:00-07:00,-0.007284988760303035,301.41,304.56,300.09,0.004398680395881316,-0.019667170953101443,-0.005606794506004875,2020-06-29 06:40:00-07:00,-0.0012327766072008917
2020-07-06,2020-07-10,0.13669598674924494,DOCU|TSLA|ZM,0.9902912621359223,0.01421061752642827,103,255.46,258.39,252.19,0.012966414211507127,0.07563899758554649,0.0008538877143529078,2020-07-06 06:40:00-07:00,0.013831373787654533,316.37,317.01,312.19,0.013389282167910688,0.05638308507447776,-0.0013907766223093532,2020-07-06 06:40:00-07:00,0.011979884044972744
2020-07-13,2020-07-17,-0.08843307832648084,DOCU|TSLA|ZM,0.8640776699029126,0.00617929460975386,103,266.87,258.54,263.97,0.010986096904951337,0.0005805178218971641,0.0031475999550341083,2020-07-13 06:40:00-07:00,0.014168276698109494,320.13,314.81,317.64,0.00783906309029092,-0.006939844168953657,-0.0007496954362290476,2020-07-13 06:40:00-07:00,0.007083490744238752
2020-07-20,2020-07-24,-0.01712109253383831,DOCU|TSLA|ZM,0.5242718446601942,0.00047460844803048907,103,260.12,266.78,259.42,0.002698327037236936,0.03187127717181082,-0.001883745963401573,2020-07-20 06:40:00-07:00,0.0008094981111710364,321.43,324.27,321.7,-0.0008392912651538076,0.03004987135097359,0.0004355536197615528,2020-07-20 06:40:00-07:00,-0.00040410320174077974
2020-07-27,2020-07-31,0.0006275556396327445,MRNA|TSLA|ZM,0.6990291262135923,0.004171011470281538,103,257.36,260.12,255.56,0.007043355767725856,-0.024964390134192826,0.0032839765263688037,2020-07-27 06:40:00-07:00,0.010350462509102654,321.63,323.27,320.91,0.0022436197064596985,-0.003083849878187883,-0.0013991232161179035,2020-07-27 06:40:00-07:00,0.0008413573899224147
2020-08-03,2020-08-07,0.0010572640540769118,MRNA|TSLA|ZM,0.7475728155339806,0.0038804811796664396,103,268.05,269.38,265.79,0.00850295345949803,0.03559895432877136,0.0018276440962505802,2020-08-03 06:40:00-07:00,0.010346137928439525,328.32,328.67,326.4,0.00588235294117645,0.016704302904692714,-0.0016751949317739268,2020-08-03 06:40:00-07:00,0.004197303921568585
2020-08-10,2020-08-14,0.01856692183408023,MRNA|TSLA|ZM,0.3786407766990291,-0.0006877579092159358,103,271.74,270.31,271.47,0.0009945850370205456,0.003452372113742719,-0.0001471995289615835,2020-08-10 06:40:00-07:00,0.0008472391056100204,335.06,335.56,334.57,0.001464566458439176,0.020963276234520878,0.0005073718140033989,2020-08-10 06:40:00-07:00,0.0019726813521834252
2020-08-17,2020-08-21,0.1305943899102331,MRNA|TSLA|ZM,0.8737864077669902,0.004499897729597135,103,273.91,275.32,272.16,0.0064300411522633105,0.01853427546150721,0.0007666471962615162,2020-08-17 06:40:00-07:00,0.007201617921546166,337.94,337.92,336.85,0.0032358616594923006,0.007033019430206178,0.00011836770928885798,2020-08-17 06:40:00-07:00,0.0033546123903134273
2020-08-24,2020-08-28,0.026339255754700083,DOCU|MRNA|ZM,0.8543689320388349,0.007078763708873392,103,285.06,283.63,281.87,0.011317273920601778,0.030183059712334703,0.0022094409763624423,2020-08-24 06:40:00-07:00,0.013551719745705126,342.12,342.9,339.45,0.007865665046398629,0.014737215909090828,-0.0002630655910207391,2020-08-24 06:40:00-07:00,0.007600530269553651
2020-08-31,2020-09-04,0.019371151573238918,DOCU|MRNA|ZM,0.21359223300970873,-0.003276003276003303,103,293.16,294.88,292.53,0.002153625269203374,0.03966435144378244,-0.0013647837358439219,2020-08-31 06:40:00-07:00,0.0007859023006189236,350.35,349.8206,350.57,-0.0006275494195167042,0.020182560513269276,-0.00043042671614101913,2020-08-31 06:40:00-07:00,-0.001057706021621918
2020-09-08,2020-09-11,0.04661555283575425,DOCU|MRNA|ZM,0.019417475728155338,-0.025043680838672255,103,272.24,269.95,283.58,-0.03998871570632612,-0.08454286489419427,0.0074382897443432405,2020-09-08 06:40:00-07:00,-0.03284787361591068,336.71,333.27,342.35,-0.016474368336497847,-0.04731167918641732,-0.0010988684624750888,2020-09-08 06:40:00-07:00,-0.017555133635168807
2020-09-14,2020-09-18,0.04555759014342866,MRNA|PDD|ZM,0.9514563106796117,0.010822582790264601,103,274.28,275.16,270.45,0.0141615825476058,-0.02969179772903574,-0.0003408925185939271,2020-09-14 06:40:00-07:00,0.013815862451469929,337.49,338.44,334.09,0.01017689844054015,-0.011421060318387632,0.0002963050757058827,2020-09-14 06:40:00-07:00,0.010476218982908847
2020-09-21,2020-09-25,0.04723325927759502,MRNA|PDD|ZM,0.009708737864077669,-0.01341749994831476,103,262.52,267.51,266.87,-0.016300071195713306,-0.027802006105538735,-0.00209507847021162,2020-09-21 06:40:00-07:00,-0.01836099973769989,325.7,327.12,330.77,-0.015327871330531817,-0.033447583028010874,-0.004298434141848273,2020-09-21 06:40:00-07:00,-0.019560419626931114
2020-09-28,2020-10-02,-0.006426799216838655,MRNA|TSLA|ZM,0.9611650485436893,0.013736263736263687,103,276.615,277.2,271.56,0.018614670790985333,0.0362229449366378,-0.0032537960954448497,2020-09-28 06:40:00-07:00,0.01530030635240287,333.22,334.25,328.72,0.013689462156242449,0.021796282709708903,-0.0004201428485686165,2020-09-28 06:40:00-07:00,0.013263567778048158
2020-10-05,2020-10-09,0.022154151246197407,DOCU|TSLA|ZM,0.970873786407767,0.006989097008666567,103,276.34,280.16,274.31,0.007400386424118555,0.010678210678210842,0.002605485995512913,2020-10-05 06:40:00-07:00,0.010025154022820892,336.06,339.72,333.88,0.006529291961183681,0.016364996260284315,0.002321014104624153,2020-10-05 06:40:00-07:00,0.008865460644542855
2020-10-12,2020-10-16,0.06124713428799988,DOCU|TSLA|ZM,0.9611650485436893,0.011817003148731242,103,290.6,294.53,285.71,0.017115256728851058,0.051292118789262986,0.0006539096916300391,2020-10-12 06:40:00-07:00,0.01778035825273072,349.59,352.36,346.73,0.008248493063767182,0.03720711173907909,0.0001430328689533411,2020-10-12 06:40:00-07:00,0.008392705738347939
2020-10-19,2020-10-23,-0.08394578906456303,DOCU|TSLA|ZM,0.7572815533980582,0.004132231404958775,103,290.49,283.8,288.51,0.006862847041697151,-0.036430923844769536,0.0021405211883369635,2020-10-19 06:40:00-07:00,0.009018058299539167,348.65,342.13,347.32,0.003829321663019636,-0.029032807356113133,0.0015776490161207857,2020-10-19 06:40:00-07:00,0.005413012004694462
2020-10-26,2020-10-30,-0.07288836968224557,DOCU|TSLA|ZM,0.02912621359223301,-0.010160259767466262,103,282.32,280.47,284.74,-0.008498981527007121,-0.011733615221987237,0.005806954181715174,2020-10-26 06:40:00-07:00,-0.0027413805416105497,342.13,339.41,345.62,-0.010097795266477694,-0.00795019437056077,0.0013006751819484297,2020-10-26 06:40:00-07:00,-0.008810254036224818
2020-11-02,2020-11-06,0.041011376427045,DOCU|TSLA|ZM,0.9514563106796117,0.011428571428571344,103,271.73,269.98,269.38,0.00872373598633902,-0.03740150461724967,0.0023920803739003738,2020-11-02 06:40:00-08:00,0.011136684237879502,330.2,330.19,326.69,0.010744130521289197,-0.027164785952093373,-0.0013022410660206152,2020-11-02 06:40:00-08:00,0.009427898007285052
2020-11-09,2020-11-13,-0.08382542232993054,DOCU|TSLA|ZM,0.7864077669902912,0.026027279005524928,103,297.31,288.59,294.61,0.009164658361902056,0.06893103192829075,-0.006626080522014188,2020-11-09 06:40:00-08:00,0.002477852075625231,363.97,354.62,350.18,0.03937974755839857,0.07398770404918387,-0.0035991977360771976,2020-11-09 06:40:00-08:00,0.035638814324061796
2020-11-16,2020-11-20,0.1464822486801373,DOCU|TSLA|ZM,0.5533980582524272,0.0015902464882058265,103,290.68,293.2,290.93,-0.000859313236861059,0.01597421948092448,0.003027488216878149,2020-11-16 06:40:00-08:00,0.002165573419317779,360.98,362.58,358.1,0.008042446244065804,0.022446562517624447,-0.0004709402182946354,2020-11-16 06:40:00-08:00,0.007567718514381427
2020-11-23,2020-11-27,0.11548603639423402,MELI|TSLA|ZM,0.8640776699029126,0.004377927102423129,103,291.41,290.39,290.38,0.003547076244920566,-0.00958390177353341,0.0018187433512919515,2020-11-23 06:40:00-08:00,0.005372270817549429,357.28,357.53,355.35,0.005431264950049197,-0.01392796072590885,0.000979623824451492,2020-11-23 06:40:00-08:00,0.006416209371042703
2020-11-30,2020-12-04,-0.04304315124144972,MELI|TSLA|ZM,0.39805825242718446,-0.0007263702672437589,103,299.3,299.62,299.01,0.000969867228520771,0.0318203733039466,-0.00023321082525884496,2020-11-30 06:40:00-08:00,0.0007364302197252481,362.83,362.21,363.71,-0.0024195100492150345,0.01930491065147022,-0.001157842515778662,2020-11-30 06:40:00-08:00,-0.0035745511533913366
2020-12-07,2020-12-11,-0.015374342600498574,PDD|TSLA|ZM,0.42718446601941745,-0.000939077356497231,103,305.71,307.25,305.52,0.0006218905472636926,0.02546558974701285,0.002714991331654426,2020-12-07 06:40:00-08:00,0.0033385703063630867,369.02,369.16,369.78,-0.002055276110119464,0.019187764004306995,8.346431087735695e-05,2020-12-07 06:40:00-08:00,-0.001971983341446326
2020-12-14,2020-12-18,0.05438630424131121,QCOM|TSLA|ZM,0.7766990291262136,0.0052631578947368585,103,303.08,304.04,301.85,0.004074871624979215,-0.010447518307567072,0.0056754438065069746,2020-12-14 06:40:00-08:00,0.009773442136412402,368.64,364.9,366.14,0.006827989293712866,-0.011539711778090878,0.0020617438012044964,2020-12-14 06:40:00-08:00,0.008903810659518285
2020-12-21,2020-12-24,-0.020607867246723303,PDD|TSLA|ZM,0.0392156862745098,-0.012996597940464427,102,306.46,308.92,310.06,-0.011610656002064235,0.016050519668464602,0.004633103853306952,2020-12-21 06:40:00-08:00,-0.0070313455238198985,364.97,367.65,369.15,-0.01132331030746292,0.007536311318169453,0.003561936597528348,2020-12-21 06:40:00-08:00,-0.007801706623323912
2020-12-28,2020-12-31,-0.031746854282809406,PTON|TSLA|ZM,0.9117647058823529,0.007898477479932331,102,312.25,312.68,309.56,0.008689753198087624,0.008449977423724553,-0.0007686148919135993,2020-12-28 06:40:00-08:00,0.007914459232458926,371.74,372.22,369.03,0.0073435764030025386,0.008316402546390433,-0.001421385339609893,2020-12-28 06:40:00-08:00,0.005911753011553111
2021-01-04,2021-01-08,0.09857052939458183,MRNA|PTON|TSLA,0.7647058823529411,0.0033759227317258222,102,315.11,309.31,313.74,0.004366673041371838,-0.0008075978808631534,-0.004950334803719425,2021-01-04 06:40:00-08:00,-0.0006052782558807479,375.31,368.97,374.25,0.002832331329325255,-0.000162588407446429,-0.003511497162345778,2021-01-04 06:40:00-08:00,-0.0006891115564462424
2021-01-11,2021-01-15,0.016921677552696503,MRNA|PTON|TSLA,0.18627450980392157,-0.005209774359839714,102,315.98,314.42,319.03,-0.009560229445506496,0.01652064272089504,-0.002531725687521802,2021-01-11 06:40:00-08:00,-0.012067751254562498,377.85,378.7,381.29,-0.00902200424873456,0.026370707645607894,0.0014025987773571558,2021-01-11 06:40:00-08:00,-0.007632059723506002
2021-01-19,2021-01-22,0.06756312932568383,MRNA|PTON|TSLA,0.8725490196078431,0.006587138200539466,102,314.25,316.41,311.86,0.007663695247867697,0.006329113924050667,0.0003494255799891821,2021-01-19 06:40:00-08:00,0.0080157987190137,378.34,378.64,375.67,0.007107301621103623,-0.0001584367573277401,-0.0007413966273720485,2021-01-19 06:40:00-08:00,0.006360635664280023
2021-01-25,2021-01-29,0.03527152253462096,MRNA|PTON|TSLA,0.6862745098039216,0.005217111190539803,102,328.91,328.11,325.42,0.010724602052731846,0.05210671455140137,0.0034963971907207014,2021-01-25 06:40:00-08:00,0.014258496711941238,383.67,384.54,382.82,0.0022203646622434015,0.023611148082093303,0.0012119790444913292,2021-01-25 06:40:00-08:00,0.003435034742176546
2021-02-01,2021-02-05,0.06206606922484091,PDD|PTON|TSLA,0.9117647058823529,0.007738210894756237,102,318.11,322.42,314.56,0.011285605289928835,-0.01734174514644482,0.002294587288615091,2021-02-01 06:40:00-08:00,0.013606088384986448,373.72,376.02,370.14,0.00967201599394829,-0.022156342643158133,-0.00016054800385312262,2021-02-01 06:40:00-08:00,0.009509915167234206
2021-02-08,2021-02-12,0.020511918799632135,PDD|PTON|TSLA,0.8725490196078431,0.005337467003357799,102,333.1,333.58,331.36,0.005251086431675489,0.03461323739222122,-0.0016814770339238505,2021-02-08 06:40:00-08:00,0.003560779816513593,389.27,390.52,387.63,0.004230838686376082,0.038561778628796395,-0.00010275644154433827,2021-02-08 06:40:00-08:00,0.004127647498903597
2021-02-16,2021-02-19,-0.0975079212260091,PDD|PTON|TSLA,0.6568627450980392,0.0017993589739094817,102,337.27,335.54,336.45,0.0024372120671718456,0.005875652017507171,-0.00023454410674572657,2021-02-16 06:40:00-08:00,0.002202096326698877,393.96,392.38,392.73,0.003131922694981082,0.004762880262214608,-0.000685331370409048,2021-02-16 06:40:00-08:00,0.002444444919699418
2021-02-22,2021-02-26,-0.08448739685438066,BIDU|PTON|TSLA,0.06862745098039216,-0.00822194221414535,102,326.5,322.44,331.02,-0.01365476406259436,-0.04164065983058396,0.0009188361408882795,2021-02-22 06:40:00-08:00,-0.012748474412422106,387.06,387.08,390.05,-0.007665683886681207,-0.014386474168003538,0.0018214230351882854,2021-02-22 06:40:00-08:00,-0.005858223304704646
2021-03-01,2021-03-05,-0.13889816731909632,BIDU|PTON|TSLA,0.9803921568627451,0.012598173014198522,102,319.27,323.59,314.14,0.01633029859298407,0.003566555017987749,-0.003538548255777485,2021-03-01 06:40:00-08:00,0.012733964787604135,385.59,389.43,380.01,0.014683824109891885,0.006071096414177912,0.0008558313234265924,2021-03-01 06:40:00-08:00,0.015552222309939356
2021-03-08,2021-03-12,0.0745859440024205,MRNA|PTON|TSLA,0.23529411764705882,-0.0037445241926707395,102,308.12,299.94,308.68,-0.0018141764934560545,-0.07308631292685186,-0.0033428534337272,2021-03-08 06:40:00-08:00,-0.005150965401062746,384.66,381.72,383.56,0.0028678694337263,-0.019798166551113106,-0.0007799095304944492,2021-03-08 06:40:00-08:00,0.0020857232245283797
2021-03-15,2021-03-19,0.00999920480287051,BIDU|MRNA|TSLA,0.5588235294117647,0.00042006686615925215,102,315.79,318.83,315.46,0.001046091422050477,0.06297926251917052,-0.0027864855451061876,2021-03-15 06:40:00-07:00,-0.001743309041682073,394.33,396.48,394.0,0.0008375634517765462,0.03866708582206857,0.0002282352344484817,2021-03-15 06:40:00-07:00,0.001065989847715887
2021-03-22,2021-03-26,-0.1079213144087801,BIDU|MRNA|PDD,0.696078431372549,0.0030597380160674037,102,315.21,318.61,313.14,0.006610461774286147,-0.0006900228962142263,0.004171821959963129,2021-03-22 06:40:00-07:00,0.010809861403844767,390.03,392.55,389.57,0.001180789075134081,-0.009912227602905554,0.0017434556316180405,2021-03-22 06:40:00-07:00,0.0029263033601150124
2021-03-29,2021-04-01,0.05564313161341257,BIDU|MRNA|PDD,0.22549019607843138,-0.0031998551054616686,102,315.45,315.91,316.0,-0.0017405063291139333,-0.008474310285301767,0.00225039619651346,2021-03-29 06:40:00-07:00,0.0005059730385765793,394.4,395.76,395.91,-0.003813998130888452,0.00817730225448976,0.0031186612576066253,2021-03-29 06:40:00-07:00,-0.0007072314414892089
2021-04-05,2021-04-09,0.013903026729353715,BIDU|MRNA|MU,0.8431372549019608,0.0055688393019768245,102,327.13,331.05,324.57,0.007887358659149024,0.047626582278481155,0.0013451132646509212,2021-04-05 06:40:00-07:00,0.009243081314555424,403.46,406.36,400.61,0.007114150919847129,0.026394887727008598,0.0012144946215237873,2021-04-05 06:40:00-07:00,0.008337285639399727
2021-04-12,2021-04-16,0.04462062823301125,AMAT|BIDU|MRNA,0.19607843137254902,-0.0036821512882044827,102,336.04,336.67,337.11,-0.0031740381477856072,0.016976287569853588,0.0010713010355909436,2021-04-12 06:40:00-07:00,-0.0021061374625493956,410.85,411.64,411.49,-0.0015553233371405906,0.012993404862683189,0.001387401421478085,2021-04-12 06:40:00-07:00,-0.00017007977347127667
2021-04-19,2021-04-23,0.01851809118525486,AMAT|BIDU|MRNA,0.2647058823529412,-0.0031633814028849683,102,340.39,338.88,342.01,-0.004736703605157766,0.006564291442658909,0.0024971356385323773,2021-04-19 06:40:00-07:00,-0.0022513961580069575,416.26,415.21,417.26,-0.0023965872597421223,0.008672626566903041,0.00038893960505448355,2021-04-19 06:40:00-07:00,-0.0020085797823898854
2021-04-26,2021-04-30,0.01121513245608581,AMAT|BIDU|MRNA,0.46078431372549017,-0.00022256023573496986,102,339.67,341.63,339.42,0.0007365505862941824,0.008114966949952729,-0.0002502428827980685,2021-04-26 06:40:00-07:00,0.00048612338695397384,417.44,417.61,416.74,0.001679704372030466,0.005780207605790011,0.0007905327711765775,2021-04-26 06:40:00-07:00,0.0024715650045590287
2021-05-03,2021-05-07,-0.051623445264353154,AMAT|MRNA|PDD,0.8823529411764706,0.00516921997537001,102,339.23,336.19,337.99,0.003668747596082822,-0.01592366010010826,-0.003802912392406488,2021-05-03 06:40:00-07:00,-0.00014811672202141857,419.43,418.2,417.3,0.005104241552839728,0.0014128014175904813,-0.0015854850630617756,2021-05-03 06:40:00-07:00,0.0035106637910375937
2021-05-10,2021-05-14,-0.0739411184374879,AMAT|LRCX|MU,0.35294117647058826,-0.002579930336366887,102,332.78,325.76,334.2,-0.004248952722920474,-0.031024123263630687,-0.006956547869463314,2021-05-10 06:40:00-07:00,-0.011175942549371709,422.5,417.94,422.12,0.000900217947503057,-0.0006217120994739256,-0.0010650887573964152,2021-05-10 06:40:00-07:00,-0.0001658296219084754
2021-05-17,2021-05-21,0.03253774919701804,AMAT|MRNA|MU,0.21568627450980393,-0.0055426249543023,102,324.63,324.41,326.39,-0.00539232206869078,-0.004144155206286748,0.0006161239641415683,2021-05-17 06:40:00-07:00,-0.004779520443398133,415.39,415.48,416.58,-0.0028565941715876786,-0.005886012346269731,0.0019018271985362656,2021-05-17 06:40:00-07:00,-0.0009601997215421543
2021-05-24,2021-05-28,0.09584459385070823,AMAT|MRNA|TSLA,0.9411764705882353,0.007854083305757098,102,329.37,332.51,327.01,0.007216904681814018,0.024968404179895654,0.003704041048061324,2021-05-24 06:40:00-07:00,0.010947677441056625,417.34,419.17,414.98,0.005687021061255848,0.008881293925098621,0.000599031964345631,2021-05-24 06:40:00-07:00,0.006289459732998992
2021-06-01,2021-06-04,0.03694070569068606,AMAT|LRCX|MRNA,0.8725490196078431,0.00494219694859388,102,335.3,332.82,333.93,0.0041026562453208015,0.0009323027878860302,-8.946944618426489e-05,2021-06-01 06:40:00-07:00,0.0040128197367543805,422.57,419.67,420.19,0.00566410433375375,0.0011928334565927123,-0.002023333412215722,2021-06-01 06:40:00-07:00,0.003629310549989162
2021-06-07,2021-06-11,0.012639112627752542,AMAT|ASML|MRNA,0.37254901960784315,-0.0009722103416872074,102,335.05,336.6,335.6,-0.0016388557806913395,0.007995687718983069,-0.0002686406781683415,2021-06-07 06:40:00-07:00,-0.0019070561955313314,422.59,422.26,422.44,0.00035508001136252965,0.004926342844903564,-0.00019167514612261627,2021-06-07 06:40:00-07:00,0.0001633368052269546
2021-06-14,2021-06-18,-0.04327338828905447,AMAT|ASML|MRNA,0.6078431372549019,0.0006044871655974671,102,341.68,344.51,341.24,0.0012894150744344746,0.023499702911467413,-0.000819480215406343,2021-06-14 06:40:00-07:00,0.0004688782088850818,424.43,425.26,424.31,0.00028281209493052906,0.007104627480699177,-0.0014136606743161417,2021-06-14 06:40:00-07:00,-0.0011312483797224493
2021-06-21,2021-06-25,0.06465615810146738,AMAT|ASML|MRNA,0.7352941176470589,0.0024110412334636955,102,342.43,344.36,342.63,-0.0005837200478649995,-0.00043540100432493123,-0.005314954881289635,2021-06-21 06:40:00-07:00,-0.005895572483436973,416.8,420.86,414.92,0.004530993926540106,-0.0103466114847387,-0.0008757197696737107,2021-06-21 06:40:00-07:00,0.0036513062759087056
2021-06-28,2021-07-02,0.007527466561606782,AMAT|ASML|MRNA,0.8431372549019608,0.004134994251095536,102,350.78,353.71,349.46,0.0037772563383506874,0.027151817865024963,0.0041906608130453105,2021-06-28 06:40:00-07:00,0.007983746351513998,427.17,427.47,426.61,0.0013126743395608376,0.015705935465475385,-0.0010300348807266158,2021-06-28 06:40:00-07:00,0.00028128735847743336
2021-07-06,2021-07-09,0.0016747925660752089,AMAT|ASML|MRNA,0.5490196078431373,0.000977814889570272,102,359.26,360.19,358.64,0.0017287530671425966,0.018320092731333615,0.0015030896843513109,2021-07-06 06:40:00-07:00,0.003234441222395912,433.78,432.93,433.72,0.00013833809831220734,0.012772826163239381,-0.0015906680805938267,2021-07-06 06:40:00-07:00,-0.0014525500322789542
2021-07-12,2021-07-16,-0.03552293769887243,AMAT|ASML|GOOG,0.5980392156862745,0.0013521926369618464,102,362.45,362.42,361.01,0.003988809174261032,0.010539817086772318,-0.0015174506828528056,2021-07-12 06:40:00-07:00,0.0024653056702028664,435.43,437.08,435.52,-0.0002066495224098963,0.007746933505487386,-4.593266271657459e-05,2021-07-12 06:40:00-07:00,-0.00025257269316369957
2021-07-19,2021-07-23,0.0689945015028133,AMAT|ASML|BIIB,0.06862745098039216,-0.008385387679176293,102,354.05,354.67,357.6,-0.00992729306487694,-0.021384029578941588,-0.0005084027679705949,2021-07-19 06:40:00-07:00,-0.01043064876957489,426.19,424.97,431.34,-0.011939537255992949,-0.027706598334400923,-0.00011731856683638853,2021-07-19 06:40:00-07:00,-0.012055455093429757
2021-07-26,2021-07-30,0.014629162201963034,AMAT|BIIB|MRNA,0.1568627450980392,-0.0020366722935391546,102,367.49,368.49,368.2,-0.001928299837045011,0.038965799193616535,5.442324961224543e-05,2021-07-26 06:40:00-07:00,-0.0018739815317760922,439.31,441.02,439.94,-0.0014320134563804432,0.037767371814480866,0.001798274566934488,2021-07-26 06:40:00-07:00,0.00036368595717584107
2021-08-02,2021-08-06,0.0698237185524831,AMAT|MRNA|NVDA,0.8823529411764706,0.004189468691598197,102,366.29,364.6,364.57,0.004717886825575501,-0.010556595837064697,-0.0026754757159628273,2021-08-02 06:40:00-07:00,0.00202978851798008,440.34,437.59,438.51,0.0041732229595676795,-0.007777425060087939,0.0002043875187356381,2021-08-02 06:40:00-07:00,0.004378463432989088
2021-08-09,2021-08-13,-0.03093039562660939,BIIB|MRNA|NVDA,0.5490196078431373,0.0009424396082305941,102,368.52,368.73,368.05,0.001277000407553297,0.011327482172243553,-0.0027678280690328627,2021-08-09 06:40:00-07:00,-0.0014943621790517447,442.46,442.13,442.49,-6.779814233093262e-05,0.010375008569665667,-0.0021245338456322704,2021-08-09 06:40:00-07:00,-0.0021921879485151674
