date,net_pnl
2021-05,0.0
2021-06,0.0
2021-07,0.0
2021-08,0.0
2021-09,0.0
2021-10,0.0
2021-11,0.0
2021-12,0.0
2022-01,0.0
2022-02,0.0
2022-03,0.0
2022-04,0.0
2022-05,0.0
2022-06,-0.21094523245700528
2022-07,0.0211863599596879
2022-08,0.02024952471637361
2022-09,-0.007717950434058651
2022-10,0.03402318822669066
2022-11,-0.00011777775808209092
2022-12,-0.018721030695303748
2023-01,0.0013124092106044072
2023-02,-0.01568463617398743
2023-03,0.004606625175735718
2023-04,0.007187294254331622
2023-05,-0.008937231844937592
2023-06,0.017636536733303287
2023-07,0.019878453896444666
2023-08,-0.0032433968842416044
2023-09,-0.023753433785780077
2023-10,-0.00787051532852884
2023-11,0.0442031511888655
2023-12,0.03822721951845551
2024-01,0.02447226503212433
2024-02,0.05255548458715691
2024-03,0.01918375532068256
2024-04,-0.02292323301569902
2024-05,0.02526562818412859
2024-06,-0.000291964460637045
2024-07,-0.015203865627521651
2024-08,0.001677063349463493
2024-09,0.019598321646854558
2024-10,-0.009414259546759911
2024-11,0.05017945047783007
2024-12,-0.020963777974226494
2025-01,0.026985488699574775
2025-02,0.0033771068189029545
2025-03,-0.02782229256078239
2025-04,0.0027986965571293885
2025-05,0.015361197873699363
2025-06,0.015784044654750747
2025-07,0.004623480521836679
2025-08,-0.0061078877555505295
2025-09,0.009564380577295351
2025-10,0.01353421845617427
2025-11,-0.0034840379767971516
2025-12,0.012043808288548856
2026-01,0.025504164770739454
2026-02,0.029872874651699206
2026-03,-0.010219132453425052
2026-04,0.028835244480352844
