campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0613,RUN-0002,sp500__pivot_target__long__atr0,sp500,0,-1.0,0.2555409437466428,0.008345711013687508,-0.24719523273295535,327001,481382,1238,695,543,0.9848415646731288,1.0000000000000002,2471.952327329553,360,245,0.07198258170892304,0.04248775738162236,NVDA,0.009433920406355198,0.2461070233402876,0,0,0.004259015729110713,0.0034343044869819344,34,26,0,0.08056319175284822,2021-05-24,2022-05-10,53.0,0.0008076214466543325,12,0.006850075726890431,0.0027365568674698145,8,4,0,15,0.006448348660843996,0.0009549466123230353,9,6,0,18,0.004962131957888009,0.0027365568674698145,11,7,0,return_override,"{""long_entries"": 330842, ""long_target_hits"": 165559, ""minimum_open_above_pivot_atr"": 0.0, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,qqq__pivot_target__long__atr0,qqq,0,-1.0,-0.041621140809704096,-0.3827530212383374,-0.3411318804286335,92016,134554,1706,931,775,0.9893616021712105,1.0000000000000002,3411.318804286334,77,85,0.24468340706651007,0.04797753537170908,FI,0.0681201942787655,-0.1097413350884696,0,0,-0.0005014595278277598,-0.0023321042442458854,37,45,1,0.2719631743944953,2020-06-08,2026-02-05,,0.17383976887654878,12,0.0018420112244844726,-0.003185058785236529,6,6,0,15,-0.0008297888752862863,-0.007170383191846826,7,8,0,18,-0.0010837110095432102,-0.0047512437180463555,8,10,0,return_override,"{""long_entries"": 92764, ""long_target_hits"": 44064, ""minimum_open_above_pivot_atr"": 0.0, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,sp500__pivot_target__long__atr0.25,sp500,0,-1.0,-0.04256686733269243,-0.1524430812489771,-0.10987621391628467,165916,287005,1237,647,590,0.437753840303923,0.9919678714859439,1098.7621391628468,294,311,0.09910902989003878,0.0543667037681601,ETSY,0.00730222547634311,-0.04986909280903554,0,0,-0.0007094477888782073,-0.0015555490950900177,28,32,0,0.11438170608695246,2023-02-17,2025-11-20,,0.07417662798634336,12,0.0022056309053394203,0.002976462197990387,7,5,0,15,-0.0014190862519086243,0.0011842810899340387,8,7,0,18,-0.00158959168817479,-6.352139681436823e-07,9,9,0,return_override,"{""long_entries"": 330842, ""long_target_hits"": 165559, ""minimum_open_above_pivot_atr"": 0.25, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,sp500__pivot_target__long__atr0.5,sp500,0,-1.0,-0.0964853296587091,-0.13710001158665944,-0.04061468192795035,64461,121231,1227,642,585,0.16181148178466273,0.9578313253012049,406.14681927950346,246,357,0.14318893168873995,0.09529715876932898,TWTR,0.006089215882227343,-0.10257454554093644,0,0,-0.0016080888276451511,-0.0018937778960537261,26,34,0,0.12519013752166275,2022-10-13,2026-01-26,,0.11012909502971016,12,0.00025054188439208464,0.0017045152714500352,7,5,0,15,-0.00314970590407376,-0.0027194629586382003,7,8,0,18,-0.0027340645989029884,-0.002364162448233716,8,10,0,return_override,"{""long_entries"": 330842, ""long_target_hits"": 165559, ""minimum_open_above_pivot_atr"": 0.5, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,qqq__pivot_target__long__atr0.5,qqq,0,-1.0,-0.14967748951225746,-0.2127747963507922,-0.06309730683853475,20136,37439,1571,813,758,0.18299682957811703,1.0,630.9730683853475,73,89,0.27894648972479014,0.08166458712947808,FI,0.017719747334177333,-0.1673972368464348,0,0,-0.001803343247135631,-0.0005044724424644851,38,44,1,0.2405512758096509,2022-10-04,2025-12-30,,0.19974455506309277,12,0.0009789412272745038,0.0031639577672896947,7,5,0,15,-0.0034351948610147785,-0.0036369662744380237,7,8,0,18,-0.002340479404854698,-0.00046821827804501785,9,9,0,return_override,"{""long_entries"": 92764, ""long_target_hits"": 44064, ""minimum_open_above_pivot_atr"": 0.5, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,etf__pivot_target__long__atr0,etf,0,-1.0,-0.273799727041127,-0.637399727041127,-0.3636000000000001,27153,37861,1818,1029,789,0.99235807860262,1.0000000000000002,3636.0,18,9,0.48089635251897206,0.04480281470737388,TLT,0.03405115687795566,-0.30785088391908266,0,0,-0.003111360534558261,0.000847495597532441,45,43,0,0.4522057165603452,2020-06-11,2026-03-25,,0.42119079228597633,12,-0.008492074984169394,-0.0025612230323078097,6,6,0,15,-0.03005829500836203,-0.009850395890361758,7,8,0,18,-0.023537082914250693,-0.0025612230323078097,9,9,0,return_override,"{""long_entries"": 27356, ""long_target_hits"": 11123, ""minimum_open_above_pivot_atr"": 0.0, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,etf__pivot_target__long__atr0.5,etf,0,-1.0,-0.30994065875320576,-0.4360587503411768,-0.1261180915879711,9509,16558,1686,1033,653,0.3442087652510128,1.0,1261.1809158797112,13,14,0.6997119671595169,0.09444666095320835,SOXL,0.021196306735930034,-0.3311369654891358,0,0,-0.0035220529403773367,-0.0008027999592463704,42,46,0,0.4532864314627039,2022-10-11,2026-03-25,,0.4247138764887865,12,-0.010797902875522186,-0.006810267869686122,3,9,0,15,-0.024376169937561178,-0.0101489427348322,3,12,0,18,-0.019272410054965248,-0.009043850324440328,4,14,0,return_override,"{""long_entries"": 27356, ""long_target_hits"": 11123, ""minimum_open_above_pivot_atr"": 0.5, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,qqq__pivot_target__long__atr0.25,qqq,0,-1.0,-0.32280608879616574,-0.48003051755734494,-0.15722442876117929,48452,82831,1677,887,790,0.45598732239321144,1.0,1572.244287611793,68,94,0.2077105814518148,0.05837243423347942,SNPS,0.020931775860965524,-0.34373786465713124,0,0,-0.0038892299854959727,-0.00330872538290312,33,49,1,0.3823940044757074,2019-07-30,2026-01-20,,0.32709003587260654,12,-0.0010334716792658374,-0.00017058849702033282,6,6,0,15,-0.005163508530116457,-0.004252186851755,6,9,0,18,-0.003930075689399911,-0.005357539559246836,7,11,0,return_override,"{""long_entries"": 92764, ""long_target_hits"": 44064, ""minimum_open_above_pivot_atr"": 0.25, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,etf__pivot_target__long__atr0.25,etf,0,-1.0,-0.36245393410032667,-0.5895708247801138,-0.2271168906797873,17488,27803,1800,1046,754,0.619860509497236,1.0000000000000002,2271.168906797873,15,12,0.5868468770487508,0.060346028654301796,BIL,0.020557532925723973,-0.38301146702605066,0,0,-0.00411879470568553,0.0004206682344374909,46,42,0,0.5107041639025243,2022-10-11,2026-03-25,,0.47515883073857573,12,-0.00870354608758935,-0.0056395856512231664,4,8,0,15,-0.03240137314981932,-0.0086819168389702,4,11,0,18,-0.025770436637682092,-0.0056395856512231664,6,12,0,return_override,"{""long_entries"": 27356, ""long_target_hits"": 11123, ""minimum_open_above_pivot_atr"": 0.25, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
CAM-0613,RUN-0002,sp500__pivot_target__long__atr0,sp500,0,0.0,0.008345711013687508,0.008345711013687508,0.0,327001,481382,1238,677,561,0.9848415646731288,1.0000000000000002,2471.952327329553,289,316,0.08877189932064235,0.044489025528005974,NVDA,0.008828215041283153,-0.00048250402759564444,0,0,0.000139095183561459,-0.0006609485721177496,30,30,0,0.12908913756951038,2021-05-24,2022-05-10,143.0,0.04312191412134305,12,0.0026757363902273727,-0.0012528758754187385,6,6,0,15,0.00229650439417776,-0.003233412755254701,7,8,0,18,0.0008252142889220501,-0.0012528758754187385,9,9,0,return_override,"{""long_entries"": 330842, ""long_target_hits"": 165559, ""minimum_open_above_pivot_atr"": 0.0, ""mode"": ""long"", ""short_entries"": 0, ""short_target_hits"": 0}"
