variant,month,net_pnl
q40_all_always_next_0934_close_both_reversal_c10,2024-11,-0.012925067441877602
q40_all_always_next_0934_close_both_reversal_c10,2024-12,-0.029035956989037826
q40_all_always_next_0934_close_both_reversal_c10,2025-01,-0.19964215715219924
q40_all_always_next_0934_close_both_reversal_c10,2025-02,-0.15642016660605107
q40_all_always_next_0934_close_both_reversal_c10,2025-03,0.31185103045289453
q40_all_always_next_0934_close_both_reversal_c10,2025-04,0.1048073920610425
q40_all_always_next_0934_close_both_reversal_c10,2025-05,0.0851593586380941
q40_all_always_next_0934_close_both_reversal_c10,2025-06,0.048306537922343185
q40_all_always_next_0934_close_both_reversal_c10,2025-07,0.007399443086116508
q40_all_always_next_0934_close_both_reversal_c10,2025-08,-0.07038656341416394
q40_all_always_next_0934_close_both_reversal_c10,2025-09,-0.17279515262798806
q40_all_always_next_0934_close_both_reversal_c10,2025-10,0.24516627539490143
q40_all_always_next_0934_close_both_reversal_c10,2025-11,0.14261647356723894
q40_all_always_next_0934_close_both_reversal_c10,2025-12,0.14864411280873768
q40_all_always_next_0934_close_both_reversal_c10,2026-01,0.12259313372192049
q40_all_always_next_0934_close_both_reversal_c10,2026-02,0.24331615682990104
q40_all_always_next_0934_close_both_reversal_c10,2026-03,-0.0573574732870451
q40_all_always_next_0934_close_both_reversal_c10,2026-04,-0.2241569631768291
q40_all_always_next_0934_close_both_reversal_c5,2024-11,-0.003925067441877594
q40_all_always_next_0934_close_both_reversal_c5,2024-12,-0.018035956989037816
q40_all_always_next_0934_close_both_reversal_c5,2025-01,-0.18664215715219923
q40_all_always_next_0934_close_both_reversal_c5,2025-02,-0.14242016660605106
q40_all_always_next_0934_close_both_reversal_c5,2025-03,0.32785103045289454
q40_all_always_next_0934_close_both_reversal_c5,2025-04,0.11680739206104251
q40_all_always_next_0934_close_both_reversal_c5,2025-05,0.0921593586380941
q40_all_always_next_0934_close_both_reversal_c5,2025-06,0.05830653792234319
q40_all_always_next_0934_close_both_reversal_c5,2025-07,0.016399443086116516
q40_all_always_next_0934_close_both_reversal_c5,2025-08,-0.06038656341416393
q40_all_always_next_0934_close_both_reversal_c5,2025-09,-0.15979515262798805
q40_all_always_next_0934_close_both_reversal_c5,2025-10,0.26416627539490145
q40_all_always_next_0934_close_both_reversal_c5,2025-11,0.15761647356723896
q40_all_always_next_0934_close_both_reversal_c5,2025-12,0.1606441128087377
q40_all_always_next_0934_close_both_reversal_c5,2026-01,0.1315931337219205
q40_all_always_next_0934_close_both_reversal_c5,2026-02,0.25831615682990106
q40_all_always_next_0934_close_both_reversal_c5,2026-03,-0.04235747328704509
q40_all_always_next_0934_close_both_reversal_c5,2026-04,-0.21215696317682908
q40_all_always_next_0934_close_negative_signal_bull_c10,2024-11,-0.016964068374091368
q40_all_always_next_0934_close_negative_signal_bull_c10,2024-12,-0.002377542940290911
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-01,-0.09325670640551764
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-02,-0.03510327098258148
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-03,-0.007466690442921142
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-04,-0.1267097036450755
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-05,0.09407734481871866
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-06,0.07905211532792356
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-07,-0.06473402957129515
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-08,-0.09769743494677241
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-09,-0.004763931075451694
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-10,0.33662609374902086
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-11,0.03811406934485629
q40_all_always_next_0934_close_negative_signal_bull_c10,2025-12,0.16397673742359287
q40_all_always_next_0934_close_negative_signal_bull_c10,2026-01,0.1647088163900976
q40_all_always_next_0934_close_negative_signal_bull_c10,2026-02,0.12246815823546786
q40_all_always_next_0934_close_negative_signal_bull_c10,2026-03,0.029841046890886846
q40_all_always_next_0934_close_negative_signal_bull_c10,2026-04,0.0792128282697111
q40_all_always_next_0934_close_negative_signal_bull_c5,2024-11,-0.012964068374091364
q40_all_always_next_0934_close_negative_signal_bull_c5,2024-12,0.006622457059709097
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-01,-0.08625670640551764
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-02,-0.028103270982581474
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-03,0.0015333095570788657
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-04,-0.1227097036450755
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-05,0.09907734481871866
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-06,0.08305211532792356
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-07,-0.059734029571295144
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-08,-0.0936974349467724
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-09,-0.001763931075451696
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-10,0.34462609374902087
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-11,0.04611406934485629
q40_all_always_next_0934_close_negative_signal_bull_c5,2025-12,0.16897673742359287
q40_all_always_next_0934_close_negative_signal_bull_c5,2026-01,0.1707088163900976
q40_all_always_next_0934_close_negative_signal_bull_c5,2026-02,0.13046815823546787
q40_all_always_next_0934_close_negative_signal_bull_c5,2026-03,0.039841046890886855
q40_all_always_next_0934_close_negative_signal_bull_c5,2026-04,0.0812128282697111
q40_all_always_next_0934_close_positive_signal_inverse_c10,2024-11,0.0040390009322137654
q40_all_always_next_0934_close_positive_signal_inverse_c10,2024-12,-0.02665841404874691
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-01,-0.1063854507466816
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-02,-0.12131689562346959
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-03,0.31931772089581567
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-04,0.231517095706118
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-05,-0.008917986180624558
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-06,-0.030745577405580364
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-07,0.07213347265741166
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-08,0.02731087153260847
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-09,-0.16803122155253636
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-10,-0.09145981835411943
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-11,0.10450240422238266
q40_all_always_next_0934_close_positive_signal_inverse_c10,2025-12,-0.015332624614855184
q40_all_always_next_0934_close_positive_signal_inverse_c10,2026-01,-0.04211568266817711
q40_all_always_next_0934_close_positive_signal_inverse_c10,2026-02,0.12084799859443318
q40_all_always_next_0934_close_positive_signal_inverse_c10,2026-03,-0.08719852017793195
q40_all_always_next_0934_close_positive_signal_inverse_c10,2026-04,-0.3033697914465402
q40_all_always_next_0934_close_positive_signal_inverse_c5,2024-11,0.00903900093221377
q40_all_always_next_0934_close_positive_signal_inverse_c5,2024-12,-0.024658414048746913
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-01,-0.10038545074668159
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-02,-0.11431689562346958
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-03,0.3263177208958157
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-04,0.239517095706118
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-05,-0.006917986180624558
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-06,-0.024745577405580366
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-07,0.07613347265741166
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-08,0.03331087153260848
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-09,-0.15803122155253635
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-10,-0.08045981835411942
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-11,0.11150240422238267
q40_all_always_next_0934_close_positive_signal_inverse_c5,2025-12,-0.008332624614855177
q40_all_always_next_0934_close_positive_signal_inverse_c5,2026-01,-0.03911568266817711
q40_all_always_next_0934_close_positive_signal_inverse_c5,2026-02,0.1278479985944332
q40_all_always_next_0934_close_positive_signal_inverse_c5,2026-03,-0.08219852017793194
q40_all_always_next_0934_close_positive_signal_inverse_c5,2026-04,-0.2933697914465402
q40_all_always_next_open_both_reversal_c10,2024-11,-0.08723135963883444
q40_all_always_next_open_both_reversal_c10,2024-12,-0.04444456985279244
q40_all_always_next_open_both_reversal_c10,2025-01,-0.27415585562984035
q40_all_always_next_open_both_reversal_c10,2025-02,-0.14360450756341536
q40_all_always_next_open_both_reversal_c10,2025-03,0.2807912978222199
q40_all_always_next_open_both_reversal_c10,2025-04,0.15767630052163362
q40_all_always_next_open_both_reversal_c10,2025-05,0.019155292939112778
q40_all_always_next_open_both_reversal_c10,2025-06,0.030778029445645116
q40_all_always_next_open_both_reversal_c10,2025-07,0.0037765533584018865
q40_all_always_next_open_both_reversal_c10,2025-08,-0.06805679675402332
q40_all_always_next_open_both_reversal_c10,2025-09,-0.15167286980159955
q40_all_always_next_open_both_reversal_c10,2025-10,0.2764411374896837
q40_all_always_next_open_both_reversal_c10,2025-11,0.08573912770551573
q40_all_always_next_open_both_reversal_c10,2025-12,0.11203417914523663
q40_all_always_next_open_both_reversal_c10,2026-01,0.11934408255512441
q40_all_always_next_open_both_reversal_c10,2026-02,0.2889433451744319
q40_all_always_next_open_both_reversal_c10,2026-03,-0.06937462931497929
q40_all_always_next_open_both_reversal_c10,2026-04,-0.09136307080178874
q40_all_always_next_open_both_reversal_c5,2024-11,-0.07823135963883443
q40_all_always_next_open_both_reversal_c5,2024-12,-0.03344456985279243
q40_all_always_next_open_both_reversal_c5,2025-01,-0.26115585562984034
q40_all_always_next_open_both_reversal_c5,2025-02,-0.12960450756341535
q40_all_always_next_open_both_reversal_c5,2025-03,0.2967912978222199
q40_all_always_next_open_both_reversal_c5,2025-04,0.16967630052163363
q40_all_always_next_open_both_reversal_c5,2025-05,0.026155292939112784
q40_all_always_next_open_both_reversal_c5,2025-06,0.040778029445645125
q40_all_always_next_open_both_reversal_c5,2025-07,0.012776553358401888
q40_all_always_next_open_both_reversal_c5,2025-08,-0.05805679675402331
q40_all_always_next_open_both_reversal_c5,2025-09,-0.13867286980159954
q40_all_always_next_open_both_reversal_c5,2025-10,0.2954411374896837
q40_all_always_next_open_both_reversal_c5,2025-11,0.10073912770551574
q40_all_always_next_open_both_reversal_c5,2025-12,0.12403417914523662
q40_all_always_next_open_both_reversal_c5,2026-01,0.12834408255512442
q40_all_always_next_open_both_reversal_c5,2026-02,0.3039433451744319
q40_all_always_next_open_both_reversal_c5,2026-03,-0.05437462931497927
q40_all_always_next_open_both_reversal_c5,2026-04,-0.07936307080178873
q40_all_always_next_open_negative_signal_bull_c10,2024-11,-0.03596129805581394
q40_all_always_next_open_negative_signal_bull_c10,2024-12,0.0015428260980835384
q40_all_always_next_open_negative_signal_bull_c10,2025-01,-0.11070414534088457
q40_all_always_next_open_negative_signal_bull_c10,2025-02,-0.0038252052504683647
q40_all_always_next_open_negative_signal_bull_c10,2025-03,0.00014838957388063623
q40_all_always_next_open_negative_signal_bull_c10,2025-04,-0.041178770230233974
q40_all_always_next_open_negative_signal_bull_c10,2025-05,0.03557403362726019
q40_all_always_next_open_negative_signal_bull_c10,2025-06,0.07970401689971318
q40_all_always_next_open_negative_signal_bull_c10,2025-07,-0.04876331357603614
q40_all_always_next_open_negative_signal_bull_c10,2025-08,-0.062393303807380285
q40_all_always_next_open_negative_signal_bull_c10,2025-09,-0.005205840054369632
q40_all_always_next_open_negative_signal_bull_c10,2025-10,0.3384936806061838
q40_all_always_next_open_negative_signal_bull_c10,2025-11,-0.032504175178715504
q40_all_always_next_open_negative_signal_bull_c10,2025-12,0.12368880818619954
q40_all_always_next_open_negative_signal_bull_c10,2026-01,0.1398245691130493
q40_all_always_next_open_negative_signal_bull_c10,2026-02,0.10121827052976695
q40_all_always_next_open_negative_signal_bull_c10,2026-03,-0.03155780852809098
q40_all_always_next_open_negative_signal_bull_c10,2026-04,0.09366007716025515
q40_all_always_next_open_negative_signal_bull_c5,2024-11,-0.031961298055813936
q40_all_always_next_open_negative_signal_bull_c5,2024-12,0.010542826098083546
q40_all_always_next_open_negative_signal_bull_c5,2025-01,-0.10370414534088457
q40_all_always_next_open_negative_signal_bull_c5,2025-02,0.0031747947495316406
q40_all_always_next_open_negative_signal_bull_c5,2025-03,0.009148389573880644
q40_all_always_next_open_negative_signal_bull_c5,2025-04,-0.03717877023023397
q40_all_always_next_open_negative_signal_bull_c5,2025-05,0.0405740336272602
q40_all_always_next_open_negative_signal_bull_c5,2025-06,0.08370401689971319
q40_all_always_next_open_negative_signal_bull_c5,2025-07,-0.043763313576036134
q40_all_always_next_open_negative_signal_bull_c5,2025-08,-0.05839330380738028
q40_all_always_next_open_negative_signal_bull_c5,2025-09,-0.0022058400543696326
q40_all_always_next_open_negative_signal_bull_c5,2025-10,0.3464936806061838
q40_all_always_next_open_negative_signal_bull_c5,2025-11,-0.024504175178715504
q40_all_always_next_open_negative_signal_bull_c5,2025-12,0.12868880818619954
q40_all_always_next_open_negative_signal_bull_c5,2026-01,0.1458245691130493
q40_all_always_next_open_negative_signal_bull_c5,2026-02,0.10921827052976696
q40_all_always_next_open_negative_signal_bull_c5,2026-03,-0.02155780852809097
q40_all_always_next_open_negative_signal_bull_c5,2026-04,0.09566007716025515
q40_all_always_next_open_positive_signal_inverse_c10,2024-11,-0.0512700615830205
q40_all_always_next_open_positive_signal_inverse_c10,2024-12,-0.045987395950875976
q40_all_always_next_open_positive_signal_inverse_c10,2025-01,-0.16345171028895578
q40_all_always_next_open_positive_signal_inverse_c10,2025-02,-0.139779302312947
q40_all_always_next_open_positive_signal_inverse_c10,2025-03,0.28064290824833926
q40_all_always_next_open_positive_signal_inverse_c10,2025-04,0.1988550707518676
q40_all_always_next_open_positive_signal_inverse_c10,2025-05,-0.016418740688147415
q40_all_always_next_open_positive_signal_inverse_c10,2025-06,-0.048925987454068065
q40_all_always_next_open_positive_signal_inverse_c10,2025-07,0.05253986693443802
q40_all_always_next_open_positive_signal_inverse_c10,2025-08,-0.005663492946643032
