campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,complete_trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,mean_spread_bps,holdout_rows_loaded,broker_margin,direct_short,reference_price
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,930,0.0,0.2438503783872989,0.3301619225705368,221,221,1.0,251,138,113,8,4,0.0203208648656082,0.0142851531075167,-0.1896743320174661,0.2488154979242687,52.99641107849989,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,930,2.0,0.2396890859865693,0.3315735304609039,221,221,1.0,251,137,114,8,4,0.0199740904988807,0.0139151777767424,-0.1899200821109629,0.2484395832705427,52.99641107849989,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,930,5.0,0.2334471473854749,0.3336995463159262,221,221,1.0,251,137,114,8,4,0.0194539289487895,0.013360214780581,-0.190288707251208,0.2478757112899537,52.99641107849989,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,930,10.0,0.2230439163836508,0.3372660373515039,221,221,1.0,251,137,114,8,4,0.0185869930319709,0.0124372545374447,-0.1909030824849499,0.2469359246556387,52.99641107849989,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,0.0,0.2749902874446616,0.3252262481350012,221,221,1.0,251,139,112,8,4,0.022915857287055138,0.02491271155573957,-0.1893151313201424,0.24650784437595905,11.726446928943743,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,2.0,0.270828995043932,0.3266130980392224,221,221,1.0,251,139,112,8,4,0.022569082920327665,0.024542736224965313,-0.1895608814136392,0.24613192972223305,11.726446928943743,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,5.0,0.26458705644283764,0.32870172486068083,221,221,1.0,251,138,113,8,4,0.02204892137023647,0.023987773228803938,-0.18992950655388433,0.24556805774164406,11.726446928943743,0,False,False,09:30 SIP midpoint
CAM-0608,RUN-0011,qqq__slow_residual_r10__top10__monthly,0940,10.0,0.2541838254410136,0.332205221027175,221,221,1.0,251,138,113,8,4,0.0211819854534178,0.023062834901868307,-0.19054388178762624,0.24462827110732907,11.726446928943743,0,False,False,09:30 SIP midpoint
