campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0609,sp500__weighted_regression__return1,sp500,1,-1.0,0.2782136866112027,0.05277579447829172,-0.22543789213291104,567461,567556,1128,618,510,0.8981589328004423,1.0000000000000004,2254.3789213291097,376,221,0.06203626570709789,0.04574612745075836,IBKR,0.009900556151813296,0.2683131304593894,126,0,0.0046368947768533775,0.004669085035193835,36,18,6,0.06251494580760057,2022-02-25,2022-06-23,207.0,0.005646272883049382,12,0.00394637118253087,0.003715148387419316,7,5,0,15,0.0032973092481204864,0.001920621962720829,8,7,0,18,0.002509431986788614,0.0005934320907987358,9,9,0,open_to_close,"{""fitted_days"": 1129, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,qqq__weighted_regression__return1,qqq,1,-1.0,0.09146609561861047,-0.22787393777294476,-0.31934003339155526,161906,161973,1597,823,774,0.9261601896506823,1.0000000000000004,3193.4003339155524,85,78,0.18255783468990067,0.0450833935189407,NXPI,0.024186958753411755,0.06727913686519871,11,0,0.0011020011520314513,0.0004559811303929322,44,33,6,0.18745406657119074,2021-05-21,2022-11-09,,0.08126359680258499,12,-0.004330952467355694,-0.0011490554251924376,5,7,0,15,-0.003250915903095546,-0.0017651906194539892,6,9,0,18,-0.0022897128548528384,-0.0002047212689323015,9,9,0,open_to_close,"{""fitted_days"": 1598, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,sp500__weighted_regression__return1,sp500,1,0.0,0.05277579447829172,0.05277579447829172,0.0,567461,567556,1128,581,547,0.8981589328004423,1.0000000000000004,2254.3789213291097,320,277,0.07335632185636978,0.049835456439755454,IBKR,0.009765054467537556,0.04301074001075417,126,0,0.0008795965746381957,0.0006197170655470592,31,23,6,0.0913144346171047,2022-02-02,2022-11-11,245.0,0.03677030679390866,12,-0.00023052562525248846,-0.0004846927777705291,6,6,0,15,-0.0008575072781582866,-0.002079378037279171,7,8,0,18,-0.0016301467451680053,-0.003406567909201263,8,10,0,open_to_close,"{""fitted_days"": 1129, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,qqq__weighted_regression__return1,qqq,1,0.0,-0.22787393777294476,-0.22787393777294476,0.0,161906,161973,1597,770,827,0.9261601896506823,1.0000000000000004,3193.4003339155524,73,90,0.22249066850412158,0.0482890569707197,NXPI,0.021987844816546746,-0.24986178258949152,11,0,-0.0027454691297945154,-0.0010495371394078881,34,43,6,0.3290299275968913,2021-05-18,2026-04-10,,0.30856061469667,12,-0.008513063566094378,-0.0054417220176245385,2,10,0,15,-0.007409938115419826,-0.005965190619453993,3,12,0,18,-0.006433342476234183,-0.0044973878613644,4,14,0,open_to_close,"{""fitted_days"": 1598, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,sp500__weighted_regression__return1,sp500,1,1.0,-0.17266209765461926,0.05277579447829172,0.22543789213291104,567461,567556,1128,538,590,0.8981589328004423,1.0000000000000004,2254.3789213291097,265,332,0.09172581200995052,0.05442455398866487,IBKR,0.00962955278326181,-0.18229165043788106,126,0,-0.0028777016275769885,-0.0008918376553401946,20,34,6,0.2250185119838536,2022-02-02,2026-04-10,,0.21550937936664785,12,-0.004407422433035847,-0.004684533942960374,3,9,0,15,-0.0050123238044370595,-0.0060793780372791735,4,11,0,18,-0.005769725477124625,-0.007406567909201264,4,14,0,open_to_close,"{""fitted_days"": 1129, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,qqq__weighted_regression__return1,qqq,1,1.0,-0.5472139711644999,-0.22787393777294476,0.31934003339155526,161906,161973,1597,723,874,0.9261601896506823,1.0000000000000004,3193.4003339155524,58,105,0.27425185584432143,0.05177897058728376,NXPI,0.01978873087968175,-0.5670027020441817,11,0,-0.0065929394116204815,-0.00524953713940789,27,50,6,0.5919463368606239,2020-09-03,2026-04-10,,0.5730320988716697,12,-0.012695174664833062,-0.009734388610056637,1,11,0,15,-0.011568960327744106,-0.010165190619453996,2,13,0,18,-0.010576972097615527,-0.008790054453796499,2,16,0,open_to_close,"{""fitted_days"": 1598, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,sp500__weighted_regression__return1,sp500,1,2.0,-0.3980999897875303,0.05277579447829172,0.4508757842658221,567461,567556,1128,483,645,0.8981589328004423,1.0000000000000004,2254.3789213291097,204,393,0.1214721714105747,0.05952269310682492,IBKR,0.009494051098986045,-0.40759404088651635,126,0,-0.0066349998297921715,-0.005145490774582598,13,41,6,0.43045001901533037,2022-01-03,2026-04-22,,0.42285911249176006,12,-0.008584319240819208,-0.008884375108150221,2,10,0,15,-0.009167140330715836,-0.010079378037279174,3,12,0,18,-0.009909304209081246,-0.011406567909201266,3,15,0,open_to_close,"{""fitted_days"": 1129, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,qqq__weighted_regression__return1,qqq,1,2.0,-0.8665540045560551,-0.22787393777294476,0.6386800667831105,161906,161973,1597,675,922,0.9261601896506823,1.0000000000000004,3193.4003339155524,48,115,0.3468858465271103,0.05557989983030455,NXPI,0.017589616942816813,-0.8841436214988719,11,0,-0.010440409693446447,-0.009449537139407885,17,60,6,0.8866312742429863,2020-09-03,2026-04-10,,0.8697920859159054,12,-0.016877285763571746,-0.01402705520248873,1,11,0,15,-0.015727982540068384,-0.01436519061945399,2,13,0,18,-0.01472060171899687,-0.013082721046228596,2,16,0,open_to_close,"{""fitted_days"": 1598, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,sp500__weighted_regression__return1,sp500,1,5.0,-1.0744136661862633,0.05277579447829172,1.1271894606645552,567461,567556,1128,355,773,0.8981589328004423,1.0000000000000004,2254.3789213291097,88,509,0.2586833582774067,0.0777841624652989,IBKR,0.009087546046158804,-1.0835012122324221,126,0,-0.017906894436437722,-0.017519646487335012,2,52,6,1.077451538845466,2022-01-03,2026-04-22,,1.073205091768971,12,-0.021115009664169283,-0.021483898603719756,0,12,0,15,-0.021631589909552152,-0.022079378037279173,0,15,0,18,-0.022328040404951104,-0.023406567909201266,0,18,0,open_to_close,"{""fitted_days"": 1129, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
CAM-0609,qqq__weighted_regression__return1,qqq,1,5.0,-1.8245741047307211,-0.22787393777294476,1.5967001669577765,161906,161973,1597,545,1052,0.9261601896506823,1.0000000000000004,3193.4003339155524,27,136,0.5627018432869787,0.06895172503121583,NXPI,0.010992275132221884,-1.835566379862943,11,0,-0.02198282053892435,-0.02215578889764892,4,73,6,1.8301862420545676,2020-01-02,2026-04-10,,1.8213627850894099,12,-0.029423619059787794,-0.02690505497978503,0,12,0,15,-0.02820504917704122,-0.02696519061945399,0,15,0,18,-0.02715149058314091,-0.025960720823524894,0,18,0,open_to_close,"{""fitted_days"": 1598, ""loadings"": [""intercept"", ""rolling_beta_126"", ""log_market_cap_when_available""], ""regression_weights"": ""inverse_volatility_squared_63"", ""return_sessions"": 1, ""short_rule"": ""intraday_signal_diagnostic""}"
