campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0612,qqq__sma3_10_21__long,qqq,1,-1.0,0.6684927181045395,0.6000063164899218,-0.06848640161461779,7290,66391,1697,910,790,0.984263650331578,1.0000000000000002,684.8640161461778,96,66,0.3180230313534394,0.03797207604226217,CTXS,0.18679512198555,0.48169759611898944,5,5,0.008054129133789634,0.011209360451685874,48,34,1,0.34551740582125456,2021-12-29,2022-10-12,843.0,0.0,12,0.022682833956980963,0.02462021285234597,8,4,0,15,0.014458745189436899,0.015502920882211283,10,5,0,18,0.014893380072080051,0.014307313045679771,12,6,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long"", ""windows"": [3, 10, 21]}"
CAM-0612,etf__sma3_10_21__long_short,etf,1,-1.0,0.6149553754373027,0.5455144553365916,-0.06944092010071112,2938,24304,1810,960,851,0.9879912663755459,1.0000000000000002,694.4092010071113,12,10,0.7573126567951112,0.04667367802161961,SOXS,0.24924481921088723,0.36571055622641546,0,0,0.006988129266332987,0.011762667798010822,50,37,1,0.28419144604155716,2024-08-02,2025-04-29,,0.08236590940770015,12,0.026437620578005208,0.017284393027500518,7,5,0,15,0.0181680036539685,0.005552706290187309,8,7,0,18,0.002075407376280058,-0.003701175512333829,8,10,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long_short"", ""windows"": [3, 10, 21]}"
CAM-0612,sp500__sma3_10_21__long,sp500,1,-1.0,0.39053582437634354,0.3429433607952132,-0.04759246358113055,25454,245240,1234,646,588,0.9830210147761415,1.0000000000000004,475.9246358113055,341,262,0.18026963703702695,0.056829702787577444,AMCR,0.09493668774676846,0.2955991366295751,27,31,0.006508930406272396,0.006929424764359723,34,25,1,0.19164826320260284,2022-01-14,2022-10-12,185.0,0.0036697581315954233,12,0.022318893442857396,0.01378364814616034,10,2,0,15,0.012730480597269079,0.00745068632337465,11,4,0,18,0.011812799050917734,0.009265883728779905,13,5,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long"", ""windows"": [3, 10, 21]}"
CAM-0612,sp500__sma3_10_21__long_short,sp500,1,-1.0,0.007882554904181022,-0.029896674126439038,-0.03777922903062016,46980,445597,1234,630,604,0.9831232366188644,1.0000000000000004,377.79229030620155,282,322,0.2350804619848495,0.06881194826457676,AMCR,0.06536213670182466,-0.057479581797643634,61,68,0.0001313759150696846,0.0005090501594591746,31,28,1,0.2021681948693677,2023-12-27,2026-01-07,,0.06508091895831668,12,0.008558906319209855,0.0003432355964069673,6,6,0,15,0.0023101204806325365,-0.0014472057789960344,7,8,0,18,0.0008669798892141857,-0.0033485497106644996,8,10,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long_short"", ""windows"": [3, 10, 21]}"
CAM-0612,qqq__sma3_10_21__long_short,qqq,1,-1.0,-0.2222068254096216,-0.2778396104925076,-0.05563278508288584,13150,120627,1703,885,818,0.9877734528621445,1.0000000000000002,556.3278508288583,71,91,0.33594278652809406,0.05000100004806306,TSLA,0.054764060211264745,-0.27697088562088634,5,5,-0.0026771906675858033,-0.002716041409463784,38,44,1,0.49299206368265447,2020-03-18,2025-04-29,,0.35620947681301707,12,0.011825421391970849,0.0037578542888750126,6,6,0,15,0.006189656735086705,-0.002716041409463784,7,8,0,18,0.0030209743285632674,-0.003958290941665564,8,10,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long_short"", ""windows"": [3, 10, 21]}"
CAM-0612,etf__sma3_10_21__long,etf,1,-1.0,-0.4063827178938602,-0.477852261036476,-0.07146954314261592,1705,13171,1778,981,810,0.9705240174672489,1.0000000000000002,714.6954314261588,20,2,0.540644995846315,0.0592160135696421,TQQQ,0.2497843470351841,-0.6561670649290443,0,0,-0.0046179854306120476,0.014335768493399043,49,38,1,0.8330911226286556,2022-01-27,2025-04-09,,0.626860516202414,12,0.017398024862002325,0.024849391256182386,8,4,0,15,0.004779796765149486,0.02014959628425017,9,6,0,18,-0.010489354543003393,0.005720180209752044,9,9,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long"", ""windows"": [3, 10, 21]}"
CAM-0612,qqq__sma3_10_21__long,qqq,1,0.0,0.6000063164899218,0.6000063164899218,0.0,7290,66391,1697,904,793,0.984263650331578,1.0000000000000002,684.8640161461778,95,67,0.32476435412147847,0.038100978480289094,CTXS,0.18636931367500126,0.4136370028149205,5,5,0.007228991764938816,0.010484532961483958,48,34,1,0.35687958601067576,2021-12-29,2022-10-12,,0.013669876862839353,12,0.02197635963239519,0.023930695276231394,8,4,0,15,0.01369741661970616,0.015037263034178952,10,5,0,18,0.01409297787762314,0.01339843602048494,12,6,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long"", ""windows"": [3, 10, 21]}"
CAM-0612,etf__sma3_10_21__long_short,etf,1,0.0,0.5455144553365916,0.5455144553365916,0.0,2938,24304,1810,957,853,0.9879912663755459,1.0000000000000002,694.4092010071113,12,10,0.772446398706764,0.04681861710634633,SOXS,0.2462181406572423,0.2992963146793493,0,0,0.0061990279015521794,0.01105381858049288,50,37,1,0.30906259350294735,2021-01-20,2025-04-29,,0.10987440395517001,12,0.02566253887651097,0.016686147871813405,7,5,0,15,0.017370008541352646,0.005085884087622047,8,7,0,18,0.0012819474975699228,-0.004514585984300771,8,10,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long_short"", ""windows"": [3, 10, 21]}"
CAM-0612,sp500__sma3_10_21__long,sp500,1,0.0,0.3429433607952132,0.3429433607952132,0.0,25454,245240,1234,645,589,0.9830210147761415,1.0000000000000004,475.9246358113055,336,267,0.18571465007308743,0.05710481767407579,AMCR,0.09486465388445653,0.24807870691075667,27,31,0.0057157226799202186,0.006367692893423655,34,25,1,0.20108794061941182,2022-01-14,2022-10-12,185.0,0.003986236469457723,12,0.021623463845306005,0.01313610002095645,10,2,0,15,0.011986883129823564,0.006818314677357027,11,4,0,18,0.011052336787625183,0.008634052314017662,13,5,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long"", ""windows"": [3, 10, 21]}"
CAM-0612,sp500__sma3_10_21__long_short,sp500,1,0.0,-0.029896674126439038,-0.029896674126439038,0.0,46980,445597,1234,627,607,0.9831232366188644,1.0000000000000004,377.79229030620155,266,338,0.24513502601372847,0.06918205366955404,AMCR,0.06529321262863177,-0.09518988675507081,61,68,-0.0004982779021073179,7.636363660126419e-06,30,29,1,0.22055476693265602,2023-12-27,2026-01-07,,0.08280746340049279,12,0.007955383096598103,-0.00023632288991673445,6,6,0,15,0.0016886153863343017,-0.0020264782873995225,7,8,0,18,0.0002516671847750837,-0.003916153686597113,8,10,0,open_to_next_open,"{""entry"": ""MA3>MA10>MA21 (reverse for short)"", ""exit"": ""MA3 crosses MA10 (reverse for short)"", ""mode"": ""long_short"", ""windows"": [3, 10, 21]}"
