variant,extra_bps,symbol,net_pnl
f1_s0,0.0,CCEP,0.0
f1_s0,0.0,ALNY,0.0
f1_s0,0.0,ANSS,0.0
f1_s0,0.0,CELG,0.0
f1_s0,0.0,AAL,0.0
f1_s0,0.0,BKR,0.0
f1_s0,0.0,BMRN,0.0
f1_s0,0.0,BIIB,0.0
f1_s0,0.0,CDNS,0.0
f1_s0,0.0,CDW,0.0
f1_s0,0.0,CERN,0.0
f1_s0,0.0,CHKP,0.0
f1_s0,0.0,VSNT,0.0
f1_s0,0.0,UAL,0.0
f1_s0,0.0,TTWO,0.0
f1_s0,0.0,TTD,0.0
f1_s0,0.0,TRI,0.0
f1_s0,0.0,SNDK,0.0
f1_s0,0.0,MAR,0.0
f1_s0,0.0,MNST,0.0
f1_s0,0.0,INSM,0.0
f1_s0,0.0,HAS,0.0
f1_s0,0.0,MPWR,0.0
f1_s0,0.0,LBTYA,0.0
f1_s0,0.0,KHC,0.0
f1_s0,0.0,KDP,0.0
f1_s0,0.0,JBHT,0.0
f1_s0,0.0,LIN,0.0
f1_s0,0.0,GFS,0.0
f1_s0,0.0,FOX,0.0
f1_s0,0.0,FER,0.0
f1_s0,0.0,FOXA,0.0
f1_s0,0.0,FTNT,0.0
f1_s0,0.0,DLTR,0.0
f1_s0,0.0,CPRT,0.0
f1_s0,0.0,CTSH,0.0
f1_s0,0.0,FAST,0.0
f1_s0,0.0,FANG,0.0
f1_s0,0.0,EXPE,0.0
f1_s0,0.0,FI,0.0
f1_s0,0.0,EXC,0.0
f1_s0,0.0,CTXS,0.0
f1_s0,0.0,CTAS,0.0
f1_s0,0.0,CSGP,0.0
f1_s0,0.0,WYNN,0.0
f1_s0,0.0,WBA,0.0
f1_s0,0.0,VRSK,0.0
f1_s0,0.0,WTW,0.0
f1_s0,0.0,LBTYK,0.0
f1_s0,0.0,GEHC,0.0
f1_s0,0.0,ROP,0.0
f1_s0,0.0,PAYX,0.0
f1_s0,0.0,SIRI,0.0
f1_s0,0.0,RIVN,0.0
f1_s0,0.0,ROST,0.0
f1_s0,0.0,QQQ,0.0
f1_s0,0.0,TCOM,0.0
f1_s0,0.0,SWKS,0.0
f1_s0,0.0,SOLS,0.0
f1_s0,0.0,SMCI,0.0
f1_s0,0.0,XEL,0.0
f1_s0,0.0,HSIC,0.0
f1_s0,0.0,IDXX,0.0
f1_s0,0.0,INCY,0.0
f1_s0,0.0,NLOK,0.0
f1_s0,0.0,ODFL,0.0
f1_s0,0.0,MYL,0.0
f1_s0,0.0,MXIM,0.0
f1_s0,0.0,NTAP,0.0
f1_s0,0.0,SGEN,0.0
f1_s0,0.0,NTES,0.0
f1_s0,0.0,XLNX,-9.887397625537556e-05
f1_s0,0.0,TXN,-0.002164676613870653
f1_s0,0.0,DASH,-0.0033198693231737816
f1_s0,0.0,PYPL,-0.003343157355660969
f1_s0,0.0,MDB,-0.00577545190755528
f1_s0,0.0,LULU,-0.005969874365530389
f1_s0,0.0,ENPH,-0.006690856891961287
f1_s0,0.0,WMT,-0.0071023938781620295
f1_s0,0.0,AZN,-0.0073330546075616575
f1_s0,0.0,ADSK,-0.007765554346530215
f1_s0,0.0,MTCH,-0.010578137945697138
f1_s0,0.0,MSTR,-0.012086487922141467
f1_s0,0.0,CSX,-0.012176958964532338
f1_s0,0.0,CMCSA,-0.013571251698698397
f1_s0,0.0,CRWD,-0.01435624869573017
f1_s0,0.0,ILMN,-0.014447279457377487
f1_s0,0.0,NXPI,-0.016390995455680825
f1_s0,0.0,AAPL,-0.016688808392429994
f1_s0,0.0,CSCO,-0.01942443195343039
f1_s0,0.0,REGN,-0.02022450719240276
f1_s0,0.0,NFLX,-0.022080382953584377
f1_s0,0.0,DOCU,-0.025083018768474578
f1_s0,0.0,QCOM,-0.028826726742425406
f1_s0,0.0,AMAT,-0.029510657775301506
f1_s0,0.0,SHOP,-0.03271903496504339
f1_s0,0.0,ISRG,-0.035206922394182244
f1_s0,0.0,BKNG,-0.03711960350678874
f1_s0,0.0,APP,-0.03785793719669546
f1_s0,0.0,DXCM,-0.04081426458827897
f1_s0,0.0,LRCX,-0.045125276109118324
f1_s0,0.0,KLAC,-0.04749426919864922
f1_s0,0.0,LCID,-0.051415317396725696
f1_s0,0.0,DDOG,-0.05142674874176292
f1_s0,0.0,PTON,-0.06751704001018646
f1_s0,0.0,COST,-0.09704085772036654
f1_s0,0.0,AVGO,-0.09845897776460244
f1_s0,0.0,ARM,-0.1323192101775069
f1_s0,1.0,NVDA,0.30179105223988784
f1_s0,1.0,MRNA,0.2831251428668488
f1_s0,1.0,TSLA,0.23672928269456617
f1_s0,1.0,PDD,0.13451695757746635
f1_s0,1.0,GOOG,0.13154229959988475
f1_s0,1.0,MU,0.12522700561021333
f1_s0,1.0,WDC,0.1027881191517763
f1_s0,1.0,BIDU,0.09757660475555135
f1_s0,1.0,AMD,0.09003033784300102
f1_s0,1.0,INTC,0.0893644089041374
f1_s0,1.0,GILD,0.0866202474609195
f1_s0,1.0,ZM,0.0816783321214375
f1_s0,1.0,AMZN,0.07963153709711951
f1_s0,1.0,GOOGL,0.07671521616357678
f1_s0,1.0,PANW,0.07547944224715572
f1_s0,1.0,MRVL,0.06890768017556576
f1_s0,1.0,JD,0.05940490293850146
f1_s0,1.0,ATVI,0.058265381384111824
f1_s0,1.0,AMGN,0.0565856904109398
f1_s0,1.0,PEP,0.053189516034301186
f1_s0,1.0,TMUS,0.05193957934620896
f1_s0,1.0,CEG,0.049546680099958
f1_s0,1.0,INTU,0.04774660417078605
f1_s0,1.0,MELI,0.04149852749905652
f1_s0,1.0,ABNB,0.04066782718838236
f1_s0,1.0,CHTR,0.03539063453987521
f1_s0,1.0,META,0.035272674467337825
f1_s0,1.0,SPLK,0.035257013194855996
f1_s0,1.0,ADBE,0.033439617477124636
f1_s0,1.0,ADI,0.033208196319699006
f1_s0,1.0,SBUX,0.03310844119837961
f1_s0,1.0,MCHP,0.03055233223682928
f1_s0,1.0,WBD,0.029306908374510676
f1_s0,1.0,PLTR,0.02747114747714888
f1_s0,1.0,ASML,0.026834256175420384
f1_s0,1.0,MSFT,0.020840332585300457
f1_s0,1.0,EBAY,0.018233074460431316
f1_s0,1.0,MDLZ,0.01683037459461596
f1_s0,1.0,SNPS,0.016024015914491454
f1_s0,1.0,VRTX,0.014736572260719352
f1_s0,1.0,EA,0.013016802921411266
f1_s0,1.0,WDAY,0.012337399182177786
f1_s0,1.0,ZS,0.011528106819797943
f1_s0,1.0,STX,0.009994130287444659
f1_s0,1.0,OKTA,0.008902396717145376
f1_s0,1.0,ORLY,0.006938399094864076
f1_s0,1.0,ON,0.005252351145180997
f1_s0,1.0,HON,0.004543204325132942
f1_s0,1.0,ADP,0.003915127916282132
f1_s0,1.0,TEAM,0.0006946152724633167
f1_s0,1.0,PCAR,0.0
f1_s0,1.0,VRSN,0.0
f1_s0,1.0,ULTA,0.0
f1_s0,1.0,AEP,0.0
f1_s0,1.0,ALGN,0.0
f1_s0,1.0,ALXN,0.0
f1_s0,1.0,AXON,0.0
f1_s0,1.0,CCEP,0.0
f1_s0,1.0,ALNY,0.0
f1_s0,1.0,ANSS,0.0
f1_s0,1.0,CELG,0.0
f1_s0,1.0,AAL,0.0
f1_s0,1.0,BKR,0.0
f1_s0,1.0,BMRN,0.0
f1_s0,1.0,BIIB,0.0
f1_s0,1.0,CDNS,0.0
f1_s0,1.0,CDW,0.0
f1_s0,1.0,CERN,0.0
f1_s0,1.0,CHKP,0.0
f1_s0,1.0,VSNT,0.0
f1_s0,1.0,UAL,0.0
f1_s0,1.0,TTWO,0.0
f1_s0,1.0,TTD,0.0
f1_s0,1.0,TRI,0.0
f1_s0,1.0,SNDK,0.0
f1_s0,1.0,MAR,0.0
f1_s0,1.0,MNST,0.0
f1_s0,1.0,INSM,0.0
f1_s0,1.0,HAS,0.0
f1_s0,1.0,MPWR,0.0
f1_s0,1.0,LBTYA,0.0
f1_s0,1.0,KHC,0.0
f1_s0,1.0,KDP,0.0
f1_s0,1.0,JBHT,0.0
f1_s0,1.0,LIN,0.0
f1_s0,1.0,GFS,0.0
f1_s0,1.0,FOX,0.0
f1_s0,1.0,FER,0.0
f1_s0,1.0,FOXA,0.0
f1_s0,1.0,FTNT,0.0
f1_s0,1.0,DLTR,0.0
f1_s0,1.0,CPRT,0.0
f1_s0,1.0,CTSH,0.0
f1_s0,1.0,FAST,0.0
f1_s0,1.0,FANG,0.0
f1_s0,1.0,EXPE,0.0
f1_s0,1.0,FI,0.0
f1_s0,1.0,EXC,0.0
f1_s0,1.0,CTXS,0.0
f1_s0,1.0,CTAS,0.0
f1_s0,1.0,CSGP,0.0
f1_s0,1.0,WYNN,0.0
f1_s0,1.0,WBA,0.0
f1_s0,1.0,VRSK,0.0
f1_s0,1.0,WTW,0.0
f1_s0,1.0,LBTYK,0.0
f1_s0,1.0,GEHC,0.0
f1_s0,1.0,ROP,0.0
f1_s0,1.0,PAYX,0.0
f1_s0,1.0,SIRI,0.0
f1_s0,1.0,RIVN,0.0
f1_s0,1.0,ROST,0.0
f1_s0,1.0,QQQ,0.0
f1_s0,1.0,TCOM,0.0
f1_s0,1.0,SWKS,0.0
f1_s0,1.0,SOLS,0.0
f1_s0,1.0,SMCI,0.0
f1_s0,1.0,XEL,0.0
f1_s0,1.0,HSIC,0.0
f1_s0,1.0,IDXX,0.0
f1_s0,1.0,INCY,0.0
f1_s0,1.0,NLOK,0.0
f1_s0,1.0,ODFL,0.0
f1_s0,1.0,MYL,0.0
f1_s0,1.0,MXIM,0.0
f1_s0,1.0,NTAP,0.0
f1_s0,1.0,SGEN,0.0
f1_s0,1.0,NTES,0.0
f1_s0,1.0,XLNX,-0.00016554064292204226
f1_s0,1.0,TXN,-0.00243134328053732
f1_s0,1.0,PYPL,-0.0034764906889943013
f1_s0,1.0,DASH,-0.003653202656507114
f1_s0,1.0,MDB,-0.005908785240888613
f1_s0,1.0,ENPH,-0.0067575235586279534
f1_s0,1.0,LULU,-0.00690320769886372
f1_s0,1.0,WMT,-0.007235727211495364
f1_s0,1.0,AZN,-0.007533054607561656
f1_s0,1.0,ADSK,-0.00803222101319688
f1_s0,1.0,MTCH,-0.010644804612363805
f1_s0,1.0,CSX,-0.012576958964532337
f1_s0,1.0,MSTR,-0.012753154588808133
f1_s0,1.0,CMCSA,-0.013837918365365062
f1_s0,1.0,ILMN,-0.014513946124044153
f1_s0,1.0,CRWD,-0.014956248695730166
f1_s0,1.0,NXPI,-0.016790995455680822
f1_s0,1.0,AAPL,-0.017422141725763327
f1_s0,1.0,CSCO,-0.020024431953430386
f1_s0,1.0,REGN,-0.020824507192402756
f1_s0,1.0,NFLX,-0.023280382953584377
f1_s0,1.0,DOCU,-0.02561635210180791
f1_s0,1.0,QCOM,-0.02909339340909207
f1_s0,1.0,AMAT,-0.0305106577753015
f1_s0,1.0,SHOP,-0.03278570163171006
f1_s0,1.0,ISRG,-0.03580692239418225
f1_s0,1.0,BKNG,-0.0381862701734554
f1_s0,1.0,APP,-0.038457937196695456
f1_s0,1.0,DXCM,-0.041080931254945635
f1_s0,1.0,LRCX,-0.04605860944245166
f1_s0,1.0,KLAC,-0.04822760253198255
f1_s0,1.0,LCID,-0.05154865073005903
f1_s0,1.0,DDOG,-0.05182674874176292
f1_s0,1.0,PTON,-0.06771704001018646
f1_s0,1.0,COST,-0.09837419105369988
f1_s0,1.0,AVGO,-0.10019231109793578
f1_s0,1.0,ARM,-0.1328192101775069
f1_s0,2.0,NVDA,0.3001243855732212
f1_s0,2.0,MRNA,0.28192514286684883
f1_s0,2.0,TSLA,0.23472928269456617
f1_s0,2.0,PDD,0.1332502909107997
f1_s0,2.0,GOOG,0.13100896626655142
f1_s0,2.0,MU,0.12356033894354668
f1_s0,2.0,WDC,0.10252145248510963
f1_s0,2.0,BIDU,0.09724327142221802
f1_s0,2.0,INTC,0.0884644089041374
f1_s0,2.0,AMD,0.08846367117633436
f1_s0,2.0,GILD,0.08528691412758616
f1_s0,2.0,ZM,0.08114499878810418
f1_s0,2.0,AMZN,0.07889820376378617
f1_s0,2.0,GOOGL,0.07611521616357678
f1_s0,2.0,PANW,0.07427944224715571
f1_s0,2.0,MRVL,0.06764101350889909
f1_s0,2.0,JD,0.05907156960516813
f1_s0,2.0,ATVI,0.057398714717445155
f1_s0,2.0,AMGN,0.05505235707760646
f1_s0,2.0,PEP,0.05218951603430118
f1_s0,2.0,TMUS,0.05047291267954229
f1_s0,2.0,CEG,0.04908001343329134
f1_s0,2.0,INTU,0.04727993750411938
f1_s0,2.0,ABNB,0.04020116052171569
f1_s0,2.0,MELI,0.03929852749905652
f1_s0,2.0,SPLK,0.03519034652818933
f1_s0,2.0,CHTR,0.035123967873208546
f1_s0,2.0,META,0.03440600780067116
f1_s0,2.0,ADBE,0.03283961747712463
f1_s0,2.0,ADI,0.032608196319699
f1_s0,2.0,SBUX,0.0325084411983796
f1_s0,2.0,MCHP,0.030418998903495947
f1_s0,2.0,WBD,0.02904024170784401
f1_s0,2.0,PLTR,0.02707114747714888
f1_s0,2.0,ASML,0.026167589508753714
f1_s0,2.0,MSFT,0.020506999251967122
f1_s0,2.0,EBAY,0.017699741127097983
f1_s0,2.0,MDLZ,0.016097041261282627
f1_s0,2.0,SNPS,0.015890682581158118
f1_s0,2.0,VRTX,0.013936572260719352
f1_s0,2.0,EA,0.0129501362547446
f1_s0,2.0,WDAY,0.012204065848844453
f1_s0,2.0,ZS,0.01139477348646461
f1_s0,2.0,STX,0.009927463620777992
f1_s0,2.0,OKTA,0.008769063383812042
f1_s0,2.0,ORLY,0.006871732428197409
f1_s0,2.0,ON,0.005185684478514331
f1_s0,2.0,HON,0.004343204325132941
f1_s0,2.0,ADP,0.0036484612496154646
f1_s0,2.0,TEAM,0.0006279486057966504
f1_s0,2.0,PCAR,0.0
f1_s0,2.0,VRSN,0.0
f1_s0,2.0,ULTA,0.0
f1_s0,2.0,AEP,0.0
f1_s0,2.0,ALGN,0.0
f1_s0,2.0,ALXN,0.0
f1_s0,2.0,AXON,0.0
f1_s0,2.0,CCEP,0.0
f1_s0,2.0,ALNY,0.0
f1_s0,2.0,ANSS,0.0
f1_s0,2.0,CELG,0.0
f1_s0,2.0,AAL,0.0
f1_s0,2.0,BKR,0.0
f1_s0,2.0,BMRN,0.0
f1_s0,2.0,BIIB,0.0
f1_s0,2.0,CDNS,0.0
f1_s0,2.0,CDW,0.0
f1_s0,2.0,CERN,0.0
f1_s0,2.0,CHKP,0.0
f1_s0,2.0,VSNT,0.0
f1_s0,2.0,UAL,0.0
f1_s0,2.0,TTWO,0.0
f1_s0,2.0,TTD,0.0
f1_s0,2.0,TRI,0.0
f1_s0,2.0,SNDK,0.0
f1_s0,2.0,MAR,0.0
f1_s0,2.0,MNST,0.0
f1_s0,2.0,INSM,0.0
f1_s0,2.0,HAS,0.0
f1_s0,2.0,MPWR,0.0
f1_s0,2.0,LBTYA,0.0
f1_s0,2.0,KHC,0.0
f1_s0,2.0,KDP,0.0
f1_s0,2.0,JBHT,0.0
f1_s0,2.0,LIN,0.0
f1_s0,2.0,GFS,0.0
f1_s0,2.0,FOX,0.0
f1_s0,2.0,FER,0.0
f1_s0,2.0,FOXA,0.0
f1_s0,2.0,FTNT,0.0
f1_s0,2.0,DLTR,0.0
f1_s0,2.0,CPRT,0.0
f1_s0,2.0,CTSH,0.0
f1_s0,2.0,FAST,0.0
f1_s0,2.0,FANG,0.0
f1_s0,2.0,EXPE,0.0
f1_s0,2.0,FI,0.0
f1_s0,2.0,EXC,0.0
f1_s0,2.0,CTXS,0.0
f1_s0,2.0,CTAS,0.0
f1_s0,2.0,CSGP,0.0
f1_s0,2.0,WYNN,0.0
f1_s0,2.0,WBA,0.0
f1_s0,2.0,VRSK,0.0
f1_s0,2.0,WTW,0.0
f1_s0,2.0,LBTYK,0.0
f1_s0,2.0,GEHC,0.0
f1_s0,2.0,ROP,0.0
f1_s0,2.0,PAYX,0.0
f1_s0,2.0,SIRI,0.0
f1_s0,2.0,RIVN,0.0
f1_s0,2.0,ROST,0.0
f1_s0,2.0,QQQ,0.0
f1_s0,2.0,TCOM,0.0
f1_s0,2.0,SWKS,0.0
f1_s0,2.0,SOLS,0.0
f1_s0,2.0,SMCI,0.0
f1_s0,2.0,XEL,0.0
f1_s0,2.0,HSIC,0.0
f1_s0,2.0,IDXX,0.0
f1_s0,2.0,INCY,0.0
f1_s0,2.0,NLOK,0.0
f1_s0,2.0,ODFL,0.0
f1_s0,2.0,MYL,0.0
f1_s0,2.0,MXIM,0.0
f1_s0,2.0,NTAP,0.0
f1_s0,2.0,SGEN,0.0
f1_s0,2.0,NTES,0.0
f1_s0,2.0,XLNX,-0.00023220730958870895
f1_s0,2.0,TXN,-0.0026980099472039866
f1_s0,2.0,PYPL,-0.003609824022327634
f1_s0,2.0,DASH,-0.003986535989840448
f1_s0,2.0,MDB,-0.006042118574221945
f1_s0,2.0,ENPH,-0.006824190225294621
f1_s0,2.0,WMT,-0.007369060544828696
f1_s0,2.0,AZN,-0.007733054607561657
f1_s0,2.0,LULU,-0.007836541032197055
f1_s0,2.0,ADSK,-0.008298887679863549
f1_s0,2.0,MTCH,-0.01071147127903047
f1_s0,2.0,CSX,-0.012976958964532336
f1_s0,2.0,MSTR,-0.013419821255474796
f1_s0,2.0,CMCSA,-0.01410458503203173
f1_s0,2.0,ILMN,-0.01458061279071082
f1_s0,2.0,CRWD,-0.015556248695730163
f1_s0,2.0,NXPI,-0.017190995455680827
f1_s0,2.0,AAPL,-0.01815547505909666
f1_s0,2.0,CSCO,-0.02062443195343039
f1_s0,2.0,REGN,-0.02142450719240276
f1_s0,2.0,NFLX,-0.02448038295358438
f1_s0,2.0,DOCU,-0.02614968543514124
f1_s0,2.0,QCOM,-0.02936006007575874
f1_s0,2.0,AMAT,-0.0315106577753015
f1_s0,2.0,SHOP,-0.032852368298376726
f1_s0,2.0,ISRG,-0.036406922394182244
f1_s0,2.0,APP,-0.03905793719669545
f1_s0,2.0,BKNG,-0.03925293684012207
f1_s0,2.0,DXCM,-0.0413475979216123
f1_s0,2.0,LRCX,-0.046991942775784994
f1_s0,2.0,KLAC,-0.048960935865315885
f1_s0,2.0,LCID,-0.05168198406339236
f1_s0,2.0,DDOG,-0.052226748741762925
f1_s0,2.0,PTON,-0.06791704001018646
f1_s0,2.0,COST,-0.0997075243870332
f1_s0,2.0,AVGO,-0.10192564443126911
f1_s0,2.0,ARM,-0.1333192101775069
f1_s0,5.0,NVDA,0.2951243855732212
f1_s0,5.0,MRNA,0.2783251428668488
f1_s0,5.0,TSLA,0.22872928269456616
f1_s0,5.0,PDD,0.12945029091079968
f1_s0,5.0,GOOG,0.12940896626655143
f1_s0,5.0,MU,0.11856033894354664
f1_s0,5.0,WDC,0.10172145248510964
f1_s0,5.0,BIDU,0.09624327142221802
f1_s0,5.0,INTC,0.0857644089041374
f1_s0,5.0,AMD,0.08376367117633435
f1_s0,5.0,GILD,0.08128691412758615
f1_s0,5.0,ZM,0.07954499878810417
f1_s0,5.0,AMZN,0.07669820376378618
f1_s0,5.0,GOOGL,0.07431521616357678
f1_s0,5.0,PANW,0.07067944224715572
f1_s0,5.0,MRVL,0.06384101350889908
f1_s0,5.0,JD,0.05807156960516813
f1_s0,5.0,ATVI,0.05479871471744516
f1_s0,5.0,AMGN,0.05045235707760646
f1_s0,5.0,PEP,0.04918951603430118
f1_s0,5.0,CEG,0.047680013433291334
f1_s0,5.0,TMUS,0.04607291267954229
f1_s0,5.0,INTU,0.04587993750411938
f1_s0,5.0,ABNB,0.03880116052171569
f1_s0,5.0,SPLK,0.03499034652818933
f1_s0,5.0,CHTR,0.034323967873208544
f1_s0,5.0,MELI,0.032698527499056516
f1_s0,5.0,META,0.03180600780067115
f1_s0,5.0,ADBE,0.031039617477124637
f1_s0,5.0,ADI,0.030808196319699003
f1_s0,5.0,SBUX,0.030708441198379607
f1_s0,5.0,MCHP,0.030018998903495946
f1_s0,5.0,WBD,0.028240241707844012
f1_s0,5.0,PLTR,0.02587114747714888
f1_s0,5.0,ASML,0.024167589508753716
f1_s0,5.0,MSFT,0.01950699925196712
f1_s0,5.0,EBAY,0.016099741127097982
f1_s0,5.0,SNPS,0.01549068258115812
f1_s0,5.0,MDLZ,0.013897041261282625
f1_s0,5.0,EA,0.0127501362547446
f1_s0,5.0,WDAY,0.011804065848844452
f1_s0,5.0,VRTX,0.01153657226071935
f1_s0,5.0,ZS,0.01099477348646461
f1_s0,5.0,STX,0.00972746362077799
f1_s0,5.0,OKTA,0.008369063383812042
f1_s0,5.0,ORLY,0.0066717324281974095
f1_s0,5.0,ON,0.00498568447851433
f1_s0,5.0,HON,0.0037432043251329422
f1_s0,5.0,ADP,0.002848461249615465
f1_s0,5.0,TEAM,0.00042794860579664987
f1_s0,5.0,PCAR,0.0
f1_s0,5.0,VRSN,0.0
f1_s0,5.0,ULTA,0.0
f1_s0,5.0,AEP,0.0
f1_s0,5.0,ALGN,0.0
f1_s0,5.0,ALXN,0.0
f1_s0,5.0,AXON,0.0
f1_s0,5.0,CCEP,0.0
f1_s0,5.0,ALNY,0.0
f1_s0,5.0,ANSS,0.0
f1_s0,5.0,CELG,0.0
f1_s0,5.0,AAL,0.0
f1_s0,5.0,BKR,0.0
f1_s0,5.0,BMRN,0.0
f1_s0,5.0,BIIB,0.0
f1_s0,5.0,CDNS,0.0
f1_s0,5.0,CDW,0.0
f1_s0,5.0,CERN,0.0
f1_s0,5.0,CHKP,0.0
f1_s0,5.0,VSNT,0.0
f1_s0,5.0,UAL,0.0
f1_s0,5.0,TTWO,0.0
f1_s0,5.0,TTD,0.0
f1_s0,5.0,TRI,0.0
f1_s0,5.0,SNDK,0.0
f1_s0,5.0,MAR,0.0
f1_s0,5.0,MNST,0.0
f1_s0,5.0,INSM,0.0
f1_s0,5.0,HAS,0.0
f1_s0,5.0,MPWR,0.0
f1_s0,5.0,LBTYA,0.0
f1_s0,5.0,KHC,0.0
f1_s0,5.0,KDP,0.0
f1_s0,5.0,JBHT,0.0
f1_s0,5.0,LIN,0.0
f1_s0,5.0,GFS,0.0
f1_s0,5.0,FOX,0.0
f1_s0,5.0,FER,0.0
f1_s0,5.0,FOXA,0.0
f1_s0,5.0,FTNT,0.0
f1_s0,5.0,DLTR,0.0
f1_s0,5.0,CPRT,0.0
f1_s0,5.0,CTSH,0.0
f1_s0,5.0,FAST,0.0
f1_s0,5.0,FANG,0.0
f1_s0,5.0,EXPE,0.0
f1_s0,5.0,FI,0.0
f1_s0,5.0,EXC,0.0
f1_s0,5.0,CTXS,0.0
f1_s0,5.0,CTAS,0.0
f1_s0,5.0,CSGP,0.0
f1_s0,5.0,WYNN,0.0
f1_s0,5.0,WBA,0.0
f1_s0,5.0,VRSK,0.0
f1_s0,5.0,WTW,0.0
f1_s0,5.0,LBTYK,0.0
f1_s0,5.0,GEHC,0.0
f1_s0,5.0,ROP,0.0
f1_s0,5.0,PAYX,0.0
f1_s0,5.0,SIRI,0.0
f1_s0,5.0,RIVN,0.0
f1_s0,5.0,ROST,0.0
f1_s0,5.0,QQQ,0.0
f1_s0,5.0,TCOM,0.0
f1_s0,5.0,SWKS,0.0
f1_s0,5.0,SOLS,0.0
f1_s0,5.0,SMCI,0.0
f1_s0,5.0,XEL,0.0
f1_s0,5.0,HSIC,0.0
f1_s0,5.0,IDXX,0.0
f1_s0,5.0,INCY,0.0
f1_s0,5.0,NLOK,0.0
f1_s0,5.0,ODFL,0.0
f1_s0,5.0,MYL,0.0
f1_s0,5.0,MXIM,0.0
f1_s0,5.0,NTAP,0.0
f1_s0,5.0,SGEN,0.0
f1_s0,5.0,NTES,0.0
f1_s0,5.0,XLNX,-0.00043220730958870893
f1_s0,5.0,TXN,-0.003498009947203986
f1_s0,5.0,PYPL,-0.004009824022327635
f1_s0,5.0,DASH,-0.004986535989840448
f1_s0,5.0,MDB,-0.006442118574221946
f1_s0,5.0,ENPH,-0.00702419022529462
f1_s0,5.0,WMT,-0.007769060544828696
f1_s0,5.0,AZN,-0.008333054607561657
f1_s0,5.0,ADSK,-0.009098887679863547
f1_s0,5.0,LULU,-0.010636541032197055
f1_s0,5.0,MTCH,-0.010911471279030471
f1_s0,5.0,CSX,-0.014176958964532338
f1_s0,5.0,ILMN,-0.014780612790710818
f1_s0,5.0,CMCSA,-0.01490458503203173
f1_s0,5.0,MSTR,-0.015419821255474805
f1_s0,5.0,CRWD,-0.017356248695730173
f1_s0,5.0,NXPI,-0.018390995455680823
f1_s0,5.0,AAPL,-0.02035547505909666
f1_s0,5.0,CSCO,-0.02242443195343039
f1_s0,5.0,REGN,-0.02322450719240276
f1_s0,5.0,DOCU,-0.02774968543514125
f1_s0,5.0,NFLX,-0.02808038295358438
f1_s0,5.0,QCOM,-0.030160060075758742
f1_s0,5.0,SHOP,-0.033052368298376725
f1_s0,5.0,AMAT,-0.034510657775301504
f1_s0,5.0,ISRG,-0.03820692239418225
f1_s0,5.0,APP,-0.04085793719669546
f1_s0,5.0,DXCM,-0.0421475979216123
f1_s0,5.0,BKNG,-0.042452936840122066
