variant,extra_bps,month,net_pnl
f1_s0,5.0,2023-02,-0.010332083861499967
f1_s0,5.0,2023-03,0.015926823807721303
f1_s0,5.0,2023-04,-0.03432509915327359
f1_s0,5.0,2023-05,-0.03930684319971877
f1_s0,5.0,2023-06,0.0015779686855231737
f1_s0,5.0,2023-07,0.07393121236534927
f1_s0,5.0,2023-08,0.049611233652772826
f1_s0,5.0,2023-09,-0.07070798494293232
f1_s0,5.0,2023-10,0.027336482002178374
f1_s0,5.0,2023-11,0.18308676029034568
f1_s0,5.0,2023-12,0.04577249188771708
f1_s0,5.0,2024-01,0.08240844622048847
f1_s0,5.0,2024-02,0.0632784030091312
f1_s0,5.0,2024-03,-0.07027599069641315
f1_s0,5.0,2024-04,-0.0850211861673198
f1_s0,5.0,2024-05,0.08491472799823196
f1_s0,5.0,2024-06,0.030570632122068602
f1_s0,5.0,2024-07,-0.0698322173560823
f1_s0,5.0,2024-08,-0.1510266118676996
f1_s0,5.0,2024-09,0.020011278992617038
f1_s0,5.0,2024-10,-0.06958813835586489
f1_s0,5.0,2024-11,0.07527480072141164
f1_s0,5.0,2024-12,0.18349596580864277
f1_s0,5.0,2025-01,-0.056946906682894476
f1_s0,5.0,2025-02,-0.04916123213280665
f1_s0,5.0,2025-03,-0.13945510976007158
f1_s0,5.0,2025-04,0.1347270462564063
f1_s0,5.0,2025-05,0.10246833418728436
f1_s0,5.0,2025-06,0.04033687279411901
f1_s0,5.0,2025-07,-0.08438311015736588
f1_s0,5.0,2025-08,0.04223800202478323
f1_s0,5.0,2025-09,0.23477442923662575
f1_s0,5.0,2025-10,0.018024826049974983
f1_s0,5.0,2025-11,-0.10555396644878809
f1_s0,5.0,2025-12,0.07209275545790945
f1_s0,5.0,2026-01,0.11023700459969364
f1_s0,5.0,2026-02,0.004638527023946222
f1_s0,5.0,2026-03,0.0083087668530798
f1_s0,5.0,2026-04,0.3269140964280204
f1_s0,10.0,2019-06,0.0
f1_s0,10.0,2019-07,0.0
f1_s0,10.0,2019-08,0.0
f1_s0,10.0,2019-09,0.0
f1_s0,10.0,2019-10,0.0
f1_s0,10.0,2019-11,0.0
f1_s0,10.0,2019-12,0.0
f1_s0,10.0,2020-01,0.0
f1_s0,10.0,2020-02,0.0
f1_s0,10.0,2020-03,0.0
f1_s0,10.0,2020-04,0.12194718765629978
f1_s0,10.0,2020-05,0.11745082349241975
f1_s0,10.0,2020-06,0.10281501149856441
f1_s0,10.0,2020-07,0.17906446625729097
f1_s0,10.0,2020-08,0.08947997308434467
f1_s0,10.0,2020-09,0.03170262304321834
f1_s0,10.0,2020-10,-0.12476424840518222
f1_s0,10.0,2020-11,0.24224386541298798
f1_s0,10.0,2020-12,0.100607328624001
f1_s0,10.0,2021-01,0.022012901619817178
f1_s0,10.0,2021-02,0.02156075508467152
f1_s0,10.0,2021-03,-0.029595375926845954
f1_s0,10.0,2021-04,0.09081400816996206
f1_s0,10.0,2021-05,-0.015515188991658404
f1_s0,10.0,2021-06,0.1542688699869034
f1_s0,10.0,2021-07,0.03897055269548985
f1_s0,10.0,2021-08,-0.012816045233480226
f1_s0,10.0,2021-09,-0.1293887400614441
f1_s0,10.0,2021-10,0.05178398762318426
f1_s0,10.0,2021-11,0.06167121252276555
f1_s0,10.0,2021-12,-0.21379399924531528
f1_s0,10.0,2022-01,-0.22295690963075226
f1_s0,10.0,2022-02,0.02222269352311048
f1_s0,10.0,2022-03,0.01363713778518683
f1_s0,10.0,2022-04,-0.1592215150015973
f1_s0,10.0,2022-05,-0.08523862473846144
f1_s0,10.0,2022-06,-0.03550475806703597
f1_s0,10.0,2022-07,0.024421486873194415
f1_s0,10.0,2022-08,-0.024500210198453463
f1_s0,10.0,2022-09,-0.08440911846270385
f1_s0,10.0,2022-10,0.17198159330811835
f1_s0,10.0,2022-11,0.06649373832639156
f1_s0,10.0,2022-12,-0.04624582769247712
f1_s0,10.0,2023-01,0.04116365429342596
f1_s0,10.0,2023-02,-0.013998750528166636
f1_s0,10.0,2023-03,0.012260157141054637
f1_s0,10.0,2023-04,-0.03832509915327359
f1_s0,10.0,2023-05,-0.044306843199718775
f1_s0,10.0,2023-06,-0.0020886979811434916
f1_s0,10.0,2023-07,0.06993121236534927
f1_s0,10.0,2023-08,0.04561123365277282
f1_s0,10.0,2023-09,-0.074374651609599
f1_s0,10.0,2023-10,0.023669815335511716
f1_s0,10.0,2023-11,0.179420093623679
f1_s0,10.0,2023-12,0.042105825221050414
f1_s0,10.0,2024-01,0.07740844622048847
f1_s0,10.0,2024-02,0.06027840300913119
f1_s0,10.0,2024-03,-0.07427599069641316
f1_s0,10.0,2024-04,-0.08968785283398645
f1_s0,10.0,2024-05,0.08091472799823198
f1_s0,10.0,2024-06,0.02657063212206861
f1_s0,10.0,2024-07,-0.07349888402274897
f1_s0,10.0,2024-08,-0.15502661186769962
f1_s0,10.0,2024-09,0.01601127899261703
f1_s0,10.0,2024-10,-0.07325480502253155
f1_s0,10.0,2024-11,0.07227480072141165
f1_s0,10.0,2024-12,0.18049596580864277
f1_s0,10.0,2025-01,-0.06094690668289448
f1_s0,10.0,2025-02,-0.05282789879947331
f1_s0,10.0,2025-03,-0.14312177642673823
f1_s0,10.0,2025-04,0.13206037958973965
f1_s0,10.0,2025-05,0.10046833418728436
f1_s0,10.0,2025-06,0.03633687279411901
f1_s0,10.0,2025-07,-0.08771644349069921
f1_s0,10.0,2025-08,0.03857133535811656
f1_s0,10.0,2025-09,0.23077442923662578
f1_s0,10.0,2025-10,0.014691492716641646
f1_s0,10.0,2025-11,-0.10922063311545475
f1_s0,10.0,2025-12,0.06809275545790945
f1_s0,10.0,2026-01,0.10690367126636031
f1_s0,10.0,2026-02,0.0013051936906128877
f1_s0,10.0,2026-03,0.0036421001864131476
f1_s0,10.0,2026-04,0.3235807630946871
f5_s0,0.0,2019-06,0.0
f5_s0,0.0,2019-07,0.0
f5_s0,0.0,2019-08,0.0
f5_s0,0.0,2019-09,0.0
f5_s0,0.0,2019-10,0.0
f5_s0,0.0,2019-11,0.0
f5_s0,0.0,2019-12,0.0
f5_s0,0.0,2020-01,0.0
f5_s0,0.0,2020-02,0.0
f5_s0,0.0,2020-03,0.0
f5_s0,0.0,2020-04,0.12932767244077376
f5_s0,0.0,2020-05,0.037011152996921454
f5_s0,0.0,2020-06,0.12598470841619752
f5_s0,0.0,2020-07,0.20192399251342077
f5_s0,0.0,2020-08,0.11935329411997152
f5_s0,0.0,2020-09,-0.07637569847744011
f5_s0,0.0,2020-10,6.152628405206237e-05
f5_s0,0.0,2020-11,0.464607837636406
f5_s0,0.0,2020-12,0.03083715674110225
f5_s0,0.0,2021-01,0.10427972416593559
f5_s0,0.0,2021-02,0.030872619795051966
f5_s0,0.0,2021-03,0.07821943844912618
f5_s0,0.0,2021-04,0.029794867283335164
f5_s0,0.0,2021-05,0.009349957659054806
f5_s0,0.0,2021-06,0.16149049115120204
f5_s0,0.0,2021-07,0.043671388612908646
f5_s0,0.0,2021-08,-0.10895082511054029
f5_s0,0.0,2021-09,-0.05477909059720876
f5_s0,0.0,2021-10,0.09349831128292248
f5_s0,0.0,2021-11,0.1469287855816111
f5_s0,0.0,2021-12,-0.06460812358476271
f5_s0,0.0,2022-01,-0.1500267678583175
f5_s0,0.0,2022-02,-0.07659444594736037
f5_s0,0.0,2022-03,0.019191925898015213
f5_s0,0.0,2022-04,-0.15230393378879514
f5_s0,0.0,2022-05,-0.014264082062321923
f5_s0,0.0,2022-06,-0.06717134751364488
f5_s0,0.0,2022-07,0.03228484925032471
f5_s0,0.0,2022-08,-0.014482439554062143
f5_s0,0.0,2022-09,-0.08599604823718368
f5_s0,0.0,2022-10,0.13263380762619398
f5_s0,0.0,2022-11,0.09307610218127207
f5_s0,0.0,2022-12,-0.11723437730798217
f5_s0,0.0,2023-01,0.08896259688232505
f5_s0,0.0,2023-02,-0.06742775597511322
f5_s0,0.0,2023-03,0.009606303124238791
f5_s0,0.0,2023-04,-0.0849576268040747
f5_s0,0.0,2023-05,0.07849270980664946
f5_s0,0.0,2023-06,0.03580469978484635
f5_s0,0.0,2023-07,0.051330550934193774
f5_s0,0.0,2023-08,-0.03518187662017562
f5_s0,0.0,2023-09,-0.09865580691652157
f5_s0,0.0,2023-10,-0.03849620223966499
f5_s0,0.0,2023-11,0.18791319797659484
f5_s0,0.0,2023-12,0.03030199684039999
f5_s0,0.0,2024-01,0.04975360193871272
f5_s0,0.0,2024-02,0.037365919116134856
f5_s0,0.0,2024-03,0.002543062498768943
f5_s0,0.0,2024-04,-0.06021789281122835
f5_s0,0.0,2024-05,0.10653040840331207
f5_s0,0.0,2024-06,0.01595074149200185
f5_s0,0.0,2024-07,-0.06383281652557637
f5_s0,0.0,2024-08,0.061686603499797224
f5_s0,0.0,2024-09,-0.021337008429292936
f5_s0,0.0,2024-10,-0.029952035771383754
f5_s0,0.0,2024-11,0.01716549307050377
f5_s0,0.0,2024-12,0.047191581256664936
f5_s0,0.0,2025-01,0.10882108760010241
f5_s0,0.0,2025-02,0.08383965375282453
f5_s0,0.0,2025-03,-0.12708140335095516
f5_s0,0.0,2025-04,0.14471601023120811
f5_s0,0.0,2025-05,0.06260903955843425
f5_s0,0.0,2025-06,-0.009917970735851513
f5_s0,0.0,2025-07,0.03752324643212224
f5_s0,0.0,2025-08,0.02038281326800899
f5_s0,0.0,2025-09,0.2332884566433269
f5_s0,0.0,2025-10,0.07894539853348569
f5_s0,0.0,2025-11,-0.09104062945614073
f5_s0,0.0,2025-12,0.05325263936332114
f5_s0,0.0,2026-01,0.20555015449427705
f5_s0,0.0,2026-02,0.08092957795046045
f5_s0,0.0,2026-03,-0.0459842025858047
f5_s0,0.0,2026-04,0.4514192886696777
f5_s0,1.0,2019-06,0.0
f5_s0,1.0,2019-07,0.0
f5_s0,1.0,2019-08,0.0
f5_s0,1.0,2019-09,0.0
f5_s0,1.0,2019-10,0.0
f5_s0,1.0,2019-11,0.0
f5_s0,1.0,2019-12,0.0
f5_s0,1.0,2020-01,0.0
f5_s0,1.0,2020-02,0.0
f5_s0,1.0,2020-03,0.0
f5_s0,1.0,2020-04,0.1289610057741071
f5_s0,1.0,2020-05,0.036344486330254784
f5_s0,1.0,2020-06,0.1252513750828642
f5_s0,1.0,2020-07,0.20139065918008744
f5_s0,1.0,2020-08,0.11855329411997152
f5_s0,1.0,2020-09,-0.07704236514410678
f5_s0,1.0,2020-10,-0.0006718070492812665
f5_s0,1.0,2020-11,0.464007837636406
f5_s0,1.0,2020-12,0.03023715674110225
f5_s0,1.0,2021-01,0.10361305749926893
f5_s0,1.0,2021-02,0.030205953128385303
f5_s0,1.0,2021-03,0.07728610511579286
f5_s0,1.0,2021-04,0.0291282006166685
f5_s0,1.0,2021-05,0.008549957659054808
f5_s0,1.0,2021-06,0.16069049115120204
f5_s0,1.0,2021-07,0.04300472194624198
f5_s0,1.0,2021-08,-0.10995082511054027
f5_s0,1.0,2021-09,-0.05544575726387542
f5_s0,1.0,2021-10,0.09283164461625582
f5_s0,1.0,2021-11,0.14626211891494445
f5_s0,1.0,2021-12,-0.06534145691809605
f5_s0,1.0,2022-01,-0.15096010119165082
f5_s0,1.0,2022-02,-0.07719444594736037
f5_s0,1.0,2022-03,0.018458592564681884
f5_s0,1.0,2022-04,-0.15283726712212847
f5_s0,1.0,2022-05,-0.015064082062321921
f5_s0,1.0,2022-06,-0.06770468084697821
f5_s0,1.0,2022-07,0.03195151591699138
f5_s0,1.0,2022-08,-0.014949106220728809
f5_s0,1.0,2022-09,-0.08659604823718368
f5_s0,1.0,2022-10,0.13176714095952732
f5_s0,1.0,2022-11,0.09247610218127209
f5_s0,1.0,2022-12,-0.1177677106413155
f5_s0,1.0,2023-01,0.08822926354899172
f5_s0,1.0,2023-02,-0.06822775597511321
f5_s0,1.0,2023-03,0.008806303124238789
f5_s0,1.0,2023-04,-0.0857576268040747
f5_s0,1.0,2023-05,0.07755937647331612
f5_s0,1.0,2023-06,0.03500469978484635
f5_s0,1.0,2023-07,0.050463884267527105
f5_s0,1.0,2023-08,-0.03591520995350894
f5_s0,1.0,2023-09,-0.0993891402498549
f5_s0,1.0,2023-10,-0.03936286890633166
f5_s0,1.0,2023-11,0.1871798646432615
f5_s0,1.0,2023-12,0.029635330173733328
f5_s0,1.0,2024-01,0.04882026860537939
f5_s0,1.0,2024-02,0.03676591911613485
f5_s0,1.0,2024-03,0.001809729165435614
f5_s0,1.0,2024-04,-0.06108455947789502
f5_s0,1.0,2024-05,0.10573040840331208
f5_s0,1.0,2024-06,0.015417408158668518
f5_s0,1.0,2024-07,-0.06463281652557638
f5_s0,1.0,2024-08,0.06088660349979723
f5_s0,1.0,2024-09,-0.022270341762626263
f5_s0,1.0,2024-10,-0.03061870243805042
f5_s0,1.0,2024-11,0.016365493070503775
f5_s0,1.0,2024-12,0.04652491458999827
f5_s0,1.0,2025-01,0.1082210876001024
f5_s0,1.0,2025-02,0.0831063204194912
f5_s0,1.0,2025-03,-0.12788140335095516
f5_s0,1.0,2025-04,0.14411601023120812
f5_s0,1.0,2025-05,0.062142372891767585
f5_s0,1.0,2025-06,-0.010651304069184842
f5_s0,1.0,2025-07,0.03685657976545556
f5_s0,1.0,2025-08,0.01964947993467566
f5_s0,1.0,2025-09,0.23242178997666024
f5_s0,1.0,2025-10,0.07814539853348568
f5_s0,1.0,2025-11,-0.09177396278947406
f5_s0,1.0,2025-12,0.052319306029987814
f5_s0,1.0,2026-01,0.20495015449427706
f5_s0,1.0,2026-02,0.08026291128379379
f5_s0,1.0,2026-03,-0.046717535919138034
f5_s0,1.0,2026-04,0.450952622003011
f5_s0,2.0,2019-06,0.0
f5_s0,2.0,2019-07,0.0
f5_s0,2.0,2019-08,0.0
f5_s0,2.0,2019-09,0.0
f5_s0,2.0,2019-10,0.0
f5_s0,2.0,2019-11,0.0
f5_s0,2.0,2019-12,0.0
f5_s0,2.0,2020-01,0.0
f5_s0,2.0,2020-02,0.0
