decision_date,entry_date,exit_date,symbol,weight,signal,entry_price,exit_price,gross_return_contribution,net_return_contribution
2019-01-30,2019-01-31,2019-02-14,SOXL,0.5,0.21633213244124216,7.066,8.136,0.07571469006510045,0.07521469006510045
2019-01-30,2019-01-31,2019-02-14,TQQQ,0.5,0.060275004708984614,5.728,6.088,0.03142458100558665,0.03092458100558665
2019-02-13,2019-02-14,2019-03-01,SOXL,0.5,0.010900183710961464,8.136,8.703,0.03484513274336287,0.03434513274336287
2019-02-13,2019-02-14,2019-03-01,TQQQ,0.5,0.00555192684519934,6.088,6.515,0.03506898817345594,0.03456898817345594
2019-02-28,2019-03-01,2019-03-15,TQQQ,0.5,0.026548672566371723,6.515,6.826,0.023867996930161173,0.023367996930161172
2019-02-28,2019-03-01,2019-03-15,SOXL,0.5,0.0010663507109005543,8.703,8.765,0.0035619901183500113,0.0030619901183500113
2019-03-14,2019-03-15,2019-03-29,TQQQ,0.5,0.09208609807412205,6.826,7.079,0.018532083211251105,0.018032083211251104
2019-03-14,2019-03-15,2019-03-29,SOXL,0.5,0.07663908338637815,8.765,9.074,0.01762692527096399,0.01712692527096399
2019-03-29,2019-04-01,2019-04-15,TQQQ,1.0,0.0163581575548859,7.288,7.809,0.07148737650933046,0.07048737650933046
2019-04-12,2019-04-15,2019-04-30,SOXL,0.5,0.03693444136657442,11.23,12.21,0.04363312555654497,0.04313312555654497
2019-04-12,2019-04-15,2019-04-30,TQQQ,0.5,0.017591868647380826,7.809,8.25,0.02823665001920861,0.02773665001920861
2019-04-29,2019-04-30,2019-05-14,TQQQ,1.0,0.04861714002232409,8.25,6.953,-0.15721212121212114,-0.15821212121212114
2019-06-07,2019-06-10,2019-06-24,SOXL,0.5,0.1978208575067213,8.851,9.014,0.009207999096147224,0.008707999096147223
2019-06-07,2019-06-10,2019-06-24,TQQQ,0.5,0.118349792927684,7.17,7.961,0.05516039051603905,0.05466039051603905
2019-06-21,2019-06-24,2019-07-09,SOXL,0.5,0.11700137208432082,9.014,9.536,0.02895495895274025,0.02845495895274025
2019-06-21,2019-06-24,2019-07-09,TQQQ,0.5,0.09925041643531363,7.961,7.959,-0.00012561236025626643,-0.0006256123602562664
2019-07-08,2019-07-09,2019-07-23,TQQQ,1.0,0.04636705090014259,7.959,8.551,0.07438120366880274,0.07338120366880274
2019-07-22,2019-07-23,2019-08-06,SOXL,1.0,0.07259528130671522,12.04,9.417,-0.21785714285714286,-0.21885714285714286
2019-08-21,2019-08-22,2019-09-06,SOXL,0.5,0.1477186517828113,10.65,11.64,0.04647887323943667,0.04597887323943667
2019-08-21,2019-08-22,2019-09-06,TQQQ,0.5,0.09525155455059364,7.795,8.106,0.019948685054522075,0.019448685054522075
2019-09-05,2019-09-06,2019-09-20,SOXL,0.5,0.21728161463260798,11.64,12.32,0.029209621993127155,0.028709621993127155
2019-09-05,2019-09-06,2019-09-20,TQQQ,0.5,0.10831960461285006,8.106,8.219,0.006970145571181807,0.006470145571181807
2019-10-11,2019-10-14,2019-10-28,TQQQ,0.5,0.032821047147694626,7.906,8.608,0.04439666076397675,0.04389666076397675
2019-10-11,2019-10-14,2019-10-28,SOXL,0.5,0.02403433476394845,11.89,13.4,0.06349873843566023,0.06299873843566023
2019-10-25,2019-10-28,2019-11-11,SOXL,0.5,0.10699241786015179,13.4,14.93,0.05708955223880596,0.05658955223880596
2019-10-25,2019-10-28,2019-11-11,TQQQ,0.5,0.05988248531066387,8.608,9.071,0.026893587360594773,0.026393587360594772
2019-11-08,2019-11-11,2019-11-25,SOXL,0.5,0.0849256900212314,14.93,14.53321999348433,-0.01328801093488513,-0.013788010934885131
2019-11-08,2019-11-11,2019-11-25,TQQQ,0.5,0.03507194244604306,9.071,9.390121584876344,0.017590209727502137,0.017090209727502137
2019-11-25,2019-11-26,2019-12-11,TQQQ,1.0,0.0154893392032458,9.615,9.585,-0.0031201248049921304,-0.00412012480499213
2019-12-10,2019-12-11,2019-12-26,SOXL,0.5,0.1017074981440238,15.02,18.83,0.12683089214380827,0.12633089214380827
2019-12-10,2019-12-11,2019-12-26,TQQQ,0.5,0.0364368066130083,9.585,10.78,0.06233698487219608,0.06183698487219608
2019-12-24,2019-12-26,2020-01-10,SOXL,0.5,0.06906392694063923,18.83,19.38,0.014604354753053661,0.01410435475305366
2019-12-24,2019-12-26,2020-01-10,TQQQ,0.5,0.043774319066147926,10.78,11.92,0.05287569573283857,0.05237569573283857
2020-01-09,2020-01-10,2020-01-27,TQQQ,1.0,0.03785211267605626,11.92,11.53,-0.03271812080536918,-0.03371812080536918
2020-01-24,2020-01-27,2020-02-10,SOXL,0.5,0.02976791120080735,18.59,17.84,-0.02017213555675096,-0.02067213555675096
2020-01-24,2020-01-27,2020-02-10,TQQQ,0.5,0.00406504065040636,11.53,13.25,0.07458803122289681,0.07408803122289681
2020-02-07,2020-02-10,2020-02-25,TQQQ,0.5,0.14261315115286077,13.25,12.24,-0.03811320754716979,-0.03861320754716979
2020-02-07,2020-02-10,2020-02-25,SOXL,0.5,0.125,17.84,16.89,-0.0266255605381166,-0.0271255605381166
2020-03-26,2020-03-27,2020-04-13,SOXL,0.5,0.5454740454740454,6.479,7.16,0.052554406544219834,0.05205440654421983
2020-03-26,2020-03-27,2020-04-13,TQQQ,0.5,0.23011137629276046,5.704,6.75,0.09169004207573639,0.09119004207573639
2020-04-09,2020-04-13,2020-04-27,SOXL,0.5,0.2476206956220799,7.16,8.667,0.10523743016759779,0.10473743016759779
2020-04-09,2020-04-13,2020-04-27,TQQQ,0.5,0.2369230769230768,6.75,8.398,0.122074074074074,0.121574074074074
2020-04-27,2020-04-28,2020-05-12,SOXL,0.5,0.08238671826238919,9.133,9.435,0.016533450125917115,0.016033450125917115
2020-04-27,2020-04-28,2020-05-12,TQQQ,0.5,0.027877586420517853,8.528,9.684,0.06777673545966223,0.06727673545966223
2020-05-11,2020-05-12,2020-05-27,SOXL,0.5,0.21339461588969133,9.435,9.917,0.02554319024907259,0.02504319024907259
2020-05-11,2020-05-12,2020-05-27,TQQQ,0.5,0.16571359046112666,9.684,9.764,0.0041305245766212195,0.0036305245766212195
2020-05-26,2020-05-27,2020-06-10,SOXL,0.5,0.06151846637062697,9.917,13.14,0.16249873953816685,0.16199873953816685
2020-05-26,2020-05-27,2020-06-10,TQQQ,0.5,0.023031434796140893,9.764,12.0,0.11450225317492835,0.11400225317492835
2020-06-09,2020-06-10,2020-06-24,SOXL,0.5,0.19259259259259265,13.14,12.26,-0.03348554033485546,-0.03398554033485546
2020-06-09,2020-06-10,2020-06-24,TQQQ,0.5,0.09925093632958815,12.0,12.36,0.015000000000000013,0.014500000000000013
2020-06-23,2020-06-24,2020-07-09,TQQQ,0.5,0.08051948051948044,12.36,14.43,0.08373786407766992,0.08323786407766992
2020-06-23,2020-06-24,2020-07-09,SOXL,0.5,0.03737541528239219,12.26,13.63,0.055872756933115886,0.055372756933115885
2020-07-08,2020-07-09,2020-07-23,TQQQ,0.5,0.15561015561015545,14.43,14.79,0.012474012474012475,0.011974012474012474
2020-07-08,2020-07-09,2020-07-23,SOXL,0.5,0.07649402390438231,13.63,14.55,0.03374908290535583,0.03324908290535583
2020-07-22,2020-07-23,2020-08-06,SOXL,0.5,0.0580973129992739,14.55,16.54,0.06838487972508589,0.06788487972508589
2020-07-22,2020-07-23,2020-08-06,TQQQ,0.5,0.04500703234880432,14.79,15.76,0.032792427315753936,0.032292427315753935
