campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0614,qqq__donchian_close20__long,qqq,1,-1.0,0.7965842441241073,0.7723169334177189,-0.024267310706388927,2851,65632,1703,907,796,0.9878037611429966,1.0000000000000002,242.6731070638893,109,51,0.17043914274845676,0.038039915036219236,FI,0.06949944681265562,0.7270847973114517,1,1,0.009597400531615756,0.011531615951502918,49,33,1,0.3103490358636289,2020-02-13,2020-03-18,46.0,0.04706450469672027,12,0.002416115626345628,0.0032368199175389903,6,6,0,15,-0.002808707395289861,-0.0013865462556379975,7,8,0,18,-0.0010685460052220182,0.0032368199175389903,9,9,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,sp500__donchian_close20__long,sp500,1,-1.0,0.536100028043074,0.5201455442622254,-0.01595448378084837,10362,297417,1234,636,598,0.9830976823672216,1.0000000000000002,159.54483780848375,388,210,0.34201179586950226,0.09316247148825788,GE,0.28222165011720574,0.25387837792586826,55,54,0.008935000467384565,0.010034790182561995,34,25,1,0.214162563741952,2022-01-04,2022-10-12,310.0,0.007269337934497257,12,0.01044995457721839,0.011215689246800876,8,4,0,15,0.004579307601797343,0.006729456553047587,9,6,0,18,0.004170640039627813,0.008413585946718314,11,7,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,sp500__donchian_close20__long_short,sp500,1,-1.0,0.20028549839909326,0.19179700265277355,-0.008488495746319782,603,101899,1234,609,625,0.9831130095304815,1.0000000000000002,84.88495746319781,343,259,0.3039635677247369,0.11848726981816675,GE,0.12408906989648318,0.07619642850261009,97,97,0.003338091639984889,0.003070707833577483,36,23,1,0.08888080604318856,2022-09-09,2022-10-12,632.0,0.05857922262690601,12,-0.004912604115989844,0.0024483034028823175,7,5,0,15,-0.0018445144156340352,0.0015763470424252867,8,7,0,18,-0.00044649552396191925,0.002198751473120452,10,8,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long_short"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,qqq__donchian_close20__long_short,qqq,1,-1.0,-0.2023631062732999,-0.21396193378575878,-0.011598827512458953,168,13260,1703,831,872,0.9877789357685597,1.0000000000000002,115.98827512458953,97,65,0.15637857046696393,0.06148548112053508,PANW,0.021864424200102723,-0.22422753047340263,7,7,-0.002438109714136143,0.0016576433996231751,44,38,1,0.37358262030619094,2022-09-09,2026-02-23,,0.32432999709343047,12,-0.008524704751806922,-0.015514519569255092,4,8,0,15,-0.004798149006894951,-0.01266056517069177,5,10,0,18,-0.0032245608182916215,-0.01131908154398276,7,11,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long_short"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,etf__donchian_close20__long_short,etf,1,-1.0,-0.540941003894175,-0.552471306924478,-0.01153030303030303,22,1306,1811,847,964,0.9885371179039302,1.0000000000000002,115.30303030303031,9,13,0.8433210144451906,0.04650143488009767,XLI,0.03286537652372569,-0.5738063804179007,0,0,-0.006147056862433808,-0.002682048075227864,40,47,1,0.6135615974636768,2019-10-22,2024-08-02,,0.5585030828289627,12,-0.015811713106758097,-0.019548722128301027,4,8,0,15,-0.015217554437821978,-0.016346657280501012,6,9,0,18,-0.007613728213405209,-0.013128572825006216,8,10,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long_short"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,etf__donchian_close20__long,etf,1,-1.0,-0.559945078635051,-0.5841515963725594,-0.02420651773750845,629,6515,1811,882,929,0.9885371179039302,1.0000000000000002,242.0651773750845,18,4,0.4840574919906442,0.040418753036365315,SOXL,0.13275349102026093,-0.692698569655312,0,0,-0.006363012257216489,0.006115735716689063,48,39,1,0.7716817535914144,2019-02-07,2024-08-02,,0.5621949231751839,12,-0.006236979883192269,-0.002732822516724837,6,6,0,15,-0.0108744101514478,-0.006205999312509383,7,8,0,18,-0.003620031093728377,0.004351549569930828,10,8,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,qqq__donchian_close20__long,qqq,1,0.0,0.7723169334177189,0.7723169334177189,0.0,2851,65632,1703,906,797,0.9878037611429966,1.0000000000000002,242.6731070638893,108,52,0.17195125925606364,0.03808712333832083,FI,0.06930140675871052,0.7030155266590083,1,1,0.009305023294189379,0.011289587293486562,49,33,1,0.31123919089773566,2020-02-13,2020-03-18,47.0,0.05108005431748552,12,0.002158451355344235,0.0029920225661738842,6,6,0,15,-0.003053723787332636,-0.0016777077149314132,7,8,0,18,-0.0013115830761134485,0.0029920225661738842,9,9,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,sp500__donchian_close20__long,sp500,1,0.0,0.5201455442622254,0.5201455442622254,0.0,10362,297417,1234,636,598,0.9830976823672216,1.0000000000000002,159.54483780848375,383,214,0.34599661854281166,0.0932805668423552,GE,0.2821978684252559,0.23794767583696946,55,54,0.008669092404370426,0.009746514031585555,34,25,1,0.21626998327023814,2022-01-04,2022-10-12,312.0,0.007877671350912469,12,0.010199901005296412,0.010992770740549801,8,4,0,15,0.004344105189656605,0.006456589106692419,9,6,0,18,0.0039323398245698265,0.008167306431839414,11,7,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,sp500__donchian_close20__long_short,sp500,1,0.0,0.19179700265277355,0.19179700265277355,0.0,603,101899,1234,608,626,0.9831130095304815,1.0000000000000002,84.88495746319781,343,259,0.30727764364044463,0.11865400541139483,GE,0.12407481284575353,0.06772218980702002,97,97,0.0031966167108795586,0.0029105139724833144,36,23,1,0.0891194026906034,2022-09-09,2022-10-12,632.0,0.05945654148726975,12,-0.005054747917154566,0.002281833461645135,7,5,0,15,-0.0019823062500857183,0.001412727085836203,8,7,0,18,-0.0005866618215076523,0.002041407596674383,10,8,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long_short"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,qqq__donchian_close20__long_short,qqq,1,0.0,-0.21396193378575878,-0.21396193378575878,0.0,168,13260,1703,831,872,0.9877789357685597,1.0000000000000002,115.98827512458953,97,65,0.1577019838881184,0.06154508507715607,PANW,0.021787398368487924,-0.2357493321542467,7,7,-0.002577854623924805,0.0015006923283645065,44,38,1,0.38011190287760666,2022-09-09,2026-02-23,,0.33093278642040874,12,-0.00866190610697202,-0.015663163133611525,4,8,0,15,-0.004932992599277856,-0.012826901804355133,5,10,0,18,-0.0033604772777350643,-0.011464626098438202,7,11,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long_short"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,etf__donchian_close20__long_short,etf,1,0.0,-0.552471306924478,-0.552471306924478,0.0,22,1306,1811,847,964,0.9885371179039302,1.0000000000000002,115.30303030303031,8,14,0.8524727816279148,0.046525121969413996,XLI,0.03223745444580361,-0.5847087613702816,0,0,-0.006278083033232704,-0.0028047753479551376,40,47,1,0.6214452282161625,2019-10-22,2024-08-02,,0.5690484465803707,12,-0.01594731916736416,-0.019671449401028294,4,8,0,15,-0.015345433225700766,-0.016492111825955558,6,9,0,18,-0.007750091849768844,-0.013219481915915307,8,10,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long_short"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,etf__donchian_close20__long,etf,1,0.0,-0.5841515963725594,-0.5841515963725594,0.0,629,6515,1811,882,929,0.9885371179039302,1.0000000000000002,242.0651773750845,18,4,0.48734422404963074,0.040452390468494116,SOXL,0.1318178902029496,-0.7159694865755091,0,0,-0.006638086322415451,0.005735271058797932,48,39,1,0.7897637629283153,2019-02-07,2024-08-02,,0.586195343779755,12,-0.006556403199026186,-0.002918219342121662,6,6,0,15,-0.011158921421338324,-0.006345999312509384,7,8,0,18,-0.003907343540579013,0.004095259887391147,10,8,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
CAM-0614,qqq__donchian_close20__long,qqq,1,1.0,0.7480496227113298,0.7723169334177189,0.024267310706388927,2851,65632,1703,906,797,0.9878037611429966,1.0000000000000002,242.6731070638893,106,54,0.1734778809386888,0.038134303893104855,FI,0.06910336670476548,0.6789462560065643,1,1,0.00901264605676301,0.011047558635470203,49,33,1,0.3121331308317627,2020-02-13,2020-03-18,47.0,0.055171983277872615,12,0.0019007870843428451,0.002747225214808787,6,6,0,15,-0.0032987401793754096,-0.0019688691742248254,7,8,0,18,-0.0015546201470048766,0.002747225214808787,9,9,0,open_to_next_open,"{""bounds"": ""prior 20 completed closing prices"", ""mode"": ""long"", ""short_rule"": ""overnight direct-short leg is a non-executable signal diagnostic"", ""signal"": ""long at lower boundary; liquidate/short at upper boundary"", ""window"": 20}"
