campaign_id,variant_id,clock,extra_adverse_bps_per_side,net_simple_return,maximum_drawdown,role_coverage,trade_roles,active_sessions,entry_roles,trade_sessions,entries_per_calendar_session,trade_session_fraction,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0930,0.0,-0.2562915790123146,0.5778233928930868,1.0,4244,251,2106,251,8.390438247011952,1.0,112,139,4,8,-0.02135763158435955,-0.036543735877832655,-0.15435447058753607,0.249289756129636
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0930,1.0,-0.2923556115745862,0.6086376441953845,1.0,4244,251,2106,251,8.390438247011952,1.0,109,142,4,8,-0.024362967631215513,-0.03948242671491728,-0.1579886628307922,0.24596921353627238
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0930,2.0,-0.32841964413685787,0.6395185886939216,1.0,4244,251,2106,251,8.390438247011952,1.0,109,142,4,8,-0.027368303678071488,-0.04242111755200191,-0.16162285507404828,0.24264867094290876
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0930,5.0,-0.4366117418236729,0.7325637536427024,1.0,4244,251,2106,251,8.390438247011952,1.0,107,144,2,10,-0.03638431181863941,-0.05123719006325577,-0.17252543180381666,0.23268704316281788
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0940,0.0,0.5090486450781367,0.11840004265481922,1.0,4244,251,2106,251,8.390438247011952,1.0,131,120,8,4,0.04242072042317805,0.02807205920518005,-0.07982847672740948,0.328496536813236
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0940,1.0,0.4729846125158652,0.12237840467462566,1.0,4244,251,2106,251,8.390438247011952,1.0,130,121,8,4,0.03941538437632209,0.024687722441706073,-0.08346266897066558,0.3251759942198725
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0940,2.0,0.43692057995359346,0.12872879610669433,1.0,4244,251,2106,251,8.390438247011952,1.0,129,122,8,4,0.03641004832946612,0.021303385678232076,-0.08709686121392171,0.32185545162650886
CAM-0617,qqq__alpha_M20_E5__true_daily__top10__trend0,0940,5.0,0.32872848226677837,0.15757390584990666,1.0,4244,251,2106,251,8.390438247011952,1.0,125,126,7,5,0.027394040188898197,0.011150375387810139,-0.09799943794369007,0.3118938238464179
