campaign_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0604,qqq__average_momentum_value_ranks__long,qqq,1,-1.0,4.954113576486014,4.950299687597126,-0.0038138888888888884,175,350,1443,779,664,0.8364913637535447,1.0,38.138888888888886,34,21,0.8598025475621681,0.37352109506339454,FI,3.966520204229128,0.9875933722568861,8,1,0.059688115379349545,0.005518174823463498,43,26,14,0.15433606199432598,2022-01-03,2023-03-15,57,0.0,12,0.05029169909424039,0.02043609813328017,9,3,0,15,0.03558553915774032,0.017009013137394224,10,5,0,18,0.031775817438310504,0.017682264894931018,12,6,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 8737, ""chs_complete_cells"": 5822, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 7172, ""cash:CashAndCashEquivalentsAtCarryingValue"": 6417, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 747, ""equity:StockholdersEquity"": 6771, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 401, ""liabilities:Liabilities"": 5004, ""net_income:NetIncomeLoss"": 6688, ""net_income:ProfitLoss"": 484, ""shares:CommonStockSharesOutstanding"": 210, ""shares:EntityCommonStockSharesOutstanding"": 6310, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 646}, ""market_cap_cells"": 8957, ""member_cells_at_signal"": 8442, ""missing_by_field"": {""assets"": 1265, ""cash"": 1273, ""equity"": 1265, ""liabilities"": 3433, ""net_income"": 1265, ""shares"": 1271}, ""month_end_signal_dates"": 83, ""panel"": ""qqq"", ""signal_row_count"": 5822}, ""mode"": ""long""}"
CAM-0604,qqq__average_momentum_value_ranks__long_short,qqq,1,-1.0,2.0412769377841675,2.037763048895279,-0.0035138888888888884,323,648,1443,726,717,0.8367491621551947,1.0,35.13888888888889,49,48,0.7766703121975852,0.37278670566127997,FI,1.983260102114564,0.058016835669603584,8,1,0.02459369804559238,0.0,34,35,14,0.23830048382499644,2023-01-05,2023-06-05,1,0.0,12,0.02394518877109658,0.01742994412095203,8,4,0,15,0.016075938133478917,0.015584099747417732,9,6,0,18,0.010991411390218524,0.01186774839821201,10,8,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 8737, ""chs_complete_cells"": 5822, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 7172, ""cash:CashAndCashEquivalentsAtCarryingValue"": 6417, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 747, ""equity:StockholdersEquity"": 6771, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 401, ""liabilities:Liabilities"": 5004, ""net_income:NetIncomeLoss"": 6688, ""net_income:ProfitLoss"": 484, ""shares:CommonStockSharesOutstanding"": 210, ""shares:EntityCommonStockSharesOutstanding"": 6310, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 646}, ""market_cap_cells"": 8957, ""member_cells_at_signal"": 8442, ""missing_by_field"": {""assets"": 1265, ""cash"": 1273, ""equity"": 1265, ""liabilities"": 3433, ""net_income"": 1265, ""shares"": 1271}, ""month_end_signal_dates"": 83, ""panel"": ""qqq"", ""signal_row_count"": 5822}, ""mode"": ""long_short""}"
CAM-0604,sp500__average_momentum_value_ranks__long,sp500,1,-1.0,0.6461734512916176,0.6440488114846675,-0.0021246398069501675,511,1120,961,524,437,0.765442577516023,1.0,21.246398069501677,135,59,0.1397920435789815,0.0660506613998034,SNDK,0.02381272170089337,0.6223607295907243,17,1,0.010769557521526963,0.0015072881646025344,30,16,14,0.1760871928005042,2024-11-27,2025-04-04,96,0.0018530704070689062,12,0.02690339545811873,0.03672012417514614,9,3,0,15,0.016533086426687934,0.02530555941785231,10,5,0,18,0.014992339626867992,0.025259972833679832,12,6,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 28591, ""chs_complete_cells"": 21376, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 28669, ""cash:CashAndCashEquivalentsAtCarryingValue"": 24196, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 4427, ""equity:StockholdersEquity"": 26631, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 2038, ""liabilities:Liabilities"": 20346, ""net_income:NetIncomeLoss"": 25744, ""net_income:ProfitLoss"": 2846, ""shares:CommonStockSharesOutstanding"": 364, ""shares:EntityCommonStockSharesOutstanding"": 26387, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 1721}, ""market_cap_cells"": 30000, ""member_cells_at_signal"": 30205, ""missing_by_field"": {""assets"": 1534, ""cash"": 1580, ""equity"": 1534, ""liabilities"": 9857, ""net_income"": 1613, ""shares"": 1731}, ""month_end_signal_dates"": 60, ""panel"": ""sp500"", ""signal_row_count"": 21376}, ""mode"": ""long""}"
CAM-0604,sp500__average_momentum_value_ranks__long_short,sp500,1,-1.0,0.13876095971030572,0.13669567311400044,-0.002065286596305329,994,2182,961,502,459,0.7655378486055777,1.0,20.652865963053287,199,178,0.10265288995977392,0.046533421340811294,SEDG,0.013369665187407115,0.1253912945228986,23,2,0.0023126826618384286,0.0,27,19,14,0.10714807548133726,2022-11-02,2023-07-14,604,0.009905697307363912,12,0.011266097087500704,0.016336535354984777,8,4,0,15,0.00814470885025731,0.0030887120721225943,9,6,0,18,0.006643645345774997,0.0026715166111189745,11,7,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 28591, ""chs_complete_cells"": 21376, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 28669, ""cash:CashAndCashEquivalentsAtCarryingValue"": 24196, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 4427, ""equity:StockholdersEquity"": 26631, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 2038, ""liabilities:Liabilities"": 20346, ""net_income:NetIncomeLoss"": 25744, ""net_income:ProfitLoss"": 2846, ""shares:CommonStockSharesOutstanding"": 364, ""shares:EntityCommonStockSharesOutstanding"": 26387, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 1721}, ""market_cap_cells"": 30000, ""member_cells_at_signal"": 30205, ""missing_by_field"": {""assets"": 1534, ""cash"": 1580, ""equity"": 1534, ""liabilities"": 9857, ""net_income"": 1613, ""shares"": 1731}, ""month_end_signal_dates"": 60, ""panel"": ""sp500"", ""signal_row_count"": 21376}, ""mode"": ""long_short""}"
CAM-0604,qqq__average_momentum_value_ranks__long,qqq,1,0.0,4.950299687597126,4.950299687597126,0.0,175,350,1443,779,664,0.8364913637535447,1.0,38.138888888888886,34,21,0.8601433967577786,0.3735950154265824,FI,3.9664063153402385,0.9838933722568877,8,1,0.059642164910808725,0.005407063712352387,43,26,14,0.15501626434597784,2022-01-03,2023-03-15,57,0.0,12,0.05025836576090705,0.020391653688835727,9,3,0,15,0.03554553915774032,0.016986790915172,10,5,0,18,0.03173137299386605,0.017648931561597685,12,6,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 8737, ""chs_complete_cells"": 5822, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 7172, ""cash:CashAndCashEquivalentsAtCarryingValue"": 6417, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 747, ""equity:StockholdersEquity"": 6771, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 401, ""liabilities:Liabilities"": 5004, ""net_income:NetIncomeLoss"": 6688, ""net_income:ProfitLoss"": 484, ""shares:CommonStockSharesOutstanding"": 210, ""shares:EntityCommonStockSharesOutstanding"": 6310, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 646}, ""market_cap_cells"": 8957, ""member_cells_at_signal"": 8442, ""missing_by_field"": {""assets"": 1265, ""cash"": 1273, ""equity"": 1265, ""liabilities"": 3433, ""net_income"": 1265, ""shares"": 1271}, ""month_end_signal_dates"": 83, ""panel"": ""qqq"", ""signal_row_count"": 5822}, ""mode"": ""long""}"
CAM-0604,qqq__average_momentum_value_ranks__long_short,qqq,1,0.0,2.037763048895279,2.037763048895279,0.0,323,648,1443,726,717,0.8367491621551947,1.0,35.13888888888889,49,48,0.7770908826758872,0.3729220041093525,FI,1.9832031576701192,0.054559891225159696,8,1,0.024551362034882875,0.0,34,35,14,0.23885186542873313,2023-01-05,2023-06-05,1,0.0,12,0.02390629988220769,0.017396610787618692,8,4,0,15,0.016035197392738176,0.0155507664140844,9,6,0,18,0.010947584229724697,0.01181774839821201,10,8,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 8737, ""chs_complete_cells"": 5822, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 7172, ""cash:CashAndCashEquivalentsAtCarryingValue"": 6417, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 747, ""equity:StockholdersEquity"": 6771, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 401, ""liabilities:Liabilities"": 5004, ""net_income:NetIncomeLoss"": 6688, ""net_income:ProfitLoss"": 484, ""shares:CommonStockSharesOutstanding"": 210, ""shares:EntityCommonStockSharesOutstanding"": 6310, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 646}, ""market_cap_cells"": 8957, ""member_cells_at_signal"": 8442, ""missing_by_field"": {""assets"": 1265, ""cash"": 1273, ""equity"": 1265, ""liabilities"": 3433, ""net_income"": 1265, ""shares"": 1271}, ""month_end_signal_dates"": 83, ""panel"": ""qqq"", ""signal_row_count"": 5822}, ""mode"": ""long_short""}"
CAM-0604,sp500__average_momentum_value_ranks__long,sp500,1,0.0,0.6440488114846675,0.6440488114846675,0.0,511,1120,961,524,437,0.765442577516023,1.0,21.246398069501677,135,59,0.14002564268650705,0.06606465647550148,SNDK,0.023808466381744435,0.6202403451029231,17,1,0.010734146858077795,0.0014812012080807943,30,16,14,0.17642295394510704,2024-11-27,2025-04-04,96,0.0018554607266119442,12,0.026865415257173102,0.03667969864323125,9,3,0,15,0.016494191627633565,0.025288538141256565,10,5,0,18,0.014950563536485285,0.02522805794006281,12,6,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 28591, ""chs_complete_cells"": 21376, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 28669, ""cash:CashAndCashEquivalentsAtCarryingValue"": 24196, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 4427, ""equity:StockholdersEquity"": 26631, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 2038, ""liabilities:Liabilities"": 20346, ""net_income:NetIncomeLoss"": 25744, ""net_income:ProfitLoss"": 2846, ""shares:CommonStockSharesOutstanding"": 364, ""shares:EntityCommonStockSharesOutstanding"": 26387, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 1721}, ""market_cap_cells"": 30000, ""member_cells_at_signal"": 30205, ""missing_by_field"": {""assets"": 1534, ""cash"": 1580, ""equity"": 1534, ""liabilities"": 9857, ""net_income"": 1613, ""shares"": 1731}, ""month_end_signal_dates"": 60, ""panel"": ""sp500"", ""signal_row_count"": 21376}, ""mode"": ""long""}"
CAM-0604,sp500__average_momentum_value_ranks__long_short,sp500,1,0.0,0.13669567311400044,0.13669567311400044,0.0,994,2182,961,501,460,0.7655378486055777,1.0,20.652865963053287,199,178,0.10282377647179389,0.046562438432706806,SEDG,0.013367491274363636,0.1233281818396368,23,2,0.002278261218566674,0.0,27,19,14,0.10752757965783741,2022-11-02,2023-07-14,606,0.009923516577747432,12,0.011227226667878953,0.01629823748264435,8,4,0,15,0.008104676344347146,0.00303764824233536,9,6,0,18,0.006602013262141872,0.0026198977397036173,11,7,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 28591, ""chs_complete_cells"": 21376, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 28669, ""cash:CashAndCashEquivalentsAtCarryingValue"": 24196, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 4427, ""equity:StockholdersEquity"": 26631, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 2038, ""liabilities:Liabilities"": 20346, ""net_income:NetIncomeLoss"": 25744, ""net_income:ProfitLoss"": 2846, ""shares:CommonStockSharesOutstanding"": 364, ""shares:EntityCommonStockSharesOutstanding"": 26387, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 1721}, ""market_cap_cells"": 30000, ""member_cells_at_signal"": 30205, ""missing_by_field"": {""assets"": 1534, ""cash"": 1580, ""equity"": 1534, ""liabilities"": 9857, ""net_income"": 1613, ""shares"": 1731}, ""month_end_signal_dates"": 60, ""panel"": ""sp500"", ""signal_row_count"": 21376}, ""mode"": ""long_short""}"
CAM-0604,qqq__average_momentum_value_ranks__long,qqq,1,1.0,4.9464857987082365,4.950299687597126,0.0038138888888888884,175,350,1443,779,664,0.8364913637535447,1.0,38.138888888888886,34,21,0.8604845790928741,0.3736689650534544,FI,3.96629242645135,0.9801933722568865,8,1,0.05959621444226789,0.005295952601241277,43,26,14,0.155697747920724,2022-01-03,2023-03-15,57,0.0,12,0.05022503242757372,0.020347209244391283,9,3,0,15,0.03550553915774032,0.016964568692949777,10,5,0,18,0.03168692854942161,0.017615598228264348,12,6,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 8737, ""chs_complete_cells"": 5822, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 7172, ""cash:CashAndCashEquivalentsAtCarryingValue"": 6417, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 747, ""equity:StockholdersEquity"": 6771, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 401, ""liabilities:Liabilities"": 5004, ""net_income:NetIncomeLoss"": 6688, ""net_income:ProfitLoss"": 484, ""shares:CommonStockSharesOutstanding"": 210, ""shares:EntityCommonStockSharesOutstanding"": 6310, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 646}, ""market_cap_cells"": 8957, ""member_cells_at_signal"": 8442, ""missing_by_field"": {""assets"": 1265, ""cash"": 1273, ""equity"": 1265, ""liabilities"": 3433, ""net_income"": 1265, ""shares"": 1271}, ""month_end_signal_dates"": 83, ""panel"": ""qqq"", ""signal_row_count"": 5822}, ""mode"": ""long""}"
CAM-0604,qqq__average_momentum_value_ranks__long_short,qqq,1,1.0,2.0342491600063903,2.037763048895279,0.0035138888888888884,323,648,1443,726,717,0.8367491621551947,1.0,35.13888888888889,49,48,0.7775120010333432,0.3730574008029687,FI,1.983146213225675,0.051102946780715364,8,1,0.02450902602417337,0.0,34,35,14,0.23940488264601342,2023-01-05,2023-06-05,1,0.0,12,0.023867410993318797,0.017363277454285363,8,4,0,15,0.015994456651997436,0.015517433080751066,9,6,0,18,0.01090375706923087,0.01176774839821201,10,8,0,open_to_next_open,"{""combination"": ""equal_average_demeaned_rank_equivalent"", ""coverage"": {""book_to_price_cells"": 8737, ""chs_complete_cells"": 5822, ""chs_definition"": ""Published CHS coefficients with annual point-in-time accounting proxy; market variables use daily data. This is not an exact quarterly NIMTAAVG replication."", ""field_tag_counts"": {""assets:Assets"": 7172, ""cash:CashAndCashEquivalentsAtCarryingValue"": 6417, ""cash:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents"": 747, ""equity:StockholdersEquity"": 6771, ""equity:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest"": 401, ""liabilities:Liabilities"": 5004, ""net_income:NetIncomeLoss"": 6688, ""net_income:ProfitLoss"": 484, ""shares:CommonStockSharesOutstanding"": 210, ""shares:EntityCommonStockSharesOutstanding"": 6310, ""shares:WeightedAverageNumberOfDilutedSharesOutstanding"": 646}, ""market_cap_cells"": 8957, ""member_cells_at_signal"": 8442, ""missing_by_field"": {""assets"": 1265, ""cash"": 1273, ""equity"": 1265, ""liabilities"": 3433, ""net_income"": 1265, ""shares"": 1271}, ""month_end_signal_dates"": 83, ""panel"": ""qqq"", ""signal_row_count"": 5822}, ""mode"": ""long_short""}"
