signal_date,execution_date,symbol,ret5,ret21,above_sma20,portfolio_next_week
2020-08-28,2020-08-31,DOCU,0.02407460272147688,0.006076470038328452,0.02812242509642826,0.05629553922281061
2020-08-28,2020-08-31,MRNA,0.015650865312264672,-0.13061960582249132,-0.038453318896123245,0.05629553922281061
2020-08-28,2020-08-31,ZM,0.033105495719414346,0.19707999999999992,0.10760541903917731,0.05629553922281061
2020-09-04,2020-09-08,DOCU,0.0047388961159633425,0.002689169139465708,0.00542556010655848,0.010272119835837756
2020-09-04,2020-09-08,MRNA,-0.07245517854496952,-0.15130151843817796,-0.06851822229827509,0.010272119835837756
2020-09-04,2020-09-08,ZM,0.23597420389614743,0.3789002795899348,0.22759593445343285,0.010272119835837756
2020-09-11,2020-09-14,MRNA,-0.08545888880326735,-0.14643268124280773,-0.08274820015998541,0.08253709667827835
2020-09-11,2020-09-14,ZM,0.004405748452743108,0.6179452517742481,0.166038741104388,0.08253709667827835
2020-09-18,2020-09-21,MRNA,0.1774519716885743,0.02750000000000008,0.08387336971064929,0.024315194641767235
2020-09-18,2020-09-21,PDD,-0.05817795610101484,-0.16812591202835103,-0.06624391613627856,0.024315194641767235
2020-09-18,2020-09-21,ZM,0.14550913838120105,0.6040729772220395,0.2033739893426263,0.024315194641767235
2020-09-25,2020-09-28,MRNA,-0.005724917704308052,-0.014609929078014172,0.07460931910730206,-0.014959788113417027
2020-09-25,2020-09-28,ZM,0.13167551797232924,0.6815118366241069,0.2018307040513072,-0.014959788113417027
2020-10-02,2020-10-05,TSLA,0.01902587519025878,-0.0721550394528021,0.01029178932559982,0.02214839686973402
2020-10-02,2020-10-05,ZM,-0.028741188318227584,0.1385163849277553,0.10048613951821928,0.02214839686973402
2020-10-09,2020-10-12,DOCU,0.03358226050304669,0.09541150764748729,0.06560609889448066,0.062469793160669695
2020-10-09,2020-10-12,TSLA,0.045435929557445354,0.16860559056390367,0.023082118872735036,0.062469793160669695
2020-10-09,2020-10-12,ZM,0.021110258590299358,0.280716812317936,0.05880563172524944,0.062469793160669695
2020-10-16,2020-10-19,DOCU,0.039893617021276695,0.2130927142044574,0.06005151145452059,-0.06421626952363801
2020-10-16,2020-10-19,TSLA,0.013181242078580624,0.0383534468507194,0.02903711643985507,-0.06421626952363801
2020-10-16,2020-10-19,ZM,0.13523283442659562,0.3531013615733736,0.1360056901895037,-0.06421626952363801
2020-10-23,2020-10-26,DOCU,-0.06300085251491894,0.07834191807701751,-0.020905201691657882,-0.08533729286732938
2020-10-23,2020-10-26,TSLA,-0.043305206177360445,0.08468500992805383,-0.023832703449412462,-0.08533729286732938
2020-10-23,2020-10-26,ZM,-0.08493738819320218,0.1000903264656543,0.0160263699681098,-0.08533729286732938
2020-10-30,2020-11-02,DOCU,-0.07992903284505504,-0.0900296949518582,-0.09807161244505114,0.11168412855379617
2020-10-30,2020-11-02,TSLA,-0.0774790195658891,-0.1341485183862906,-0.09074187112125964,0.11168412855379617
2020-10-30,2020-11-02,ZM,-0.09894041288708155,-0.045715232199424416,-0.09660209017710841,0.11168412855379617
2020-11-06,2020-11-09,DOCU,0.14556242274412856,0.05127274377240343,0.03406837776590077,-0.11820866207257563
2020-11-06,2020-11-09,TSLA,0.10800432945057215,0.009461870773854297,0.008825906846383846,-0.11820866207257563
2020-11-06,2020-11-09,ZM,0.08504914191490753,0.04505276355657717,-0.016864921395980614,-0.11820866207257563
2020-11-13,2020-11-16,DOCU,-0.11217575208252395,-0.1445206903722187,-0.04805868993531459,0.12336489315305221
2020-11-13,2020-11-16,TSLA,-0.04988952203744623,-0.08995722687577978,-0.022023035726683626,0.12336489315305221
2020-11-13,2020-11-16,ZM,-0.19301753614204875,-0.24761372110365398,-0.15869434816166328,0.12336489315305221
2020-11-20,2020-11-23,TSLA,0.1985556915544675,0.14988609408393794,0.14430017633922598,0.10340349140718574
2020-11-20,2020-11-23,ZM,0.08925120174438783,-0.15549237330464505,-0.024545571040808345,0.10340349140718574
2020-11-27,2020-11-30,MELI,0.1044515799459973,0.1883180615425688,0.12358899908349219,-0.02690445818863474
2020-11-27,2020-11-30,TSLA,0.1732329200632925,0.4426875523373235,0.28284672132314403,-0.02690445818863474
2020-11-27,2020-11-30,ZM,0.13835718940838548,-0.08604484409216873,0.08118765349312373,-0.02690445818863474
2020-12-04,2020-12-07,TSLA,0.022671401256487256,0.4234388366124895,0.20115375245252598,-0.009375359231715952
2020-12-04,2020-12-07,ZM,-0.13061639914335998,-0.1523464957618359,-0.03517467324692847,-0.009375359231715952
2020-12-11,2020-12-14,TSLA,0.018279246794871806,0.46234986694795377,0.10734828399047669,0.036566601403405175
2020-12-11,2020-12-14,ZM,-0.03170654374283555,-0.039507427299559694,-0.05109044170985855,0.036566601403405175
2020-12-18,2020-12-21,TSLA,0.07926359448515563,0.3528275521946409,0.09880737489787439,-0.062002663742728004
2020-12-18,2020-12-21,ZM,0.022669454169920167,-0.02175693909020826,-0.026479816138696877,-0.062002663742728004
2020-12-24,2020-12-28,TSLA,0.009411226357534996,0.19156253376066834,0.06391496011343767,-0.009177349269517743
2020-12-24,2020-12-28,ZM,-0.06585827399033906,-0.12251198690211673,-0.08237066677754767,-0.009177349269517743
2020-12-31,2021-01-04,PTON,-0.06782993364463008,0.35428010354369355,0.11896982793589461,0.1306191283992384
2020-12-31,2021-01-04,TSLA,0.09240224155546595,0.20676858882276483,0.09716895985297902,0.1306191283992384
2021-01-08,2021-01-11,MRNA,0.07925720302479178,-0.3364133953269378,-0.11930919472444723,0.02423225797839046
2021-01-08,2021-01-11,PTON,0.047192196150803944,0.3435940803382662,0.10081445581118209,0.02423225797839046
2021-01-08,2021-01-11,TSLA,0.2470701602732155,0.35412691573829,0.2854654411200821,0.02423225797839046
2021-01-15,2021-01-19,MRNA,0.14988913525498893,-0.11934519766336094,0.06541649032989705,0.0691202288703876
2021-01-15,2021-01-19,PTON,-0.006734642497482235,0.23501330411645016,0.029194533484202756,0.0691202288703876
2021-01-15,2021-01-19,TSLA,-0.0612031544737619,0.30463482037110157,0.12058617279998707,0.0691202288703876
2021-01-22,2021-01-25,MRNA,0.010021584952204732,-0.05263919016630514,0.09204719257521266,0.06936828880092039
2021-01-22,2021-01-25,PTON,-0.03310136157337362,0.10658632869312279,0.02809601482496693,0.06936828880092039
2021-01-22,2021-01-25,TSLA,0.0019408284023669786,0.3028036807927861,0.09049481472703835,0.06936828880092039
2021-01-29,2021-02-01,PTON,-0.08542996620352994,-0.026449033977348546,-0.04720610288843985,0.06225672124270898
2021-01-29,2021-02-01,TSLA,-0.06273032221487285,0.1915043769425966,-0.03536438082398785,0.06225672124270898
2021-02-05,2021-02-08,PDD,0.18375475227807603,0.10981612446958988,0.12132437005533436,0.0003528091640123687
2021-02-05,2021-02-08,PTON,0.01484979128173558,0.03158041179744031,-0.03417509239811756,0.0003528091640123687
2021-02-05,2021-02-08,TSLA,0.07397325872997862,0.12731818302071485,0.00384172086479051,0.0003528091640123687
2021-02-12,2021-02-16,PDD,0.002192088091353961,0.1929004854368932,0.08675102406341706,-0.10267107283998933
2021-02-12,2021-02-16,PTON,0.04295347269049188,-0.07615577589296385,0.02772129862190842,-0.10267107283998933
2021-02-12,2021-02-16,TSLA,-0.042371190875702625,-0.044814550391498176,-0.03330749153528145,-0.10267107283998933
2021-02-19,2021-02-22,PTON,-0.04621791370835593,-0.10321586751396095,-0.05325002710614757,-0.14037738907695374
2021-02-19,2021-02-22,TSLA,-0.03740482468028483,-0.081309894761597,-0.06328435548196876,-0.14037738907695374
2021-02-26,2021-03-01,BIDU,-0.1660733723632728,0.19502529510961208,-0.02564613761124157,-0.10573875854100212
2021-02-26,2021-03-01,PTON,-0.13771383580273422,-0.16894315673289184,-0.14161530514090248,-0.10573875854100212
2021-02-26,2021-03-01,TSLA,-0.13541533341866108,-0.2183160525828549,-0.14949337882798808,-0.10573875854100212
2021-03-05,2021-03-08,PTON,-0.12733460612600656,-0.28565604403071276,-0.19787585501794924,0.07437374478259895
2021-03-05,2021-03-08,TSLA,-0.11480384900074014,-0.3003896149481098,-0.20013644298489097,0.07437374478259895
2021-03-12,2021-03-15,MRNA,0.03631136999773066,-0.23614363778298197,-0.08743600760747527,-0.01504782906907809
2021-03-12,2021-03-15,TSLA,0.16018061710845388,-0.138030864044134,-0.013725077624739512,-0.01504782906907809
2021-03-19,2021-03-22,BIDU,-0.025657521286660212,-0.13603570349988248,-0.07354565703161808,-0.08984580648957197
2021-03-19,2021-03-22,MRNA,0.04927366961092061,-0.15222648186375698,0.00819942344516078,-0.08984580648957197
2021-03-26,2021-03-29,BIDU,-0.1897696819046879,-0.290924541128484,-0.19736520633381593,0.033954336458505985
2021-03-26,2021-03-29,MRNA,-0.07277027967162941,-0.10176573662218624,-0.039160274525635974,0.033954336458505985
2021-03-26,2021-03-29,PDD,-0.07411847672778571,-0.23249152344206714,-0.13004873555906737,0.033954336458505985
2021-04-01,2021-04-05,BIDU,0.07411753202307625,-0.20914326853851695,-0.10734782352546823,0.01636169930848097
2021-04-01,2021-04-05,MRNA,-0.005850146253656319,0.010135650053345602,-0.02246378949231531,0.01636169930848097
2021-04-09,2021-04-12,BIDU,-0.0001365498406918908,-0.13902171356902093,-0.07575276270697962,0.054064116941204166
2021-04-09,2021-04-12,MRNA,0.06314598264805715,0.08608863198458572,0.03432077742873063,0.054064116941204166
2021-04-16,2021-04-19,AMAT,-0.03729033186955588,0.11534612176813996,0.020843591006072915,0.019532056347316473
2021-04-16,2021-04-19,BIDU,-0.027814448946146375,-0.2293869303215097,-0.04781862362618983,0.019532056347316473
2021-04-16,2021-04-19,MRNA,0.21210615952313372,0.1576414774652659,0.22928226497110504,0.019532056347316473
2021-04-23,2021-04-26,AMAT,0.008449861661557145,0.11362510322047914,0.0027735022715948965,-0.00844586028016725
2021-04-23,2021-04-26,BIDU,0.03455703315227576,-0.0762991763869727,0.021723296761737565,-0.00844586028016725
2021-04-23,2021-04-26,MRNA,0.016509572039107745,0.3192766507104321,0.1900045919661153,-0.00844586028016725
2021-04-30,2021-05-03,AMAT,-0.015942458846210927,-0.006661676646706471,-0.021088892003334192,-0.024992034105352334
2021-04-30,2021-05-03,MRNA,0.02989114784311475,0.3655593738067966,0.12690790385803052,-0.024992034105352334
2021-05-07,2021-05-10,AMAT,0.0018084545249037465,-0.045927520631503405,-0.003347164280922077,-0.07592159280485922
2021-05-14,2021-05-17,AMAT,-0.061075592327942796,-0.07127445874562899,-0.04103064430633552,0.00260081482554142
2021-05-14,2021-05-17,MU,-0.07304024191672487,-0.11709316494959554,-0.059120744203617126,0.00260081482554142
2021-05-21,2021-05-24,AMAT,0.03068172714892259,-0.023453510436432623,0.0006883329509261849,0.10827182589639839
2021-05-21,2021-05-24,MRNA,0.00043375883009044713,-0.0395597858417609,-0.029493888125802115,0.10827182589639839
2021-05-28,2021-06-01,AMAT,0.0736048499922275,0.020237831449885668,0.0714022548080464,0.06002288256949928
2021-05-28,2021-06-01,MRNA,0.14592753174357398,0.053167871577389336,0.11906511699647049,0.06002288256949928
2021-06-04,2021-06-07,AMAT,0.014729357132491572,0.07337477933839898,0.0723254164510132,0.01929981068281239
2021-06-04,2021-06-07,MRNA,0.14776651442575472,0.26547531319086204,0.21178085977813121,0.01929981068281239
2021-06-11,2021-06-14,AMAT,-0.021666070790132275,0.19098189415041777,0.02263978892451668,-0.05596639579211593
2021-06-11,2021-06-14,ASML,0.0200936631055173,0.1580879909616535,0.047457395339540964,-0.05596639579211593
2021-06-11,2021-06-14,MRNA,0.06201776095501521,0.4333900969347655,0.18178160935057353,-0.05596639579211593
2021-06-18,2021-06-21,AMAT,-0.04085659991229351,0.05152243589743577,-0.03990928046237707,0.05397079541450789
2021-06-18,2021-06-21,ASML,-0.03724373412909043,0.06387329972415112,-0.01271130334995807,0.05397079541450789
2021-06-18,2021-06-21,MRNA,-0.0898332190998401,0.26077599848091637,0.01967529492465947,0.05397079541450789
2021-06-25,2021-06-28,AMAT,0.03779623561685597,-0.00518626734842953,-0.003978527652229724,0.02755022129394913
2021-06-25,2021-06-28,ASML,0.022560984696082365,0.030701293239407068,0.00014574922388566058,0.02755022129394913
2021-06-25,2021-06-28,MRNA,0.10417189617952705,0.252577026026539,0.0628612297759652,0.02755022129394913
2021-07-02,2021-07-06,AMAT,0.014465085542257228,0.013051767121278868,0.006806290353140065,0.0034030003274343468
2021-07-02,2021-07-06,ASML,0.001938182189125781,0.03251287750229004,-0.0048005627796802175,0.0034030003274343468
2021-07-02,2021-07-06,MRNA,0.0652905337819405,0.20018440733531406,0.08025367288554075,0.0034030003274343468
2021-07-09,2021-07-12,AMAT,-0.022109459949256838,0.0018566654288896256,-0.014234771425230996,-0.016070945979052786
2021-07-09,2021-07-12,ASML,0.01773858768456238,0.012848122591892608,0.0010291041364338671,-0.016070945979052786
2021-07-16,2021-07-19,AMAT,-0.04981467753891766,-0.06424295517593792,-0.056907099683992435,0.05095578378354837
2021-07-16,2021-07-19,ASML,-0.005698912288822133,-0.016636864315857203,-0.005833004617448956,0.05095578378354837
2021-07-23,2021-07-26,AMAT,0.07996567327196136,0.02162361623616249,0.017489829144325064,0.007475106617449434
2021-07-23,2021-07-26,BIIB,0.0024028094387282817,-0.1250336111858027,-0.047483838107379106,0.007475106617449434
2021-07-30,2021-08-02,AMAT,0.010835801488116692,-0.01734550561797754,0.03285380021996054,0.07924906504307327
2021-07-30,2021-08-02,MRNA,0.01367428260184056,0.5048089199080774,0.22998470345663624,0.07924906504307327
2021-08-06,2021-08-09,MRNA,0.1700226244343892,0.7772241075647581,0.2581433627174825,-0.02551443283299326
2021-08-06,2021-08-09,NVDA,0.04446381865736693,0.02327567798419805,0.039896041032134955,-0.02551443283299326
2021-08-13,2021-08-16,MRNA,-0.05786522285603801,0.5010301338211225,0.05101939011861645,-0.007801908927302481
2021-08-20,2021-08-23,GOOG,0.00022397872924573292,0.038315138923785685,0.008435927073292326,0.03566008859126435
2021-08-20,2021-08-23,MRNA,-0.017445738621786555,0.183937183133424,-0.009859265990767474,0.03566008859126435
2021-08-27,2021-08-30,GOOG,0.04416088184517175,0.05866391290496242,0.04213738718928872,0.03205561784420663
2021-08-27,2021-08-30,MRNA,-0.0019844378296516307,0.10583265825714627,-0.04566200924825459,0.03205561784420663
2021-08-27,2021-08-30,NVDA,0.0874327440430438,0.15125623029193358,0.10259501455205267,0.03205561784420663
2021-09-03,2021-09-07,MRNA,0.0902098268013185,0.0010570316629030518,0.044401474242733885,-0.004386210306486782
2021-09-03,2021-09-07,NVDA,0.009144725216469363,0.10689538208072902,0.08131008790407712,-0.004386210306486782
2021-09-10,2021-09-13,ASML,-0.002798160876834488,0.0882516915435494,0.04547182230862101,-0.01661461681749432
2021-09-10,2021-09-13,MRNA,0.1300608560076446,0.16622116108270846,0.11976876020083971,-0.01661461681749432
2021-09-17,2021-09-20,MRNA,-0.043014820419244204,0.07836008024072227,0.04392976868720466,-0.01162128810395091
2021-09-24,2021-09-27,MRNA,0.00020927799093128918,0.08110689421167705,0.020025112907299247,-0.11977048436619198
2021-09-24,2021-09-27,REGN,-0.019911640179174128,-0.04524940972533542,-0.02804432142235047,-0.11977048436619198
2021-10-01,2021-10-04,MRNA,-0.20702561956572285,-0.12527568343847773,-0.18929100695100542,-0.03675200264553802
2021-10-01,2021-10-04,NVDA,-0.06064036954848073,-0.07570963860790525,-0.04978090720223205,-0.03675200264553802
2021-10-08,2021-10-11,ASML,-0.015556544128550343,-0.14438195664909204,-0.09914555324394314,0.06413031307659911
2021-10-08,2021-10-11,MRNA,-0.10607171127854809,-0.33122038954202493,-0.21897653164206776,0.06413031307659911
2021-10-08,2021-10-11,NVDA,0.004290810915051679,-0.06069351129548628,-0.023995989345527602,0.06413031307659911
2021-10-15,2021-10-18,ASML,0.0809700521724841,-0.1103447498619422,0.013605477116193532,0.020642434722684566
2021-10-15,2021-10-18,MRNA,0.06329736643599726,-0.26424600022693745,-0.10552765205491943,0.020642434722684566
2021-10-15,2021-10-18,NVDA,0.04949354327684685,-0.01708479453286571,0.036361783270403514,0.020642434722684566
2021-10-22,2021-10-25,MRNA,0.00718669997840915,-0.281698196216454,-0.030165148731869817,0.07957434766376803
2021-10-22,2021-10-25,NVDA,0.03952062940261625,0.010853126946001268,0.06928522192867481,0.07957434766376803
2021-10-29,2021-11-01,INTU,0.05956330399458376,0.16029359974791935,0.10910115305840407,-0.05196164786206603
2021-10-29,2021-11-01,MRNA,0.05717523121210255,-0.10302447643298873,0.051613473178845126,-0.05196164786206603
2021-10-29,2021-11-01,NVDA,0.12501100061603454,0.23416682757289053,0.15276490891096706,-0.05196164786206603
2021-11-05,2021-11-08,MRNA,-0.31349033921381186,-0.2339345746056375,-0.2756409472693263,0.0024038684781420017
2021-11-05,2021-11-08,NVDA,0.1636875660030508,0.41172004744958457,0.24182174481965557,0.0024038684781420017
2021-11-12,2021-11-15,MRNA,-0.02447360648128616,-0.3033927925756298,-0.2441214166143545,0.09046708552871441
2021-11-12,2021-11-15,NVDA,0.02144393654208132,0.39749839050859914,0.15781573242607938,0.09046708552871441
2021-11-19,2021-11-22,MRNA,0.1409663047709675,-0.22319403952057015,-0.07059503340192219,0.1417489929376603
2021-11-19,2021-11-22,NVDA,0.08538993089832192,0.4535959809624539,0.16334844022783823,0.1417489929376603
2021-11-26,2021-11-29,MRNA,0.31112525356986587,-0.0330028162403192,0.20869550868945863,-0.051831449920483275
2021-11-26,2021-11-29,NVDA,-0.005430149960536701,0.28841356181751254,0.05418673055879952,-0.051831449920483275
2021-12-03,2021-12-06,MRNA,-0.06950216909868634,-0.11332099907493054,0.1290770847636069,-0.05507102770823946
2021-12-03,2021-12-06,NVDA,-0.025711836967907797,0.1539589442815248,-0.015912508456425778,-0.05507102770823946
2021-12-03,2021-12-06,TSLA,-0.061880730553090846,-0.16384920831067828,-0.0732611033905951,-0.05507102770823946
2021-12-10,2021-12-13,NVDA,-0.016127455771674293,0.025085712345972455,-0.03782368066375441,-0.04907037503888789
2021-12-10,2021-12-13,TSLA,0.0020296166389155434,-0.047680134837773336,-0.05457111144576632,-0.04907037503888789
2021-12-17,2021-12-20,AMD,-0.005774088776615005,-0.08979780626404121,-0.060570204901402414,0.15878652871474452
2021-12-17,2021-12-20,NVDA,-0.0793761176236838,-0.049895765694952354,-0.10216973225920511,0.15878652871474452
2021-12-17,2021-12-20,TSLA,-0.08304573119770309,-0.1436534099778698,-0.11133663519652737,0.15878652871474452
2021-12-23,2021-12-27,AMD,0.054096941719561364,-0.025213447171824943,0.01238288218077277,0.01731916138220857
2021-12-23,2021-12-27,NVDA,0.044139923204283615,-0.06633906633906628,-0.021404304632481885,0.01731916138220857
2021-12-31,2022-01-03,AMD,-0.015327767893800304,-0.03494064784387374,0.007353893433298397,-0.0191702592700691
2021-12-31,2022-01-03,LCID,0.010892667375132836,-0.2559640203363316,-0.04581588384281665,-0.0191702592700691
2022-01-07,2022-01-10,AMD,-0.08269631688672696,-0.09115946020380061,-0.07198121465004215,0.009403113980771094
2022-01-14,2022-01-18,AMD,0.036969696969696875,-0.06566552901023892,-0.03199343724364234,-0.0813911694416799
2022-01-14,2022-01-18,DDOG,-0.03831977188956115,-0.19143959770787045,-0.146201032980671,-0.0813911694416799
2022-01-21,2022-01-24,AMD,-0.10494199186379394,-0.1763604852686308,-0.1413290933400786,-0.03744935787914305
2022-01-21,2022-01-24,DDOG,-0.0708946939983719,-0.2926362048566117,-0.1809641855306936,-0.03744935787914305
2022-01-28,2022-01-31,AMD,-0.11421597508627224,-0.2901659247268312,-0.17987882093942997,0.1101861166539857
2022-01-28,2022-01-31,DDOG,0.09088012743926721,-0.23788325635746477,-0.02874547472405098,0.1101861166539857
2022-02-04,2022-02-07,AMD,0.17445838084378562,-0.09217774513404342,0.007753834111978053,-0.06614977075249295
2022-02-04,2022-02-07,TSLA,0.09094346310627976,-0.1514538837628202,-0.04578983131421954,-0.06614977075249295
2022-02-11,2022-02-14,AMD,-0.08430420711974096,-0.17669309667563826,-0.058856791232184014,0.001953471826733777
2022-02-11,2022-02-14,TSLA,-0.06857860763332324,-0.22257778742022394,-0.07483010761016795,0.001953471826733777
2022-02-18,2022-02-22,AMD,0.005743064145608656,-0.06612519484781365,-0.029999872177791986,0.047153650012836223
2022-02-18,2022-02-22,LCID,0.029024767801857587,-0.3132747933884298,-0.08466582901599007,0.047153650012836223
2022-02-18,2022-02-22,TSLA,-0.0035116279069766776,-0.13981149688337502,-0.04939226795118168,0.047153650012836223
2022-02-25,2022-02-28,LCID,-0.06261117040199227,-0.21131397785094275,-0.0361842406064542,-0.06007937856909529
2022-02-25,2022-02-28,TSLA,-0.07586010155759693,-0.1360557280165562,-0.08029151489513942,-0.06007937856909529
2022-03-04,2022-03-07,TSLA,0.03509205181078423,-0.07438773932822484,-0.03603831514552158,-0.023989502012922492
2022-03-11,2022-03-14,PANW,-0.02059155889580444,0.021590675223109868,0.018377344027573184,0.12068474313459765
2022-03-11,2022-03-14,TSLA,-0.05122332367080584,-0.14662017167381958,-0.06014715518295721,0.12068474313459765
2022-03-18,2022-03-21,NVDA,0.19696832579185508,-0.002187771113877357,0.13358987984024417,0.04778980709849323
2022-03-18,2022-03-21,PANW,0.056755123344871095,0.09614179061947925,0.05866682322895023,0.04778980709849323
2022-03-25,2022-03-28,MU,-0.016496662888804914,-0.12079252504784421,-0.018776422994051134,-0.012851840387653302
2022-03-25,2022-03-28,PANW,0.07864545423035607,0.15272067266733313,0.09393345003831577,-0.012851840387653302
2022-04-01,2022-04-04,AVGO,-0.0030053906212729187,0.08361562391980648,0.03466997595594501,-0.040413161615710846
2022-04-01,2022-04-04,MU,-0.02458386683738778,-0.14577259475218662,-0.015456989247311759,-0.040413161615710846
2022-04-01,2022-04-04,PANW,-0.018139460154241616,0.06574702220051964,0.05488651654069865,-0.040413161615710846
2022-04-08,2022-04-11,AVGO,-0.06376598934575273,-0.0012420669354975544,-0.04172574256051864,-0.010932918497819188
2022-04-08,2022-04-11,PANW,-0.004712735841337801,0.10216544350819978,0.01748475186440479,-0.010932918497819188
