symbol,net_pnl
TPR,0.06886819681164139
TER,0.06723418856632885
CF,0.057365727281269256
TWTR,0.05701099711236285
PLTR,0.05206351997738153
ON,0.04237867328375216
ALB,0.03955946473378261
NVDA,0.037202636495979546
COP,0.034527912334332986
OXY,0.03426214814599142
NEM,0.03341857239925412
GE,0.031198206047692828
STX,0.030190813859569947
FCX,0.028466403226755168
DXCM,0.028029864154479955
SNDK,0.026969198459042838
DVN,0.024363564899150973
EOG,0.02103036130214797
HWM,0.02032284795910286
LITE,0.01981290895411425
TTWO,0.019717879802307096
EL,0.019617859773092227
HPQ,0.019484387448596232
ENPH,0.01904766959104507
ADI,0.018940052566024358
GILD,0.01775165557450143
LRCX,0.01759092662747354
ALL,0.016412306413117597
CNC,0.016105907747852158
FSLR,0.015101708339092036
CTRA,0.014649379148221005
CSCO,0.014589857311397275
LIN,0.014350269677910732
VZ,0.014255199106277582
APA,0.01283691255727983
ULTA,0.012523531665803663
IBM,0.011832417807328428
LYV,0.011752156312873562
GM,0.011610420525187858
APH,0.01155074191662833
CVS,0.011340167445720018
FISV,0.011211855534434436
PGR,0.011109912104293613
NOW,0.011069736874812587
LVS,0.011068246056192907
WDC,0.011042886048086946
FI,0.010986178849676792
T,0.010910376673822405
AAPL,0.010777101943974583
TSCO,0.010242120690480833
TRV,0.01020038408206915
MDT,0.010103650758904533
FDX,0.00979432702002979
ETN,0.009100678430235909
MTCH,0.008942551628356617
EQT,0.008795680975063653
GS,0.00863650508971155
MCD,0.008607417669097806
WYNN,0.008603432311816544
JPM,0.008578846604601328
C,0.008535992616627555
MPWR,0.008199428464066122
CMI,0.008088452779133408
LLY,0.007977744927108855
AMAT,0.00786583630716686
EW,0.007636250794067571
MRK,0.007301630340393428
HD,0.007158107091346686
UNH,0.007099515989152897
GIS,0.007086149356905182
ICE,0.00704074522318004
MCO,0.006585978591136778
GEHC,0.006461019831503986
COF,0.006368100588856493
LOW,0.006339169815972129
V,0.006233852586675116
MNST,0.006201253137798419
UNP,0.006126114024680828
BLK,0.006020472290904087
IQV,0.005966553687016517
DASH,0.005918336091054783
NUE,0.0058236522998334934
PCAR,0.005772833989577171
CCL,0.0052433699658415295
VST,0.0051690758034895565
CME,0.004910666643370708
MAR,0.004894284428292643
GPN,0.004840306492246766
VRSK,0.004737508812376253
TFC,0.0047070072867534014
KMB,0.0046818903245403505
RCL,0.004588570438540036
MCHP,0.004471314220392512
FIS,0.004469387741338306
KEY,0.004388141532993511
ORLY,0.004340459332790226
FANG,0.004171637910675226
TGT,0.004116541408257386
PYPL,0.0040999681354941435
DRI,0.004015888301412675
EQIX,0.003917630043446144
MMC,0.0038855051479499
HSY,0.0038744086458283138
JNJ,0.0038539114293702037
XOM,0.003801985919789305
CTSH,0.0037579160077781467
MA,0.00374833450913406
ADBE,0.0037374510203594257
ANTM,0.0037330219419143
HLT,0.003683131939236134
IP,0.0036371566510834635
ISRG,0.0033612898880864776
BKNG,0.003331866138317437
UPS,0.003297125381676707
KHC,0.0030181169246976725
TMUS,0.0029553357208983826
EBAY,0.0029391161519900033
LULU,0.0028208266229103104
ADM,0.0026995274937322224
O,0.002674882232710212
NRG,0.0025466390161404248
FAST,0.0024904604926099362
NCLH,0.002471300057225994
EXE,0.0024632692448582397
WFC,0.0024022430744338537
NTAP,0.002383083877285959
MDLZ,0.0023544671041662046
BMY,0.002184908466294508
TTD,0.0021103861301011904
ROST,0.0019488531416823557
APO,0.0016834991841753089
SBAC,0.0016745590242085277
STZ,0.001592069775780656
ABT,0.001426821060224257
TMO,0.0014091620461061613
MET,0.0012922417293351927
MOS,0.001276780905754542
CTAS,0.0012185861983833686
CDNS,0.001175877657220578
YUM,0.0008229486064027234
SBUX,0.000745000124169211
PH,0.0006975011591623545
KO,0.0006917246776830982
OKE,0.0006388251012517839
WTW,0.0005821456269615988
DD,0.0005245830090858449
A,0.0005191876602884099
ANSS,0.0004882013062088512
ELV,0.00045803905698572336
DLTR,0.00042788285198221403
CL,0.0004220880136320622
USB,0.00038457482901437597
SYK,0.0003729947574285541
MTB,0.0003428366701614031
WBA,0.0003127480767406727
DELL,0.00025342404763574987
PM,0.00023838339928163412
GWW,0.00023700857130982966
KVUE,0.00018460639740062578
SHW,0.00016925717961368918
DDOG,0.00012310428982297776
RF,8.92401787090972e-05
STT,8.595354377482604e-05
ROP,7.343254598748858e-05
WU,0.0
WST,0.0
DISCA,0.0
COIN,0.0
COHR,0.0
COG,0.0
CNP,0.0
CZR,0.0
CVNA,0.0
CTLT,0.0
CSGP,0.0
TSN,0.0
DRE,0.0
TROW,0.0
TRMB,0.0
TPL,0.0
TAP,0.0
SYY,0.0
SYF,0.0
SWK,0.0
SW,0.0
DGX,0.0
DAY,0.0
DXC,0.0
DVA,0.0
DTE,0.0
FLIR,0.0
FIX,0.0
EQR,0.0
EPAM,0.0
EMN,0.0
EME,0.0
EIX,0.0
EG,0.0
ED,0.0
DOV,0.0
DOC,0.0
ZBRA,0.0
TECH,0.0
TDY,0.0
FMC,0.0
FLT,0.0
CMA,0.0
CLX,0.0
CINF,0.0
CIEN,0.0
CHRW,0.0
CHD,0.0
CRL,0.0
CRH,0.0
CPT,0.0
CPB,0.0
CPAY,0.0
COO,0.0
UNM,0.0
FFIV,0.0
FE,0.0
FDS,0.0
FBHS,0.0
FB,0.0
GL,0.0
GEN,0.0
GDDY,0.0
FTV,0.0
EXR,0.0
EXPD,0.0
EVRG,0.0
ESS,0.0
ES,0.0
ERIE,0.0
GRMN,0.0
GPS,0.0
UHS,0.0
UDR,0.0
UA,0.0
TYL,0.0
TXT,0.0
CMS,0.0
BR,0.0
GPC,0.0
GNRC,0.0
STLD,0.0
STE,0.0
SNA,0.0
SJM,0.0
SIVB,0.0
HUBB,0.0
HST,0.0
HSIC,0.0
HRL,0.0
HOOD,0.0
FRT,0.0
FRC,0.0
FOXA,0.0
FOX,0.0
HBI,0.0
HAS,0.0
JNPR,0.0
JKHY,0.0
JBL,0.0
HOLX,0.0
HII,0.0
HIG,0.0
HFC,0.0
IPG,0.0
INVH,0.0
UAA,0.0
INCY,0.0
IFF,0.0
IEX,0.0
IBKR,0.0
SOLV,0.0
SOLS,0.0
RVTY,0.0
AAP,0.0
XLNX,0.0
BLL,0.0
CE,0.0
CDW,0.0
XRAY,0.0
CDAY,0.0
CBRE,0.0
CBOE,0.0
CASY,0.0
VNO,0.0
VMC,0.0
VLTO,0.0
ROL,0.0
RL,0.0
J,0.0
IVZ,0.0
IT,0.0
IRM,0.0
IPGP,0.0
L,0.0
XYL,0.0
KSU,0.0
PAYC,0.0
KMX,0.0
KIM,0.0
SEE,0.0
PBCT,0.0
SBNY,0.0
INFO,0.0
SATS,0.0
VICI,0.0
VIAC,0.0
VFC,0.0
WRK,0.0
CAG,0.0
BXP,0.0
BWA,0.0
BRO,0.0
PKG,0.0
AOS,0.0
LNC,0.0
LKQ,0.0
LII,0.0
LH,0.0
LEG,0.0
JBHT,0.0
PTC,0.0
TKO,0.0
NLSN,0.0
NLOK,0.0
NI,0.0
OTIS,0.0
OMC,0.0
ALXN,0.0
