variant,month,net_pnl
q40_1556_next_0930_close_always_bull_control_c10,2024-11,0.010742762636852698
q40_1556_next_0930_close_always_bull_control_c10,2024-12,0.014459467717587882
q40_1556_next_0930_close_always_bull_control_c10,2025-01,0.024794319002427123
q40_1556_next_0930_close_always_bull_control_c10,2025-02,0.0967171337558237
q40_1556_next_0930_close_always_bull_control_c10,2025-03,-0.28285338126580195
q40_1556_next_0930_close_always_bull_control_c10,2025-04,-0.2309893218338358
q40_1556_next_0930_close_always_bull_control_c10,2025-05,0.08188950661749739
q40_1556_next_0930_close_always_bull_control_c10,2025-06,0.12094728071810867
q40_1556_next_0930_close_always_bull_control_c10,2025-07,-0.1364201981484815
q40_1556_next_0930_close_always_bull_control_c10,2025-08,-0.1470014241956542
q40_1556_next_0930_close_always_bull_control_c10,2025-09,0.08549965436851781
q40_1556_next_0930_close_always_bull_control_c10,2025-10,0.31794386726917634
q40_1556_next_0930_close_always_bull_control_c10,2025-11,-0.19925818177935528
q40_1556_next_0930_close_always_bull_control_c10,2025-12,0.11295103552602803
q40_1556_next_0930_close_always_bull_control_c10,2026-01,0.20369121605625284
q40_1556_next_0930_close_always_bull_control_c10,2026-02,-0.10327391227677685
q40_1556_next_0930_close_always_bull_control_c10,2026-03,0.07080512798092686
q40_1556_next_0930_close_always_bull_control_c10,2026-04,0.3163940490491147
q40_1556_next_0930_close_always_bull_control_c2,2024-11,0.02514276263685273
q40_1556_next_0930_close_always_bull_control_c2,2024-12,0.03205946771758791
q40_1556_next_0930_close_always_bull_control_c2,2025-01,0.045594319002427164
q40_1556_next_0930_close_always_bull_control_c2,2025-02,0.11911713375582372
q40_1556_next_0930_close_always_bull_control_c2,2025-03,-0.2572533812658019
q40_1556_next_0930_close_always_bull_control_c2,2025-04,-0.2117893218338358
q40_1556_next_0930_close_always_bull_control_c2,2025-05,0.09308950661749742
q40_1556_next_0930_close_always_bull_control_c2,2025-06,0.1369472807181087
q40_1556_next_0930_close_always_bull_control_c2,2025-07,-0.12202019814848147
q40_1556_next_0930_close_always_bull_control_c2,2025-08,-0.1310014241956542
q40_1556_next_0930_close_always_bull_control_c2,2025-09,0.10629965436851782
q40_1556_next_0930_close_always_bull_control_c2,2025-10,0.34834386726917643
q40_1556_next_0930_close_always_bull_control_c2,2025-11,-0.17525818177935523
q40_1556_next_0930_close_always_bull_control_c2,2025-12,0.13215103552602805
q40_1556_next_0930_close_always_bull_control_c2,2026-01,0.21809121605625287
q40_1556_next_0930_close_always_bull_control_c2,2026-02,-0.0792739122767768
q40_1556_next_0930_close_always_bull_control_c2,2026-03,0.09480512798092691
q40_1556_next_0930_close_always_bull_control_c2,2026-04,0.3355940490491147
q40_1556_next_0930_close_always_bull_control_c5,2024-11,0.019742762636852706
q40_1556_next_0930_close_always_bull_control_c5,2024-12,0.02545946771758789
q40_1556_next_0930_close_always_bull_control_c5,2025-01,0.037794319002427135
q40_1556_next_0930_close_always_bull_control_c5,2025-02,0.1107171337558237
q40_1556_next_0930_close_always_bull_control_c5,2025-03,-0.26685338126580194
q40_1556_next_0930_close_always_bull_control_c5,2025-04,-0.2189893218338358
q40_1556_next_0930_close_always_bull_control_c5,2025-05,0.0888895066174974
q40_1556_next_0930_close_always_bull_control_c5,2025-06,0.13094728071810868
q40_1556_next_0930_close_always_bull_control_c5,2025-07,-0.1274201981484815
q40_1556_next_0930_close_always_bull_control_c5,2025-08,-0.1370014241956542
q40_1556_next_0930_close_always_bull_control_c5,2025-09,0.09849965436851782
q40_1556_next_0930_close_always_bull_control_c5,2025-10,0.33694386726917636
q40_1556_next_0930_close_always_bull_control_c5,2025-11,-0.18425818177935527
q40_1556_next_0930_close_always_bull_control_c5,2025-12,0.12495103552602804
q40_1556_next_0930_close_always_bull_control_c5,2026-01,0.21269121605625285
q40_1556_next_0930_close_always_bull_control_c5,2026-02,-0.08827391227677683
q40_1556_next_0930_close_always_bull_control_c5,2026-03,0.08580512798092688
q40_1556_next_0930_close_always_bull_control_c5,2026-04,0.32839404904911473
q40_1556_next_0930_close_both_reversal_c10,2024-11,-0.07638687609773798
q40_1556_next_0930_close_both_reversal_c10,2024-12,-0.05844066459693953
q40_1556_next_0930_close_both_reversal_c10,2025-01,-0.2632902823241289
q40_1556_next_0930_close_both_reversal_c10,2025-02,-0.1491727957367074
q40_1556_next_0930_close_both_reversal_c10,2025-03,0.28465566098146267
q40_1556_next_0930_close_both_reversal_c10,2025-04,0.20541706762870704
q40_1556_next_0930_close_both_reversal_c10,2025-05,-0.004629868499667511
q40_1556_next_0930_close_both_reversal_c10,2025-06,0.03286209617097979
q40_1556_next_0930_close_both_reversal_c10,2025-07,-0.008708805071724446
q40_1556_next_0930_close_both_reversal_c10,2025-08,-0.04056360099184875
q40_1556_next_0930_close_both_reversal_c10,2025-09,-0.13771917452523064
q40_1556_next_0930_close_both_reversal_c10,2025-10,0.22429517254512565
q40_1556_next_0930_close_both_reversal_c10,2025-11,0.08698925950248237
q40_1556_next_0930_close_both_reversal_c10,2025-12,0.1390709344519636
q40_1556_next_0930_close_both_reversal_c10,2026-01,0.13241518994941381
q40_1556_next_0930_close_both_reversal_c10,2026-02,0.2592903849493856
q40_1556_next_0930_close_both_reversal_c10,2026-03,-0.036822626818556414
q40_1556_next_0930_close_both_reversal_c10,2026-04,-0.1406475118545797
q40_1556_next_0930_close_both_reversal_c2,2024-11,-0.061986876097737946
q40_1556_next_0930_close_both_reversal_c2,2024-12,-0.040840664596939504
q40_1556_next_0930_close_both_reversal_c2,2025-01,-0.24249028232412884
q40_1556_next_0930_close_both_reversal_c2,2025-02,-0.12677279573670736
q40_1556_next_0930_close_both_reversal_c2,2025-03,0.31025566098146273
q40_1556_next_0930_close_both_reversal_c2,2025-04,0.22461706762870703
q40_1556_next_0930_close_both_reversal_c2,2025-05,0.006570131500332518
q40_1556_next_0930_close_both_reversal_c2,2025-06,0.04886209617097981
q40_1556_next_0930_close_both_reversal_c2,2025-07,0.005691194928275578
q40_1556_next_0930_close_both_reversal_c2,2025-08,-0.024563600991848726
q40_1556_next_0930_close_both_reversal_c2,2025-09,-0.11691917452523062
q40_1556_next_0930_close_both_reversal_c2,2025-10,0.25469517254512575
q40_1556_next_0930_close_both_reversal_c2,2025-11,0.11098925950248242
q40_1556_next_0930_close_both_reversal_c2,2025-12,0.15827093445196364
q40_1556_next_0930_close_both_reversal_c2,2026-01,0.14681518994941384
q40_1556_next_0930_close_both_reversal_c2,2026-02,0.28329038494938563
q40_1556_next_0930_close_both_reversal_c2,2026-03,-0.012822626818556372
q40_1556_next_0930_close_both_reversal_c2,2026-04,-0.12144751185457968
q40_1556_next_0930_close_both_reversal_c5,2024-11,-0.06738687609773797
q40_1556_next_0930_close_both_reversal_c5,2024-12,-0.04744066459693952
q40_1556_next_0930_close_both_reversal_c5,2025-01,-0.25029028232412887
q40_1556_next_0930_close_both_reversal_c5,2025-02,-0.13517279573670737
q40_1556_next_0930_close_both_reversal_c5,2025-03,0.3006556609814627
q40_1556_next_0930_close_both_reversal_c5,2025-04,0.21741706762870705
q40_1556_next_0930_close_both_reversal_c5,2025-05,0.002370131500332495
q40_1556_next_0930_close_both_reversal_c5,2025-06,0.0428620961709798
q40_1556_next_0930_close_both_reversal_c5,2025-07,0.00029119492827556215
q40_1556_next_0930_close_both_reversal_c5,2025-08,-0.03056360099184874
q40_1556_next_0930_close_both_reversal_c5,2025-09,-0.12471917452523062
q40_1556_next_0930_close_both_reversal_c5,2025-10,0.24329517254512567
q40_1556_next_0930_close_both_reversal_c5,2025-11,0.10198925950248239
q40_1556_next_0930_close_both_reversal_c5,2025-12,0.15107093445196362
q40_1556_next_0930_close_both_reversal_c5,2026-01,0.14141518994941382
q40_1556_next_0930_close_both_reversal_c5,2026-02,0.2742903849493856
q40_1556_next_0930_close_both_reversal_c5,2026-03,-0.0218226268185564
q40_1556_next_0930_close_both_reversal_c5,2026-04,-0.12864751185457968
q40_1556_next_0930_close_both_signed_reversal_c0,2024-11,-0.01432779497073089
q40_1556_next_0930_close_both_signed_reversal_c0,2024-12,-0.01441121085543362
q40_1556_next_0930_close_both_signed_reversal_c0,2025-01,-0.08855852188049851
q40_1556_next_0930_close_both_signed_reversal_c0,2025-02,-0.05870291815938278
q40_1556_next_0930_close_both_signed_reversal_c0,2025-03,0.10873934433676469
q40_1556_next_0930_close_both_signed_reversal_c0,2025-04,0.061068898076965916
q40_1556_next_0930_close_both_signed_reversal_c0,2025-05,0.009270932509069074
q40_1556_next_0930_close_both_signed_reversal_c0,2025-06,0.014788336052007356
q40_1556_next_0930_close_both_signed_reversal_c0,2025-07,-0.006956043226353681
q40_1556_next_0930_close_both_signed_reversal_c0,2025-08,-0.005530943206706884
q40_1556_next_0930_close_both_signed_reversal_c0,2025-09,-0.04204691016893369
q40_1556_next_0930_close_both_signed_reversal_c0,2025-10,0.07106248505041401
q40_1556_next_0930_close_both_signed_reversal_c0,2025-11,0.027154908387903798
q40_1556_next_0930_close_both_signed_reversal_c0,2025-12,0.05177646477108633
q40_1556_next_0930_close_both_signed_reversal_c0,2026-01,0.03173269812521451
q40_1556_next_0930_close_both_signed_reversal_c0,2026-02,0.10454786454672127
q40_1556_next_0930_close_both_signed_reversal_c0,2026-03,-0.0036479581340811418
q40_1556_next_0930_close_both_signed_reversal_c0,2026-04,-0.04282246414348245
q40_1556_next_0930_close_negative_signal_bull_c10,2024-11,-0.02397141562135363
q40_1556_next_0930_close_negative_signal_bull_c10,2024-12,-0.01804468949079141
q40_1556_next_0930_close_negative_signal_bull_c10,2025-01,-0.11274878612376216
q40_1556_next_0930_close_negative_signal_bull_c10,2025-02,-0.013964037545761919
q40_1556_next_0930_close_negative_signal_bull_c10,2025-03,0.010136037165010214
q40_1556_next_0930_close_negative_signal_bull_c10,2025-04,-0.0072935468155029826
q40_1556_next_0930_close_negative_signal_bull_c10,2025-05,0.0413674355132575
q40_1556_next_0930_close_negative_signal_bull_c10,2025-06,0.0854788452892683
q40_1556_next_0930_close_negative_signal_bull_c10,2025-07,-0.06612144097730732
q40_1556_next_0930_close_negative_signal_bull_c10,2025-08,-0.08498359873943528
q40_1556_next_0930_close_negative_signal_bull_c10,2025-09,-0.008222169890187642
q40_1556_next_0930_close_negative_signal_bull_c10,2025-10,0.28503696477306784
q40_1556_next_0930_close_negative_signal_bull_c10,2025-11,-0.04913494578198396
q40_1556_next_0930_close_negative_signal_bull_c10,2025-12,0.1375287643631079
q40_1556_next_0930_close_negative_signal_bull_c10,2026-01,0.1713069623646417
q40_1556_next_0930_close_negative_signal_bull_c10,2026-02,0.08921764806036359
q40_1556_next_0930_close_negative_signal_bull_c10,2026-03,0.028060938283136494
q40_1556_next_0930_close_negative_signal_bull_c10,2026-04,0.10395573588050211
q40_1556_next_0930_close_negative_signal_bull_c2,2024-11,-0.017571415621353618
q40_1556_next_0930_close_negative_signal_bull_c2,2024-12,-0.0036446894907913863
q40_1556_next_0930_close_negative_signal_bull_c2,2025-01,-0.10154878612376213
q40_1556_next_0930_close_negative_signal_bull_c2,2025-02,-0.0027640375457619066
q40_1556_next_0930_close_negative_signal_bull_c2,2025-03,0.024536037165010252
q40_1556_next_0930_close_negative_signal_bull_c2,2025-04,-0.0008935468155029658
q40_1556_next_0930_close_negative_signal_bull_c2,2025-05,0.04936743551325752
q40_1556_next_0930_close_negative_signal_bull_c2,2025-06,0.0918788452892683
q40_1556_next_0930_close_negative_signal_bull_c2,2025-07,-0.058121440977307315
q40_1556_next_0930_close_negative_signal_bull_c2,2025-08,-0.07858359873943528
q40_1556_next_0930_close_negative_signal_bull_c2,2025-09,-0.003422169890187642
q40_1556_next_0930_close_negative_signal_bull_c2,2025-10,0.29783696477306787
q40_1556_next_0930_close_negative_signal_bull_c2,2025-11,-0.03633494578198394
q40_1556_next_0930_close_negative_signal_bull_c2,2025-12,0.1455287643631079
q40_1556_next_0930_close_negative_signal_bull_c2,2026-01,0.18090696236464174
q40_1556_next_0930_close_negative_signal_bull_c2,2026-02,0.10201764806036362
q40_1556_next_0930_close_negative_signal_bull_c2,2026-03,0.04406093828313653
q40_1556_next_0930_close_negative_signal_bull_c2,2026-04,0.10715573588050212
q40_1556_next_0930_close_negative_signal_bull_c5,2024-11,-0.019971415621353628
q40_1556_next_0930_close_negative_signal_bull_c5,2024-12,-0.009044689490791402
q40_1556_next_0930_close_negative_signal_bull_c5,2025-01,-0.10574878612376215
q40_1556_next_0930_close_negative_signal_bull_c5,2025-02,-0.006964037545761914
q40_1556_next_0930_close_negative_signal_bull_c5,2025-03,0.019136037165010222
q40_1556_next_0930_close_negative_signal_bull_c5,2025-04,-0.003293546815502979
q40_1556_next_0930_close_negative_signal_bull_c5,2025-05,0.046367435513257504
q40_1556_next_0930_close_negative_signal_bull_c5,2025-06,0.0894788452892683
q40_1556_next_0930_close_negative_signal_bull_c5,2025-07,-0.06112144097730732
q40_1556_next_0930_close_negative_signal_bull_c5,2025-08,-0.08098359873943528
q40_1556_next_0930_close_negative_signal_bull_c5,2025-09,-0.005222169890187642
q40_1556_next_0930_close_negative_signal_bull_c5,2025-10,0.29303696477306784
q40_1556_next_0930_close_negative_signal_bull_c5,2025-11,-0.041134945781983956
q40_1556_next_0930_close_negative_signal_bull_c5,2025-12,0.1425287643631079
q40_1556_next_0930_close_negative_signal_bull_c5,2026-01,0.17730696236464172
q40_1556_next_0930_close_negative_signal_bull_c5,2026-02,0.09721764806036359
q40_1556_next_0930_close_negative_signal_bull_c5,2026-03,0.0380609382831365
q40_1556_next_0930_close_negative_signal_bull_c5,2026-04,0.10595573588050211
q40_1556_next_0930_close_negative_signal_long_c0,2024-11,0.0015955055261338558
q40_1556_next_0930_close_negative_signal_long_c0,2024-12,-0.0009666574731933553
q40_1556_next_0930_close_negative_signal_long_c0,2025-01,-0.03198867608799105
q40_1556_next_0930_close_negative_signal_long_c0,2025-02,-0.011108808083943877
q40_1556_next_0930_close_negative_signal_long_c0,2025-03,0.016083877322755513
q40_1556_next_0930_close_negative_signal_long_c0,2025-04,0.0011399587170863867
q40_1556_next_0930_close_negative_signal_long_c0,2025-05,0.022165761730219447
q40_1556_next_0930_close_negative_signal_long_c0,2025-06,0.029838328694341776
q40_1556_next_0930_close_negative_signal_long_c0,2025-07,-0.017271039306503977
q40_1556_next_0930_close_negative_signal_long_c0,2025-08,-0.027996171864847263
q40_1556_next_0930_close_negative_signal_long_c0,2025-09,-0.00031625397224732676
q40_1556_next_0930_close_negative_signal_long_c0,2025-10,0.09668107489888456
q40_1556_next_0930_close_negative_signal_long_c0,2025-11,-0.012230878442621163
q40_1556_next_0930_close_negative_signal_long_c0,2025-12,0.04672825004117698
q40_1556_next_0930_close_negative_signal_long_c0,2026-01,0.049709060518595916
q40_1556_next_0930_close_negative_signal_long_c0,2026-02,0.04491824161732094
q40_1556_next_0930_close_negative_signal_long_c0,2026-03,0.006939307286792928
q40_1556_next_0930_close_negative_signal_long_c0,2026-04,0.025461143937667963
q40_1556_next_0930_close_positive_signal_inverse_c10,2024-11,-0.052415460476384346
q40_1556_next_0930_close_positive_signal_inverse_c10,2024-12,-0.04039597510614812
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-01,-0.15054149620036672
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-02,-0.13520875819094547
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-03,0.27451962381645245
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-04,0.21271061444421002
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-05,-0.04599730401292501
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-06,-0.05261674911828851
q40_1556_next_0930_close_positive_signal_inverse_c10,2025-07,0.057412635905582876
